#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1284     1.31387     1.42805  0.00163732
        1285     1.31805     1.42796  0.00163828
        1286     1.32271     1.42788  0.00163905
        1287     1.32782      1.4278  0.00163962
        1288     1.33335     1.42773  0.00163999
        1289     1.33925     1.42766  0.00164015
        1290     1.34549      1.4276  0.00164012
        1291     1.35201     1.42754  0.00163989
        1292     1.35879     1.42749  0.00163948
        1293     1.36577     1.42744  0.00163891
        1294     1.37292      1.4274  0.00163819
        1295     1.38018     1.42736  0.00163733
        1296     1.38752     1.42733  0.00163635
        1297      1.3949      1.4273  0.00163528
        1298     1.40227     1.42728  0.00163413
        1299     1.40958     1.42727  0.00163293
        1300     1.41681     1.42726   0.0016317
        1301     1.42391     1.42726  0.00163044
        1302     1.43085     1.42726  0.00162919
        1303     1.43759     1.42727  0.00162796
        1304     1.44409     1.42728  0.00162677
        1305     1.45032      1.4273  0.00162562
        1306     1.45625     1.42732  0.00162452
        1307     1.46185     1.42735  0.00162349
        1308     1.46709     1.42738  0.00162254
        1309     1.47194     1.42741  0.00162165
        1310     1.47639     1.42745  0.00162085
        1311     1.48041     1.42749  0.00162011
        1312     1.48397     1.42753  0.00161945
        1313     1.48705     1.42758  0.00161885
        1314     1.48965     1.42763  0.00161831
        1315     1.49175     1.42768  0.00161781
        1316     1.49333     1.42773  0.00161735
        1317     1.49439     1.42778  0.00161692
        1318     1.49493     1.42783  0.00161649
        1319     1.49493     1.42788  0.00161607
        1320     1.49441     1.42793  0.00161563
        1321     1.49336     1.42798  0.00161516
        1322      1.4918     1.42803  0.00161466
        1323     1.48973     1.42807  0.00161412
        1324     1.48717     1.42812  0.00161351
        1325     1.48414     1.42816  0.00161285
        1326     1.48067      1.4282  0.00161212
        1327     1.47678     1.42824  0.00161132
        1328     1.47251     1.42827  0.00161045
        1329     1.46789      1.4283  0.00160952
        1330     1.46296     1.42833  0.00160852
        1331     1.45778     1.42835  0.00160746
        1332     1.45237     1.42837  0.00160636
        1333     1.44681     1.42838  0.00160521
        1334     1.44114     1.42839  0.00160404
        1335     1.43541     1.42839  0.00160284
        1336     1.42969      1.4284  0.00160164
        1337     1.42403     1.42839  0.00160045
        1338     1.41849     1.42838  0.00159927
        1339     1.41313     1.42837  0.00159812
        1340     1.40799     1.42836    0.001597
        1341     1.40314     1.42834  0.00159592
        1342     1.39862     1.42832  0.00159488
        1343     1.39446     1.42829  0.00159389
        1344      1.3907     1.42826  0.00159295
        1345     1.38737     1.42823  0.00159206
        1346      1.3845      1.4282  0.00159121
        1347      1.3821     1.42817  0.00159039
        1348     1.38017     1.42813  0.00158961
        1349     1.37873     1.42809  0.00158885
        1350     1.37776     1.42806  0.00158812
        1351     1.37726     1.42802  0.00158738
        1352     1.37721     1.42798  0.00158666
        1353     1.37759     1.42794  0.00158592
        1354     1.37839     1.42791  0.00158517
        1355     1.37957     1.42787   0.0015844
        1356     1.38111     1.42784  0.00158361
        1357     1.38296      1.4278  0.00158279
        1358     1.38512     1.42777  0.00158193
        1359     1.38753     1.42774  0.00158105
        1360     1.39017     1.42772  0.00158013
        1361     1.39301     1.42769  0.00157917
        1362     1.39601     1.42767  0.00157818
        1363     1.39914     1.42765  0.00157716
        1364     1.40238     1.42763  0.00157612
        1365     1.40569     1.42761  0.00157504
        1366     1.40906      1.4276  0.00157395
        1367     1.41244     1.42759  0.00157284
        1368     1.41582     1.42758  0.00157171
        1369     1.41919     1.42757  0.00157057
        1370     1.42251     1.42757  0.00156943
        1371     1.42579     1.42757  0.00156829
        1372     1.42901     1.42757  0.00156715
        1373     1.43216     1.42757  0.00156601
        1374     1.43523     1.42758  0.00156488
        1375     1.43822     1.42759  0.00156376
        1376     1.44113      1.4276  0.00156265
        1377     1.44397     1.42761  0.00156156
        1378     1.44674     1.42762  0.00156049
        1379     1.44944     1.42764  0.00155944
        1380     1.45209     1.42765  0.00155841
        1381      1.4547     1.42767  0.00155741
        1382     1.45727      1.4277  0.00155643
        1383     1.45981     1.42772  0.00155547
        1384     1.46234     1.42774  0.00155455
        1385     1.46487     1.42777  0.00155366
        1386     1.46739      1.4278   0.0015528
        1387     1.46993     1.42783  0.00155198
        1388     1.47247     1.42786  0.00155119
        1389     1.47504      1.4279  0.00155045
        1390     1.47762     1.42793  0.00154975
        1391     1.48022     1.42797  0.00154909
        1392     1.48282     1.42801  0.00154848
        1393     1.48543     1.42805  0.00154791
        1394     1.48803     1.42809   0.0015474
        1395     1.49061     1.42814  0.00154694
        1396     1.49316     1.42818  0.00154653
        1397     1.49566     1.42823  0.00154618
        1398     1.49809     1.42828  0.00154588
        1399     1.50043     1.42833  0.00154564
        1400     1.50268     1.42839  0.00154544
        1401      1.5048     1.42844   0.0015453
        1402     1.50677      1.4285  0.00154521
        1403     1.50858     1.42855  0.00154516
        1404     1.51021     1.42861  0.00154516
        1405     1.51164     1.42867  0.00154519
        1406     1.51284     1.42873  0.00154525
        1407     1.51381     1.42879  0.00154533
        1408     1.51452     1.42885  0.00154543
        1409     1.51497     1.42891  0.00154554
        1410     1.51513     1.42898  0.00154566
        1411       1.515     1.42904  0.00154576
        1412     1.51457      1.4291  0.00154586
        1413     1.51383     1.42916  0.00154592
        1414     1.51278     1.42922  0.00154596
        1415     1.51141     1.42927  0.00154596
        1416     1.50973     1.42933  0.00154591
        1417     1.50773     1.42939  0.00154581
        1418     1.50542     1.42944  0.00154565
        1419     1.50281     1.42949  0.00154543
        1420      1.4999     1.42954  0.00154513
        1421     1.49671     1.42959  0.00154477
        1422     1.49326     1.42963  0.00154433
        1423     1.48956     1.42968  0.00154382
        1424     1.48564     1.42971  0.00154324
        1425     1.48151     1.42975  0.00154258
        1426      1.4772     1.42978  0.00154186
        1427     1.47274     1.42981  0.00154107
        1428     1.46816     1.42984  0.00154023
        1429     1.46349     1.42986  0.00153933
        1430     1.45876     1.42988  0.00153838
        1431     1.45401      1.4299   0.0015374
        1432     1.44927     1.42992  0.00153639
        1433     1.44458     1.42993  0.00153535
        1434     1.43997     1.42993  0.00153429
        1435     1.43546     1.42994  0.00153323
        1436      1.4311     1.42994  0.00153216
        1437     1.42692     1.42993   0.0015311
        1438     1.42293     1.42993  0.00153004
        1439     1.41916     1.42992    0.001529
        1440     1.41564     1.42991  0.00152797
        1441     1.41237      1.4299  0.00152695
        1442     1.40939     1.42989  0.00152596
        1443     1.40668     1.42987  0.00152499
        1444     1.40428     1.42985  0.00152404
        1445     1.40217     1.42983   0.0015231
        1446     1.40036     1.42981  0.00152218
        1447     1.39886     1.42979  0.00152128
        1448     1.39765     1.42977  0.00152039
        1449     1.39674     1.42975  0.00151952
        1450     1.39612     1.42972  0.00151864
        1451     1.39579      1.4297  0.00151778
        1452     1.39572     1.42968  0.00151691
        1453     1.39592     1.42965  0.00151605
        1454     1.39637     1.42963  0.00151518
        1455     1.39707     1.42961   0.0015143
        1456     1.39799     1.42959  0.00151342
        1457     1.39914     1.42957  0.00151252
        1458      1.4005     1.42955  0.00151162
        1459     1.40206     1.42953   0.0015107
        1460      1.4038     1.42951  0.00150977
        1461     1.40572     1.42949  0.00150882
        1462     1.40781     1.42948  0.00150786
        1463     1.41005     1.42946  0.00150689
        1464     1.41242     1.42945   0.0015059
        1465     1.41492     1.42944  0.00150491
        1466     1.41754     1.42943   0.0015039
        1467     1.42026     1.42943  0.00150289
        1468     1.42306     1.42942  0.00150188
        1469     1.42594     1.42942  0.00150085
        1470     1.42887     1.42942  0.00149983
        1471     1.43185     1.42942  0.00149882
        1472     1.43487     1.42943   0.0014978
        1473      1.4379     1.42943   0.0014968
        1474     1.44094     1.42944   0.0014958
        1475     1.44396     1.42945  0.00149482
        1476     1.44697     1.42946  0.00149385
        1477     1.44993     1.42948  0.00149291
        1478     1.45283     1.42949  0.00149198
        1479     1.45567     1.42951  0.00149108
        1480     1.45843     1.42953   0.0014902
        1481      1.4611     1.42955  0.00148934
        1482     1.46366     1.42957  0.00148852
        1483     1.46609      1.4296  0.00148772
        1484      1.4684     1.42962  0.00148694
        1485     1.47055     1.42965   0.0014862
        1486     1.47256     1.42968  0.00148548
        1487     1.47439     1.42971  0.00148478
        1488     1.47605     1.42974  0.00148411
        1489     1.47752     1.42977  0.00148346
        1490     1.47879     1.42981  0.00148283
        1491     1.47986     1.42984  0.00148222
        1492     1.48071     1.42987  0.00148161
        1493     1.48134     1.42991  0.00148102
        1494     1.48175     1.42994  0.00148044
        1495     1.48192     1.42998  0.00147986
        1496     1.48186     1.43001  0.00147927
        1497     1.48156     1.43005  0.00147869
        1498     1.48102     1.43008  0.00147809
        1499     1.48025     1.43012  0.00147748
        1500     1.47925     1.43015  0.00147686
        1501     1.47802     1.43018  0.00147622
        1502     1.47657     1.43021  0.00147556
        1503     1.47491     1.43024  0.00147488
        1504     1.47306     1.43027  0.00147417
        1505     1.47103      1.4303  0.00147344
        1506     1.46883     1.43032  0.00147269
        1507     1.46649     1.43035   0.0014719
        1508     1.46403     1.43037   0.0014711
        1509     1.46148     1.43039  0.00147027
        1510     1.45886     1.43041  0.00146942
        1511      1.4562     1.43042  0.00146854
        1512     1.45354     1.43044  0.00146765
        1513      1.4509     1.43045  0.00146674
        1514     1.44832     1.43047  0.00146582
        1515     1.44584     1.43048  0.00146489
        1516     1.44348     1.43048  0.00146395
        1517     1.44127     1.43049    0.001463
        1518     1.43925      1.4305  0.00146205
        1519     1.43745      1.4305  0.00146109
        1520     1.43588      1.4305  0.00146014
        1521     1.43457     1.43051  0.00145918
        1522     1.43353     1.43051  0.00145822
        1523     1.43278     1.43051  0.00145726
        1524     1.43233     1.43051  0.00145631
        1525     1.43217     1.43051  0.00145535
        1526      1.4323     1.43051   0.0014544
        1527     1.43272     1.43052  0.00145345
        1528     1.43342     1.43052   0.0014525
        1529     1.43438     1.43052  0.00145155
        1530     1.43557     1.43052  0.00145061
        1531     1.43697     1.43053  0.00144966
        1532     1.43857     1.43053  0.00144873
        1533     1.44032     1.43054   0.0014478
        1534      1.4422     1.43055  0.00144687
        1535     1.44417     1.43056  0.00144596
        1536     1.44621     1.43057  0.00144505
        1537     1.44828     1.43058  0.00144416
        1538     1.45035     1.43059  0.00144328
        1539      1.4524      1.4306  0.00144241
        1540      1.4544     1.43062  0.00144155
        1541     1.45632     1.43064  0.00144071
        1542     1.45816     1.43065  0.00143989
        1543     1.45988     1.43067  0.00143908
        1544     1.46148     1.43069  0.00143829
        1545     1.46295     1.43071  0.00143751
        1546     1.46427     1.43074  0.00143674
        1547     1.46545     1.43076  0.00143599
        1548     1.46648     1.43078  0.00143525
        1549     1.46737     1.43081  0.00143452
        1550     1.46811     1.43083  0.00143379
        1551     1.46872     1.43085  0.00143308
        1552     1.46919     1.43088  0.00143236
        1553     1.46955      1.4309  0.00143166
        1554     1.46979     1.43093  0.00143096
        1555     1.46994     1.43095  0.00143026
        1556     1.46999     1.43098  0.00142956
        1557     1.46995       1.431  0.00142886
        1558     1.46985     1.43103  0.00142816
        1559     1.46968     1.43105  0.00142746
        1560     1.46947     1.43108  0.00142675
        1561     1.46921      1.4311  0.00142605
        1562     1.46893     1.43113  0.00142534
        1563     1.46862     1.43115  0.00142463
        1564     1.46831     1.43117  0.00142392
        1565       1.468      1.4312   0.0014232
        1566      1.4677     1.43122  0.00142249
        1567     1.46742     1.43124  0.00142177
        1568     1.46717     1.43127  0.00142104
        1569     1.46696     1.43129  0.00142032
        1570     1.46678     1.43131   0.0014196
        1571     1.46666     1.43133  0.00141887
        1572      1.4666     1.43136  0.00141814
        1573     1.46661     1.43138  0.00141742
        1574     1.46669      1.4314   0.0014167
        1575     1.46684     1.43142  0.00141598
        1576     1.46708     1.43145  0.00141526
        1577     1.46741     1.43147  0.00141454
        1578     1.46783     1.43149  0.00141384
        1579     1.46836     1.43152  0.00141313
        1580     1.46898     1.43154  0.00141244
        1581     1.46972     1.43156  0.00141175
        1582     1.47055     1.43159  0.00141107
        1583      1.4715     1.43161  0.00141041
        1584     1.47256     1.43164  0.00140975
        1585     1.47372     1.43167  0.00140911
        1586     1.47498     1.43169  0.00140849
        1587     1.47632     1.43172  0.00140788
        1588     1.47775     1.43175   0.0014073
        1589     1.47924     1.43178  0.00140673
        1590     1.48079     1.43181  0.00140618
        1591     1.48237     1.43184  0.00140566
        1592     1.48396     1.43188  0.00140515
        1593     1.48555     1.43191  0.00140468
        1594     1.48711     1.43194  0.00140422
        1595     1.48862     1.43198  0.00140379
        1596     1.49005     1.43202  0.00140338
        1597     1.49139     1.43205    0.001403
        1598     1.49262     1.43209  0.00140263
        1599     1.49372     1.43213  0.00140228
        1600     1.49467     1.43217  0.00140195
        1601     1.49547     1.43221  0.00140163
        1602     1.49609     1.43225  0.00140132
        1603     1.49654     1.43229  0.00140102
        1604      1.4968     1.43233  0.00140073
        1605     1.49688     1.43237  0.00140043
        1606     1.49675     1.43241  0.00140013
        1607     1.49644     1.43245  0.00139983
        1608     1.49592     1.43249  0.00139951
        1609      1.4952     1.43253  0.00139919
        1610     1.49428     1.43257  0.00139884
        1611     1.49316      1.4326  0.00139848
        1612     1.49183     1.43264   0.0013981
        1613      1.4903     1.43268  0.00139769
        1614     1.48856     1.43271  0.00139725
        1615     1.48662     1.43274  0.00139678
        1616     1.48449     1.43278  0.00139629
        1617     1.48217     1.43281  0.00139576
        1618     1.47966     1.43284  0.00139519
        1619     1.47699     1.43286   0.0013946
        1620     1.47415     1.43289  0.00139397
        1621     1.47118     1.43291  0.00139331
        1622     1.46807     1.43293  0.00139262
        1623     1.46487     1.43295   0.0013919
        1624     1.46158     1.43297  0.00139116
        1625     1.45824     1.43299  0.00139039
        1626     1.45487       1.433   0.0013896
        1627      1.4515     1.43301  0.00138879
        1628     1.44817     1.43302  0.00138797
        1629     1.44489     1.43303  0.00138713
        1630      1.4417     1.43303  0.00138629
        1631     1.43862     1.43304  0.00138545
        1632      1.4357     1.43304   0.0013846
        1633     1.43294     1.43304  0.00138375
        1634     1.43039     1.43304  0.00138291
        1635     1.42806     1.43303  0.00138206
        1636     1.42598     1.43303  0.00138123
        1637     1.42416     1.43302  0.00138039
        1638     1.42263     1.43302  0.00137956
        1639     1.42139     1.43301  0.00137874
        1640     1.42046       1.433  0.00137792
        1641     1.41985     1.43299   0.0013771
        1642     1.41955     1.43299  0.00137629
        1643     1.41957     1.43298  0.00137548
        1644     1.41992     1.43297  0.00137466
        1645     1.42057     1.43296  0.00137385
        1646     1.42152     1.43296  0.00137303
        1647     1.42275     1.43295  0.00137221
        1648     1.42425     1.43294  0.00137139
        1649       1.426     1.43294  0.00137056
        1650     1.42797     1.43294  0.00136974
        1651     1.43014     1.43294  0.00136891
        1652     1.43247     1.43294  0.00136808
        1653     1.43494     1.43294  0.00136725
        1654     1.43751     1.43294  0.00136643
        1655     1.44016     1.43294  0.00136561
        1656     1.44283     1.43295   0.0013648
        1657     1.44551     1.43296    0.001364
        1658     1.44816     1.43297   0.0013632
        1659     1.45075     1.43298  0.00136242
        1660     1.45325     1.43299  0.00136166
        1661     1.45564       1.433  0.00136091
        1662     1.45788     1.43302  0.00136017
        1663     1.45997     1.43303  0.00135945
        1664     1.46189     1.43305  0.00135874
        1665     1.46361     1.43307  0.00135805
        1666     1.46515     1.43309  0.00135737
        1667     1.46648     1.43311  0.00135671
        1668     1.46762     1.43313  0.00135605
        1669     1.46856     1.43315   0.0013554
        1670     1.46931     1.43317  0.00135476
        1671     1.46988     1.43319  0.00135413
        1672     1.47029     1.43322   0.0013535
        1673     1.47054     1.43324  0.00135288
        1674     1.47066     1.43326  0.00135226
        1675     1.47066     1.43328  0.00135163
        1676     1.47056     1.43331  0.00135101
        1677     1.47039     1.43333  0.00135038
        1678     1.47015     1.43335  0.00134976
        1679     1.46986     1.43337  0.00134913
        1680     1.46953     1.43339   0.0013485
        1681     1.46916     1.43341  0.00134786
        1682     1.46876     1.43344  0.00134723
        1683     1.46833     1.43346  0.00134658
        1684     1.46786     1.43348  0.00134594
        1685     1.46734      1.4335  0.00134529
        1686     1.46675     1.43352  0.00134464
        1687     1.46609     1.43354  0.00134398
        1688     1.46533     1.43355  0.00134331
        1689     1.46445     1.43357  0.00134264
        1690     1.46345     1.43359  0.00134197
        1691     1.46231     1.43361  0.00134128
        1692     1.46101     1.43362  0.00134059
        1693     1.45954     1.43364  0.00133988
        1694      1.4579     1.43365  0.00133917
        1695      1.4561     1.43367  0.00133844
        1696     1.45414     1.43368  0.00133771
        1697     1.45202     1.43369  0.00133696
        1698     1.44978      1.4337  0.00133621
        1699     1.44742     1.43371  0.00133545
        1700     1.44499     1.43371  0.00133468
        1701     1.44249     1.43372   0.0013339
        1702     1.43998     1.43372  0.00133312
        1703     1.43748     1.43372  0.00133234
        1704     1.43503     1.43373  0.00133156
        1705     1.43266     1.43372  0.00133078
        1706     1.43041     1.43372     0.00133
        1707     1.42831     1.43372  0.00132923
        1708     1.42639     1.43372  0.00132846
        1709     1.42468     1.43371  0.00132769
        1710      1.4232      1.4337  0.00132693
        1711     1.42198      1.4337  0.00132617
        1712     1.42101     1.43369  0.00132541
        1713     1.42032     1.43368  0.00132466
        1714     1.41989     1.43367  0.00132392
        1715     1.41974     1.43367  0.00132317
        1716     1.41984     1.43366  0.00132242
        1717     1.42018     1.43365  0.00132167
        1718     1.42076     1.43364  0.00132093
        1719     1.42153     1.43364  0.00132018
        1720     1.42249     1.43363  0.00131943
        1721      1.4236     1.43362  0.00131867
        1722     1.42483     1.43362  0.00131792
        1723     1.42616     1.43361  0.00131716
        1724     1.42755     1.43361   0.0013164
        1725     1.42899     1.43361  0.00131564
        1726     1.43044     1.43361  0.00131488
        1727     1.43188      1.4336  0.00131412
        1728      1.4333      1.4336  0.00131336
        1729     1.43467     1.43361   0.0013126
        1730     1.43598     1.43361  0.00131184
        1731     1.43722     1.43361  0.00131108
        1732     1.43838     1.43361  0.00131033
        1733     1.43946     1.43361  0.00130958
        1734     1.44047     1.43362  0.00130883
        1735     1.44139     1.43362  0.00130808
        1736     1.44225     1.43363  0.00130734
        1737     1.44304     1.43363  0.00130659
        1738     1.44377     1.43364  0.00130586
        1739     1.44446     1.43365  0.00130512
        1740     1.44511     1.43365  0.00130439
        1741     1.44572     1.43366  0.00130366
        1742     1.44631     1.43367  0.00130293
        1743     1.44687     1.43367   0.0013022
        1744     1.44741     1.43368  0.00130148
        1745     1.44792     1.43369  0.00130076
        1746      1.4484      1.4337  0.00130004
        1747     1.44884     1.43371  0.00129933
        1748     1.44923     1.43372  0.00129861
        1749     1.44956     1.43373   0.0012979
        1750      1.4498     1.43373  0.00129719
        1751     1.44996     1.43374  0.00129649
        1752        1.45     1.43375  0.00129578
        1753     1.44991     1.43376  0.00129507
        1754     1.44968     1.43377  0.00129437
        1755     1.44929     1.43378  0.00129366
        1756     1.44873     1.43379  0.00129295
        1757     1.44799      1.4338  0.00129224
        1758     1.44706      1.4338  0.00129153
        1759     1.44592     1.43381  0.00129081
        1760     1.44459     1.43382  0.00129009
        1761     1.44305     1.43382  0.00128937
        1762     1.44132     1.43383  0.00128864
        1763     1.43939     1.43383  0.00128792
        1764     1.43727     1.43383  0.00128719
        1765     1.43498     1.43383  0.00128646
        1766     1.43254     1.43383  0.00128573
        1767     1.42996     1.43383  0.00128501
        1768     1.42728     1.43383  0.00128428
        1769      1.4245     1.43382  0.00128357
        1770     1.42167     1.43381  0.00128286
        1771      1.4188     1.43381  0.00128217
        1772     1.41595     1.43379  0.00128148
        1773     1.41313     1.43378  0.00128081
        1774      1.4104     1.43377  0.00128016
        1775     1.40778     1.43376  0.00127952
        1776     1.40531     1.43374   0.0012789
        1777     1.40302     1.43372   0.0012783
        1778     1.40096      1.4337  0.00127771
        1779     1.39914     1.43368  0.00127714
        1780     1.39761     1.43366  0.00127658
        1781     1.39637     1.43364  0.00127604
        1782     1.39547     1.43362   0.0012755
        1783     1.39491      1.4336  0.00127497
        1784      1.3947     1.43358  0.00127444
        1785     1.39485     1.43356  0.00127391
        1786     1.39536     1.43354  0.00127338
        1787     1.39623     1.43351  0.00127284
        1788     1.39745     1.43349  0.00127229
        1789     1.39901     1.43347  0.00127172
        1790     1.40089     1.43346  0.00127114
        1791     1.40307     1.43344  0.00127055
        1792     1.40553     1.43342  0.00126993
        1793     1.40825     1.43341   0.0012693
        1794      1.4112      1.4334  0.00126865
        1795     1.41435     1.43339  0.00126799
        1796     1.41768     1.43338  0.00126732
        1797     1.42115     1.43337  0.00126663
        1798     1.42474     1.43337  0.00126593
        1799     1.42841     1.43336  0.00126523
        1800     1.43215     1.43336  0.00126453
        1801     1.43592     1.43336  0.00126383
        1802     1.43969     1.43337  0.00126313
        1803     1.44345     1.43337  0.00126244
        1804     1.44716     1.43338  0.00126177
        1805     1.45081     1.43339  0.00126111
        1806     1.45437      1.4334  0.00126046
        1807     1.45782     1.43342  0.00125984
        1808     1.46114     1.43343  0.00125923
        1809     1.46431     1.43345  0.00125865
        1810     1.46733     1.43347   0.0012581
        1811     1.47017     1.43349  0.00125756
        1812     1.47283     1.43351  0.00125706
        1813     1.47529     1.43353  0.00125658
        1814     1.47755     1.43356  0.00125612
        1815      1.4796     1.43358  0.00125568
        1816     1.48144     1.43361  0.00125527
        1817     1.48308     1.43364  0.00125487
        1818      1.4845     1.43366  0.00125449
        1819     1.48573     1.43369  0.00125413
        1820     1.48677     1.43372  0.00125378
        1821     1.48762     1.43375  0.00125344
        1822     1.48831     1.43378  0.00125311
        1823     1.48885     1.43381  0.00125279
        1824     1.48926     1.43384  0.00125247
        1825     1.48956     1.43387  0.00125215
        1826     1.48976      1.4339  0.00125184
        1827     1.48989     1.43393  0.00125153
        1828     1.48998     1.43396  0.00125122
        1829     1.49003     1.43399  0.00125091
        1830     1.49007     1.43403  0.00125061
        1831     1.49012     1.43406   0.0012503
        1832     1.49019     1.43409  0.00124999
        1833     1.49028     1.43412  0.00124968
        1834     1.49041     1.43415  0.00124938
        1835     1.49057     1.43418  0.00124908
        1836     1.49077     1.43421  0.00124878
        1837       1.491     1.43424  0.00124848
        1838     1.49126     1.43427  0.00124819
        1839     1.49154      1.4343   0.0012479
        1840     1.49181     1.43433  0.00124761
        1841     1.49208     1.43437  0.00124733
        1842     1.49233      1.4344  0.00124705
        1843     1.49254     1.43443  0.00124677
        1844     1.49269     1.43446  0.00124649
        1845     1.49278     1.43449  0.00124622
        1846      1.4928     1.43452  0.00124594
        1847     1.49273     1.43455  0.00124567
        1848     1.49258     1.43459  0.00124539
        1849     1.49233     1.43462  0.00124511
        1850     1.49199     1.43465  0.00124482
        1851     1.49156     1.43468  0.00124453
        1852     1.49104     1.43471  0.00124423
        1853     1.49045     1.43474  0.00124392
        1854     1.48977     1.43477   0.0012436
        1855     1.48902      1.4348  0.00124327
        1856     1.48821     1.43483  0.00124294
        1857     1.48734     1.43486  0.00124259
        1858     1.48642     1.43488  0.00124223
        1859     1.48546     1.43491  0.00124186
        1860     1.48445     1.43494  0.00124148
        1861     1.48341     1.43496  0.00124108
        1862     1.48233     1.43499  0.00124068
        1863     1.48122     1.43501  0.00124026
        1864     1.48007     1.43504  0.00123983
        1865     1.47888     1.43506  0.00123939
        1866     1.47765     1.43508  0.00123894
        1867     1.47637     1.43511  0.00123847
        1868     1.47504     1.43513  0.00123799
        1869     1.47365     1.43515   0.0012375
        1870     1.47221     1.43517    0.001237
        1871      1.4707     1.43519  0.00123648
        1872     1.46912      1.4352  0.00123595
        1873     1.46748     1.43522  0.00123541
        1874     1.46577     1.43524  0.00123486
        1875       1.464     1.43525   0.0012343
        1876     1.46215     1.43527  0.00123372
        1877     1.46025     1.43528  0.00123314
        1878     1.45829     1.43529  0.00123254
        1879     1.45627      1.4353  0.00123194
        1880      1.4542     1.43531  0.00123132
        1881     1.45209     1.43532   0.0012307
        1882     1.44994     1.43533  0.00123007
        1883     1.44776     1.43534  0.00122944
        1884     1.44554     1.43534   0.0012288
        1885     1.44328     1.43535  0.00122815
        1886     1.44099     1.43535   0.0012275
        1887     1.43867     1.43535  0.00122685
        1888     1.43631     1.43535   0.0012262
        1889      1.4339     1.43535  0.00122556
        1890     1.43144     1.43535  0.00122491
        1891     1.42892     1.43535  0.00122427
        1892     1.42635     1.43534  0.00122363
        1893     1.42371     1.43534    0.001223
        1894     1.42101     1.43533  0.00122237
        1895     1.41824     1.43532  0.00122176
        1896      1.4154     1.43531  0.00122116
        1897      1.4125      1.4353  0.00122058
        1898     1.40953     1.43528  0.00122001
        1899      1.4065     1.43527  0.00121946
        1900     1.40343     1.43525  0.00121894
        1901     1.40034     1.43523  0.00121843
        1902     1.39722     1.43521  0.00121796
        1903     1.39411     1.43519  0.00121751
        1904     1.39102     1.43517  0.00121709
        1905     1.38798     1.43514   0.0012167
        1906     1.38499     1.43512  0.00121635
        1907     1.38209     1.43509  0.00121603
        1908      1.3793     1.43506  0.00121574
        1909     1.37663     1.43503  0.00121549
        1910     1.37412       1.435  0.00121527
        1911     1.37177     1.43496  0.00121509
        1912      1.3696     1.43493  0.00121493
        1913     1.36764     1.43489  0.00121481
        1914     1.36589     1.43486  0.00121471
        1915     1.36438     1.43482  0.00121463
        1916     1.36312     1.43478  0.00121457
        1917     1.36212     1.43475  0.00121453
        1918     1.36141     1.43471   0.0012145
        1919       1.361     1.43467  0.00121447
        1920      1.3609     1.43463  0.00121445
        1921     1.36114     1.43459  0.00121442
        1922     1.36173     1.43456  0.00121438
        1923      1.3627     1.43452  0.00121432
        1924     1.36407     1.43448  0.00121424
        1925     1.36585     1.43445  0.00121414
        1926     1.36807     1.43441  0.00121399
        1927     1.37073     1.43438  0.00121381
        1928     1.37387     1.43435  0.00121359
        1929     1.37748     1.43432  0.00121332
        1930     1.38156     1.43429    0.001213
        1931     1.38612     1.43427  0.00121263
        1932     1.39114     1.43424   0.0012122
        1933     1.39662     1.43422  0.00121173
        1934     1.40254     1.43421  0.00121122
        1935     1.40886     1.43419  0.00121066
        1936     1.41555     1.43418  0.00121008
        1937     1.42257     1.43418  0.00120947
        1938     1.42987     1.43418  0.00120884
        1939      1.4374     1.43418  0.00120822
        1940      1.4451     1.43418  0.00120761
        1941     1.45292     1.43419  0.00120703
        1942      1.4608     1.43421  0.00120648
        1943     1.46867     1.43422  0.00120599
        1944     1.47646     1.43425  0.00120557
        1945     1.48412     1.43427  0.00120522
        1946     1.49159      1.4343  0.00120496
        1947      1.4988     1.43433   0.0012048
        1948      1.5057     1.43437  0.00120474
        1949     1.51223     1.43441  0.00120478
        1950     1.51835     1.43445  0.00120493
        1951     1.52402      1.4345  0.00120519
        1952     1.52918     1.43455  0.00120555
        1953     1.53381      1.4346    0.001206
        1954     1.53787     1.43465  0.00120654
        1955     1.54134     1.43471  0.00120716
        1956     1.54419     1.43476  0.00120784
        1957     1.54641     1.43482  0.00120857
        1958     1.54798     1.43488  0.00120933
        1959     1.54889     1.43494  0.00121011
        1960     1.54915     1.43499   0.0012109
        1961     1.54875     1.43505  0.00121167
        1962      1.5477     1.43511  0.00121241
        1963       1.546     1.43517  0.00121311
        1964     1.54367     1.43522  0.00121375
        1965     1.54073     1.43527  0.00121432
        1966     1.53721     1.43533  0.00121481
        1967     1.53312     1.43538   0.0012152
        1968     1.52851     1.43542  0.00121551
        1969     1.52343     1.43547  0.00121571
        1970      1.5179     1.43551  0.00121582
        1971     1.51199     1.43555  0.00121582
        1972     1.50576     1.43558  0.00121572
        1973     1.49926     1.43562  0.00121553
        1974     1.49256     1.43565  0.00121526
        1975     1.48575     1.43567  0.00121491
        1976     1.47889     1.43569  0.00121449
        1977     1.47206     1.43571  0.00121402
        1978     1.46534     1.43573   0.0012135
        1979      1.4588     1.43574  0.00121294
        1980     1.45251     1.43575  0.00121236
        1981     1.44655     1.43575  0.00121176
        1982     1.44097     1.43575  0.00121115
