# DISTANCE:     AVE_GOFR:        ERROR:
     2.24434     1.08307  0.00231105
     2.26999     1.05729   0.0022022
     2.29564     1.03654  0.00287043
     2.32129     1.00822  0.00417396
     2.34694     0.98028  0.00396199
     2.37259    0.958248  0.00349977
     2.39824    0.938033  0.00361554
     2.42389     0.92195  0.00343716
     2.44954    0.910079  0.00379233
     2.47519    0.903911  0.00326811
     2.50084     0.89509  0.00295547
     2.52649    0.893887  0.00319069
     2.55214    0.896646  0.00286812
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 7.36829e-06 5.07581e-06
    0.884913  0.00130749 0.000165726
    0.910562   0.0242867 0.000664304
    0.936212    0.167841  0.00207614
    0.961861    0.585041  0.00281094
    0.987511     1.23023   0.0041948
     1.01316     1.88537  0.00723419
     1.03881      2.3502  0.00763952
     1.06446     2.55931  0.00845619
     1.09011     2.54749  0.00851227
     1.11576     2.40466  0.00717978
     1.14141     2.17715  0.00667851
     1.16706     1.95209  0.00612382
     1.19271     1.73148  0.00694444
     1.21836     1.54025  0.00661129
     1.24401     1.37734  0.00569386
     1.26966     1.23614  0.00364256
     1.29531     1.11683   0.0051748
     1.32096      1.0269   0.0048143
     1.34661    0.943512  0.00369181
     1.37226    0.868074  0.00418166
     1.39791    0.813754  0.00492155
     1.42355    0.772378  0.00468078
      1.4492    0.738052   0.0042539
     1.47485    0.712981    0.004123
      1.5005    0.692259  0.00387913
     1.52615    0.680808  0.00435757
      1.5518    0.669244  0.00330232
     1.57745    0.672331  0.00407611
      1.6031    0.683433  0.00414519
     1.62875    0.692291  0.00470659
      1.6544    0.710532  0.00340836
     1.68005      0.7312  0.00283923
      1.7057    0.753306  0.00313239
     1.73135    0.787214  0.00276609
       1.757     0.81604  0.00330093
     1.78265    0.854172   0.0028105
      1.8083    0.895764  0.00350691
     1.83395    0.939361  0.00292495
      1.8596    0.979286   0.0035264
     1.88525     1.02293  0.00491093
      1.9109     1.06116  0.00386088
     1.93655     1.09701  0.00339458
      1.9622     1.13862  0.00401752
     1.98785     1.16594  0.00435542
      2.0135     1.18634  0.00401332
     2.03915     1.20667    0.003103
      2.0648     1.21829  0.00314339
     2.09045     1.21795   0.0036926
      2.1161       1.204  0.00349933
     2.14174     1.19081  0.00340641
     2.16739     1.17217  0.00386356
     2.19304     1.14107  0.00277093
     2.21869     1.11048  0.00301675
     2.24434     1.08369  0.00228755
     2.26999     1.05745  0.00210792
     2.29564     1.03537  0.00296574
     2.32129     1.00787  0.00399857
     2.34694    0.979976  0.00379353
     2.37259    0.957812  0.00336772
     2.39824    0.937777  0.00346028
     2.42389    0.921907  0.00328119
     2.44954     0.91026  0.00362425
     2.47519    0.904343   0.0031479
     2.50084    0.895766  0.00289742
     2.52649    0.894688  0.00314454
     2.55214    0.897637   0.0029039
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 7.04793e-06 4.86523e-06
    0.884913  0.00135033 0.000163962
    0.910562   0.0243229 0.000636402
    0.936212    0.168368  0.00205152
    0.961861    0.585147  0.00269073
    0.987511     1.22819  0.00448208
     1.01316     1.88295  0.00731321
     1.03881     2.34808  0.00759602
     1.06446     2.56171  0.00842045
     1.09011     2.54872   0.0082299
     1.11576     2.40669  0.00715122
     1.14141     2.17681  0.00639652
     1.16706     1.94991  0.00623523
     1.19271     1.73123  0.00664717
     1.21836     1.54141  0.00642484
     1.24401     1.37732  0.00544636
     1.26966     1.23701  0.00358698
     1.29531      1.1178  0.00503927
     1.32096     1.02773  0.00467636
     1.34661     0.94349  0.00353136
     1.37226    0.868504  0.00402198
     1.39791    0.813692  0.00470796
     1.42355    0.772343   0.0044774
      1.4492    0.737959  0.00406996
     1.47485     0.71189  0.00408544
      1.5005    0.691997  0.00371933
     1.52615    0.681413  0.00420996
      1.5518    0.670561  0.00341156
     1.57745    0.672487  0.00390187
      1.6031    0.683337  0.00396608
     1.62875    0.692591  0.00451154
      1.6544    0.710411  0.00326229
     1.68005    0.730703  0.00275893
      1.7057    0.753023  0.00300892
     1.73135    0.786846  0.00267025
       1.757    0.815508  0.00319992
     1.78265    0.853126   0.0028766
      1.8083    0.894654  0.00352565
     1.83395    0.938712  0.00286891
      1.8596    0.978858  0.00339894
     1.88525      1.0222  0.00475183
      1.9109      1.0617  0.00373099
     1.93655     1.09733  0.00326271
      1.9622     1.13844  0.00384662
     1.98785     1.16526  0.00421923
      2.0135     1.18584  0.00387025
     2.03915     1.20601  0.00303793
      2.0648     1.21758  0.00308558
     2.09045     1.21798  0.00353219
      2.1161     1.20562  0.00370447
     2.14174     1.19237  0.00359579
     2.16739     1.17313  0.00381196
     2.19304      1.1428   0.0031441
     2.21869     1.11133  0.00300318
     2.24434     1.08307  0.00226984
     2.26999     1.05741  0.00201663
     2.29564     1.03562  0.00284661
     2.32129      1.0077  0.00382849
     2.34694    0.979792  0.00363307
     2.37259    0.957806   0.0032213
     2.39824    0.938408  0.00336702
     2.42389    0.922495  0.00319077
     2.44954    0.909903  0.00348422
     2.47519    0.903364  0.00315964
     2.50084    0.895352  0.00280078
     2.52649    0.894165  0.00305096
     2.55214    0.896855  0.00288114
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.75427e-06 4.67136e-06
    0.884913  0.00132845 0.000158582
    0.910562   0.0244678 0.000626182
    0.936212    0.168196  0.00197322
    0.961861     0.58416  0.00275341
    0.987511      1.2271  0.00442436
     1.01316     1.88303  0.00700894
     1.03881     2.34987   0.0074862
     1.06446     2.56106  0.00809466
     1.09011     2.55117  0.00824512
     1.11576      2.4092  0.00728038
     1.14141     2.17861  0.00637682
     1.16706     1.95097  0.00606502
     1.19271     1.73036  0.00642654
     1.21836     1.54126  0.00615905
     1.24401     1.37645  0.00528849
     1.26966     1.23571  0.00366563
     1.29531     1.11784  0.00482943
     1.32096     1.02708  0.00452656
     1.34661    0.942164  0.00362462
     1.37226    0.867385  0.00400716
     1.39791    0.812436  0.00467635
     1.42355    0.771815  0.00432184
      1.4492    0.737774  0.00390456
     1.47485    0.711914  0.00391528
      1.5005     0.69226   0.0035736
     1.52615    0.681589   0.0040382
      1.5518     0.67102  0.00330016
     1.57745    0.673598  0.00389417
      1.6031    0.683492  0.00380388
     1.62875    0.693012  0.00434311
      1.6544    0.710377  0.00312655
     1.68005    0.730536  0.00264903
      1.7057    0.752435  0.00294053
     1.73135    0.787418  0.00261954
       1.757    0.815109  0.00309134
     1.78265     0.85279  0.00277623
      1.8083    0.893726  0.00349872
     1.83395    0.938346  0.00277264
      1.8596    0.979548  0.00332643
     1.88525     1.02275  0.00458599
      1.9109     1.06077  0.00368847
     1.93655     1.09731  0.00312682
      1.9622     1.13721   0.0038794
     1.98785     1.16463  0.00409078
      2.0135     1.18649  0.00376441
     2.03915     1.20646   0.0029444
      2.0648     1.21861  0.00312454
     2.09045     1.21908  0.00355174
      2.1161     1.20719  0.00386693
     2.14174     1.19329   0.0035624
     2.16739     1.17272  0.00367457
     2.19304     1.14274  0.00301359
     2.21869     1.11095  0.00290256
     2.24434     1.08277    0.002196
     2.26999     1.05711  0.00195512
     2.29564     1.03597  0.00275024
     2.32129     1.00781  0.00367074
     2.34694    0.980177  0.00350201
     2.37259    0.957631  0.00309181
     2.39824     0.93833  0.00322764
     2.42389    0.922751  0.00306802
     2.44954    0.910021  0.00334104
     2.47519    0.903081  0.00304058
     2.50084    0.895344  0.00268409
     2.52649    0.893644  0.00296803
     2.55214     0.89631  0.00281217
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  6.4841e-06 4.49231e-06
    0.884913  0.00131566 0.000152754
    0.910562   0.0244753  0.00060118
    0.936212    0.168345   0.0018999
    0.961861    0.583713  0.00267944
    0.987511     1.22634   0.0043122
     1.01316     1.88471  0.00692538
     1.03881     2.35201  0.00748576
     1.06446     2.56315   0.0080368
     1.09011     2.55331  0.00818743
     1.11576     2.40928  0.00698954
     1.14141     2.17787  0.00616416
     1.16706     1.95032    0.005857
     1.19271      1.7299  0.00618578
     1.21836     1.53965  0.00611943
     1.24401     1.37429  0.00549898
     1.26966     1.23382  0.00397599
     1.29531     1.11674  0.00475793
     1.32096     1.02623  0.00442398
     1.34661    0.941266   0.0035891
     1.37226    0.867563  0.00385084
     1.39791      0.8127  0.00449674
     1.42355    0.771744  0.00414955
      1.4492    0.738075  0.00375993
     1.47485    0.713427  0.00404039
      1.5005    0.692781  0.00346846
     1.52615    0.682845  0.00406716
      1.5518     0.67156  0.00321192
     1.57745    0.672941   0.0037935
      1.6031    0.682412  0.00380212
     1.62875    0.692086  0.00426693
      1.6544    0.709475    0.003129
     1.68005    0.730135  0.00257325
      1.7057    0.752459  0.00282301
     1.73135    0.787467  0.00251521
       1.757    0.816769   0.0033841
     1.78265    0.854438  0.00311593
      1.8083    0.894714  0.00349548
     1.83395    0.938426  0.00266288
      1.8596    0.980303  0.00327799
     1.88525     1.02332   0.0044376
      1.9109     1.06286   0.0040868
     1.93655     1.09802   0.0030796
      1.9622     1.13741  0.00372946
     1.98785     1.16456   0.0039277
      2.0135     1.18572  0.00369231
     2.03915     1.20567  0.00293171
      2.0648     1.21771  0.00312657
     2.09045     1.21741  0.00378337
      2.1161      1.2061   0.0038616
     2.14174     1.19207  0.00362318
     2.16739     1.17222  0.00356198
     2.19304     1.14232   0.0029228
     2.21869     1.11164  0.00286812
     2.24434     1.08263  0.00211225
     2.26999     1.05717  0.00187803
     2.29564     1.03575   0.0026493
     2.32129     1.00759  0.00353096
     2.34694    0.980465  0.00337377
     2.37259    0.958077  0.00300017
     2.39824    0.939142  0.00319897
     2.42389    0.923469  0.00302813
     2.44954     0.91052  0.00324453
     2.47519    0.902277  0.00302336
     2.50084    0.894618  0.00267291
     2.52649    0.893003  0.00291769
     2.55214    0.895881  0.00273222
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.23471e-06 4.32645e-06
    0.884913   0.0013215  0.00014699
    0.910562   0.0244101 0.000581587
    0.936212    0.167763  0.00191391
    0.961861    0.582966  0.00267841
    0.987511     1.22667  0.00415911
     1.01316     1.88665  0.00692538
     1.03881      2.3521  0.00719848
     1.06446     2.56206   0.0078014
     1.09011     2.55414  0.00791442
     1.11576     2.40972  0.00673456
     1.14141     2.17889  0.00601046
     1.16706     1.94992  0.00564523
     1.19271     1.72952  0.00595989
     1.21836     1.53985  0.00588741
     1.24401      1.3738  0.00530921
     1.26966     1.23417  0.00383836
     1.29531     1.11827  0.00481319
     1.32096     1.02641  0.00425763
     1.34661    0.940712  0.00349364
     1.37226    0.867722    0.003706
     1.39791    0.812997  0.00433361
     1.42355    0.772046  0.00400095
      1.4492    0.737221  0.00371105
     1.47485    0.712672   0.0039549
      1.5005    0.691937  0.00343626
     1.52615    0.682479  0.00392715
      1.5518    0.670992   0.0031381
     1.57745    0.672486  0.00367471
      1.6031    0.682403   0.0036559
     1.62875    0.692237  0.00410547
      1.6544    0.710235  0.00309969
     1.68005     0.73027  0.00247784
      1.7057    0.753426  0.00287501
     1.73135    0.787547  0.00241976
       1.757    0.817398  0.00331184
     1.78265    0.854734   0.0030101
      1.8083    0.894158  0.00340508
     1.83395    0.937582  0.00269099
      1.8596     0.98025  0.00315235
     1.88525     1.02304  0.00427536
      1.9109     1.06229  0.00396879
     1.93655     1.09773   0.0029744
      1.9622     1.13676   0.0036431
     1.98785      1.1641  0.00380295
      2.0135     1.18551   0.0035561
     2.03915     1.20551  0.00282301
      2.0648     1.21723  0.00304276
     2.09045     1.21744  0.00363797
      2.1161     1.20668  0.00375526
     2.14174     1.19243  0.00350221
     2.16739      1.1725  0.00343609
     2.19304     1.14251  0.00281677
     2.21869     1.11177  0.00276079
     2.24434     1.08245  0.00203874
     2.26999     1.05772  0.00188394
     2.29564     1.03571  0.00254769
     2.32129     1.00765  0.00339565
     2.34694    0.980766  0.00325746
     2.37259    0.958784  0.00296672
     2.39824    0.939254  0.00307789
     2.42389    0.923886  0.00294028
     2.44954    0.910042  0.00315477
     2.47519    0.902355  0.00290807
     2.50084    0.894791  0.00257566
     2.52649    0.892471  0.00285351
     2.55214    0.895539  0.00264839
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.04129e-05 1.45235e-05
    0.884913  0.00133029 0.000141809
    0.910562   0.0243101 0.000568575
    0.936212    0.167555  0.00185431
    0.961861    0.582473   0.0026242
    0.987511     1.22705  0.00402159
     1.01316     1.88712  0.00668508
     1.03881     2.35371    0.007108
     1.06446     2.56417  0.00779262
     1.09011     2.55508  0.00767641
     1.11576     2.41017  0.00650032
     1.14141     2.17812  0.00583663
     1.16706      1.9506  0.00547752
     1.19271     1.73002  0.00576011
     1.21836     1.53969  0.00567143
     1.24401     1.37307  0.00516288
     1.26966     1.23278  0.00394209
     1.29531     1.11631  0.00501841
     1.32096     1.02451  0.00450546
     1.34661    0.939291  0.00364157
     1.37226    0.867061  0.00362721
     1.39791    0.812381  0.00421675
     1.42355    0.771351  0.00391278
      1.4492    0.737428  0.00357936
     1.47485    0.713489  0.00389201
      1.5005    0.692006  0.00330969
     1.52615    0.682771  0.00379254
      1.5518    0.671425   0.0030515
     1.57745    0.672691   0.0035443
      1.6031    0.682511  0.00352207
     1.62875    0.692397  0.00395656
      1.6544    0.710558   0.0030017
     1.68005    0.730972  0.00248336
      1.7057    0.754063   0.0028383
     1.73135    0.787018  0.00238741
       1.757    0.817409   0.0031892
     1.78265    0.855067  0.00291707
      1.8083    0.895551  0.00355263
     1.83395    0.938288  0.00268241
      1.8596    0.981139  0.00315851
     1.88525     1.02321  0.00412038
      1.9109     1.06166  0.00387074
     1.93655     1.09847  0.00295463
      1.9622     1.13682  0.00350883
     1.98785     1.16418  0.00366291
      2.0135     1.18596  0.00345239
     2.03915     1.20616  0.00279188
      2.0648     1.21783  0.00298775
     2.09045     1.21743  0.00350324
      2.1161     1.20702  0.00363144
     2.14174     1.19155  0.00348156
     2.16739      1.1715   0.0034513
     2.19304     1.14137  0.00293305
     2.21869     1.11092  0.00278795
     2.24434     1.08132  0.00225402
     2.26999     1.05707  0.00192441
     2.29564     1.03471   0.0026426
     2.32129     1.00726  0.00329224
     2.34694    0.980735  0.00313696
     2.37259    0.958518  0.00286874
     2.39824    0.939545  0.00297765
     2.42389    0.923515  0.00285471
     2.44954    0.909656  0.00306141
     2.47519     0.90181  0.00285092
     2.50084    0.894913  0.00248315
     2.52649    0.892477  0.00274783
     2.55214    0.895264  0.00256458
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.96839e-05 1.40231e-05
    0.884913  0.00131772 0.000137301
    0.910562   0.0241843 0.000562021
    0.936212    0.167599  0.00178862
    0.961861    0.582492  0.00253054
    0.987511     1.22625  0.00395544
     1.01316     1.88953  0.00686832
     1.03881     2.35293  0.00689648
     1.06446     2.56217  0.00776623
     1.09011     2.55485  0.00740554
     1.11576     2.40977  0.00628036
     1.14141     2.17945  0.00577792
     1.16706     1.94971  0.00535453
     1.19271     1.72917  0.00561542
     1.21836     1.53981  0.00547004
     1.24401     1.37375  0.00502297
     1.26966     1.23267  0.00380261
     1.29531     1.11636  0.00483947
     1.32096     1.02376  0.00440687
     1.34661    0.939463  0.00351555
     1.37226    0.867604  0.00353801
     1.39791    0.813716  0.00427223
     1.42355    0.772859  0.00405327
      1.4492    0.737844   0.0034756
     1.47485    0.713668  0.00375711
      1.5005    0.692366  0.00321098
     1.52615    0.683088  0.00367036
      1.5518    0.672389  0.00309128
     1.57745    0.672889  0.00342325
      1.6031    0.682841  0.00341178
     1.62875     0.69171  0.00387445
      1.6544    0.710418  0.00289777
     1.68005    0.730612  0.00242055
      1.7057    0.754295  0.00274644
     1.73135    0.787153  0.00230598
       1.757    0.817507  0.00307682
     1.78265    0.854421  0.00288361
      1.8083    0.894156  0.00368937
     1.83395    0.937551  0.00268592
      1.8596    0.979986  0.00324923
     1.88525     1.02261  0.00401788
      1.9109     1.06074  0.00383993
     1.93655     1.09845  0.00284916
      1.9622     1.13644  0.00340474
     1.98785     1.16397  0.00353821
      2.0135     1.18548  0.00336217
     2.03915     1.20579  0.00271671
      2.0648      1.2175  0.00289907
     2.09045     1.21668  0.00345672
      2.1161     1.20646  0.00354398
     2.14174     1.19138  0.00336134
     2.16739     1.17132  0.00333282
     2.19304     1.14174  0.00285088
     2.21869     1.11173  0.00280257
     2.24434     1.08204  0.00228507
     2.26999     1.05778  0.00198367
     2.29564     1.03562  0.00270002
     2.32129     1.00719  0.00317528
     2.34694    0.981086  0.00304448
     2.37259    0.959348  0.00288411
     2.39824    0.940711  0.00309115
     2.42389     0.92489  0.00306635
     2.44954    0.911279  0.00335469
     2.47519    0.902459  0.00282185
     2.50084    0.895506  0.00246425
     2.52649    0.892659  0.00265573
     2.55214    0.895515   0.0024853
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.90051e-05  1.3556e-05
    0.884913  0.00133763 0.000134003
    0.910562   0.0242563 0.000547233
    0.936212    0.167678  0.00172866
    0.961861    0.582148  0.00246651
    0.987511     1.22754   0.0040227
     1.01316     1.89054  0.00670496
     1.03881     2.35234  0.00668336
     1.06446     2.56365  0.00763841
     1.09011     2.55393  0.00720792
     1.11576     2.40935  0.00607818
     1.14141     2.18049   0.0056703
     1.16706      1.9511  0.00534641
     1.19271     1.72814  0.00551712
     1.21836      1.5387  0.00539359
     1.24401     1.37357  0.00485282
     1.26966     1.23267  0.00367149
     1.29531     1.11592  0.00469266
     1.32096     1.02409  0.00426694
     1.34661    0.940268  0.00348527
     1.37226    0.867516  0.00341708
     1.39791    0.813666   0.0041252
     1.42355    0.772327  0.00394825
      1.4492    0.737207  0.00341349
     1.47485    0.713717  0.00362788
      1.5005    0.692327   0.0031005
     1.52615    0.682376  0.00361226
      1.5518    0.671708  0.00305884
     1.57745    0.672407  0.00333892
      1.6031     0.68283  0.00329415
     1.62875    0.691494  0.00374689
      1.6544    0.710445  0.00279797
     1.68005    0.731194  0.00240607
      1.7057    0.754028  0.00266468
     1.73135    0.787029  0.00222976
       1.757    0.817999  0.00300968
     1.78265     0.85432  0.00278595
      1.8083    0.893908  0.00357049
     1.83395    0.938078  0.00264447
      1.8596    0.981302  0.00339307
     1.88525     1.02297  0.00389608
      1.9109     1.06086  0.00370935
     1.93655     1.09783  0.00281809
      1.9622     1.13559  0.00339232
     1.98785     1.16319  0.00350102
      2.0135     1.18497  0.00328472
     2.03915     1.20547  0.00264143
      2.0648     1.21736   0.0028022
     2.09045     1.21667  0.00333753
      2.1161     1.20655  0.00342285
     2.14174     1.19164  0.00325539
     2.16739     1.17187  0.00326363
     2.19304     1.14245   0.0028393
     2.21869     1.11218   0.0027425
     2.24434     1.08252  0.00225636
     2.26999     1.05861  0.00208117
     2.29564     1.03569  0.00260779
     2.32129     1.00671  0.00310187
     2.34694    0.981266  0.00294485
     2.37259    0.959116  0.00279405
     2.39824    0.940466  0.00299422
     2.42389      0.9245   0.0029854
     2.44954    0.910962  0.00325399
     2.47519    0.902091  0.00274842
     2.50084    0.895387  0.00238213
     2.52649    0.892725  0.00256497
     2.55214     0.89487  0.00248198
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.83716e-05 1.31189e-05
    0.884913  0.00132871 0.000129833
    0.910562   0.0242099 0.000530952
    0.936212    0.167925  0.00168872
    0.961861    0.581328  0.00251694
    0.987511     1.22744  0.00388972
     1.01316     1.89075  0.00648466
     1.03881     2.35331  0.00653026
     1.06446     2.56595  0.00772117
     1.09011     2.55547  0.00713033
     1.11576     2.40965  0.00588312
     1.14141     2.17946  0.00557316
     1.16706     1.95046  0.00520536
     1.19271     1.72788   0.0053392
     1.21836     1.53873  0.00521391
     1.24401     1.37449  0.00477752
     1.26966     1.23361  0.00366731
     1.29531     1.11612  0.00454051
     1.32096     1.02375  0.00413756
     1.34661    0.939185  0.00353314
     1.37226    0.866924  0.00335412
     1.39791    0.812074  0.00428373
     1.42355    0.770655   0.0041557
      1.4492    0.735958  0.00352089
     1.47485    0.712854  0.00360811
      1.5005    0.692268  0.00299772
     1.52615    0.682696  0.00350603
      1.5518    0.671912  0.00296364
     1.57745    0.672604  0.00323342
      1.6031    0.683092  0.00319474
     1.62875    0.691672  0.00362623
      1.6544    0.709605  0.00282806
     1.68005    0.729972   0.0026179
      1.7057    0.753448  0.00263834
     1.73135    0.786961   0.0021565
       1.757    0.818409  0.00293713
     1.78265    0.855447  0.00291226
      1.8083    0.894966  0.00360484
     1.83395    0.939795  0.00306361
      1.8596    0.982309  0.00342621
     1.88525     1.02394  0.00388321
      1.9109     1.06157  0.00365307
     1.93655     1.09832   0.0027655
      1.9622     1.13609  0.00331623
     1.98785     1.16358  0.00340548
      2.0135     1.18545  0.00321019
     2.03915     1.20581    0.002575
      2.0648     1.21695  0.00273968
     2.09045     1.21656  0.00322837
      2.1161     1.20607  0.00334237
     2.14174     1.19135  0.00315992
     2.16739     1.17145  0.00318201
     2.19304     1.14223  0.00275289
     2.21869     1.11204  0.00265451
     2.24434     1.08189  0.00226652
     2.26999     1.05818  0.00205643
     2.29564     1.03499  0.00261244
     2.32129     1.00619  0.00304214
     2.34694    0.980463  0.00295416
     2.37259    0.958173  0.00285558
     2.39824    0.939631   0.0030086
     2.42389    0.923882    0.002949
     2.44954    0.910622  0.00316318
     2.47519    0.901558  0.00270806
     2.50084    0.895112  0.00231857
     2.52649     0.89289  0.00248474
     2.55214    0.895234  0.00242585
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  1.7779e-05 1.27091e-05
    0.884913  0.00134994 0.000127369
    0.910562   0.0244366 0.000560139
    0.936212    0.168215  0.00165897
    0.961861    0.581089  0.00244706
    0.987511     1.22708  0.00378135
