#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          77     1.18242     1.68019   0.0253964
          78     1.16661      1.6736   0.0259103
          79     1.15124     1.66699   0.0264125
          80     1.13632     1.66036   0.0269025
          81     1.12188     1.65371   0.0273794
          82     1.10797     1.64705   0.0278426
          83     1.09459      1.6404   0.0282916
          84     1.08179     1.63375   0.0287257
          85     1.06958     1.62711   0.0291445
          86     1.05799     1.62049   0.0295474
          87     1.04705      1.6139   0.0299339
          88     1.03677     1.60734   0.0303037
          89     1.02718     1.60082   0.0306563
          90     1.01829     1.59435   0.0309914
          91     1.01011     1.58793   0.0313088
          92     1.00267     1.58157   0.0316082
          93    0.995964     1.57527   0.0318893
          94    0.989999     1.56905   0.0321522
          95    0.984775      1.5629   0.0323966
          96    0.980285     1.55683   0.0326226
          97    0.976518     1.55084   0.0328303
          98    0.973457     1.54495   0.0330197
          99    0.971081     1.53916   0.0331911
         100    0.969362     1.53346   0.0333447
         101    0.968269     1.52786   0.0334808
         102    0.967764     1.52237   0.0335999
         103    0.967806     1.51699   0.0337023
         104    0.968352     1.51171   0.0337886
         105    0.969353     1.50655   0.0338593
         106    0.970762     1.50149    0.033915
         107    0.972528     1.49655   0.0339565
         108    0.974602     1.49172   0.0339842
         109    0.976933     1.48699    0.033999
         110    0.979472     1.48238   0.0340016
         111    0.982173     1.47787   0.0339925
         112     0.98499     1.47347   0.0339727
         113    0.987884     1.46917   0.0339428
         114    0.990815     1.46498   0.0339034
         115     0.99375     1.46088   0.0338553
         116    0.996659     1.45688   0.0337991
         117    0.999516     1.45297   0.0337356
         118      1.0023     1.44915   0.0336652
         119     1.00499     1.44542   0.0335885
         120     1.00757     1.44177   0.0335062
         121     1.01004      1.4382   0.0334187
         122     1.01238     1.43471   0.0333266
         123      1.0146      1.4313   0.0332302
         124     1.01668     1.42795     0.03313
         125     1.01863     1.42468   0.0330264
         126     1.02046     1.42147   0.0329197
         127     1.02216     1.41833   0.0328103
         128     1.02375     1.41524   0.0326985
         129     1.02522     1.41222   0.0325845
         130      1.0266     1.40925   0.0324686
         131     1.02789     1.40634    0.032351
         132     1.02909     1.40348   0.0322319
         133     1.03022     1.40068   0.0321115
         134     1.03128     1.39792     0.03199
         135      1.0323     1.39521   0.0318674
         136     1.03326     1.39255   0.0317441
         137     1.03418     1.38993   0.0316199
         138     1.03507     1.38736   0.0314952
         139     1.03593     1.38484   0.0313699
         140     1.03676     1.38235   0.0312442
         141     1.03758      1.3799   0.0311182
         142     1.03837      1.3775   0.0309918
         143     1.03915     1.37513   0.0308653
         144     1.03991      1.3728   0.0307386
         145     1.04065     1.37051   0.0306119
         146     1.04137     1.36826   0.0304851
         147     1.04206     1.36604   0.0303584
         148     1.04274     1.36386   0.0302317
         149     1.04339      1.3617   0.0301053
         150     1.04401     1.35959    0.029979
         151      1.0446      1.3575   0.0298529
         152     1.04516     1.35545   0.0297272
         153      1.0457     1.35342   0.0296017
         154      1.0462     1.35143   0.0294766
         155     1.04667     1.34946    0.029352
         156     1.04711     1.34752   0.0292277
         157     1.04753     1.34561    0.029104
         158     1.04793     1.34373   0.0289807
         159     1.04831     1.34187   0.0288579
         160     1.04868     1.34004   0.0287357
         161     1.04905     1.33823    0.028614
         162     1.04943     1.33645   0.0284928
         163     1.04983     1.33469   0.0283722
         164     1.05025     1.33295   0.0282522
         165     1.05069     1.33124   0.0281327
         166     1.05117     1.32956   0.0280138
         167     1.05169     1.32789   0.0278954
         168     1.05226     1.32625   0.0277776
         169     1.05287     1.32463   0.0276603
         170     1.05352     1.32304   0.0275435
         171     1.05422     1.32147   0.0274272
         172     1.05495     1.31992   0.0273115
         173     1.05571     1.31839   0.0271963
         174      1.0565     1.31689   0.0270816
         175     1.05729      1.3154   0.0269675
         176     1.05808     1.31394   0.0268538
         177     1.05885      1.3125   0.0267408
         178     1.05959     1.31108   0.0266283
         179     1.06028     1.30968   0.0265163
         180     1.06091     1.30829    0.026405
         181     1.06146     1.30693   0.0262943
         182     1.06192     1.30559   0.0261843
         183     1.06228     1.30426   0.0260749
         184     1.06252     1.30294   0.0259663
         185     1.06263     1.30164   0.0258584
         186     1.06262     1.30036   0.0257513
         187     1.06248     1.29909    0.025645
         188      1.0622     1.29783   0.0255395
         189     1.06179     1.29658   0.0254349
         190     1.06124     1.29534   0.0253312
         191     1.06056     1.29411   0.0252284
         192     1.05977     1.29289   0.0251265
         193     1.05886     1.29168   0.0250255
         194     1.05786     1.29047   0.0249255
         195     1.05676     1.28927   0.0248265
         196     1.05559     1.28808   0.0247285
         197     1.05435     1.28689   0.0246314
         198     1.05306     1.28571   0.0245353
         199     1.05174     1.28454   0.0244401
         200      1.0504     1.28337    0.024346
         201     1.04904      1.2822   0.0242527
         202      1.0477     1.28104   0.0241604
         203     1.04637     1.27988    0.024069
         204     1.04507     1.27873   0.0239786
         205     1.04382     1.27759    0.023889
         206     1.04261     1.27645   0.0238002
         207     1.04147     1.27531   0.0237123
         208      1.0404     1.27418   0.0236252
         209     1.03942     1.27306   0.0235388
         210     1.03852     1.27194   0.0234532
         211     1.03772     1.27083   0.0233683
         212     1.03703     1.26973   0.0232841
         213     1.03644     1.26863   0.0232005
         214     1.03597     1.26755   0.0231176
         215     1.03563     1.26647   0.0230352
         216     1.03542      1.2654   0.0229534
         217     1.03535     1.26434   0.0228721
         218     1.03542     1.26329   0.0227912
         219     1.03565     1.26225   0.0227109
         220     1.03603     1.26122   0.0226309
         221     1.03659      1.2602   0.0225513
         222     1.03731      1.2592   0.0224721
         223     1.03823     1.25821   0.0223931
         224     1.03932     1.25723   0.0223145
         225     1.04062     1.25627   0.0222361
         226      1.0421     1.25532   0.0221579
         227     1.04379     1.25439   0.0220798
         228     1.04567     1.25347    0.022002
         229     1.04775     1.25257   0.0219242
         230     1.05003     1.25169   0.0218466
         231     1.05249     1.25083    0.021769
         232     1.05513     1.24999   0.0216915
         233     1.05793     1.24916   0.0216141
         234     1.06089     1.24836   0.0215367
         235     1.06398     1.24757   0.0214593
         236     1.06718     1.24681    0.021382
         237     1.07047     1.24607   0.0213047
         238     1.07384     1.24534   0.0212275
         239     1.07725     1.24464   0.0211503
         240     1.08069     1.24396   0.0210732
         241     1.08413     1.24329   0.0209962
         242     1.08754     1.24265   0.0209193
         243     1.09091     1.24203   0.0208425
         244     1.09421     1.24142   0.0207659
         245     1.09742     1.24083   0.0206895
         246     1.10053     1.24026   0.0206132
         247     1.10351     1.23971   0.0205372
         248     1.10636     1.23917   0.0204614
         249     1.10907     1.23865   0.0203859
         250     1.11161     1.23814   0.0203107
         251       1.114     1.23764   0.0202358
         252     1.11621     1.23716   0.0201613
         253     1.11825     1.23669    0.020087
         254     1.12012     1.23623   0.0200132
         255     1.12181     1.23579   0.0199398
         256     1.12334     1.23535   0.0198667
         257      1.1247     1.23492   0.0197941
         258      1.1259     1.23449   0.0197219
         259     1.12695     1.23408   0.0196501
         260     1.12786     1.23367   0.0195787
         261     1.12862     1.23327   0.0195079
         262     1.12925     1.23287   0.0194374
         263     1.12976     1.23248   0.0193675
         264     1.13016     1.23209    0.019298
         265     1.13045     1.23171    0.019229
         266     1.13065     1.23133   0.0191605
         267     1.13075     1.23095   0.0190924
         268     1.13078     1.23058   0.0190248
         269     1.13073     1.23021   0.0189577
         270     1.13062     1.22984   0.0188911
         271     1.13045     1.22947   0.0188249
         272     1.13022      1.2291   0.0187593
         273     1.12994     1.22874   0.0186941
         274     1.12963     1.22838   0.0186293
         275     1.12927     1.22802   0.0185651
         276     1.12887     1.22766   0.0185013
         277     1.12845      1.2273    0.018438
         278     1.12799     1.22694   0.0183751
         279     1.12751     1.22659   0.0183127
         280       1.127     1.22623   0.0182508
         281     1.12647     1.22588   0.0181893
         282     1.12592     1.22552   0.0181282
         283     1.12534     1.22517   0.0180676
         284     1.12474     1.22482   0.0180074
         285     1.12411     1.22446   0.0179477
         286     1.12345     1.22411   0.0178885
         287     1.12276     1.22376   0.0178296
         288     1.12205      1.2234   0.0177712
         289     1.12129     1.22305   0.0177132
         290      1.1205      1.2227   0.0176557
         291     1.11966     1.22234   0.0175985
         292     1.11879     1.22199   0.0175418
         293     1.11786     1.22163   0.0174856
         294     1.11688     1.22128   0.0174297
         295     1.11584     1.22092   0.0173743
         296     1.11475     1.22056   0.0173193
         297     1.11359      1.2202   0.0172647
         298     1.11237     1.21984   0.0172106
         299     1.11108     1.21947   0.0171569
         300     1.10971     1.21911   0.0171036
         301     1.10827     1.21874   0.0170507
         302     1.10676     1.21837   0.0169983
         303     1.10517     1.21799   0.0169463
         304     1.10351     1.21762   0.0168948
         305     1.10178     1.21724   0.0168436
         306     1.09997     1.21686   0.0167929
         307     1.09809     1.21647   0.0167427
         308     1.09615     1.21608   0.0166929
         309     1.09414     1.21568   0.0166435
         310     1.09207     1.21528   0.0165946
         311     1.08995     1.21488   0.0165462
         312     1.08779     1.21447   0.0164981
         313     1.08558     1.21406   0.0164506
         314     1.08333     1.21365   0.0164034
         315     1.08106     1.21323   0.0163568
         316     1.07876      1.2128   0.0163105
         317     1.07644     1.21237   0.0162648
         318     1.07411     1.21193   0.0162194
         319     1.07176      1.2115   0.0161745
         320     1.06941     1.21105   0.0161301
         321     1.06706      1.2106   0.0160861
         322      1.0647     1.21015   0.0160425
         323     1.06233     1.20969   0.0159993
         324     1.05997     1.20923   0.0159566
         325      1.0576     1.20876   0.0159144
         326     1.05523     1.20829   0.0158725
         327     1.05285     1.20782   0.0158311
         328     1.05047     1.20734   0.0157901
         329     1.04807     1.20685   0.0157495
         330     1.04567     1.20636   0.0157094
         331     1.04325     1.20587   0.0156696
         332     1.04082     1.20537   0.0156303
         333     1.03838     1.20487   0.0155914
         334     1.03592     1.20437   0.0155529
         335     1.03345     1.20386   0.0155149
         336     1.03097     1.20334   0.0154772
         337     1.02849     1.20282     0.01544
         338       1.026      1.2023   0.0154032
         339     1.02352     1.20177   0.0153668
         340     1.02104     1.20124   0.0153308
         341     1.01859     1.20071   0.0152952
         342     1.01617     1.20017     0.01526
         343      1.0138     1.19962   0.0152251
         344     1.01147     1.19908   0.0151907
         345     1.00922     1.19853   0.0151566
         346     1.00705     1.19797   0.0151229
         347     1.00497     1.19742   0.0150896
         348       1.003     1.19686   0.0150565
         349     1.00116      1.1963   0.0150238
         350    0.999446     1.19573   0.0149914
         351    0.997884     1.19517   0.0149593
         352    0.996482     1.19461   0.0149275
         353    0.995249     1.19404   0.0148959
         354    0.994196     1.19348   0.0148645
         355     0.99333     1.19291   0.0148333
         356    0.992658     1.19235   0.0148023
         357    0.992186     1.19179   0.0147714
         358    0.991917     1.19123   0.0147407
         359    0.991853     1.19068   0.0147101
         360    0.991994     1.19012   0.0146796
         361    0.992339     1.18958   0.0146492
         362    0.992884     1.18903   0.0146188
         363    0.993624     1.18849   0.0145884
         364    0.994553     1.18796   0.0145581
         365    0.995664     1.18744   0.0145277
         366     0.99695     1.18691   0.0144973
         367    0.998398      1.1864   0.0144669
         368    0.999998     1.18589   0.0144365
         369     1.00174      1.1854    0.014406
         370     1.00361      1.1849   0.0143754
         371      1.0056     1.18442   0.0143448
         372     1.00768     1.18395   0.0143141
         373     1.00986     1.18348   0.0142833
         374      1.0121     1.18302   0.0142525
         375     1.01441     1.18257   0.0142216
         376     1.01676     1.18213   0.0141906
         377     1.01915      1.1817   0.0141595
         378     1.02155     1.18127   0.0141284
         379     1.02396     1.18086   0.0140972
         380     1.02637     1.18045    0.014066
         381     1.02875     1.18005   0.0140347
         382     1.03112     1.17966   0.0140034
         383     1.03344     1.17928    0.013972
         384     1.03573     1.17891   0.0139406
         385     1.03796     1.17854   0.0139092
         386     1.04014     1.17818   0.0138778
         387     1.04225     1.17783   0.0138464
         388     1.04429     1.17749    0.013815
         389     1.04626     1.17715   0.0137836
         390     1.04815     1.17682   0.0137522
         391     1.04995      1.1765   0.0137209
         392     1.05167     1.17618   0.0136896
         393     1.05331     1.17587   0.0136583
         394     1.05484     1.17556   0.0136271
         395     1.05628     1.17526   0.0135959
         396     1.05762     1.17496   0.0135648
         397     1.05885     1.17467   0.0135338
         398     1.05997     1.17438   0.0135029
         399     1.06098     1.17409    0.013472
         400     1.06186     1.17381   0.0134413
         401     1.06262     1.17354   0.0134106
         402     1.06325     1.17326   0.0133801
         403     1.06373     1.17299   0.0133496
         404     1.06408     1.17272   0.0133193
         405     1.06428     1.17245   0.0132891
         406     1.06432     1.17219   0.0132591
         407     1.06421     1.17192   0.0132291
         408     1.06393     1.17166   0.0131994
         409      1.0635     1.17139   0.0131697
         410     1.06291     1.17113   0.0131403
         411     1.06217     1.17086    0.013111
         412     1.06127      1.1706   0.0130818
         413     1.06022     1.17033   0.0130529
         414     1.05903     1.17006   0.0130241
         415     1.05772     1.16979   0.0129956
         416     1.05629     1.16952   0.0129672
         417     1.05477     1.16924    0.012939
         418     1.05317     1.16896    0.012911
         419     1.05151     1.16868   0.0128833
         420     1.04982      1.1684   0.0128557
         421     1.04812     1.16811   0.0128283
         422     1.04643     1.16783   0.0128012
         423     1.04478     1.16754   0.0127742
         424      1.0432     1.16724   0.0127475
         425     1.04169     1.16695   0.0127209
         426      1.0403     1.16665   0.0126945
         427     1.03902     1.16635   0.0126683
         428     1.03789     1.16605   0.0126422
         429      1.0369     1.16575   0.0126164
         430     1.03606     1.16545   0.0125906
         431     1.03538     1.16515    0.012565
         432     1.03485     1.16484   0.0125396
         433     1.03447     1.16454   0.0125142
         434     1.03421     1.16424    0.012489
         435     1.03408     1.16394   0.0124639
         436     1.03404     1.16365   0.0124388
         437     1.03409     1.16335   0.0124139
         438     1.03419     1.16305   0.0123891
         439     1.03433     1.16276   0.0123643
         440     1.03447     1.16247   0.0123396
         441     1.03461     1.16218   0.0123151
         442     1.03472     1.16189   0.0122906
         443     1.03477      1.1616   0.0122662
         444     1.03476     1.16132   0.0122419
         445     1.03466     1.16103   0.0122177
         446     1.03447     1.16075   0.0121936
         447     1.03417     1.16047   0.0121696
         448     1.03377     1.16018   0.0121457
         449     1.03325      1.1599    0.012122
         450     1.03261     1.15962   0.0120983
         451     1.03186     1.15934   0.0120748
         452       1.031     1.15905   0.0120514
         453     1.03003     1.15877   0.0120282
         454     1.02895     1.15848   0.0120051
         455     1.02779     1.15819   0.0119821
         456     1.02654     1.15791   0.0119594
         457     1.02521     1.15761   0.0119367
         458     1.02382     1.15732   0.0119142
         459     1.02237     1.15703   0.0118919
         460     1.02088     1.15673   0.0118697
         461     1.01935     1.15643   0.0118477
         462      1.0178     1.15613   0.0118259
         463     1.01624     1.15583   0.0118042
         464     1.01468     1.15553   0.0117827
         465     1.01313     1.15522   0.0117613
         466      1.0116     1.15491   0.0117401
         467      1.0101      1.1546   0.0117191
         468     1.00865     1.15429   0.0116982
         469     1.00725     1.15398   0.0116774
         470     1.00593     1.15366   0.0116568
         471     1.00468     1.15335   0.0116364
         472     1.00353     1.15303    0.011616
         473     1.00248     1.15271   0.0115958
         474     1.00156     1.15239   0.0115758
         475     1.00076     1.15207   0.0115558
         476     1.00011     1.15175   0.0115359
         477    0.999615     1.15143   0.0115161
         478    0.999279     1.15112   0.0114965
         479    0.999111      1.1508   0.0114768
         480    0.999117     1.15048   0.0114573
         481    0.999297     1.15017   0.0114378
         482    0.999651     1.14986   0.0114183
         483     1.00017     1.14955   0.0113989
         484     1.00086     1.14924   0.0113794
         485     1.00169     1.14894   0.0113601
         486     1.00265     1.14863   0.0113407
         487     1.00373     1.14834   0.0113213
         488     1.00491     1.14804   0.0113019
         489     1.00616     1.14775   0.0112825
         490     1.00746     1.14747   0.0112631
         491     1.00878     1.14718   0.0112437
         492     1.01011     1.14691   0.0112243
         493     1.01142     1.14663   0.0112049
         494     1.01268     1.14636   0.0111855
         495     1.01387     1.14609   0.0111661
         496     1.01497     1.14583   0.0111467
         497     1.01597     1.14557   0.0111274
         498     1.01683     1.14531    0.011108
         499     1.01756     1.14505   0.0110887
         500     1.01814      1.1448   0.0110694
         501     1.01856     1.14455   0.0110502
         502      1.0188      1.1443    0.011031
         503     1.01886     1.14405   0.0110119
         504     1.01874      1.1438   0.0109929
         505     1.01844     1.14355   0.0109739
         506     1.01795      1.1433    0.010955
         507     1.01726     1.14305   0.0109362
         508     1.01639      1.1428   0.0109176
         509     1.01534     1.14255    0.010899
         510     1.01411      1.1423   0.0108805
         511      1.0127     1.14205   0.0108622
         512     1.01112     1.14179    0.010844
         513     1.00938     1.14153   0.0108259
         514     1.00749     1.14127    0.010808
         515     1.00546     1.14101   0.0107902
         516      1.0033     1.14074   0.0107726
         517     1.00102     1.14047   0.0107552
         518    0.998634      1.1402   0.0107379
         519    0.996161     1.13992   0.0107208
         520    0.993616     1.13964   0.0107039
         521    0.991013     1.13935   0.0106871
         522     0.98837     1.13906   0.0106706
         523    0.985703     1.13877   0.0106542
         524     0.98303     1.13847    0.010638
         525    0.980367     1.13817    0.010622
         526    0.977727     1.13787   0.0106062
         527    0.975126     1.13756   0.0105905
         528    0.972574     1.13725   0.0105751
         529    0.970083     1.13693   0.0105598
         530    0.967661     1.13661   0.0105447
         531    0.965316     1.13629   0.0105298
         532    0.963051     1.13596    0.010515
         533    0.960872     1.13563   0.0105004
         534    0.958779      1.1353    0.010486
         535    0.956773     1.13497   0.0104717
         536    0.954853     1.13463   0.0104576
         537    0.953017      1.1343   0.0104436
         538    0.951265     1.13395   0.0104297
         539    0.949595     1.13361   0.0104159
         540    0.948005     1.13327   0.0104023
         541    0.946496     1.13292   0.0103888
         542    0.945068     1.13258   0.0103754
         543     0.94372     1.13223   0.0103622
         544    0.942456     1.13188    0.010349
         545    0.941277     1.13153   0.0103359
         546    0.940188     1.13118   0.0103229
         547    0.939195     1.13083     0.01031
         548    0.938303     1.13048   0.0102972
         549    0.937518     1.13013   0.0102844
         550    0.936848     1.12978   0.0102717
         551    0.936299     1.12942   0.0102591
         552    0.935878     1.12907   0.0102465
         553    0.935588     1.12872   0.0102339
         554    0.935437     1.12837   0.0102214
         555    0.935427     1.12803   0.0102089
         556    0.935564     1.12768   0.0101964
         557     0.93585     1.12734   0.0101839
         558    0.936286     1.12699   0.0101714
         559    0.936871     1.12665   0.0101589
         560    0.937603     1.12632   0.0101464
         561    0.938479     1.12598   0.0101338
         562    0.939494     1.12565   0.0101212
         563    0.940643     1.12532   0.0101086
         564     0.94192       1.125   0.0100959
         565    0.943318     1.12467   0.0100831
         566     0.94483     1.12436   0.0100703
         567    0.946447     1.12404   0.0100574
         568    0.948161     1.12373   0.0100445
         569    0.949965     1.12343   0.0100315
         570    0.951853     1.12313   0.0100184
         571    0.953816     1.12283   0.0100052
         572    0.955846     1.12254    0.009992
         573    0.957936     1.12225  0.00997869
         574    0.960081     1.12197   0.0099653
         575    0.962276     1.12169  0.00995184
         576    0.964516     1.12142  0.00993831
         577    0.966798     1.12115  0.00992469
         578    0.969119     1.12089  0.00991101
         579    0.971477     1.12063  0.00989725
         580     0.97387     1.12038  0.00988342
         581    0.976298     1.12013  0.00986952
         582    0.978763     1.11989  0.00985555
         583    0.981267     1.11965  0.00984151
         584    0.983811     1.11941  0.00982741
         585      0.9864     1.11919  0.00981324
         586    0.989037     1.11897  0.00979901
         587    0.991729     1.11875  0.00978471
         588    0.994478     1.11854  0.00977035
         589    0.997292     1.11833  0.00975593
         590     1.00018     1.11813  0.00974145
         591     1.00314     1.11794  0.00972691
         592     1.00619     1.11775  0.00971231
         593     1.00932     1.11756  0.00969765
         594     1.01255     1.11739  0.00968294
         595     1.01587     1.11722  0.00966817
         596     1.01929     1.11705  0.00965334
         597     1.02281      1.1169  0.00963846
         598     1.02642     1.11674  0.00962353
         599     1.03013      1.1166  0.00960855
         600     1.03393     1.11646  0.00959353
         601     1.03781     1.11633  0.00957846
         602     1.04177     1.11621  0.00956335
         603     1.04579     1.11609   0.0095482
         604     1.04985     1.11598  0.00953302
         605     1.05394     1.11588  0.00951782
         606     1.05805     1.11578  0.00950259
         607     1.06215     1.11569  0.00948734
         608     1.06623     1.11561  0.00947209
         609     1.07027     1.11554  0.00945683
         610     1.07425     1.11547  0.00944157
         611     1.07814     1.11541  0.00942631
         612     1.08193     1.11535  0.00941107
         613     1.08561     1.11531  0.00939584
         614     1.08915     1.11526  0.00938064
         615     1.09254     1.11523  0.00936546
         616     1.09576      1.1152   0.0093503
         617      1.0988     1.11517  0.00933519
         618     1.10165     1.11515  0.00932011
         619     1.10429     1.11513  0.00930507
         620     1.10673     1.11512  0.00929007
         621     1.10894     1.11511  0.00927512
         622     1.11093      1.1151  0.00926021
         623      1.1127      1.1151  0.00924534
         624     1.11425     1.11509  0.00923053
         625     1.11557     1.11509  0.00921576
         626     1.11666      1.1151  0.00920104
         627     1.11753      1.1151  0.00918636
         628     1.11819     1.11511  0.00917174
         629     1.11865     1.11511  0.00915716
         630      1.1189     1.11512  0.00914262
         631     1.11897     1.11512  0.00912814
         632     1.11886     1.11513  0.00911369
         633     1.11859     1.11513   0.0090993
         634     1.11816     1.11514  0.00908495
         635     1.11759     1.11514  0.00907064
         636      1.1169     1.11515  0.00905638
         637      1.1161     1.11515  0.00904216
         638      1.1152     1.11515  0.00902799
         639     1.11423     1.11515  0.00901386
         640     1.11319     1.11514  0.00899978
         641     1.11211     1.11514  0.00898574
         642     1.11099     1.11513  0.00897175
         643     1.10985     1.11512   0.0089578
         644      1.1087     1.11511  0.00894389
         645     1.10755      1.1151  0.00893003
         646     1.10642     1.11509  0.00891622
         647     1.10531     1.11507  0.00890245
         648     1.10422     1.11506  0.00888873
         649     1.10317     1.11504  0.00887505
         650     1.10217     1.11502  0.00886142
         651      1.1012       1.115  0.00884783
         652     1.10029     1.11498  0.00883429
         653     1.09943     1.11495   0.0088208
         654     1.09863     1.11493  0.00880734
         655     1.09789      1.1149  0.00879394
         656     1.09721     1.11487  0.00878057
         657      1.0966     1.11485  0.00876725
         658     1.09606     1.11482  0.00875397
         659     1.09559     1.11479  0.00874074
         660      1.0952     1.11476  0.00872754
         661      1.0949     1.11473  0.00871439
         662     1.09468      1.1147  0.00870128
         663     1.09456     1.11467  0.00868821
         664     1.09454     1.11464  0.00867518
         665     1.09461     1.11461  0.00866219
         666     1.09479     1.11458  0.00864923
         667     1.09508     1.11455  0.00863631
         668     1.09548     1.11452  0.00862343
         669     1.09599     1.11449  0.00861059
         670      1.0966     1.11447  0.00859778
         671     1.09732     1.11444    0.008585
         672     1.09814     1.11442  0.00857226
         673     1.09905     1.11439  0.00855955
         674     1.10004     1.11437  0.00854688
         675      1.1011     1.11435  0.00853424
         676     1.10221     1.11433  0.00852163
         677     1.10338     1.11432  0.00850906
         678     1.10458      1.1143  0.00849652
         679     1.10579     1.11429  0.00848402
         680     1.10701     1.11428  0.00847155
         681     1.10821     1.11427  0.00845911
         682     1.10938     1.11426  0.00844671
         683     1.11052     1.11426  0.00843435
         684     1.11159     1.11425  0.00842202
         685      1.1126     1.11425  0.00840972
         686     1.11353     1.11425  0.00839747
         687     1.11437     1.11425  0.00838524
         688     1.11511     1.11425  0.00837305
         689     1.11575     1.11425   0.0083609
         690     1.11628     1.11426  0.00834879
         691     1.11669     1.11426   0.0083367
         692     1.11698     1.11426  0.00832466
         693     1.11715     1.11427  0.00831265
         694      1.1172     1.11427  0.00830067
         695     1.11714     1.11428  0.00828873
         696     1.11695     1.11428  0.00827682
         697     1.11666     1.11428  0.00826494
         698     1.11625     1.11429   0.0082531
         699     1.11574     1.11429   0.0082413
         700     1.11514     1.11429  0.00822952
         701     1.11444     1.11429  0.00821778
         702     1.11367     1.11429  0.00820608
         703     1.11283     1.11429  0.00819441
         704     1.11193     1.11428  0.00818277
         705     1.11098     1.11428  0.00817116
         706     1.10998     1.11427  0.00815959
         707     1.10895     1.11427  0.00814805
         708      1.1079     1.11426  0.00813655
         709     1.10683     1.11425  0.00812508
         710     1.10576     1.11423  0.00811364
         711     1.10469     1.11422  0.00810224
         712     1.10363     1.11421  0.00809088
         713     1.10259     1.11419  0.00807955
         714     1.10157     1.11417  0.00806825
         715     1.10059     1.11415  0.00805699
         716     1.09964     1.11413  0.00804576
         717     1.09873     1.11411  0.00803457
         718     1.09787     1.11409  0.00802341
         719     1.09705     1.11407  0.00801229
         720     1.09627     1.11404   0.0080012
         721     1.09555     1.11402  0.00799014
         722     1.09487     1.11399  0.00797912
         723     1.09423     1.11396  0.00796813
         724     1.09365     1.11393  0.00795717
         725      1.0931      1.1139  0.00794625
         726     1.09259     1.11388  0.00793536
         727     1.09211     1.11385   0.0079245
         728     1.09167     1.11381  0.00791367
         729     1.09125     1.11378  0.00790288
         730     1.09086     1.11375  0.00789211
         731     1.09048     1.11372  0.00788138
         732     1.09011     1.11369  0.00787068
         733     1.08975     1.11366  0.00786001
         734      1.0894     1.11362  0.00784937
         735     1.08903     1.11359  0.00783876
         736     1.08866     1.11356  0.00782818
