#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         223     1.05139     1.27202   0.0225751
         224     1.05262     1.27104   0.0224955
         225     1.05405     1.27008   0.0224162
         226     1.05568     1.26913   0.0223371
         227     1.05751     1.26819   0.0222582
         228     1.05955     1.26728   0.0221793
         229     1.06178     1.26638   0.0221006
         230      1.0642      1.2655    0.022022
         231     1.06681     1.26464   0.0219435
         232     1.06959      1.2638    0.021865
         233     1.07253     1.26298   0.0217865
         234     1.07562     1.26218   0.0217082
         235     1.07882      1.2614   0.0216298
         236     1.08213     1.26064   0.0215515
         237     1.08552      1.2599   0.0214732
         238     1.08897     1.25918    0.021395
         239     1.09245     1.25849   0.0213168
         240     1.09594     1.25781   0.0212388
         241     1.09941     1.25715   0.0211608
         242     1.10284     1.25651    0.021083
         243     1.10621     1.25589   0.0210053
         244      1.1095      1.2553   0.0209278
         245     1.11269     1.25471   0.0208504
         246     1.11576     1.25415   0.0207733
         247     1.11869      1.2536   0.0206965
         248     1.12148     1.25307   0.0206199
         249     1.12411     1.25255   0.0205436
         250     1.12658     1.25205   0.0204676
         251     1.12887     1.25155   0.0203919
         252     1.13099     1.25108   0.0203166
         253     1.13294     1.25061   0.0202417
         254     1.13471     1.25015   0.0201671
         255     1.13631     1.24971    0.020093
         256     1.13774     1.24927   0.0200192
         257       1.139     1.24884   0.0199459
         258     1.14011     1.24842   0.0198731
         259     1.14107       1.248   0.0198007
         260     1.14188      1.2476   0.0197287
         261     1.14256     1.24719   0.0196572
         262     1.14311      1.2468   0.0195862
         263     1.14354      1.2464   0.0195157
         264     1.14387     1.24601   0.0194456
         265     1.14409     1.24563   0.0193761
         266     1.14422     1.24525    0.019307
         267     1.14427     1.24487   0.0192384
         268     1.14424      1.2445   0.0191702
         269     1.14415     1.24412   0.0191026
         270     1.14399     1.24375   0.0190354
         271     1.14377     1.24338   0.0189688
         272     1.14351     1.24302   0.0189026
         273     1.14319     1.24265   0.0188369
         274     1.14284     1.24229   0.0187717
         275     1.14245     1.24192   0.0187069
         276     1.14203     1.24156   0.0186426
         277     1.14158      1.2412   0.0185788
         278      1.1411     1.24084   0.0185155
         279     1.14059     1.24048   0.0184526
         280     1.14006     1.24012   0.0183902
         281      1.1395     1.23976   0.0183282
         282     1.13892     1.23941   0.0182667
         283     1.13832     1.23905   0.0182057
         284     1.13769     1.23869   0.0181451
         285     1.13703     1.23834   0.0180849
         286     1.13635     1.23798   0.0180252
         287     1.13563     1.23762   0.0179659
         288     1.13487     1.23727   0.0179071
         289     1.13408     1.23691   0.0178487
         290     1.13324     1.23655   0.0177907
         291     1.13237     1.23619   0.0177332
         292     1.13144     1.23583   0.0176761
         293     1.13046     1.23547   0.0176194
         294     1.12942     1.23511   0.0175632
         295     1.12832     1.23475   0.0175073
         296     1.12716     1.23439    0.017452
         297     1.12594     1.23402    0.017397
         298     1.12464     1.23366   0.0173425
         299     1.12328     1.23329   0.0172885
         300     1.12183     1.23292   0.0172348
         301     1.12032     1.23254   0.0171816
         302     1.11872     1.23216   0.0171289
         303     1.11705     1.23178   0.0170765
         304     1.11531      1.2314   0.0170247
         305     1.11349     1.23101   0.0169732
         306      1.1116     1.23062   0.0169222
         307     1.10965     1.23023   0.0168717
         308     1.10763     1.22983   0.0168216
         309     1.10554     1.22943    0.016772
         310     1.10341     1.22902   0.0167228
         311     1.10123     1.22861   0.0166741
         312     1.09901      1.2282   0.0166258
         313     1.09675     1.22778    0.016578
         314     1.09446     1.22735   0.0165307
         315     1.09214     1.22692   0.0164838
         316     1.08981     1.22649   0.0164373
         317     1.08746     1.22605   0.0163913
         318      1.0851     1.22561   0.0163457
         319     1.08274     1.22516   0.0163006
         320     1.08037     1.22471    0.016256
         321     1.07799     1.22425   0.0162118
         322     1.07562     1.22379    0.016168
         323     1.07324     1.22332   0.0161246
         324     1.07086     1.22285   0.0160817
         325     1.06848     1.22238   0.0160393
         326     1.06609      1.2219   0.0159972
         327     1.06369     1.22141   0.0159556
         328     1.06129     1.22093   0.0159144
         329     1.05887     1.22043   0.0158737
         330     1.05644     1.21994   0.0158334
         331       1.054     1.21943   0.0157935
         332     1.05154     1.21893    0.015754
         333     1.04907     1.21842   0.0157149
         334     1.04659      1.2179   0.0156763
         335     1.04409     1.21739   0.0156381
         336     1.04159     1.21686   0.0156003
         337     1.03909     1.21633   0.0155629
         338     1.03659      1.2158    0.015526
         339      1.0341     1.21527   0.0154894
         340     1.03164     1.21473   0.0154533
         341     1.02921     1.21418   0.0154175
         342     1.02682     1.21364   0.0153822
         343     1.02449     1.21308   0.0153472
         344     1.02223     1.21253   0.0153126
         345     1.02006     1.21197   0.0152784
         346     1.01798     1.21141   0.0152445
         347     1.01601     1.21085    0.015211
         348     1.01417     1.21028   0.0151778
         349     1.01247     1.20972   0.0151449
         350     1.01092     1.20915   0.0151122
         351     1.00953     1.20858   0.0150799
         352     1.00831     1.20801   0.0150478
         353     1.00728     1.20744   0.0150159
         354     1.00644     1.20687   0.0149842
         355      1.0058     1.20631   0.0149527
         356     1.00535     1.20574   0.0149213
         357     1.00512     1.20518   0.0148901
         358     1.00508     1.20462    0.014859
         359     1.00526     1.20407    0.014828
         360     1.00564     1.20351   0.0147971
         361     1.00622     1.20297   0.0147662
         362       1.007     1.20243   0.0147353
         363     1.00796     1.20189   0.0147044
         364     1.00911     1.20136   0.0146736
         365     1.01044     1.20084   0.0146427
         366     1.01193     1.20032   0.0146118
         367     1.01357     1.19981   0.0145808
         368     1.01535     1.19931   0.0145498
         369     1.01725     1.19882   0.0145187
         370     1.01928     1.19833   0.0144876
         371      1.0214     1.19786   0.0144564
         372     1.02361     1.19739   0.0144251
         373      1.0259     1.19693   0.0143938
         374     1.02824     1.19648   0.0143624
         375     1.03063     1.19604   0.0143309
         376     1.03305      1.1956   0.0142993
         377     1.03548     1.19518   0.0142677
         378     1.03792     1.19476    0.014236
         379     1.04036     1.19435   0.0142043
         380     1.04278     1.19395   0.0141725
         381     1.04517     1.19356   0.0141407
         382     1.04753     1.19318   0.0141088
         383     1.04985     1.19281   0.0140769
         384     1.05211     1.19244   0.0140451
         385     1.05431     1.19208   0.0140132
         386     1.05645     1.19173   0.0139813
         387     1.05851     1.19139   0.0139494
         388      1.0605     1.19105   0.0139175
         389     1.06241     1.19072   0.0138856
         390     1.06423     1.19039   0.0138538
         391     1.06597     1.19008    0.013822
         392     1.06761     1.18976   0.0137903
         393     1.06916     1.18946   0.0137586
         394     1.07061     1.18916    0.013727
         395     1.07195     1.18886   0.0136955
         396     1.07319     1.18857    0.013664
         397     1.07431     1.18828   0.0136326
         398     1.07531     1.18799   0.0136013
         399     1.07618     1.18771   0.0135701
         400     1.07692     1.18744    0.013539
         401     1.07753     1.18716    0.013508
         402     1.07799     1.18689   0.0134772
         403      1.0783     1.18662   0.0134464
         404     1.07846     1.18635   0.0134158
         405     1.07846     1.18609   0.0133853
         406      1.0783     1.18582    0.013355
         407     1.07798     1.18556   0.0133248
         408     1.07749     1.18529   0.0132948
         409     1.07683     1.18503   0.0132649
         410     1.07602     1.18476   0.0132352
         411     1.07505      1.1845   0.0132057
         412     1.07392     1.18423   0.0131764
         413     1.07266     1.18396   0.0131472
         414     1.07127     1.18368   0.0131183
         415     1.06977     1.18341   0.0130896
         416     1.06817     1.18313    0.013061
         417      1.0665     1.18285   0.0130327
         418     1.06478     1.18257   0.0130046
         419     1.06304     1.18229   0.0129767
         420     1.06128       1.182    0.012949
         421     1.05955     1.18171   0.0129215
         422     1.05787     1.18141   0.0128942
         423     1.05626     1.18112   0.0128671
         424     1.05475     1.18082   0.0128402
         425     1.05334     1.18052   0.0128135
         426     1.05207     1.18022    0.012787
         427     1.05094     1.17991   0.0127606
         428     1.04997     1.17961   0.0127344
         429     1.04915     1.17931   0.0127084
         430     1.04848       1.179   0.0126824
         431     1.04796      1.1787   0.0126567
         432     1.04759      1.1784    0.012631
         433     1.04733     1.17809   0.0126055
         434     1.04719     1.17779     0.01258
         435     1.04714     1.17749   0.0125547
         436     1.04715     1.17719   0.0125295
         437     1.04721     1.17689   0.0125043
         438     1.04728      1.1766   0.0124793
         439     1.04736      1.1763   0.0124543
         440     1.04741     1.17601   0.0124294
         441     1.04742     1.17572   0.0124047
         442     1.04736     1.17543     0.01238
         443     1.04723     1.17514   0.0123555
         444       1.047     1.17485    0.012331
         445     1.04668     1.17456   0.0123066
         446     1.04625     1.17428   0.0122824
         447      1.0457     1.17399   0.0122583
         448     1.04504      1.1737   0.0122343
         449     1.04427     1.17341   0.0122105
         450     1.04339     1.17312   0.0121868
         451      1.0424     1.17283   0.0121632
         452     1.04131     1.17254   0.0121397
         453     1.04014     1.17225   0.0121165
         454     1.03888     1.17196   0.0120933
         455     1.03755     1.17166   0.0120704
         456     1.03615     1.17136   0.0120476
         457     1.03471     1.17106   0.0120249
         458     1.03323     1.17076   0.0120024
         459     1.03172     1.17046   0.0119801
         460     1.03019     1.17016   0.0119579
         461     1.02865     1.16985   0.0119359
         462     1.02711     1.16954   0.0119141
         463     1.02559     1.16923   0.0118924
         464     1.02409     1.16892   0.0118709
         465     1.02263      1.1686   0.0118495
         466      1.0212     1.16828   0.0118283
         467     1.01983     1.16797   0.0118073
         468     1.01853     1.16765   0.0117864
         469      1.0173     1.16733   0.0117656
         470     1.01615     1.16701   0.0117449
         471      1.0151     1.16668   0.0117244
         472     1.01415     1.16636   0.0117041
         473     1.01332     1.16604   0.0116838
         474     1.01262     1.16571   0.0116636
         475     1.01205     1.16539   0.0116435
         476     1.01164     1.16507   0.0116236
         477     1.01137     1.16474   0.0116037
         478     1.01127     1.16442   0.0115838
         479     1.01133      1.1641    0.011564
         480     1.01155     1.16379   0.0115443
         481     1.01193     1.16347   0.0115246
         482     1.01248     1.16316    0.011505
         483     1.01317     1.16285   0.0114854
         484       1.014     1.16254   0.0114657
         485     1.01495     1.16223   0.0114461
         486     1.01601     1.16193   0.0114265
         487     1.01716     1.16164   0.0114069
         488     1.01837     1.16134   0.0113873
         489     1.01963     1.16105   0.0113677
         490     1.02091     1.16077   0.0113481
         491     1.02218     1.16048   0.0113285
         492     1.02342     1.16021   0.0113089
         493     1.02462     1.15993   0.0112893
         494     1.02574     1.15966   0.0112698
         495     1.02677     1.15939   0.0112502
         496     1.02769     1.15913   0.0112306
         497     1.02848     1.15886   0.0112111
         498     1.02914      1.1586   0.0111916
         499     1.02964     1.15834   0.0111722
         500     1.02998     1.15809   0.0111528
         501     1.03014     1.15783   0.0111335
         502     1.03013     1.15758   0.0111142
         503     1.02994     1.15732    0.011095
         504     1.02956     1.15707   0.0110759
         505     1.02899     1.15682   0.0110568
         506     1.02824     1.15656   0.0110379
         507      1.0273     1.15631   0.0110191
         508     1.02617     1.15605   0.0110004
         509     1.02487     1.15579   0.0109818
         510     1.02339     1.15553   0.0109633
         511     1.02174     1.15527    0.010945
         512     1.01993     1.15501   0.0109268
         513     1.01797     1.15474   0.0109088
         514     1.01587     1.15447   0.0108909
         515     1.01364      1.1542   0.0108732
         516     1.01129     1.15392   0.0108556
         517     1.00884     1.15364   0.0108382
         518     1.00631     1.15335   0.0108211
         519      1.0037     1.15307    0.010804
         520     1.00105     1.15277   0.0107872
         521    0.998353     1.15248   0.0107706
         522     0.99564     1.15218   0.0107541
         523    0.992924     1.15187   0.0107379
         524     0.99022     1.15156   0.0107218
         525    0.987544     1.15125    0.010706
         526    0.984907     1.15094   0.0106903
         527    0.982323     1.15062   0.0106748
         528    0.979802     1.15029   0.0106595
         529    0.977351     1.14996   0.0106443
         530    0.974976     1.14963   0.0106294
         531    0.972683      1.1493   0.0106146
         532    0.970471     1.14897   0.0105999
         533    0.968342     1.14863   0.0105855
         534    0.966297     1.14828   0.0105711
         535    0.964334     1.14794    0.010557
         536    0.962451      1.1476    0.010543
         537    0.960646     1.14725   0.0105291
         538    0.958919      1.1469   0.0105153
         539    0.957268     1.14655   0.0105017
         540    0.955692     1.14619   0.0104882
         541    0.954193     1.14584   0.0104748
         542    0.952772     1.14548   0.0104615
         543    0.951433     1.14512   0.0104484
         544    0.950179     1.14476   0.0104353
         545    0.949017     1.14441   0.0104223
         546    0.947953     1.14405   0.0104095
         547    0.946995     1.14369   0.0103967
         548    0.946152     1.14333   0.0103839
         549    0.945429     1.14296   0.0103713
         550    0.944836      1.1426   0.0103587
         551    0.944381     1.14224   0.0103461
         552     0.94407     1.14189   0.0103336
         553    0.943909     1.14153   0.0103211
         554    0.943904     1.14117   0.0103086
         555    0.944058     1.14082   0.0102962
         556    0.944374     1.14046   0.0102837
         557    0.944854     1.14011   0.0102713
         558    0.945498     1.13976   0.0102588
         559    0.946306     1.13942   0.0102463
         560    0.947274     1.13907   0.0102337
         561    0.948397     1.13873   0.0102211
         562     0.94967      1.1384   0.0102084
         563    0.951086     1.13806   0.0101957
         564     0.95264     1.13774    0.010183
         565    0.954325     1.13741   0.0101701
         566    0.956133     1.13709   0.0101572
         567    0.958056     1.13677   0.0101442
         568    0.960084     1.13646   0.0101311
         569    0.962209     1.13616   0.0101179
         570    0.964422     1.13586   0.0101046
         571    0.966716     1.13556   0.0100913
         572    0.969083     1.13527   0.0100778
         573    0.971515     1.13498   0.0100643
         574    0.974008      1.1347   0.0100507
         575    0.976554     1.13443    0.010037
         576     0.97915     1.13416   0.0100232
         577    0.981791     1.13389   0.0100093
         578    0.984474     1.13364  0.00999528
         579    0.987197     1.13338  0.00998122
         580    0.989956     1.13314  0.00996707
         581    0.992753     1.13289  0.00995284
         582    0.995587     1.13266  0.00993854
         583     0.99846     1.13243  0.00992416
         584     1.00137      1.1322   0.0099097
         585     1.00433     1.13198  0.00989517
         586     1.00733     1.13177  0.00988057
         587     1.01039     1.13157   0.0098659
         588     1.01349     1.13136  0.00985117
         589     1.01666     1.13117  0.00983637
         590      1.0199     1.13098   0.0098215
         591      1.0232      1.1308  0.00980658
         592     1.02658     1.13062  0.00979159
         593     1.03004     1.13045  0.00977655
         594     1.03357     1.13029  0.00976145
         595     1.03719     1.13013   0.0097463
         596     1.04088     1.12998   0.0097311
         597     1.04465     1.12984  0.00971585
         598     1.04849      1.1297  0.00970055
         599     1.05239     1.12958  0.00968522
         600     1.05636     1.12945  0.00966984
         601     1.06037     1.12934  0.00965444
         602     1.06442     1.12923    0.009639
         603     1.06848     1.12913  0.00962354
         604     1.07255     1.12904  0.00960807
         605     1.07661     1.12895  0.00959258
         606     1.08063     1.12887  0.00957708
         607     1.08461      1.1288  0.00956158
         608     1.08852     1.12873  0.00954608
         609     1.09235     1.12867  0.00953059
         610     1.09606     1.12862  0.00951512
         611     1.09966     1.12857  0.00949966
         612     1.10312     1.12853  0.00948423
         613     1.10643     1.12849  0.00946883
         614     1.10957     1.12846  0.00945346
         615     1.11252     1.12844  0.00943812
         616     1.11528     1.12841  0.00942282
         617     1.11784      1.1284  0.00940757
         618     1.12019     1.12838  0.00939235
         619     1.12233     1.12837  0.00937719
         620     1.12425     1.12837  0.00936206
         621     1.12594     1.12836  0.00934699
         622     1.12742     1.12836  0.00933196
         623     1.12868     1.12836  0.00931698
         624     1.12972     1.12836  0.00930205
         625     1.13055     1.12837  0.00928717
         626     1.13118     1.12837  0.00927233
         627     1.13161     1.12838  0.00925755
         628     1.13185     1.12838  0.00924281
         629     1.13192     1.12839  0.00922811
         630     1.13183     1.12839  0.00921347
         631     1.13159      1.1284  0.00919887
         632      1.1312      1.1284  0.00918431
         633      1.1307     1.12841  0.00916981
         634     1.13009     1.12841  0.00915534
         635     1.12938     1.12841  0.00914093
         636     1.12859     1.12841  0.00912655
         637     1.12774     1.12841  0.00911223
         638     1.12684     1.12841  0.00909794
         639     1.12591      1.1284  0.00908371
         640     1.12495      1.1284  0.00906951
         641     1.12398     1.12839  0.00905537
         642       1.123     1.12838  0.00904127
         643     1.12204     1.12837  0.00902721
         644     1.12109     1.12836   0.0090132
         645     1.12016     1.12835  0.00899924
         646     1.11926     1.12834  0.00898532
         647     1.11839     1.12832  0.00897144
         648     1.11756      1.1283  0.00895761
         649     1.11677     1.12829  0.00894383
         650     1.11602     1.12827  0.00893009
         651     1.11532     1.12825  0.00891639
         652     1.11467     1.12823  0.00890274
         653     1.11407     1.12821  0.00888913
         654     1.11351     1.12818  0.00887557
         655     1.11302     1.12816  0.00886205
         656     1.11259     1.12814  0.00884857
         657     1.11222     1.12811  0.00883514
         658     1.11191     1.12809  0.00882175
         659     1.11168     1.12806  0.00880839
         660     1.11152     1.12804  0.00879508
         661     1.11145     1.12801  0.00878181
         662     1.11145     1.12799  0.00876858
         663     1.11155     1.12796  0.00875539
         664     1.11173     1.12794  0.00874224
         665     1.11201     1.12791  0.00872913
         666     1.11238     1.12789  0.00871605
         667     1.11285     1.12787  0.00870301
         668     1.11341     1.12785  0.00869001
         669     1.11405     1.12783  0.00867705
         670     1.11477     1.12781  0.00866412
         671     1.11557     1.12779  0.00865123
         672     1.11643     1.12777  0.00863837
         673     1.11734     1.12776  0.00862555
         674     1.11829     1.12774  0.00861276
         675     1.11928     1.12773  0.00860001
         676     1.12027     1.12772  0.00858729
         677     1.12127     1.12771  0.00857462
         678     1.12226      1.1277  0.00856197
         679     1.12323     1.12769  0.00854937
         680     1.12415     1.12769  0.00853679
         681     1.12503     1.12768  0.00852426
         682     1.12585     1.12768  0.00851176
         683     1.12659     1.12768   0.0084993
         684     1.12726     1.12768  0.00848687
         685     1.12784     1.12768  0.00847448
         686     1.12833     1.12768  0.00846213
         687     1.12872     1.12768  0.00844981
         688     1.12902     1.12768  0.00843753
         689     1.12921     1.12769  0.00842529
         690      1.1293     1.12769  0.00841308
         691     1.12929     1.12769   0.0084009
         692     1.12918     1.12769  0.00838876
         693     1.12897      1.1277  0.00837666
         694     1.12867      1.1277  0.00836459
         695     1.12828      1.1277  0.00835255
         696     1.12781      1.1277  0.00834055
         697     1.12727      1.1277  0.00832858
         698     1.12666      1.1277  0.00831665
         699     1.12598     1.12769  0.00830475
         700     1.12526     1.12769  0.00829289
         701      1.1245     1.12768  0.00828106
         702      1.1237     1.12768  0.00826927
         703     1.12288     1.12767  0.00825751
         704     1.12205     1.12766  0.00824578
         705     1.12122     1.12766  0.00823409
         706     1.12038     1.12765  0.00822243
         707     1.11956     1.12763  0.00821081
         708     1.11875     1.12762  0.00819922
         709     1.11796     1.12761  0.00818767
         710     1.11721     1.12759  0.00817615
         711     1.11649     1.12758  0.00816467
         712     1.11581     1.12756  0.00815322
         713     1.11518     1.12754   0.0081418
         714     1.11459     1.12753  0.00813042
         715     1.11404     1.12751  0.00811907
         716     1.11354     1.12749  0.00810775
         717     1.11308     1.12747  0.00809647
         718     1.11267     1.12745  0.00808522
         719     1.11229     1.12743    0.008074
         720     1.11196      1.1274  0.00806282
         721     1.11166     1.12738  0.00805166
         722     1.11139     1.12736  0.00804054
         723     1.11114     1.12734  0.00802945
         724     1.11091     1.12731  0.00801839
         725     1.11069     1.12729  0.00800737
         726     1.11049     1.12727  0.00799637
         727     1.11028     1.12724  0.00798541
         728     1.11006     1.12722  0.00797447
         729     1.10983      1.1272  0.00796357
         730     1.10959     1.12717   0.0079527
         731     1.10932     1.12715  0.00794185
         732     1.10902     1.12712  0.00793104
         733     1.10869      1.1271  0.00792026
         734     1.10832     1.12707  0.00790951
         735     1.10791     1.12705   0.0078988
         736     1.10744     1.12702  0.00788811
         737     1.10692     1.12699  0.00787745
