#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         288     1.12846     1.23033   0.0178393
         289     1.12769     1.22997   0.0177811
         290     1.12687     1.22962   0.0177234
         291     1.12602     1.22926    0.017666
         292     1.12512     1.22891   0.0176091
         293     1.12416     1.22855   0.0175527
         294     1.12316     1.22819   0.0174966
         295     1.12209     1.22783    0.017441
         296     1.12096     1.22747   0.0173858
         297     1.11977     1.22711   0.0173311
         298     1.11852     1.22674   0.0172767
         299     1.11719     1.22638   0.0172228
         300     1.11578     1.22601   0.0171694
         301      1.1143     1.22564   0.0171163
         302     1.11275     1.22526   0.0170637
         303     1.11113     1.22488   0.0170116
         304     1.10942     1.22451   0.0169599
         305     1.10765     1.22412   0.0169086
         306      1.1058     1.22374   0.0168577
         307     1.10388     1.22334   0.0168074
         308      1.1019     1.22295   0.0167574
         309     1.09985     1.22255   0.0167079
         310     1.09775     1.22215   0.0166589
         311      1.0956     1.22174   0.0166103
         312      1.0934     1.22133   0.0165621
         313     1.09117     1.22092   0.0165144
         314      1.0889      1.2205   0.0164672
         315      1.0866     1.22007   0.0164204
         316     1.08429     1.21964   0.0163741
         317     1.08195     1.21921   0.0163282
         318      1.0796     1.21877   0.0162827
         319     1.07725     1.21832   0.0162377
         320     1.07489     1.21788   0.0161932
         321     1.07252     1.21742    0.016149
         322     1.07015     1.21696   0.0161054
         323     1.06778      1.2165   0.0160621
         324     1.06541     1.21604   0.0160193
         325     1.06303     1.21557   0.0159769
         326     1.06065     1.21509    0.015935
         327     1.05827     1.21461   0.0158935
         328     1.05587     1.21413   0.0158524
         329     1.05346     1.21364   0.0158117
         330     1.05105     1.21315   0.0157715
         331     1.04862     1.21265   0.0157317
         332     1.04617     1.21215   0.0156923
         333     1.04372     1.21164   0.0156533
         334     1.04125     1.21113   0.0156147
         335     1.03876     1.21062   0.0155766
         336     1.03627      1.2101   0.0155389
         337     1.03377     1.20958   0.0155016
         338     1.03128     1.20905   0.0154647
         339     1.02879     1.20852   0.0154282
         340     1.02632     1.20798   0.0153921
         341     1.02388     1.20744   0.0153565
         342     1.02147      1.2069   0.0153212
         343     1.01912     1.20635   0.0152863
         344     1.01682      1.2058   0.0152518
         345     1.01461     1.20524   0.0152176
         346     1.01248     1.20469   0.0151839
         347     1.01045     1.20413   0.0151504
         348     1.00855     1.20356   0.0151173
         349     1.00677       1.203   0.0150845
         350     1.00514     1.20244    0.015052
         351     1.00366     1.20187   0.0150198
         352     1.00235      1.2013   0.0149878
         353     1.00121     1.20074    0.014956
         354     1.00027     1.20017   0.0149245
         355    0.999509      1.1996   0.0148932
         356    0.998951     1.19904    0.014862
         357    0.998595     1.19848    0.014831
         358    0.998444     1.19792   0.0148001
         359    0.998499     1.19736   0.0147693
         360     0.99876     1.19681   0.0147385
         361    0.999224     1.19627   0.0147079
         362    0.999886     1.19572   0.0146772
         363     1.00074     1.19519   0.0146466
         364     1.00178     1.19465    0.014616
         365       1.003     1.19413   0.0145854
         366     1.00439     1.19361   0.0145548
         367     1.00594      1.1931   0.0145241
         368     1.00763      1.1926   0.0144934
         369     1.00946      1.1921   0.0144626
         370      1.0114     1.19161   0.0144317
         371     1.01346     1.19113   0.0144008
         372     1.01561     1.19066   0.0143698
         373     1.01784      1.1902   0.0143388
         374     1.02014     1.18974   0.0143076
         375     1.02249      1.1893   0.0142764
         376     1.02488     1.18886   0.0142452
         377     1.02729     1.18843   0.0142138
         378     1.02972     1.18801   0.0141824
         379     1.03214      1.1876    0.014151
         380     1.03456      1.1872   0.0141195
         381     1.03695      1.1868   0.0140879
         382     1.03931     1.18642   0.0140563
         383     1.04164     1.18604   0.0140247
         384     1.04391     1.18567   0.0139931
         385     1.04613      1.1853   0.0139614
         386     1.04829     1.18495   0.0139297
         387     1.05038      1.1846   0.0138981
         388     1.05239     1.18426   0.0138664
         389     1.05433     1.18393   0.0138348
         390     1.05619      1.1836   0.0138032
         391     1.05797     1.18328   0.0137717
         392     1.05965     1.18296   0.0137401
         393     1.06124     1.18265   0.0137087
         394     1.06273     1.18235   0.0136773
         395     1.06413     1.18205   0.0136459
         396     1.06541     1.18176   0.0136146
         397     1.06659     1.18146   0.0135834
         398     1.06765     1.18118   0.0135523
         399     1.06859      1.1809   0.0135213
         400     1.06941     1.18062   0.0134903
         401     1.07009     1.18034   0.0134595
         402     1.07064     1.18007   0.0134288
         403     1.07104      1.1798   0.0133982
         404      1.0713     1.17953   0.0133677
         405      1.0714     1.17926   0.0133374
         406     1.07134       1.179   0.0133072
         407     1.07112     1.17873   0.0132771
         408     1.07075     1.17847   0.0132472
         409     1.07021      1.1782   0.0132175
         410     1.06951     1.17794   0.0131879
         411     1.06865     1.17767   0.0131585
         412     1.06763     1.17741   0.0131293
         413     1.06648     1.17714   0.0131002
         414     1.06519     1.17687   0.0130714
         415     1.06378     1.17659   0.0130427
         416     1.06226     1.17632   0.0130143
         417     1.06066     1.17604    0.012986
         418       1.059     1.17576    0.012958
         419     1.05729     1.17548   0.0129301
         420     1.05557     1.17519   0.0129025
         421     1.05385      1.1749    0.012875
         422     1.05216     1.17461   0.0128478
         423     1.05052     1.17432   0.0128208
         424     1.04896     1.17403    0.012794
         425     1.04751     1.17373   0.0127673
         426     1.04617     1.17343   0.0127409
         427     1.04496     1.17313   0.0127146
         428      1.0439     1.17283   0.0126885
         429       1.043     1.17252   0.0126625
         430     1.04225     1.17222   0.0126367
         431     1.04165     1.17192    0.012611
         432      1.0412     1.17161   0.0125854
         433     1.04089     1.17131     0.01256
         434     1.04069     1.17101   0.0125346
         435      1.0406     1.17071   0.0125094
         436      1.0406     1.17041   0.0124843
         437     1.04066     1.17012   0.0124592
         438     1.04075     1.16982   0.0124343
         439     1.04087     1.16953   0.0124094
         440     1.04097     1.16923   0.0123847
         441     1.04105     1.16894     0.01236
         442     1.04108     1.16865   0.0123354
         443     1.04105     1.16837   0.0123109
         444     1.04093     1.16808   0.0122866
         445     1.04072     1.16779   0.0122623
         446     1.04041     1.16751   0.0122381
         447     1.03999     1.16722   0.0122141
         448     1.03945     1.16694   0.0121901
         449     1.03881     1.16665   0.0121663
         450     1.03804     1.16637   0.0121426
         451     1.03717     1.16608   0.0121191
         452     1.03618     1.16579   0.0120957
         453      1.0351      1.1655   0.0120724
         454     1.03393     1.16521   0.0120493
         455     1.03267     1.16492   0.0120263
         456     1.03134     1.16463   0.0120035
         457     1.02995     1.16434   0.0119809
         458      1.0285     1.16404   0.0119584
         459     1.02701     1.16374   0.0119361
         460     1.02549     1.16344   0.0119139
         461     1.02395     1.16314   0.0118919
         462      1.0224     1.16283   0.0118701
         463     1.02085     1.16253   0.0118484
         464     1.01931     1.16222   0.0118269
         465     1.01779     1.16191   0.0118055
         466     1.01631     1.16159   0.0117843
         467     1.01487     1.16128   0.0117633
         468     1.01348     1.16096   0.0117424
         469     1.01217     1.16065   0.0117216
         470     1.01093     1.16033    0.011701
         471     1.00978     1.16001   0.0116805
         472     1.00872     1.15969   0.0116602
         473     1.00779     1.15937     0.01164
         474     1.00697     1.15905   0.0116198
         475     1.00629     1.15872   0.0115998
         476     1.00576      1.1584   0.0115799
         477     1.00539     1.15808   0.0115601
         478     1.00517     1.15776   0.0115403
         479     1.00512     1.15744   0.0115206
         480     1.00524     1.15713    0.011501
         481     1.00553     1.15681   0.0114814
         482     1.00599      1.1565   0.0114618
         483      1.0066     1.15619   0.0114423
         484     1.00737     1.15588   0.0114228
         485     1.00827     1.15558   0.0114033
         486     1.00929     1.15527   0.0113838
         487     1.01042     1.15498   0.0113643
         488     1.01162     1.15468   0.0113448
         489     1.01288     1.15439   0.0113253
         490     1.01418     1.15411   0.0113058
         491     1.01549     1.15383   0.0112863
         492     1.01679     1.15355   0.0112668
         493     1.01805     1.15327   0.0112473
         494     1.01925       1.153   0.0112278
         495     1.02036     1.15273   0.0112083
         496     1.02138     1.15247   0.0111889
         497     1.02228     1.15221   0.0111694
         498     1.02305     1.15195     0.01115
         499     1.02367     1.15169   0.0111306
         500     1.02413     1.15143   0.0111113
         501     1.02442     1.15118    0.011092
         502     1.02454     1.15093   0.0110728
         503     1.02448     1.15068   0.0110536
         504     1.02423     1.15043   0.0110345
         505      1.0238     1.15018   0.0110155
         506     1.02318     1.14992   0.0109966
         507     1.02237     1.14967   0.0109778
         508     1.02137     1.14942   0.0109591
         509     1.02019     1.14917   0.0109405
         510     1.01883     1.14891    0.010922
         511     1.01731     1.14865   0.0109037
         512     1.01561     1.14839   0.0108855
         513     1.01376     1.14813   0.0108674
         514     1.01176     1.14787   0.0108495
         515     1.00963      1.1476   0.0108318
         516     1.00737     1.14733   0.0108142
         517       1.005     1.14705   0.0107968
         518     1.00254     1.14677   0.0107796
         519    0.999997     1.14649   0.0107625
         520     0.99739      1.1462   0.0107456
         521    0.994737     1.14591   0.0107289
         522    0.992053     1.14562   0.0107124
         523    0.989356     1.14532   0.0106961
         524    0.986663     1.14501     0.01068
         525    0.983988     1.14471    0.010664
         526    0.981344      1.1444   0.0106483
         527    0.978746     1.14408   0.0106327
         528    0.976205     1.14376   0.0106173
         529     0.97373     1.14344   0.0106021
         530    0.971329     1.14312   0.0105871
         531    0.969005     1.14279   0.0105722
         532    0.966764     1.14246   0.0105575
         533    0.964608     1.14213    0.010543
         534    0.962535     1.14179   0.0105286
         535    0.960548     1.14145   0.0105144
         536    0.958645     1.14111   0.0105003
         537    0.956822     1.14077   0.0104864
         538     0.95508     1.14042   0.0104725
         539    0.953416     1.14007   0.0104589
         540     0.95183     1.13973   0.0104453
         541    0.950324     1.13938   0.0104319
         542    0.948896     1.13902   0.0104185
         543    0.947549     1.13867   0.0104053
         544    0.946285     1.13832   0.0103922
         545    0.945109     1.13796   0.0103792
         546    0.944027     1.13761   0.0103662
         547    0.943045     1.13725   0.0103534
         548     0.94217      1.1369   0.0103406
         549    0.941409     1.13654   0.0103279
         550     0.94077     1.13619   0.0103152
         551    0.940261     1.13583   0.0103027
         552    0.939887     1.13547   0.0102901
         553    0.939654     1.13512   0.0102776
         554    0.939568     1.13477   0.0102651
         555    0.939632     1.13442   0.0102526
         556    0.939851     1.13407   0.0102401
         557    0.940226     1.13372   0.0102277
         558    0.940757     1.13337   0.0102152
         559    0.941446     1.13303   0.0102027
         560    0.942288     1.13269   0.0101902
         561    0.943279     1.13235   0.0101776
         562    0.944415     1.13202    0.010165
         563    0.945691     1.13169   0.0101523
         564    0.947101     1.13136   0.0101396
         565    0.948636     1.13103   0.0101268
         566     0.95029     1.13072   0.0101139
         567    0.952053      1.1304    0.010101
         568     0.95392     1.13009    0.010088
         569    0.955881     1.12978   0.0100749
         570    0.957928     1.12948   0.0100617
         571    0.960053     1.12918   0.0100485
         572    0.962248     1.12889   0.0100352
         573    0.964507     1.12861   0.0100217
         574    0.966824     1.12832   0.0100082
         575    0.969194     1.12805  0.00999467
         576    0.971612     1.12778    0.009981
         577    0.974075     1.12751  0.00996726
         578    0.976579     1.12725  0.00995343
         579    0.979121     1.12699  0.00993953
         580    0.981701     1.12674  0.00992555
         581    0.984317      1.1265  0.00991149
         582    0.986971     1.12626  0.00989736
         583    0.989664     1.12602  0.00988316
         584    0.992399     1.12579  0.00986888
         585    0.995178     1.12557  0.00985454
         586    0.998006     1.12535  0.00984013
         587     1.00089     1.12514  0.00982565
         588     1.00382     1.12493   0.0098111
         589     1.00682     1.12473  0.00979649
         590     1.00989     1.12454  0.00978182
         591     1.01304     1.12435  0.00976709
         592     1.01626     1.12417   0.0097523
         593     1.01957     1.12399  0.00973745
         594     1.02296     1.12382  0.00972254
         595     1.02644     1.12366  0.00970758
         596     1.03001      1.1235  0.00969256
         597     1.03367     1.12335  0.00967749
         598     1.03741     1.12321  0.00966238
         599     1.04123     1.12307  0.00964722
         600     1.04513     1.12294  0.00963201
         601     1.04909     1.12282  0.00961677
         602     1.05311      1.1227  0.00960149
         603     1.05717     1.12259  0.00958618
         604     1.06125     1.12249  0.00957085
         605     1.06535      1.1224   0.0095555
         606     1.06943     1.12231  0.00954013
         607     1.07349     1.12223  0.00952475
         608      1.0775     1.12216  0.00950937
         609     1.08145     1.12209  0.00949399
         610     1.08531     1.12203  0.00947862
         611     1.08907     1.12197  0.00946326
         612     1.09271     1.12193  0.00944792
         613     1.09621     1.12188   0.0094326
         614     1.09956     1.12185   0.0094173
         615     1.10274     1.12182  0.00940204
         616     1.10574     1.12179  0.00938682
         617     1.10855     1.12177  0.00937163
         618     1.11116     1.12175  0.00935648
         619     1.11355     1.12174  0.00934137
         620     1.11573     1.12173  0.00932631
         621     1.11768     1.12172  0.00931129
         622     1.11942     1.12172  0.00929632
         623     1.12093     1.12172   0.0092814
         624     1.12221     1.12172  0.00926653
         625     1.12328     1.12172   0.0092517
         626     1.12413     1.12173  0.00923692
         627     1.12477     1.12173  0.00922219
         628     1.12521     1.12174  0.00920751
         629     1.12545     1.12174  0.00919287
         630     1.12552     1.12175  0.00917828
         631     1.12541     1.12175  0.00916374
         632     1.12515     1.12176  0.00914924
         633     1.12473     1.12176  0.00913479
         634     1.12419     1.12177  0.00912038
         635     1.12353     1.12177  0.00910602
         636     1.12277     1.12177   0.0090917
         637     1.12192     1.12177  0.00907743
         638       1.121     1.12177   0.0090632
         639     1.12003     1.12177  0.00904902
         640     1.11901     1.12176  0.00903488
         641     1.11797     1.12176  0.00902079
         642     1.11691     1.12175  0.00900674
         643     1.11584     1.12174  0.00899274
         644     1.11478     1.12173  0.00897878
         645     1.11374     1.12172  0.00896487
         646     1.11271      1.1217    0.008951
         647     1.11172     1.12169  0.00893718
         648     1.11076     1.12167   0.0089234
         649     1.10984     1.12165  0.00890967
         650     1.10897     1.12163  0.00889599
         651     1.10814     1.12161  0.00888235
         652     1.10736     1.12159  0.00886875
         653     1.10664     1.12157   0.0088552
         654     1.10597     1.12154  0.00884169
         655     1.10536     1.12152  0.00882823
         656     1.10481     1.12149   0.0088148
         657     1.10433     1.12147  0.00880143
         658     1.10391     1.12144  0.00878809
         659     1.10357     1.12141   0.0087748
         660     1.10331     1.12139  0.00876155
         661     1.10313     1.12136  0.00874833
         662     1.10304     1.12133  0.00873516
         663     1.10304      1.1213  0.00872203
         664     1.10313     1.12128  0.00870894
         665     1.10332     1.12125  0.00869588
         666     1.10362     1.12122  0.00868287
         667     1.10401      1.1212  0.00866989
         668      1.1045     1.12117  0.00865694
         669      1.1051     1.12115  0.00864404
         670     1.10579     1.12113  0.00863117
         671     1.10656      1.1211  0.00861833
         672     1.10742     1.12108  0.00860553
         673     1.10835     1.12106  0.00859276
         674     1.10934     1.12105  0.00858003
         675     1.11039     1.12103  0.00856734
         676     1.11147     1.12102  0.00855467
         677     1.11257       1.121  0.00854205
         678     1.11368     1.12099  0.00852946
         679     1.11479     1.12098   0.0085169
         680     1.11588     1.12098  0.00850438
         681     1.11693     1.12097  0.00849189
         682     1.11794     1.12097  0.00847944
         683     1.11889     1.12096  0.00846703
         684     1.11977     1.12096  0.00845465
         685     1.12057     1.12096  0.00844231
         686     1.12128     1.12096     0.00843
         687      1.1219     1.12096  0.00841773
         688     1.12242     1.12097  0.00840549
         689     1.12283     1.12097  0.00839329
         690     1.12313     1.12097  0.00838113
         691     1.12332     1.12097    0.008369
         692      1.1234     1.12098  0.00835691
         693     1.12337     1.12098  0.00834485
         694     1.12324     1.12098  0.00833283
         695     1.12299     1.12099  0.00832084
         696     1.12265     1.12099  0.00830888
         697     1.12221     1.12099  0.00829696
         698     1.12168     1.12099  0.00828508
         699     1.12106     1.12099  0.00827322
         700     1.12038     1.12099   0.0082614
         701     1.11962     1.12099  0.00824962
         702     1.11881     1.12099  0.00823787
         703     1.11795     1.12098  0.00822615
         704     1.11706     1.12098  0.00821447
         705     1.11614     1.12097  0.00820282
         706      1.1152     1.12096   0.0081912
         707     1.11425     1.12095  0.00817962
         708     1.11329     1.12094  0.00816808
         709     1.11234     1.12093  0.00815657
         710     1.11141     1.12092  0.00814509
         711     1.11049      1.1209  0.00813365
         712      1.1096     1.12089  0.00812224
         713     1.10874     1.12087  0.00811086
         714     1.10791     1.12085  0.00809953
         715     1.10713     1.12083  0.00808822
         716     1.10639     1.12081  0.00807695
         717     1.10569     1.12079  0.00806571
         718     1.10504     1.12077  0.00805451
         719     1.10444     1.12075  0.00804334
         720     1.10387     1.12072   0.0080322
         721     1.10335      1.1207   0.0080211
         722     1.10288     1.12067  0.00801002
         723     1.10244     1.12065  0.00799899
         724     1.10203     1.12062  0.00798798
         725     1.10165      1.1206    0.007977
         726      1.1013     1.12057  0.00796606
         727     1.10097     1.12054  0.00795515
         728     1.10065     1.12052  0.00794427
         729     1.10034     1.12049  0.00793342
         730     1.10003     1.12046   0.0079226
         731     1.09972     1.12043  0.00791181
         732      1.0994      1.1204  0.00790106
         733     1.09907     1.12037  0.00789033
         734     1.09871     1.12034  0.00787964
         735     1.09834     1.12031  0.00786897
         736     1.09793     1.12028  0.00785834
         737      1.0975     1.12025  0.00784774
