#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1343    -5.26317    -5.22497  0.00817713
        1344    -5.25941    -5.22499  0.00817108
        1345    -5.25537    -5.22502  0.00816504
        1346    -5.25139    -5.22503    0.008159
        1347    -5.24707    -5.22505  0.00815296
        1348    -5.24276    -5.22506  0.00814692
        1349    -5.23898    -5.22507  0.00814089
        1350    -5.23502    -5.22508  0.00813486
        1351    -5.23107    -5.22509  0.00812884
        1352    -5.22734    -5.22509  0.00812283
        1353    -5.22356    -5.22509  0.00811682
        1354    -5.22097    -5.22508  0.00811083
        1355    -5.21809    -5.22508  0.00810485
        1356    -5.21541    -5.22507  0.00809887
        1357    -5.21368    -5.22506  0.00809291
        1358    -5.21142    -5.22505  0.00808695
        1359    -5.21044    -5.22504  0.00808101
        1360    -5.20968    -5.22503  0.00807508
        1361    -5.20943    -5.22502  0.00806915
        1362    -5.20908    -5.22501  0.00806324
        1363    -5.20936      -5.225  0.00805733
        1364     -5.2098    -5.22499  0.00805143
        1365    -5.21096    -5.22498  0.00804554
        1366    -5.21192    -5.22497  0.00803965
        1367     -5.2131    -5.22496  0.00803378
        1368     -5.2143    -5.22495  0.00802791
        1369    -5.21565    -5.22494  0.00802205
        1370    -5.21727    -5.22494  0.00801619
        1371    -5.21897    -5.22493  0.00801035
        1372    -5.22041    -5.22493  0.00800451
        1373    -5.22219    -5.22493  0.00799868
        1374     -5.2238    -5.22493  0.00799286
        1375    -5.22585    -5.22493  0.00798705
        1376    -5.22756    -5.22493  0.00798124
        1377    -5.22936    -5.22493  0.00797545
        1378    -5.23109    -5.22494  0.00796966
        1379    -5.23229    -5.22494  0.00796388
        1380    -5.23369    -5.22495  0.00795811
        1381    -5.23501    -5.22496  0.00795235
        1382    -5.23621    -5.22496   0.0079466
        1383    -5.23747    -5.22497  0.00794086
        1384    -5.23831    -5.22498  0.00793513
        1385    -5.23964    -5.22499  0.00792941
        1386    -5.24071      -5.225   0.0079237
        1387    -5.24135    -5.22502  0.00791799
        1388    -5.24171    -5.22503   0.0079123
        1389    -5.24238    -5.22504  0.00790661
        1390      -5.242    -5.22505  0.00790093
        1391    -5.24206    -5.22506  0.00789526
        1392    -5.24148    -5.22508   0.0078896
        1393      -5.241    -5.22509  0.00788394
        1394    -5.24061     -5.2251  0.00787829
        1395    -5.23937    -5.22511  0.00787265
        1396    -5.23847    -5.22512  0.00786702
        1397    -5.23697    -5.22513  0.00786139
        1398    -5.23517    -5.22513  0.00785577
        1399    -5.23349    -5.22514  0.00785016
        1400      -5.231    -5.22514  0.00784455
        1401    -5.22829    -5.22515  0.00783895
        1402    -5.22506    -5.22515  0.00783336
        1403    -5.22188    -5.22514  0.00782778
        1404    -5.21786    -5.22514  0.00782221
        1405    -5.21359    -5.22513  0.00781664
        1406    -5.20894    -5.22512  0.00781109
        1407    -5.20423    -5.22511  0.00780556
        1408    -5.19902    -5.22509  0.00780003
        1409    -5.19366    -5.22506  0.00779453
        1410    -5.18773    -5.22504  0.00778905
        1411    -5.18143    -5.22501  0.00778359
        1412    -5.17498    -5.22497  0.00777816
        1413    -5.16752    -5.22493  0.00777276
        1414    -5.16155    -5.22489  0.00776739
        1415    -5.15547    -5.22484  0.00776206
        1416    -5.14921    -5.22478  0.00775676
        1417    -5.14283    -5.22473   0.0077515
        1418    -5.13671    -5.22466  0.00774628
        1419    -5.13091     -5.2246   0.0077411
        1420    -5.12547    -5.22453  0.00773597
        1421    -5.12077    -5.22445  0.00773087
        1422    -5.11622    -5.22438  0.00772581
        1423    -5.11306     -5.2243  0.00772077
        1424    -5.10935    -5.22422  0.00771577
        1425    -5.10615    -5.22414   0.0077108
        1426    -5.10451    -5.22405  0.00770585
        1427    -5.10274    -5.22397  0.00770092
        1428    -5.10143    -5.22388  0.00769601
        1429    -5.10071     -5.2238   0.0076911
        1430    -5.09948    -5.22371  0.00768622
        1431    -5.09982    -5.22362  0.00768133
        1432     -5.1008    -5.22354  0.00767645
        1433    -5.10161    -5.22345  0.00767156
        1434    -5.10194    -5.22337  0.00766668
        1435    -5.10234    -5.22328   0.0076618
        1436    -5.10341     -5.2232  0.00765692
        1437    -5.10465    -5.22312  0.00765204
        1438    -5.10621    -5.22304  0.00764715
        1439    -5.10807    -5.22296  0.00764225
        1440    -5.10975    -5.22288  0.00763735
        1441    -5.11156     -5.2228  0.00763244
        1442    -5.11379    -5.22272  0.00762752
        1443    -5.11596    -5.22265  0.00762259
        1444    -5.11824    -5.22258  0.00761766
        1445    -5.12076    -5.22251  0.00761271
        1446    -5.12307    -5.22244  0.00760776
        1447    -5.12622    -5.22237  0.00760279
        1448    -5.12869    -5.22231  0.00759781
        1449    -5.13139    -5.22224  0.00759283
        1450    -5.13431    -5.22218  0.00758784
        1451    -5.13729    -5.22213  0.00758283
        1452    -5.14018    -5.22207  0.00757782
        1453    -5.14295    -5.22201   0.0075728
        1454     -5.1462    -5.22196  0.00756777
        1455    -5.14916    -5.22191  0.00756273
        1456     -5.1521    -5.22186  0.00755769
        1457    -5.15424    -5.22182  0.00755265
        1458    -5.15723    -5.22177   0.0075476
        1459    -5.15982    -5.22173  0.00754254
        1460    -5.16259    -5.22169  0.00753749
        1461    -5.16458    -5.22165  0.00753243
        1462    -5.16713    -5.22161  0.00752737
        1463    -5.16897    -5.22158  0.00752231
        1464    -5.17067    -5.22154  0.00751725
        1465    -5.17218    -5.22151   0.0075122
        1466    -5.17301    -5.22148  0.00750714
        1467    -5.17371    -5.22144   0.0075021
        1468    -5.17378    -5.22141  0.00749706
        1469    -5.17365    -5.22138  0.00749202
        1470    -5.17266    -5.22135    0.007487
        1471    -5.17155    -5.22131  0.00748199
        1472    -5.16968    -5.22128  0.00747699
        1473    -5.16718    -5.22124    0.007472
        1474    -5.16359     -5.2212  0.00746704
        1475    -5.15951    -5.22116  0.00746209
        1476    -5.15508    -5.22111  0.00745717
        1477    -5.14942    -5.22107  0.00745228
        1478    -5.14329    -5.22101  0.00744742
        1479    -5.13657    -5.22096   0.0074426
        1480    -5.12961    -5.22089  0.00743783
        1481    -5.12215    -5.22083  0.00743311
        1482    -5.11424    -5.22076  0.00742844
        1483    -5.10595    -5.22068  0.00742384
        1484    -5.09735     -5.2206   0.0074193
        1485    -5.08882    -5.22051  0.00741483
        1486    -5.07894    -5.22041  0.00741045
        1487    -5.06918    -5.22031  0.00740617
        1488    -5.05977     -5.2202  0.00740198
        1489    -5.05053    -5.22009  0.00739788
        1490    -5.04171    -5.21997  0.00739389
        1491    -5.03328    -5.21984  0.00738999
        1492     -5.0258    -5.21971  0.00738618
        1493    -5.01893    -5.21958  0.00738246
        1494    -5.01246    -5.21944  0.00737882
        1495     -5.0068     -5.2193  0.00737525
        1496    -5.00218    -5.21915  0.00737175
        1497    -4.99807      -5.219   0.0073683
        1498    -4.99531    -5.21886   0.0073649
        1499    -4.99318     -5.2187  0.00736152
        1500    -4.99277    -5.21855  0.00735816
        1501     -4.9935     -5.2184  0.00735478
        1502    -4.99537    -5.21826  0.00735138
        1503    -4.99762    -5.21811  0.00734796
        1504    -5.00202    -5.21797  0.00734448
        1505    -5.00733    -5.21783  0.00734093
        1506    -5.01302    -5.21769  0.00733732
        1507     -5.0201    -5.21756  0.00733362
        1508    -5.02803    -5.21743  0.00732983
        1509    -5.03656    -5.21731  0.00732596
        1510    -5.04577     -5.2172  0.00732198
        1511    -5.05569    -5.21709  0.00731792
        1512    -5.06549    -5.21699  0.00731377
        1513    -5.07566     -5.2169  0.00730953
        1514    -5.08656    -5.21681  0.00730521
        1515    -5.09749    -5.21673  0.00730081
        1516    -5.10897    -5.21666  0.00729634
        1517    -5.12045     -5.2166  0.00729181
        1518     -5.1314    -5.21654  0.00728722
        1519     -5.1428    -5.21649  0.00728258
        1520    -5.15415    -5.21645  0.00727791
        1521    -5.16476    -5.21642   0.0072732
        1522    -5.17475    -5.21639  0.00726847
        1523    -5.18437    -5.21637  0.00726373
        1524    -5.19373    -5.21636  0.00725898
        1525    -5.20251    -5.21635  0.00725423
        1526    -5.21068    -5.21634  0.00724947
        1527    -5.21853    -5.21634  0.00724473
        1528    -5.22591    -5.21635  0.00723999
        1529    -5.23312    -5.21636  0.00723526
        1530    -5.23987    -5.21638  0.00723055
        1531    -5.24587     -5.2164  0.00722585
        1532    -5.25175    -5.21642  0.00722117
        1533    -5.25707    -5.21645  0.00721651
        1534    -5.26202    -5.21648  0.00721187
        1535    -5.26663    -5.21651  0.00720724
        1536    -5.27107    -5.21654  0.00720264
        1537    -5.27494    -5.21658  0.00719805
        1538    -5.27919    -5.21662  0.00719349
        1539    -5.28277    -5.21667  0.00718894
        1540    -5.28605    -5.21671  0.00718441
        1541    -5.28875    -5.21676   0.0071799
        1542    -5.29195    -5.21681  0.00717541
        1543    -5.29524    -5.21686  0.00717094
        1544    -5.29879    -5.21691   0.0071665
        1545    -5.30171    -5.21697  0.00716207
        1546    -5.30494    -5.21702  0.00715766
        1547    -5.30817    -5.21708  0.00715328
        1548    -5.31158    -5.21714  0.00714892
        1549    -5.31503    -5.21721  0.00714458
        1550    -5.31836    -5.21727  0.00714027
        1551    -5.32142    -5.21734  0.00713598
        1552    -5.32422    -5.21741  0.00713171
        1553    -5.32735    -5.21748  0.00712747
        1554    -5.33066    -5.21755  0.00712326
        1555    -5.33399    -5.21763  0.00711907
        1556    -5.33688     -5.2177  0.00711491
        1557    -5.33994    -5.21778  0.00711077
        1558    -5.34329    -5.21786  0.00710667
        1559    -5.34619    -5.21794  0.00710258
        1560    -5.34954    -5.21803  0.00709853
        1561    -5.35286    -5.21811  0.00709451
        1562    -5.35601     -5.2182  0.00709052
        1563    -5.35973    -5.21829  0.00708656
        1564    -5.36296    -5.21839  0.00708263
        1565    -5.36614    -5.21848  0.00707873
        1566    -5.36956    -5.21858  0.00707487
        1567    -5.37231    -5.21867  0.00707104
        1568    -5.37543    -5.21877  0.00706723
        1569    -5.37846    -5.21888  0.00706346
        1570    -5.38153    -5.21898  0.00705972
        1571    -5.38371    -5.21908  0.00705601
        1572    -5.38588    -5.21919  0.00705232
        1573    -5.38879     -5.2193  0.00704866
        1574     -5.3915    -5.21941  0.00704503
        1575    -5.39278    -5.21952  0.00704142
        1576    -5.39456    -5.21963  0.00703782
        1577    -5.39607    -5.21974  0.00703425
        1578    -5.39696    -5.21985  0.00703069
        1579    -5.39707    -5.21997  0.00702713
        1580    -5.39727    -5.22008  0.00702358
        1581     -5.3971    -5.22019  0.00702003
        1582    -5.39682     -5.2203  0.00701648
        1583    -5.39628    -5.22041  0.00701293
        1584     -5.3947    -5.22052  0.00700936
        1585    -5.39344    -5.22063  0.00700579
        1586    -5.39143    -5.22074   0.0070022
        1587    -5.38911    -5.22085  0.00699859
        1588    -5.38575    -5.22095  0.00699496
        1589     -5.3824    -5.22105  0.00699129
        1590    -5.37832    -5.22115   0.0069876
        1591    -5.37353    -5.22125  0.00698386
        1592    -5.36879    -5.22134  0.00698009
        1593    -5.36322    -5.22143  0.00697627
        1594    -5.35791    -5.22151  0.00697242
        1595    -5.35228    -5.22159  0.00696853
        1596    -5.34589    -5.22167   0.0069646
        1597    -5.33938    -5.22175  0.00696063
        1598    -5.33279    -5.22182  0.00695662
        1599     -5.3263    -5.22188  0.00695258
        1600    -5.31933    -5.22194   0.0069485
        1601    -5.31221      -5.222  0.00694439
        1602    -5.30483    -5.22205  0.00694025
        1603    -5.29692     -5.2221  0.00693607
        1604    -5.28955    -5.22214  0.00693188
        1605     -5.2823    -5.22218  0.00692766
        1606    -5.27521    -5.22221  0.00692342
        1607    -5.26753    -5.22224  0.00691917
        1608    -5.26006    -5.22226  0.00691491
        1609    -5.25281    -5.22228  0.00691064
        1610    -5.24672     -5.2223  0.00690636
        1611    -5.23969    -5.22231  0.00690209
        1612    -5.23264    -5.22231  0.00689781
        1613    -5.22574    -5.22231  0.00689353
        1614    -5.21916    -5.22231  0.00688926
        1615     -5.2126    -5.22231    0.006885
        1616    -5.20638     -5.2223  0.00688074
        1617     -5.2002    -5.22228   0.0068765
        1618    -5.19483    -5.22227  0.00687227
        1619    -5.18874    -5.22225  0.00686806
        1620    -5.18271    -5.22222  0.00686386
        1621    -5.17732    -5.22219  0.00685968
        1622    -5.17212    -5.22216  0.00685552
        1623    -5.16694    -5.22213  0.00685138
        1624    -5.16163    -5.22209  0.00684727
        1625    -5.15721    -5.22205  0.00684317
        1626    -5.15261    -5.22201  0.00683909
        1627    -5.14795    -5.22196  0.00683504
        1628    -5.14382    -5.22192  0.00683101
        1629    -5.13973    -5.22186  0.00682701
        1630     -5.1355    -5.22181  0.00682302
        1631    -5.13094    -5.22176  0.00681907
        1632    -5.12677     -5.2217  0.00681514
        1633    -5.12251    -5.22164  0.00681123
        1634    -5.11812    -5.22157  0.00680736
        1635    -5.11343    -5.22151  0.00680352
        1636     -5.1087    -5.22144  0.00679971
        1637    -5.10361    -5.22137  0.00679594
        1638    -5.09816    -5.22129   0.0067922
        1639    -5.09264    -5.22121  0.00678851
        1640     -5.0869    -5.22113  0.00678487
        1641    -5.08036    -5.22105  0.00678128
        1642    -5.07397    -5.22096  0.00677774
        1643    -5.06793    -5.22086  0.00677425
        1644     -5.0617    -5.22077  0.00677082
        1645    -5.05581    -5.22067  0.00676745
        1646    -5.05008    -5.22056  0.00676413
        1647    -5.04416    -5.22045  0.00676087
        1648    -5.03954    -5.22034  0.00675766
        1649    -5.03484    -5.22023   0.0067545
        1650    -5.03109    -5.22012  0.00675138
        1651    -5.02783       -5.22  0.00674829
        1652    -5.02547    -5.21988  0.00674524
        1653    -5.02349    -5.21976   0.0067422
        1654    -5.02333    -5.21965  0.00673917
        1655    -5.02365    -5.21953  0.00673614
        1656    -5.02522    -5.21941  0.00673309
        1657    -5.02831    -5.21929  0.00673002
        1658    -5.03257    -5.21918   0.0067269
        1659     -5.0376    -5.21907  0.00672374
        1660    -5.04285    -5.21897  0.00672052
        1661     -5.0488    -5.21886  0.00671726
        1662    -5.05581    -5.21877  0.00671393
        1663    -5.06312    -5.21867  0.00671055
        1664    -5.07065    -5.21858  0.00670711
        1665    -5.07858     -5.2185   0.0067036
        1666    -5.08653    -5.21842  0.00670005
        1667    -5.09443    -5.21835  0.00669644
        1668    -5.10239    -5.21828  0.00669279
        1669    -5.11051    -5.21821  0.00668909
        1670    -5.11862    -5.21815  0.00668535
        1671    -5.12687     -5.2181  0.00668157
        1672    -5.13524    -5.21805  0.00667776
        1673    -5.14314      -5.218  0.00667392
        1674    -5.15102    -5.21796  0.00667005
        1675    -5.15981    -5.21793  0.00666616
        1676    -5.16799     -5.2179  0.00666225
        1677    -5.17664    -5.21787  0.00665832
        1678    -5.18484    -5.21785  0.00665438
        1679     -5.1935    -5.21784  0.00665044
        1680    -5.20246    -5.21783  0.00664648
        1681    -5.21094    -5.21783  0.00664253
        1682    -5.21894    -5.21783  0.00663858
        1683    -5.22688    -5.21783  0.00663464
        1684    -5.23519    -5.21784  0.00663071
        1685    -5.24263    -5.21786  0.00662679
        1686    -5.25083    -5.21788  0.00662289
        1687    -5.25839     -5.2179    0.006619
        1688    -5.26604    -5.21793  0.00661514
        1689    -5.27329    -5.21796  0.00661131
        1690    -5.27994      -5.218   0.0066075
        1691    -5.28598    -5.21804  0.00660371
        1692    -5.29181    -5.21808  0.00659995
        1693    -5.29788    -5.21813  0.00659622
        1694    -5.30293    -5.21818  0.00659252
        1695    -5.30801    -5.21823  0.00658884
        1696    -5.31219    -5.21829  0.00658519
        1697    -5.31636    -5.21835  0.00658157
        1698    -5.31975    -5.21841  0.00657796
        1699    -5.32264    -5.21847  0.00657437
        1700    -5.32519    -5.21853  0.00657081
        1701    -5.32738    -5.21859  0.00656726
        1702    -5.32878    -5.21866  0.00656372
        1703    -5.32998    -5.21872  0.00656019
        1704    -5.33071    -5.21879  0.00655667
        1705    -5.33067    -5.21886  0.00655315
        1706    -5.33003    -5.21892  0.00654963
        1707    -5.32943    -5.21899  0.00654612
        1708    -5.32888    -5.21905   0.0065426
        1709    -5.32768    -5.21911  0.00653908
        1710    -5.32615    -5.21918  0.00653556
        1711    -5.32464    -5.21924  0.00653203
        1712    -5.32258     -5.2193  0.00652849
        1713    -5.31986    -5.21936  0.00652494
        1714    -5.31668    -5.21941  0.00652138
        1715    -5.31414    -5.21947  0.00651781
        1716    -5.31122    -5.21952  0.00651424
        1717    -5.30856    -5.21957  0.00651065
        1718    -5.30575    -5.21962  0.00650705
        1719    -5.30297    -5.21967  0.00650345
        1720    -5.29965    -5.21972  0.00649983
        1721    -5.29761    -5.21976  0.00649621
        1722    -5.29522    -5.21981  0.00649259
        1723    -5.29294    -5.21985  0.00648896
        1724    -5.29033    -5.21989  0.00648532
        1725    -5.28769    -5.21993  0.00648168
        1726    -5.28548    -5.21997  0.00647804
        1727    -5.28354    -5.22001  0.00647439
        1728    -5.28157    -5.22004  0.00647074
        1729    -5.27957    -5.22008  0.00646709
        1730    -5.27783    -5.22011  0.00646344
        1731    -5.27635    -5.22014  0.00645979
        1732    -5.27483    -5.22017  0.00645614
        1733     -5.2737     -5.2202  0.00645248
        1734    -5.27193    -5.22023  0.00644883
        1735    -5.27085    -5.22026  0.00644518
        1736    -5.26926    -5.22029  0.00644153
        1737    -5.26792    -5.22032  0.00643788
        1738    -5.26668    -5.22035  0.00643423
        1739    -5.26524    -5.22037  0.00643058
        1740    -5.26481     -5.2204  0.00642694
        1741    -5.26433    -5.22042   0.0064233
        1742    -5.26395    -5.22045  0.00641966
        1743    -5.26366    -5.22047  0.00641602
        1744    -5.26348     -5.2205  0.00641239
        1745    -5.26325    -5.22052  0.00640876
        1746    -5.26325    -5.22055  0.00640514
        1747    -5.26333    -5.22057  0.00640152
        1748    -5.26438    -5.22059  0.00639791
        1749    -5.26415    -5.22062   0.0063943
        1750    -5.26426    -5.22064  0.00639069
        1751    -5.26457    -5.22067  0.00638709
        1752    -5.26505     -5.2207   0.0063835
        1753     -5.2654    -5.22072   0.0063799
        1754     -5.2656    -5.22075  0.00637632
        1755    -5.26625    -5.22077  0.00637274
        1756    -5.26612     -5.2208  0.00636916
        1757    -5.26626    -5.22082  0.00636559
        1758     -5.2665    -5.22085  0.00636202
        1759    -5.26638    -5.22088  0.00635846
        1760    -5.26665     -5.2209   0.0063549
        1761    -5.26638    -5.22093  0.00635134
        1762    -5.26587    -5.22095  0.00634779
        1763    -5.26617    -5.22098  0.00634424
        1764    -5.26574      -5.221  0.00634069
        1765    -5.26519    -5.22103  0.00633715
        1766    -5.26435    -5.22105  0.00633361
        1767    -5.26306    -5.22108  0.00633007
        1768    -5.26236     -5.2211  0.00632653
        1769    -5.26118    -5.22112    0.006323
        1770    -5.26026    -5.22115  0.00631946
        1771    -5.25855    -5.22117  0.00631593
        1772    -5.25693    -5.22119   0.0063124
        1773    -5.25464    -5.22121  0.00630887
        1774    -5.25258    -5.22122  0.00630533
        1775    -5.25045    -5.22124   0.0063018
        1776    -5.24795    -5.22125  0.00629827
        1777    -5.24462    -5.22127  0.00629474
        1778    -5.24094    -5.22128  0.00629121
        1779    -5.23767    -5.22129  0.00628768
        1780    -5.23376     -5.2213  0.00628415
        1781    -5.23014     -5.2213  0.00628063
        1782    -5.22638     -5.2213   0.0062771
        1783    -5.22265     -5.2213  0.00627358
        1784    -5.21884     -5.2213  0.00627007
        1785    -5.21452     -5.2213  0.00626655
        1786    -5.20972    -5.22129  0.00626305
        1787      -5.206    -5.22128  0.00625955
        1788    -5.20201    -5.22127  0.00625606
        1789    -5.19811    -5.22126  0.00625258
        1790    -5.19446    -5.22125   0.0062491
        1791    -5.19051    -5.22123  0.00624563
        1792    -5.18642    -5.22121  0.00624218
        1793    -5.18269    -5.22119  0.00623874
        1794    -5.17992    -5.22116   0.0062353
        1795    -5.17738    -5.22114  0.00623187
        1796    -5.17417    -5.22111  0.00622846
        1797     -5.1712    -5.22109  0.00622505
        1798    -5.16921    -5.22106  0.00622166
        1799    -5.16715    -5.22103  0.00621827
        1800     -5.1653      -5.221   0.0062149
        1801    -5.16364    -5.22096  0.00621153
        1802     -5.1629    -5.22093  0.00620816
        1803    -5.16186     -5.2209  0.00620481
        1804    -5.16107    -5.22087  0.00620146
        1805    -5.16006    -5.22083  0.00619811
        1806    -5.15896     -5.2208  0.00619477
        1807    -5.15817    -5.22076  0.00619144
        1808    -5.15708    -5.22073  0.00618812
        1809    -5.15596    -5.22069   0.0061848
        1810    -5.15492    -5.22066  0.00618149
        1811    -5.15397    -5.22062  0.00617819
        1812    -5.15292    -5.22058  0.00617489
        1813    -5.15101    -5.22054   0.0061716
        1814    -5.14883     -5.2205  0.00616833
        1815    -5.14684    -5.22046  0.00616506
        1816    -5.14562    -5.22042  0.00616181
        1817    -5.14382    -5.22038  0.00615856
        1818    -5.14235    -5.22034  0.00615532
        1819     -5.1406    -5.22029  0.00615209
        1820    -5.13813    -5.22025  0.00614888
        1821    -5.13555     -5.2202  0.00614568
        1822    -5.13316    -5.22015  0.00614249
        1823    -5.13098     -5.2201  0.00613932
        1824    -5.12918    -5.22005  0.00613615
        1825    -5.12626       -5.22  0.00613301
        1826    -5.12345    -5.21995  0.00612987
        1827    -5.12078     -5.2199  0.00612676
        1828    -5.11813    -5.21984  0.00612366
        1829    -5.11569    -5.21978  0.00612058
        1830    -5.11276    -5.21973  0.00611751
        1831    -5.11029    -5.21967  0.00611446
        1832    -5.10834     -5.2196  0.00611143
        1833     -5.1067    -5.21954   0.0061084
        1834    -5.10466    -5.21948  0.00610539
        1835    -5.10369    -5.21942  0.00610239
        1836    -5.10323    -5.21935   0.0060994
        1837    -5.10354    -5.21929   0.0060964
        1838    -5.10512    -5.21923   0.0060934
        1839    -5.10563    -5.21917   0.0060904
        1840    -5.10783    -5.21911  0.00608739
        1841    -5.11041    -5.21905  0.00608437
        1842    -5.11488    -5.21899  0.00608133
        1843    -5.11989    -5.21894  0.00607827
        1844    -5.12527    -5.21889  0.00607519
        1845    -5.13188    -5.21884  0.00607208
        1846    -5.13921     -5.2188  0.00606894
        1847    -5.14676    -5.21876  0.00606578
        1848    -5.15487    -5.21872   0.0060626
        1849    -5.16378    -5.21869  0.00605939
        1850    -5.17295    -5.21867  0.00605617
        1851    -5.18257    -5.21865  0.00605293
        1852    -5.19227    -5.21863  0.00604967
        1853     -5.2021    -5.21863  0.00604642
        1854     -5.2123    -5.21862  0.00604316
        1855     -5.2225    -5.21862   0.0060399
        1856    -5.23218    -5.21863  0.00603665
        1857    -5.24189    -5.21864  0.00603341
        1858    -5.25173    -5.21866  0.00603019
        1859    -5.26108    -5.21868  0.00602699
        1860    -5.27065    -5.21871  0.00602381
        1861    -5.27905    -5.21874  0.00602066
        1862    -5.28777    -5.21878  0.00601754
        1863    -5.29587    -5.21882  0.00601446
        1864    -5.30395    -5.21887   0.0060114
        1865    -5.31199    -5.21892  0.00600839
        1866    -5.31951    -5.21897  0.00600541
        1867    -5.32664    -5.21903  0.00600247
        1868    -5.33292    -5.21909  0.00599957
        1869    -5.33893    -5.21916   0.0059967
        1870    -5.34421    -5.21922  0.00599386
        1871    -5.34963    -5.21929  0.00599107
        1872    -5.35486    -5.21936   0.0059883
        1873    -5.35913    -5.21944  0.00598557
        1874    -5.36317    -5.21952  0.00598287
        1875    -5.36664    -5.21959  0.00598019
        1876    -5.36877    -5.21967  0.00597753
        1877    -5.37028    -5.21975  0.00597489
        1878    -5.37145    -5.21984  0.00597225
        1879     -5.3715    -5.21992  0.00596962
        1880    -5.37131       -5.22  0.00596699
        1881    -5.37071    -5.22008  0.00596435
        1882    -5.36924    -5.22016  0.00596171
        1883    -5.36675    -5.22023  0.00595905
        1884    -5.36414    -5.22031  0.00595638
        1885    -5.36069    -5.22038  0.00595368
        1886    -5.35627    -5.22046  0.00595096
        1887    -5.35186    -5.22053  0.00594822
        1888    -5.34662    -5.22059  0.00594544
        1889    -5.34033    -5.22066  0.00594263
        1890    -5.33356    -5.22072  0.00593979
        1891    -5.32705    -5.22077  0.00593691
        1892    -5.32048    -5.22082  0.00593401
        1893    -5.31416    -5.22087  0.00593108
        1894     -5.3084    -5.22092  0.00592813
        1895    -5.30307    -5.22096  0.00592516
        1896    -5.29814      -5.221  0.00592217
        1897    -5.29375    -5.22104  0.00591917
        1898    -5.29014    -5.22108  0.00591617
        1899    -5.28768    -5.22111  0.00591316
        1900     -5.2861    -5.22115  0.00591014
        1901    -5.28522    -5.22118  0.00590713
        1902    -5.28502    -5.22122  0.00590412
        1903    -5.28571    -5.22125  0.00590111
        1904    -5.28659    -5.22128  0.00589811
        1905    -5.28753    -5.22132  0.00589512
        1906    -5.28946    -5.22135  0.00589214
        1907     -5.2921    -5.22139  0.00588916
        1908    -5.29472    -5.22143   0.0058862
        1909    -5.29705    -5.22147  0.00588325
        1910    -5.29929    -5.22151  0.00588031
        1911    -5.30107    -5.22155  0.00587738
        1912    -5.30323    -5.22159  0.00587447
        1913    -5.30497    -5.22164  0.00587156
        1914    -5.30627    -5.22168  0.00586865
        1915    -5.30771    -5.22173  0.00586576
        1916    -5.30841    -5.22177  0.00586288
        1917    -5.30882    -5.22182  0.00585999
        1918    -5.30928    -5.22186  0.00585711
        1919    -5.30936    -5.22191  0.00585424
        1920    -5.30985    -5.22196  0.00585137
        1921    -5.30942      -5.222   0.0058485
        1922    -5.30873    -5.22205  0.00584563
        1923     -5.3087    -5.22209  0.00584277
        1924    -5.30802    -5.22214   0.0058399
        1925    -5.30762    -5.22218  0.00583704
        1926    -5.30737    -5.22222  0.00583417
        1927    -5.30656    -5.22227  0.00583131
        1928    -5.30579    -5.22231  0.00582845
        1929    -5.30539    -5.22235  0.00582558
        1930    -5.30536     -5.2224  0.00582272
        1931    -5.30526    -5.22244  0.00581987
        1932    -5.30523    -5.22248  0.00581701
        1933    -5.30526    -5.22253  0.00581416
        1934    -5.30564    -5.22257  0.00581131
        1935     -5.3053    -5.22261  0.00580847
        1936    -5.30482    -5.22265  0.00580562
        1937    -5.30508     -5.2227  0.00580278
        1938    -5.30437    -5.22274  0.00579994
        1939     -5.3045    -5.22278   0.0057971
        1940    -5.30435    -5.22282  0.00579426
        1941    -5.30389    -5.22286  0.00579143
        1942    -5.30278    -5.22291  0.00578859
        1943    -5.30233    -5.22295  0.00578576
        1944    -5.30132    -5.22299  0.00578292
        1945    -5.30014    -5.22303  0.00578009
        1946    -5.29892    -5.22307  0.00577725
        1947    -5.29657     -5.2231   0.0057744
        1948    -5.29412    -5.22314  0.00577155
        1949     -5.2911    -5.22317   0.0057687
        1950    -5.28719    -5.22321  0.00576583
        1951    -5.28358    -5.22324  0.00576296
        1952    -5.27877    -5.22327  0.00576008
        1953    -5.27381    -5.22329  0.00575719
        1954     -5.2681    -5.22332  0.00575429
        1955    -5.26242    -5.22334  0.00575138
        1956    -5.25661    -5.22335  0.00574846
        1957    -5.25011    -5.22337  0.00574554
        1958    -5.24279    -5.22338  0.00574262
        1959    -5.23574    -5.22338  0.00573969
        1960     -5.2284    -5.22339  0.00573676
        1961    -5.22109    -5.22338  0.00573384
        1962    -5.21281    -5.22338  0.00573092
        1963    -5.20452    -5.22337    0.005728
        1964    -5.19579    -5.22336   0.0057251
        1965    -5.18684    -5.22334  0.00572222
        1966    -5.17847    -5.22331  0.00571936
        1967    -5.16997    -5.22329  0.00571651
        1968    -5.16109    -5.22325   0.0057137
        1969    -5.15326    -5.22322   0.0057109
        1970    -5.14545    -5.22318  0.00570814
        1971    -5.13788    -5.22314  0.00570541
        1972    -5.13089    -5.22309  0.00570271
        1973    -5.12408    -5.22304  0.00570004
        1974    -5.11735    -5.22299   0.0056974
        1975    -5.11104    -5.22293   0.0056948
        1976    -5.10489    -5.22287  0.00569223
        1977    -5.09953    -5.22281  0.00568969
        1978      -5.095    -5.22274  0.00568718
