#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1197     1.32701     1.47089  0.00611037
        1198     1.32977     1.47077  0.00610641
        1199     1.33292     1.47066   0.0061024
        1200     1.33644     1.47055  0.00609834
        1201     1.34032     1.47044  0.00609422
        1202     1.34453     1.47033  0.00609005
        1203     1.34905     1.47023  0.00608583
        1204     1.35386     1.47014  0.00608154
        1205     1.35895     1.47004  0.00607719
        1206     1.36429     1.46996  0.00607278
        1207     1.36985     1.46987  0.00606832
        1208     1.37562     1.46979   0.0060638
        1209     1.38158     1.46972  0.00605922
        1210     1.38768     1.46965  0.00605459
        1211     1.39391     1.46959  0.00604992
        1212     1.40023     1.46953   0.0060452
        1213     1.40662     1.46948  0.00604043
        1214     1.41303     1.46944  0.00603564
        1215     1.41945     1.46939  0.00603081
        1216     1.42582     1.46936  0.00602596
        1217     1.43212     1.46933  0.00602108
        1218      1.4383      1.4693  0.00601619
        1219     1.44433     1.46928  0.00601129
        1220     1.45017     1.46927  0.00600639
        1221     1.45578     1.46926  0.00600148
        1222     1.46113     1.46925  0.00599657
        1223     1.46616     1.46925  0.00599167
        1224     1.47086     1.46925  0.00598677
        1225     1.47517     1.46925  0.00598189
        1226     1.47908     1.46926  0.00597701
        1227     1.48253     1.46927  0.00597215
        1228     1.48551     1.46928   0.0059673
        1229     1.48799      1.4693  0.00596247
        1230     1.48994     1.46932  0.00595764
        1231     1.49134     1.46933  0.00595283
        1232     1.49217     1.46935  0.00594803
        1233     1.49242     1.46937  0.00594323
        1234     1.49209     1.46939  0.00593845
        1235     1.49118     1.46941  0.00593366
        1236     1.48969     1.46942  0.00592888
        1237     1.48763     1.46944  0.00592411
        1238     1.48504     1.46945  0.00591934
        1239     1.48194     1.46946  0.00591457
        1240     1.47837     1.46947   0.0059098
        1241     1.47437     1.46947  0.00590504
        1242        1.47     1.46947  0.00590029
        1243     1.46533     1.46947  0.00589554
        1244     1.46042     1.46946  0.00589081
        1245     1.45534     1.46945  0.00588609
        1246     1.45018     1.46944  0.00588138
        1247       1.445     1.46942   0.0058767
        1248     1.43988     1.46939  0.00587204
        1249      1.4349     1.46936   0.0058674
        1250     1.43011     1.46933  0.00586279
        1251     1.42558      1.4693  0.00585821
        1252     1.42136     1.46926  0.00585366
        1253     1.41747     1.46922  0.00584913
        1254     1.41395     1.46917  0.00584463
        1255     1.41081     1.46913  0.00584016
        1256     1.40804     1.46908  0.00583571
        1257     1.40564     1.46903  0.00583129
        1258     1.40361     1.46898  0.00582689
        1259      1.4019     1.46892   0.0058225
        1260      1.4005     1.46887  0.00581813
        1261     1.39938     1.46881  0.00581378
        1262     1.39851     1.46876  0.00580944
        1263     1.39785      1.4687  0.00580511
        1264     1.39739     1.46865  0.00580079
        1265     1.39708     1.46859  0.00579648
        1266      1.3969     1.46853  0.00579218
        1267     1.39683     1.46848  0.00578789
        1268     1.39684     1.46842   0.0057836
        1269     1.39691     1.46836  0.00577931
        1270     1.39702     1.46831  0.00577504
        1271     1.39715     1.46825  0.00577076
        1272     1.39728      1.4682   0.0057665
        1273     1.39741     1.46814  0.00576224
        1274     1.39752     1.46808  0.00575798
        1275     1.39759     1.46803  0.00575373
        1276     1.39761     1.46797  0.00574948
        1277     1.39759     1.46792  0.00574525
        1278      1.3975     1.46786  0.00574101
        1279     1.39735     1.46781  0.00573679
        1280     1.39714     1.46775  0.00573257
        1281     1.39686      1.4677  0.00572837
        1282     1.39653     1.46764  0.00572417
        1283     1.39615     1.46759  0.00571998
        1284     1.39574     1.46753   0.0057158
        1285      1.3953     1.46747  0.00571162
        1286     1.39485     1.46742  0.00570746
        1287     1.39442     1.46736  0.00570331
        1288     1.39403      1.4673  0.00569916
        1289     1.39369     1.46725  0.00569503
        1290     1.39343     1.46719   0.0056909
        1291     1.39328     1.46713  0.00568678
        1292     1.39326     1.46708  0.00568267
        1293      1.3934     1.46702  0.00567856
        1294     1.39372     1.46696  0.00567445
        1295     1.39424     1.46691  0.00567035
        1296     1.39497     1.46685  0.00566625
        1297     1.39595      1.4668  0.00566214
        1298     1.39718     1.46674  0.00565803
        1299     1.39867     1.46669  0.00565392
        1300     1.40044     1.46664   0.0056498
        1301     1.40248     1.46659  0.00564567
        1302     1.40479     1.46654  0.00564154
        1303     1.40737      1.4665  0.00563739
        1304     1.41022     1.46645  0.00563323
        1305     1.41332     1.46641  0.00562906
        1306     1.41666     1.46637  0.00562488
        1307     1.42021     1.46634  0.00562069
        1308     1.42397     1.46631  0.00561648
        1309     1.42789     1.46628  0.00561227
        1310     1.43197     1.46625  0.00560805
        1311     1.43617     1.46623  0.00560382
        1312     1.44046     1.46621  0.00559958
        1313     1.44482     1.46619  0.00559534
        1314     1.44921     1.46618  0.00559109
        1315     1.45359     1.46617  0.00558685
        1316     1.45795     1.46616  0.00558261
        1317     1.46225     1.46616  0.00557837
        1318     1.46646     1.46616  0.00557414
        1319     1.47056     1.46616  0.00556991
        1320      1.4745     1.46617   0.0055657
        1321     1.47827     1.46618  0.00556149
        1322     1.48185     1.46619   0.0055573
        1323     1.48521     1.46621  0.00555312
        1324     1.48833     1.46622  0.00554895
        1325     1.49119     1.46624  0.00554479
        1326     1.49377     1.46626  0.00554065
        1327     1.49607     1.46628  0.00553652
        1328     1.49806     1.46631   0.0055324
        1329     1.49974     1.46633   0.0055283
        1330     1.50111     1.46636   0.0055242
        1331     1.50215     1.46639  0.00552012
        1332     1.50286     1.46641  0.00551604
        1333     1.50325     1.46644  0.00551197
        1334     1.50332     1.46647  0.00550791
        1335     1.50306      1.4665  0.00550385
        1336     1.50249     1.46652   0.0054998
        1337     1.50162     1.46655  0.00549575
        1338     1.50046     1.46658   0.0054917
        1339     1.49903      1.4666  0.00548765
        1340     1.49734     1.46662   0.0054836
        1341     1.49542     1.46664  0.00547955
        1342     1.49328     1.46666  0.00547551
        1343     1.49096     1.46668  0.00547146
        1344     1.48849      1.4667  0.00546741
        1345     1.48589     1.46671  0.00546337
        1346     1.48319     1.46672  0.00545932
        1347     1.48044     1.46673  0.00545528
        1348     1.47766     1.46674  0.00545124
        1349      1.4749     1.46675   0.0054472
        1350     1.47218     1.46675  0.00544317
        1351     1.46954     1.46676  0.00543914
        1352     1.46701     1.46676  0.00543511
        1353     1.46462     1.46675   0.0054311
        1354     1.46241     1.46675  0.00542709
        1355     1.46038     1.46675  0.00542308
        1356     1.45856     1.46674  0.00541909
        1357     1.45697     1.46673   0.0054151
        1358     1.45562     1.46672  0.00541112
        1359     1.45452     1.46672  0.00540714
        1360     1.45366     1.46671  0.00540318
        1361     1.45305      1.4667  0.00539922
        1362     1.45269     1.46669  0.00539526
        1363     1.45255     1.46668  0.00539131
        1364     1.45264     1.46666  0.00538737
        1365     1.45293     1.46665  0.00538343
        1366      1.4534     1.46665   0.0053795
        1367     1.45404     1.46664  0.00537557
        1368     1.45482     1.46663  0.00537165
        1369     1.45572     1.46662  0.00536773
        1370     1.45672     1.46661  0.00536382
        1371      1.4578     1.46661  0.00535991
        1372     1.45893      1.4666  0.00535601
        1373     1.46009      1.4666  0.00535211
        1374     1.46127     1.46659  0.00534821
        1375     1.46245     1.46659  0.00534433
        1376     1.46362     1.46659  0.00534044
        1377     1.46475     1.46658  0.00533656
        1378     1.46585     1.46658  0.00533269
        1379     1.46691     1.46658  0.00532882
        1380     1.46791     1.46659  0.00532496
        1381     1.46884     1.46659  0.00532111
        1382     1.46972     1.46659  0.00531726
        1383     1.47052     1.46659  0.00531341
        1384     1.47126      1.4666  0.00530958
        1385     1.47192      1.4666  0.00530574
        1386      1.4725      1.4666  0.00530192
        1387     1.47301     1.46661   0.0052981
        1388     1.47344     1.46661  0.00529428
        1389     1.47378     1.46662  0.00529047
        1390     1.47403     1.46662  0.00528667
        1391     1.47417     1.46663  0.00528287
        1392     1.47421     1.46663  0.00527908
        1393     1.47413     1.46664  0.00527529
        1394     1.47391     1.46665  0.00527151
        1395     1.47355     1.46665  0.00526773
        1396     1.47302     1.46665  0.00526396
        1397     1.47232     1.46666   0.0052602
        1398     1.47142     1.46666  0.00525643
        1399     1.47032     1.46666  0.00525268
        1400     1.46899     1.46667  0.00524893
        1401     1.46743     1.46667  0.00524518
        1402     1.46563     1.46667  0.00524144
        1403     1.46357     1.46666   0.0052377
        1404     1.46125     1.46666  0.00523397
        1405     1.45867     1.46665  0.00523025
        1406     1.45583     1.46665  0.00522654
        1407     1.45273     1.46664  0.00522283
        1408     1.44939     1.46662  0.00521914
        1409     1.44581     1.46661  0.00521545
        1410     1.44204     1.46659  0.00521178
        1411     1.43809     1.46657  0.00520813
        1412     1.43399     1.46655  0.00520449
        1413     1.42979     1.46652  0.00520087
        1414     1.42553     1.46649  0.00519728
        1415     1.42125     1.46646   0.0051937
        1416       1.417     1.46643  0.00519015
        1417     1.41283     1.46639  0.00518663
        1418     1.40878     1.46635  0.00518313
        1419      1.4049     1.46631  0.00517966
        1420     1.40124     1.46626  0.00517621
        1421     1.39782     1.46621  0.00517279
        1422     1.39468     1.46616   0.0051694
        1423     1.39185     1.46611  0.00516603
        1424     1.38935     1.46606  0.00516268
        1425     1.38717       1.466  0.00515936
        1426     1.38534     1.46594  0.00515605
        1427     1.38384     1.46589  0.00515276
        1428     1.38266     1.46583  0.00514948
        1429     1.38179     1.46577  0.00514621
        1430      1.3812     1.46571  0.00514295
        1431     1.38089     1.46565   0.0051397
        1432     1.38081     1.46559  0.00513645
        1433     1.38096     1.46553  0.00513321
        1434      1.3813     1.46547  0.00512996
        1435     1.38182     1.46541  0.00512672
        1436     1.38249     1.46536  0.00512347
        1437      1.3833      1.4653  0.00512023
        1438     1.38423     1.46524  0.00511698
        1439     1.38527     1.46519  0.00511372
        1440      1.3864     1.46513  0.00511046
        1441     1.38763     1.46508   0.0051072
        1442     1.38893     1.46503  0.00510393
        1443     1.39032     1.46497  0.00510066
        1444     1.39177     1.46492  0.00509738
        1445     1.39328     1.46487  0.00509409
        1446     1.39486     1.46483   0.0050908
        1447      1.3965     1.46478   0.0050875
        1448      1.3982     1.46473  0.00508419
        1449     1.39995     1.46469  0.00508088
        1450     1.40175     1.46464  0.00507756
        1451      1.4036      1.4646  0.00507424
        1452     1.40548     1.46456  0.00507091
        1453     1.40741     1.46452  0.00506757
        1454     1.40935     1.46448  0.00506423
        1455     1.41132     1.46445  0.00506088
        1456     1.41329     1.46441  0.00505752
        1457     1.41525     1.46438  0.00505416
        1458     1.41718     1.46435   0.0050508
        1459     1.41907     1.46432  0.00504743
        1460      1.4209     1.46429  0.00504407
        1461     1.42264     1.46426  0.00504069
        1462     1.42427     1.46423  0.00503732
        1463     1.42577      1.4642  0.00503395
        1464     1.42709     1.46418  0.00503057
        1465     1.42823     1.46415   0.0050272
        1466     1.42913     1.46413  0.00502382
        1467     1.42978     1.46411  0.00502045
        1468     1.43014     1.46408  0.00501709
        1469     1.43019     1.46406  0.00501373
        1470      1.4299     1.46404  0.00501037
        1471     1.42924     1.46401  0.00500702
        1472     1.42819     1.46399  0.00500368
        1473     1.42674     1.46396  0.00500034
        1474     1.42488     1.46394  0.00499702
        1475     1.42259     1.46391  0.00499371
        1476     1.41986     1.46388  0.00499042
        1477     1.41671     1.46385  0.00498714
        1478     1.41313     1.46381  0.00498388
        1479     1.40915     1.46378  0.00498065
        1480     1.40478     1.46374  0.00497745
        1481     1.40004     1.46369  0.00497427
        1482     1.39496     1.46365  0.00497113
        1483     1.38959      1.4636  0.00496803
        1484     1.38397     1.46354  0.00496497
        1485     1.37814     1.46349  0.00496196
        1486     1.37215     1.46342    0.004959
        1487     1.36607     1.46336   0.0049561
        1488     1.35997     1.46329  0.00495326
        1489      1.3539     1.46322  0.00495047
        1490     1.34795     1.46314  0.00494776
        1491     1.34218     1.46306   0.0049451
        1492     1.33666     1.46297  0.00494251
        1493     1.33148     1.46289  0.00493999
        1494      1.3267     1.46279  0.00493752
        1495     1.32239      1.4627  0.00493511
        1496     1.31862      1.4626  0.00493275
        1497     1.31544     1.46251  0.00493044
        1498     1.31291     1.46241  0.00492816
        1499     1.31107      1.4623   0.0049259
        1500     1.30995      1.4622  0.00492367
        1501     1.30958      1.4621  0.00492144
        1502     1.30996       1.462   0.0049192
        1503     1.31111      1.4619  0.00491695
        1504     1.31301      1.4618  0.00491468
        1505     1.31564      1.4617  0.00491238
        1506     1.31897     1.46161  0.00491003
        1507     1.32297     1.46152  0.00490763
        1508     1.32759     1.46143  0.00490518
        1509     1.33277     1.46134  0.00490267
        1510     1.33845     1.46126   0.0049001
        1511     1.34458     1.46118  0.00489746
        1512      1.3511     1.46111  0.00489477
        1513     1.35793     1.46104  0.00489201
        1514       1.365     1.46098  0.00488919
        1515     1.37227     1.46092  0.00488631
        1516     1.37965     1.46087  0.00488338
        1517      1.3871     1.46082   0.0048804
        1518     1.39455     1.46078  0.00487738
        1519     1.40194     1.46074  0.00487433
        1520     1.40924      1.4607  0.00487124
        1521      1.4164     1.46067  0.00486812
        1522     1.42337     1.46065  0.00486499
        1523     1.43013     1.46063  0.00486183
        1524     1.43664     1.46061  0.00485867
        1525     1.44288      1.4606   0.0048555
        1526     1.44883     1.46059  0.00485232
        1527     1.45448     1.46059  0.00484914
        1528     1.45982     1.46059  0.00484597
        1529     1.46484     1.46059   0.0048428
        1530     1.46954      1.4606  0.00483964
        1531     1.47394     1.46061  0.00483649
        1532     1.47805     1.46062  0.00483334
        1533     1.48187     1.46063  0.00483021
        1534     1.48542     1.46065  0.00482709
        1535     1.48872     1.46067  0.00482398
        1536     1.49179     1.46069  0.00482088
        1537     1.49466     1.46071   0.0048178
        1538     1.49734     1.46073  0.00481472
        1539     1.49987     1.46076  0.00481166
        1540     1.50226     1.46078  0.00480861
        1541     1.50455     1.46081  0.00480557
        1542     1.50675     1.46084  0.00480255
        1543     1.50889     1.46087  0.00479954
        1544     1.51098     1.46091  0.00479654
        1545     1.51304     1.46094  0.00479355
        1546      1.5151     1.46098  0.00479058
        1547     1.51714     1.46101  0.00478762
        1548      1.5192     1.46105  0.00478468
        1549     1.52128     1.46109  0.00478175
        1550     1.52337     1.46113  0.00477883
        1551     1.52549     1.46117  0.00477593
        1552     1.52763     1.46121  0.00477304
        1553      1.5298     1.46126  0.00477017
        1554     1.53199      1.4613  0.00476732
        1555     1.53419     1.46135  0.00476449
        1556     1.53641      1.4614  0.00476167
        1557     1.53864     1.46145  0.00475887
        1558     1.54088      1.4615  0.00475609
        1559     1.54312     1.46155  0.00475333
        1560     1.54535      1.4616  0.00475058
        1561     1.54758     1.46166  0.00474786
        1562      1.5498     1.46172  0.00474515
        1563       1.552     1.46177  0.00474247
        1564     1.55418     1.46183  0.00473981
        1565     1.55633     1.46189  0.00473716
        1566     1.55845     1.46195  0.00473454
        1567     1.56053     1.46202  0.00473193
        1568     1.56257     1.46208  0.00472935
        1569     1.56455     1.46215  0.00472679
        1570     1.56646     1.46221  0.00472424
        1571      1.5683     1.46228  0.00472172
        1572     1.57006     1.46235  0.00471921
        1573     1.57171     1.46242  0.00471672
        1574     1.57324     1.46249  0.00471425
        1575     1.57465     1.46256   0.0047118
        1576      1.5759     1.46263  0.00470936
        1577     1.57699     1.46271  0.00470693
        1578     1.57789     1.46278  0.00470451
        1579     1.57858     1.46285   0.0047021
        1580     1.57906     1.46293   0.0046997
        1581     1.57929       1.463  0.00469731
        1582     1.57927     1.46307  0.00469491
        1583     1.57899     1.46315  0.00469252
        1584     1.57843     1.46322  0.00469012
        1585     1.57757     1.46329  0.00468772
        1586     1.57643     1.46336   0.0046853
        1587     1.57499     1.46343  0.00468288
        1588     1.57325      1.4635  0.00468044
        1589     1.57121     1.46357  0.00467799
        1590     1.56887     1.46364  0.00467551
        1591     1.56625      1.4637  0.00467302
        1592     1.56336     1.46376   0.0046705
        1593      1.5602     1.46382  0.00466796
        1594      1.5568     1.46388   0.0046654
        1595     1.55315     1.46394  0.00466281
        1596      1.5493     1.46399  0.00466019
        1597     1.54524     1.46404  0.00465755
        1598     1.54101     1.46409  0.00465489
        1599     1.53662     1.46413   0.0046522
        1600     1.53209     1.46418  0.00464949
        1601     1.52744     1.46422  0.00464675
        1602      1.5227     1.46425  0.00464399
        1603     1.51788     1.46429  0.00464122
        1604       1.513     1.46432  0.00463842
        1605     1.50809     1.46434  0.00463561
        1606     1.50316     1.46437  0.00463279
        1607     1.49823     1.46439  0.00462995
        1608     1.49332     1.46441  0.00462711
        1609     1.48844     1.46442  0.00462426
        1610     1.48361     1.46443   0.0046214
        1611     1.47884     1.46444  0.00461854
        1612     1.47416     1.46445  0.00461568
        1613     1.46956     1.46445  0.00461282
        1614     1.46506     1.46445  0.00460996
        1615     1.46067     1.46445  0.00460711
        1616      1.4564     1.46445  0.00460426
        1617     1.45225     1.46444  0.00460142
        1618     1.44824     1.46443  0.00459858
        1619     1.44435     1.46442  0.00459576
        1620     1.44059      1.4644  0.00459295
        1621     1.43697     1.46438  0.00459014
        1622     1.43348     1.46437  0.00458735
        1623     1.43011     1.46434  0.00458458
        1624     1.42686     1.46432  0.00458181
        1625     1.42372      1.4643  0.00457906
        1626     1.42067     1.46427  0.00457632
        1627     1.41771     1.46424   0.0045736
        1628      1.4148     1.46421  0.00457089
        1629     1.41195     1.46418   0.0045682
        1630     1.40912     1.46414  0.00456552
        1631     1.40629     1.46411  0.00456286
        1632     1.40345     1.46407  0.00456021
        1633     1.40057     1.46403  0.00455759
        1634     1.39763     1.46399  0.00455498
        1635      1.3946     1.46395  0.00455239
        1636     1.39147     1.46391  0.00454982
        1637     1.38821     1.46386  0.00454728
        1638     1.38482     1.46381  0.00454476
        1639     1.38129     1.46376  0.00454227
        1640     1.37761     1.46371   0.0045398
        1641     1.37378     1.46365  0.00453736
        1642     1.36983      1.4636  0.00453496
        1643     1.36577     1.46354  0.00453259
        1644     1.36164     1.46347  0.00453026
        1645     1.35749     1.46341  0.00452796
        1646     1.35337     1.46334   0.0045257
        1647     1.34935     1.46327  0.00452349
        1648     1.34551      1.4632  0.00452131
        1649     1.34193     1.46313  0.00451916
        1650      1.3387     1.46305  0.00451705
        1651     1.33591     1.46298  0.00451497
        1652     1.33364      1.4629  0.00451292
        1653     1.33197     1.46282  0.00451088
        1654     1.33095     1.46274  0.00450886
        1655     1.33064     1.46266  0.00450684
        1656     1.33106     1.46258  0.00450482
        1657     1.33221      1.4625  0.00450279
        1658     1.33406     1.46242  0.00450074
        1659      1.3366     1.46235  0.00449867
        1660     1.33974     1.46227  0.00449656
        1661     1.34344      1.4622  0.00449442
        1662     1.34761     1.46213  0.00449225
        1663     1.35217     1.46207  0.00449003
        1664     1.35704       1.462  0.00448778
        1665     1.36215     1.46194  0.00448548
        1666     1.36744     1.46189  0.00448315
        1667     1.37284     1.46183  0.00448078
        1668     1.37831     1.46178  0.00447837
        1669     1.38381     1.46174  0.00447593
        1670     1.38933     1.46169  0.00447346
        1671     1.39484     1.46165  0.00447097
        1672     1.40033     1.46162  0.00446844
        1673     1.40582     1.46158   0.0044659
        1674     1.41128     1.46155  0.00446333
        1675     1.41674     1.46153  0.00446074
        1676      1.4222      1.4615  0.00445814
        1677     1.42765     1.46148  0.00445553
        1678     1.43312     1.46147  0.00445291
        1679     1.43858     1.46145  0.00445028
        1680     1.44405     1.46144  0.00444764
        1681     1.44952     1.46144    0.004445
        1682     1.45498     1.46143  0.00444236
        1683     1.46041     1.46143  0.00443972
        1684      1.4658     1.46143  0.00443708
        1685     1.47114     1.46144  0.00443445
        1686      1.4764     1.46145  0.00443183
        1687     1.48156     1.46146  0.00442922
        1688     1.48661     1.46148  0.00442662
        1689      1.4915     1.46149  0.00442404
        1690     1.49623     1.46151  0.00442147
        1691     1.50077     1.46154  0.00441891
        1692     1.50509     1.46156  0.00441638
        1693     1.50918     1.46159  0.00441386
        1694     1.51302     1.46162  0.00441136
        1695     1.51659     1.46165  0.00440887
        1696     1.51988     1.46169  0.00440641
        1697     1.52287     1.46172  0.00440396
        1698     1.52555     1.46176  0.00440153
        1699      1.5279      1.4618  0.00439911
        1700     1.52993     1.46184   0.0043967
        1701     1.53163     1.46188  0.00439431
        1702     1.53299     1.46192  0.00439193
        1703     1.53403     1.46197  0.00438955
        1704     1.53473     1.46201  0.00438718
        1705     1.53511     1.46205  0.00438482
        1706     1.53519     1.46209  0.00438246
        1707     1.53497     1.46214   0.0043801
        1708     1.53447     1.46218  0.00437774
        1709      1.5337     1.46222  0.00437538
        1710      1.5327     1.46226  0.00437301
        1711     1.53148      1.4623  0.00437064
        1712     1.53007     1.46234  0.00436827
        1713     1.52849     1.46238  0.00436589
        1714     1.52678     1.46242  0.00436351
        1715     1.52497     1.46245  0.00436111
        1716     1.52308     1.46249  0.00435872
        1717     1.52113     1.46252  0.00435631
        1718     1.51916     1.46256   0.0043539
        1719     1.51718     1.46259  0.00435148
        1720     1.51523     1.46262  0.00434906
        1721     1.51332     1.46265  0.00434663
        1722     1.51146     1.46268   0.0043442
        1723     1.50967      1.4627  0.00434177
        1724     1.50794     1.46273  0.00433933
        1725      1.5063     1.46276  0.00433688
        1726     1.50475     1.46278  0.00433444
        1727     1.50327      1.4628  0.00433199
        1728     1.50188     1.46283  0.00432955
        1729     1.50057     1.46285   0.0043271
        1730     1.49933     1.46287  0.00432465
        1731     1.49817     1.46289   0.0043222
        1732     1.49708     1.46291  0.00431975
        1733     1.49607     1.46293   0.0043173
        1734     1.49512     1.46295  0.00431485
        1735     1.49423     1.46297   0.0043124
        1736     1.49341     1.46298  0.00430995
        1737     1.49266       1.463   0.0043075
        1738     1.49197     1.46302  0.00430505
        1739     1.49134     1.46303  0.00430261
        1740     1.49078     1.46305  0.00430017
        1741     1.49029     1.46306  0.00429773
        1742     1.48987     1.46308  0.00429529
        1743     1.48952      1.4631  0.00429285
        1744     1.48923     1.46311  0.00429041
        1745     1.48901     1.46313  0.00428798
        1746     1.48885     1.46314  0.00428555
        1747     1.48875     1.46315  0.00428312
        1748      1.4887     1.46317   0.0042807
        1749      1.4887     1.46318  0.00427827
        1750     1.48874      1.4632  0.00427585
        1751     1.48882     1.46321  0.00427344
        1752     1.48892     1.46323  0.00427102
        1753     1.48904     1.46324  0.00426861
        1754     1.48917     1.46326   0.0042662
        1755     1.48931     1.46327   0.0042638
        1756     1.48944     1.46329   0.0042614
        1757     1.48955      1.4633    0.004259
        1758     1.48964     1.46332   0.0042566
        1759      1.4897     1.46333  0.00425421
        1760     1.48972     1.46335  0.00425182
        1761      1.4897     1.46336  0.00424943
        1762     1.48962     1.46338  0.00424704
        1763     1.48948     1.46339  0.00424466
        1764     1.48928     1.46341  0.00424228
        1765     1.48899     1.46342   0.0042399
        1766     1.48863     1.46343  0.00423752
        1767     1.48816     1.46345  0.00423515
        1768      1.4876     1.46346  0.00423277
        1769     1.48693     1.46348   0.0042304
        1770     1.48615     1.46349  0.00422803
        1771     1.48523      1.4635  0.00422566
        1772     1.48419     1.46351  0.00422329
        1773     1.48301     1.46352  0.00422093
        1774     1.48168     1.46353  0.00421856
        1775     1.48021     1.46354  0.00421619
        1776     1.47859     1.46355  0.00421383
        1777     1.47682     1.46356  0.00421146
        1778     1.47491     1.46357   0.0042091
        1779     1.47285     1.46357  0.00420674
        1780     1.47067     1.46357  0.00420438
        1781     1.46837     1.46358  0.00420202
        1782     1.46595     1.46358  0.00419966
        1783     1.46345     1.46358   0.0041973
        1784     1.46086     1.46358  0.00419495
        1785     1.45822     1.46357   0.0041926
        1786     1.45554     1.46357  0.00419026
        1787     1.45285     1.46356  0.00418791
        1788     1.45017     1.46356  0.00418558
        1789     1.44751     1.46355  0.00418325
        1790     1.44491     1.46354  0.00418093
        1791     1.44238     1.46352  0.00417861
        1792     1.43995     1.46351   0.0041763
        1793     1.43763      1.4635  0.00417399
        1794     1.43544     1.46348  0.00417169
        1795     1.43339     1.46346   0.0041694
        1796      1.4315     1.46345  0.00416712
        1797     1.42976     1.46343  0.00416484
        1798     1.42818     1.46341  0.00416257
        1799     1.42676     1.46339  0.00416031
        1800     1.42548     1.46337  0.00415805
        1801     1.42435     1.46335   0.0041558
        1802     1.42334     1.46332  0.00415355
        1803     1.42245      1.4633  0.00415131
        1804     1.42164     1.46328  0.00414907
        1805     1.42092     1.46325  0.00414684
        1806     1.42025     1.46323  0.00414461
        1807     1.41961     1.46321  0.00414239
        1808     1.41898     1.46318  0.00414017
        1809     1.41835     1.46316  0.00413796
        1810      1.4177     1.46313  0.00413575
        1811     1.41701     1.46311  0.00413354
        1812     1.41627     1.46308  0.00413134
        1813     1.41547     1.46305  0.00412915
        1814      1.4146     1.46303  0.00412696
        1815     1.41365       1.463  0.00412477
        1816     1.41263     1.46297  0.00412259
        1817     1.41151     1.46294  0.00412042
        1818     1.41031     1.46292  0.00411826
        1819     1.40903     1.46289   0.0041161
        1820     1.40766     1.46286  0.00411395
        1821     1.40621     1.46282  0.00411181
        1822     1.40469     1.46279  0.00410968
        1823      1.4031     1.46276  0.00410755
        1824     1.40145     1.46273  0.00410544
        1825     1.39975     1.46269  0.00410333
        1826       1.398     1.46266  0.00410124
        1827     1.39623     1.46262  0.00409916
        1828     1.39445     1.46258  0.00409708
        1829     1.39268     1.46254  0.00409502
        1830     1.39096     1.46251  0.00409297
        1831     1.38931     1.46247  0.00409093
        1832     1.38776     1.46242   0.0040889
        1833     1.38637     1.46238  0.00408688
        1834     1.38518     1.46234  0.00408487
        1835     1.38423      1.4623  0.00408286
        1836     1.38358     1.46226  0.00408087
        1837     1.38328     1.46221  0.00407887
        1838     1.38339     1.46217  0.00407688
        1839     1.38394     1.46213  0.00407488
        1840     1.38499     1.46209  0.00407288
        1841     1.38656     1.46204  0.00407088
        1842     1.38868       1.462  0.00406886
        1843     1.39136     1.46197  0.00406683
        1844      1.3946     1.46193  0.00406479
        1845     1.39838     1.46189  0.00406274
        1846     1.40269     1.46186  0.00406066
        1847     1.40748     1.46183  0.00405857
        1848      1.4127     1.46181  0.00405646
        1849     1.41831     1.46178  0.00405433
        1850     1.42425     1.46176  0.00405219
        1851     1.43045     1.46175  0.00405004
        1852     1.43687     1.46173  0.00404788
        1853     1.44343     1.46172   0.0040457
        1854     1.45008     1.46172  0.00404353
        1855     1.45678     1.46171  0.00404135
        1856     1.46347     1.46171  0.00403917
        1857     1.47013     1.46172    0.004037
        1858      1.4767     1.46173  0.00403483
        1859     1.48316     1.46174  0.00403268
        1860     1.48949     1.46175  0.00403054
        1861     1.49567     1.46177  0.00402841
        1862     1.50167     1.46179  0.00402631
        1863     1.50748     1.46182  0.00402422
        1864     1.51309     1.46185  0.00402216
        1865     1.51848     1.46188  0.00402011
        1866     1.52363     1.46191   0.0040181
        1867     1.52854     1.46194   0.0040161
        1868      1.5332     1.46198  0.00401413
        1869     1.53759     1.46202  0.00401219
        1870     1.54169     1.46207  0.00401027
        1871     1.54551     1.46211  0.00400837
        1872     1.54902     1.46216   0.0040065
        1873     1.55221     1.46221  0.00400465
        1874     1.55505     1.46225  0.00400282
        1875     1.55754     1.46231  0.00400101
        1876     1.55966     1.46236  0.00399921
        1877     1.56138     1.46241  0.00399743
        1878     1.56268     1.46246  0.00399566
        1879     1.56356     1.46252  0.00399389
        1880       1.564     1.46257  0.00399213
        1881     1.56397     1.46263  0.00399038
        1882     1.56347     1.46268  0.00398861
        1883     1.56249     1.46273  0.00398685
        1884     1.56102     1.46278  0.00398507
        1885     1.55909     1.46283  0.00398329
        1886     1.55668     1.46288  0.00398149
        1887     1.55384     1.46293  0.00397967
        1888      1.5506     1.46298  0.00397783
        1889     1.54701     1.46302  0.00397597
        1890     1.54312     1.46307   0.0039741
        1891     1.53902     1.46311   0.0039722
        1892     1.53478     1.46314  0.00397028
        1893     1.53051     1.46318  0.00396834
        1894     1.52631     1.46321  0.00396639
        1895     1.52227     1.46324  0.00396441
