#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1095     3.22159     2.66104   0.0470051
        1096     3.24829     2.66158   0.0469652
        1097     3.27353     2.66214   0.0469257
        1098     3.29702     2.66271   0.0468865
        1099     3.31991     2.66331   0.0468477
        1100     3.34019     2.66393   0.0468091
        1101     3.35951     2.66456   0.0467709
        1102     3.37826     2.66521   0.0467329
        1103      3.3947     2.66587   0.0466952
        1104     3.40925     2.66654   0.0466578
        1105      3.4221     2.66723   0.0466206
        1106     3.43366     2.66792   0.0465836
        1107     3.44439     2.66862   0.0465468
        1108     3.45282     2.66933   0.0465102
        1109     3.45893     2.67004   0.0464737
        1110     3.46249     2.67075   0.0464373
        1111     3.46499     2.67147    0.046401
        1112     3.46524     2.67218   0.0463647
        1113     3.46356     2.67289   0.0463285
        1114     3.46026      2.6736   0.0462923
        1115     3.45615      2.6743   0.0462561
        1116     3.45035       2.675   0.0462199
        1117     3.44299     2.67569   0.0461837
        1118     3.43489     2.67636   0.0461473
        1119     3.42447     2.67703   0.0461109
        1120     3.41401     2.67769   0.0460745
        1121     3.40243     2.67834   0.0460379
        1122     3.39031     2.67897   0.0460012
        1123     3.37749     2.67959   0.0459645
        1124     3.36479      2.6802   0.0459276
        1125     3.34965      2.6808   0.0458907
        1126     3.33501     2.68138   0.0458536
        1127     3.32071     2.68195   0.0458164
        1128      3.3051      2.6825   0.0457791
        1129     3.28991     2.68304   0.0457417
        1130     3.27421     2.68356   0.0457043
        1131     3.25925     2.68407   0.0456667
        1132     3.24312     2.68456    0.045629
        1133     3.22731     2.68504   0.0455912
        1134     3.21111     2.68551   0.0455534
        1135     3.19361     2.68595   0.0455155
        1136     3.17726     2.68639   0.0454775
        1137     3.16115      2.6868   0.0454394
        1138     3.14558     2.68721   0.0454012
        1139     3.12993      2.6876    0.045363
        1140     3.11378     2.68797   0.0453248
        1141     3.09821     2.68833   0.0452865
        1142     3.08261     2.68867   0.0452481
        1143     3.06782     2.68901   0.0452098
        1144     3.05445     2.68933   0.0451714
        1145     3.04047     2.68963    0.045133
        1146     3.02817     2.68993   0.0450946
        1147     3.01722     2.69021   0.0450561
        1148     3.00701     2.69049   0.0450177
        1149     2.99769     2.69076   0.0449794
        1150     2.99104     2.69102    0.044941
        1151     2.98524     2.69127   0.0449027
        1152     2.98184     2.69153   0.0448644
        1153     2.97947     2.69178   0.0448262
        1154     2.97891     2.69202    0.044788
        1155     2.98118     2.69227     0.04475
        1156     2.98415     2.69253    0.044712
        1157     2.99047     2.69278   0.0446741
        1158     2.99773     2.69305   0.0446363
        1159      3.0069     2.69332   0.0445986
        1160     3.01841      2.6936    0.044561
        1161     3.03126     2.69389   0.0445236
        1162     3.04588     2.69419   0.0444863
        1163     3.06169     2.69451   0.0444492
        1164     3.07957     2.69484   0.0444122
        1165     3.09964     2.69519   0.0443754
        1166      3.1206     2.69555   0.0443389
        1167     3.14255     2.69593   0.0443025
        1168      3.1651     2.69634   0.0442664
        1169     3.18905     2.69676   0.0442306
        1170     3.21377      2.6972    0.044195
        1171     3.23979     2.69766   0.0441597
        1172     3.26547     2.69815   0.0441246
        1173     3.29133     2.69865   0.0440899
        1174     3.31717     2.69918   0.0440555
        1175     3.34204     2.69973   0.0440214
        1176     3.36767      2.7003   0.0439877
        1177     3.39237     2.70088   0.0439542
        1178     3.41568     2.70149   0.0439211
        1179     3.43787     2.70211   0.0438883
        1180     3.45922     2.70276   0.0438558
        1181     3.47855     2.70341   0.0438236
        1182      3.4969     2.70408   0.0437916
        1183     3.51361     2.70477   0.0437599
        1184      3.5271     2.70546   0.0437285
        1185     3.53916     2.70617   0.0436973
        1186     3.54898     2.70688   0.0436662
        1187     3.55624     2.70759   0.0436353
        1188     3.56064     2.70831   0.0436044
        1189     3.56241     2.70903   0.0435737
        1190     3.56298     2.70975    0.043543
        1191     3.56069     2.71046   0.0435123
        1192     3.55582     2.71117   0.0434816
        1193      3.5489     2.71187   0.0434508
        1194     3.53951     2.71257   0.0434199
        1195      3.5282     2.71325   0.0433889
        1196     3.51435     2.71392   0.0433578
        1197     3.49874     2.71457   0.0433266
        1198       3.481     2.71521   0.0432951
        1199     3.46242     2.71584   0.0432635
        1200     3.44188     2.71644   0.0432317
        1201     3.41972     2.71703   0.0431997
        1202     3.39605     2.71759   0.0431674
        1203     3.37025     2.71814   0.0431349
        1204     3.34362     2.71865   0.0431022
        1205     3.31508     2.71915   0.0430693
        1206     3.28593     2.71962   0.0430362
        1207     3.25631     2.72006   0.0430028
        1208     3.22562     2.72048   0.0429692
        1209     3.19424     2.72087   0.0429355
        1210     3.16231     2.72124   0.0429015
        1211     3.12975     2.72158   0.0428674
        1212     3.09743     2.72189   0.0428332
        1213     3.06433     2.72217   0.0427988
        1214     3.03205     2.72242   0.0427643
        1215     3.00006     2.72265   0.0427297
        1216     2.96901     2.72286   0.0426951
        1217     2.93765     2.72303   0.0426604
        1218     2.90761     2.72318   0.0426256
        1219     2.87812     2.72331   0.0425908
        1220     2.84984     2.72341    0.042556
        1221     2.82296      2.7235   0.0425213
        1222     2.79767     2.72356   0.0424865
        1223     2.77463      2.7236   0.0424518
        1224     2.75281     2.72362   0.0424171
        1225      2.7338     2.72363   0.0423825
        1226     2.71657     2.72362   0.0423479
        1227     2.70245     2.72361   0.0423134
        1228     2.69038     2.72358    0.042279
        1229     2.68094     2.72355   0.0422446
        1230     2.67448     2.72351   0.0422103
        1231     2.67033     2.72346    0.042176
        1232     2.66904     2.72342   0.0421418
        1233     2.67085     2.72338   0.0421076
        1234       2.676     2.72334   0.0420735
        1235     2.68349     2.72331   0.0420395
        1236      2.6942     2.72328   0.0420055
        1237      2.7073     2.72327   0.0419715
        1238     2.72311     2.72327   0.0419376
        1239     2.74073     2.72328   0.0419037
        1240     2.76065     2.72331     0.04187
        1241     2.78237     2.72336   0.0418363
        1242     2.80487     2.72343   0.0418026
        1243     2.82952     2.72351   0.0417691
        1244     2.85453     2.72362   0.0417356
        1245     2.87954     2.72374   0.0417023
        1246     2.90542     2.72389   0.0416691
        1247     2.93012     2.72405    0.041636
        1248     2.95621     2.72424   0.0416031
        1249     2.98001     2.72444   0.0415702
        1250     3.00296     2.72467   0.0415376
        1251     3.02387     2.72491   0.0415051
        1252     3.04331     2.72516   0.0414727
        1253     3.06187     2.72543   0.0414405
        1254     3.07877     2.72571   0.0414084
        1255     3.09278       2.726   0.0413764
        1256     3.10659     2.72631   0.0413446
        1257     3.11905     2.72662   0.0413129
        1258     3.12951     2.72694   0.0412813
        1259     3.13834     2.72727   0.0412498
        1260     3.14589      2.7276   0.0412184
        1261     3.15252     2.72794   0.0411871
        1262     3.15764     2.72828   0.0411558
        1263     3.16234     2.72862   0.0411247
        1264     3.16603     2.72897   0.0410936
        1265     3.16856     2.72931   0.0410626
        1266     3.17125     2.72966   0.0410316
        1267       3.173     2.73001   0.0410008
        1268     3.17485     2.73036   0.0409699
        1269     3.17618     2.73071   0.0409391
        1270     3.17705     2.73107   0.0409084
        1271     3.17754     2.73142   0.0408777
        1272      3.1777     2.73177   0.0408471
        1273     3.17831     2.73212   0.0408165
        1274     3.17894     2.73247    0.040786
        1275      3.1806     2.73282   0.0407555
        1276      3.1821     2.73317   0.0407251
        1277     3.18299     2.73352   0.0406947
        1278     3.18497     2.73388   0.0406644
        1279     3.18659     2.73423   0.0406342
        1280     3.18928     2.73459    0.040604
        1281     3.19061     2.73494   0.0405738
        1282     3.19101      2.7353   0.0405438
        1283     3.19211     2.73566   0.0405137
        1284     3.19361     2.73601   0.0404837
        1285     3.19519     2.73637   0.0404538
        1286     3.19676     2.73673   0.0404239
        1287     3.19725     2.73709   0.0403941
        1288     3.19706     2.73744   0.0403643
        1289      3.1975      2.7378   0.0403346
        1290     3.19558     2.73815   0.0403049
        1291     3.19432     2.73851   0.0402752
        1292     3.19168     2.73886   0.0402456
        1293     3.18804     2.73921   0.0402159
        1294     3.18308     2.73955   0.0401863
        1295     3.17814     2.73989   0.0401567
        1296     3.17075     2.74022   0.0401271
        1297     3.16327     2.74055   0.0400975
        1298      3.1542     2.74086   0.0400679
        1299     3.14304     2.74117   0.0400382
        1300     3.13123     2.74147   0.0400085
        1301     3.11805     2.74176   0.0399788
        1302     3.10329     2.74204   0.0399491
        1303     3.08749     2.74231   0.0399193
        1304     3.07022     2.74256   0.0398895
        1305     3.05204      2.7428   0.0398596
        1306     3.03352     2.74302   0.0398297
        1307     3.01308     2.74322   0.0397998
        1308     2.99157     2.74341   0.0397698
        1309     2.96911     2.74359   0.0397398
        1310     2.94679     2.74374   0.0397098
        1311     2.92333     2.74388   0.0396797
        1312     2.89958       2.744   0.0396497
        1313     2.87547      2.7441   0.0396196
        1314     2.85185     2.74418   0.0395895
        1315     2.82912     2.74424   0.0395595
        1316      2.8055     2.74429   0.0395294
        1317     2.78283     2.74432   0.0394994
        1318     2.75981     2.74433   0.0394695
        1319     2.73849     2.74433   0.0394395
        1320     2.71779     2.74431   0.0394097
        1321     2.69832     2.74427   0.0393799
        1322     2.67947     2.74422   0.0393501
        1323     2.66133     2.74416   0.0393204
        1324     2.64569     2.74409   0.0392908
        1325     2.63117       2.744   0.0392612
        1326     2.61689     2.74391   0.0392317
        1327     2.60554      2.7438   0.0392023
        1328     2.59526     2.74369   0.0391729
        1329     2.58631     2.74357   0.0391436
        1330     2.58017     2.74345   0.0391144
        1331     2.57491     2.74332   0.0390852
        1332     2.57199     2.74319   0.0390561
        1333      2.5697     2.74306    0.039027
        1334     2.56875     2.74293    0.038998
        1335     2.56934      2.7428    0.038969
        1336     2.57189     2.74267     0.03894
        1337     2.57537     2.74255   0.0389111
        1338     2.58164     2.74243   0.0388822
        1339     2.58749     2.74231   0.0388533
        1340     2.59544      2.7422   0.0388245
        1341     2.60467      2.7421   0.0387957
        1342     2.61432     2.74201   0.0387669
        1343     2.62475     2.74192   0.0387381
        1344     2.63555     2.74184   0.0387094
        1345     2.64706     2.74177   0.0386807
        1346     2.65864     2.74171    0.038652
        1347     2.67085     2.74165   0.0386233
        1348     2.68304     2.74161   0.0385947
        1349     2.69433     2.74158   0.0385661
        1350     2.70576     2.74155   0.0385375
        1351     2.71695     2.74153    0.038509
        1352     2.72753     2.74152   0.0384805
        1353     2.73784     2.74152   0.0384521
        1354     2.74587     2.74152   0.0384237
        1355     2.75393     2.74153   0.0383953
        1356     2.76121     2.74154    0.038367
        1357     2.76648     2.74156   0.0383387
        1358     2.77209     2.74159   0.0383105
        1359     2.77516     2.74161   0.0382823
        1360     2.77738     2.74164   0.0382542
        1361      2.7783     2.74166   0.0382261
        1362     2.77892     2.74169    0.038198
        1363      2.7781     2.74172     0.03817
        1364     2.77664     2.74174   0.0381421
        1365     2.77366     2.74177   0.0381141
        1366     2.77071     2.74179   0.0380862
        1367     2.76716     2.74181   0.0380584
        1368     2.76335     2.74182   0.0380305
        1369     2.75915     2.74183   0.0380028
        1370     2.75442     2.74184    0.037975
        1371     2.74951     2.74185   0.0379473
        1372     2.74497     2.74185   0.0379197
        1373     2.73995     2.74185   0.0378921
        1374     2.73524     2.74185   0.0378645
        1375     2.72995     2.74184   0.0378369
        1376     2.72534     2.74182   0.0378094
        1377     2.72073     2.74181    0.037782
        1378     2.71642     2.74179   0.0377546
        1379     2.71317     2.74177   0.0377272
        1380     2.70979     2.74175   0.0376999
        1381      2.7068     2.74172   0.0376726
        1382     2.70421     2.74169   0.0376453
        1383     2.70181     2.74167   0.0376181
        1384     2.70032     2.74164    0.037591
        1385     2.69831      2.7416   0.0375638
        1386     2.69702     2.74157   0.0375367
        1387     2.69668     2.74154   0.0375097
        1388     2.69711     2.74151   0.0374827
        1389     2.69735     2.74148   0.0374557
        1390     2.69961     2.74145   0.0374288
        1391     2.70153     2.74142   0.0374019
        1392     2.70485     2.74139    0.037375
        1393     2.70841     2.74137   0.0373482
        1394     2.71226     2.74135   0.0373214
        1395     2.71793     2.74133   0.0372947
        1396     2.72354     2.74132   0.0372679
        1397      2.7306     2.74131   0.0372413
        1398     2.73869     2.74131   0.0372146
        1399     2.74715     2.74131    0.037188
        1400     2.75748     2.74132   0.0371615
        1401     2.76873     2.74134   0.0371349
        1402     2.78144     2.74137   0.0371085
        1403     2.79465     2.74141    0.037082
        1404     2.80981     2.74146   0.0370557
        1405     2.82592     2.74152   0.0370293
        1406     2.84318     2.74159   0.0370031
        1407     2.86106     2.74168   0.0369769
        1408     2.88017     2.74177   0.0369507
        1409     2.89993     2.74189   0.0369247
        1410      2.9209     2.74201   0.0368987
        1411     2.94269     2.74216   0.0368728
        1412     2.96488     2.74231   0.0368471
        1413      2.9887     2.74249   0.0368214
        1414     3.01009     2.74268   0.0367958
        1415     3.03148     2.74288   0.0367704
        1416     3.05288      2.7431   0.0367451
        1417     3.07407     2.74333   0.0367199
        1418     3.09437     2.74358   0.0366948
        1419     3.11358     2.74384   0.0366699
        1420     3.13153     2.74411   0.0366451
        1421     3.14759      2.7444   0.0366204
        1422     3.16263     2.74469   0.0365958
        1423     3.17462     2.74499   0.0365714
        1424     3.18666      2.7453    0.036547
        1425     3.19705     2.74562   0.0365227
        1426     3.20412     2.74594   0.0364985
        1427     3.21058     2.74627   0.0364744
        1428     3.21552      2.7466   0.0364503
        1429     3.21878     2.74693   0.0364263
        1430     3.22214     2.74726   0.0364024
        1431     3.22234     2.74759   0.0363785
        1432     3.22093     2.74792   0.0363546
        1433     3.21922     2.74825   0.0363307
        1434     3.21778     2.74858   0.0363068
        1435     3.21574      2.7489    0.036283
        1436     3.21223     2.74923   0.0362591
        1437     3.20804     2.74955   0.0362353
        1438       3.203     2.74986   0.0362115
        1439     3.19715     2.75017   0.0361877
        1440     3.19128     2.75048   0.0361638
        1441     3.18493     2.75078     0.03614
        1442     3.17767     2.75108   0.0361161
        1443     3.17025     2.75137   0.0360923
        1444     3.16245     2.75165   0.0360684
        1445     3.15407     2.75193   0.0360445
        1446     3.14585      2.7522   0.0360206
        1447     3.13613     2.75247   0.0359967
        1448     3.12734     2.75273   0.0359728
        1449     3.11807     2.75298   0.0359488
        1450     3.10836     2.75322   0.0359249
        1451     3.09849     2.75346   0.0359009
        1452     3.08872     2.75369   0.0358769
        1453     3.07912     2.75392   0.0358529
        1454     3.06879     2.75413   0.0358289
        1455     3.05898     2.75434   0.0358049
        1456      3.0493     2.75455   0.0357809
        1457     3.04104     2.75474   0.0357569
        1458     3.03163     2.75493   0.0357329
        1459     3.02311     2.75512   0.0357088
        1460     3.01463     2.75529   0.0356848
        1461     3.00776     2.75547   0.0356608
        1462     3.00045     2.75563   0.0356368
        1463     2.99478      2.7558   0.0356128
        1464     2.98991     2.75596   0.0355889
        1465     2.98599     2.75611   0.0355649
        1466     2.98389     2.75627    0.035541
        1467     2.98276     2.75642   0.0355171
        1468     2.98347     2.75658   0.0354932
        1469     2.98541     2.75673   0.0354694
        1470     2.98964     2.75689   0.0354457
        1471     2.99506     2.75706   0.0354219
        1472     3.00269     2.75722   0.0353983
        1473     3.01235      2.7574   0.0353746
        1474     3.02479     2.75758   0.0353511
        1475     3.03905     2.75777   0.0353277
        1476     3.05487     2.75797   0.0353043
        1477     3.07364     2.75818    0.035281
        1478     3.09409     2.75841   0.0352579
        1479     3.11636     2.75865   0.0352349
        1480     3.13982     2.75891    0.035212
        1481      3.1648     2.75918   0.0351893
        1482     3.19111     2.75947   0.0351668
        1483     3.21854     2.75978   0.0351444
        1484     3.24684     2.76011   0.0351223
        1485     3.27527     2.76046   0.0351003
        1486     3.30594     2.76083   0.0350786
        1487     3.33637     2.76121   0.0350572
        1488     3.36599     2.76162    0.035036
        1489     3.39495     2.76205    0.035015
        1490     3.42266     2.76249   0.0349943
        1491       3.449     2.76295   0.0349739
        1492     3.47291     2.76343   0.0349537
        1493     3.49478     2.76391   0.0349337
        1494     3.51475     2.76442    0.034914
        1495     3.53205     2.76493   0.0348944
        1496     3.54617     2.76545    0.034875
        1497     3.55783     2.76598   0.0348557
        1498     3.56564     2.76652   0.0348365
        1499     3.57064     2.76705   0.0348174
        1500     3.57104     2.76759   0.0347983
        1501     3.56776     2.76812   0.0347792
        1502     3.56079     2.76865     0.03476
        1503     3.55138     2.76917   0.0347408
        1504     3.53673     2.76968   0.0347215
        1505     3.51892     2.77018    0.034702
        1506     3.49884     2.77066   0.0346823
        1507     3.47503     2.77113   0.0346624
        1508     3.44846     2.77158   0.0346424
        1509     3.41964     2.77201   0.0346221
        1510      3.3886     2.77242   0.0346015
        1511     3.35542      2.7728   0.0345808
        1512      3.3216     2.77317   0.0345598
        1513     3.28649      2.7735   0.0345387
        1514     3.24966     2.77382   0.0345173
        1515     3.21238     2.77411   0.0344957
        1516     3.17397     2.77437    0.034474
        1517     3.13541     2.77461   0.0344521
        1518     3.09769     2.77482     0.03443
        1519     3.05935     2.77501   0.0344079
        1520     3.02132     2.77517   0.0343856
        1521     2.98475     2.77531   0.0343633
        1522     2.94958     2.77543   0.0343409
        1523     2.91545     2.77552   0.0343185
        1524     2.88225     2.77559    0.034296
        1525     2.85056     2.77564   0.0342736
        1526     2.82045     2.77567   0.0342511
        1527     2.79147     2.77568   0.0342287
        1528      2.7639     2.77567   0.0342063
        1529     2.73725     2.77564   0.0341839
        1530     2.71199      2.7756   0.0341616
        1531     2.68856     2.77554   0.0341393
        1532     2.66594     2.77547   0.0341171
        1533     2.64479     2.77539    0.034095
        1534     2.62479     2.77529   0.0340729
        1535     2.60585     2.77518   0.0340509
        1536     2.58762     2.77506   0.0340289
        1537     2.57073     2.77492    0.034007
        1538     2.55362     2.77478   0.0339852
        1539     2.53788     2.77463   0.0339635
        1540     2.52291     2.77446   0.0339418
        1541      2.5091     2.77429   0.0339203
        1542     2.49468     2.77411   0.0338987
        1543     2.48028     2.77392   0.0338773
        1544      2.4656     2.77372    0.033856
        1545     2.45201     2.77351   0.0338347
        1546     2.43802     2.77329   0.0338135
        1547     2.42408     2.77307   0.0337924
        1548     2.40991     2.77283   0.0337714
        1549     2.39573     2.77259   0.0337504
        1550     2.38178     2.77234   0.0337296
        1551      2.3683     2.77208   0.0337089
        1552     2.35529     2.77181   0.0336882
        1553     2.34182     2.77153   0.0336677
        1554     2.32812     2.77125   0.0336472
        1555     2.31448     2.77095   0.0336269
        1556     2.30162     2.77065   0.0336066
        1557     2.28862     2.77034   0.0335864
        1558     2.27526     2.77002   0.0335664
        1559     2.26276      2.7697   0.0335464
        1560     2.24972     2.76937   0.0335266
        1561     2.23688     2.76902   0.0335068
        1562     2.22452     2.76868   0.0334872
        1563     2.21145     2.76832   0.0334677
        1564     2.19939     2.76796   0.0334483
        1565     2.18766     2.76758   0.0334289
        1566     2.17581     2.76721   0.0334097
        1567     2.16532     2.76682   0.0333906
        1568     2.15456     2.76643   0.0333716
        1569      2.1443     2.76604   0.0333527
        1570     2.13436     2.76563   0.0333339
        1571     2.12625     2.76523   0.0333151
        1572      2.1186     2.76481   0.0332965
        1573     2.11027      2.7644   0.0332779
        1574     2.10279     2.76398   0.0332594
        1575     2.09816     2.76356    0.033241
        1576     2.09336     2.76313   0.0332226
        1577     2.08965      2.7627   0.0332043
        1578     2.08762     2.76228    0.033186
        1579     2.08759     2.76185   0.0331677
        1580     2.08818     2.76142   0.0331495
        1581     2.09018       2.761   0.0331312
        1582     2.09318     2.76058    0.033113
        1583     2.09746     2.76016   0.0330947
        1584     2.10426     2.75974   0.0330764
        1585     2.11145     2.75933   0.0330581
        1586     2.12071     2.75893   0.0330397
        1587     2.13133     2.75854   0.0330212
        1588      2.1445     2.75815   0.0330027
        1589     2.15849     2.75777   0.0329841
        1590     2.17447      2.7574   0.0329654
        1591      2.1924     2.75705   0.0329466
        1592     2.21099     2.75671   0.0329277
        1593     2.23161     2.75638   0.0329087
        1594     2.25252     2.75606   0.0328895
        1595     2.27457     2.75576   0.0328703
        1596     2.29839     2.75547   0.0328509
        1597     2.32292      2.7552   0.0328315
        1598     2.34806     2.75495   0.0328119
        1599     2.37346     2.75471   0.0327923
        1600     2.39997     2.75449   0.0327725
        1601     2.42702     2.75428   0.0327527
        1602     2.45473     2.75409   0.0327328
        1603     2.48348     2.75393   0.0327128
        1604     2.51148     2.75377   0.0326928
        1605     2.53937     2.75364   0.0326727
        1606     2.56704     2.75352   0.0326525
        1607     2.59561     2.75343   0.0326324
        1608     2.62378     2.75335   0.0326122
        1609     2.65147     2.75328    0.032592
        1610     2.67716     2.75324   0.0325718
        1611     2.70413      2.7532   0.0325515
        1612      2.7309     2.75319   0.0325314
        1613     2.75715     2.75319   0.0325112
        1614     2.78258     2.75321   0.0324911
        1615     2.80763     2.75325   0.0324709
        1616     2.83179     2.75329   0.0324509
        1617      2.8555     2.75336   0.0324309
        1618     2.87753     2.75343   0.0324109
        1619     2.90028     2.75352    0.032391
        1620     2.92254     2.75363   0.0323712
        1621     2.94335     2.75375   0.0323515
        1622     2.96345     2.75388   0.0323318
        1623      2.9831     2.75402   0.0323122
        1624      3.0026     2.75417   0.0322926
        1625     3.02029     2.75433   0.0322732
        1626     3.03793     2.75451   0.0322538
        1627     3.05535     2.75469   0.0322345
        1628     3.07165     2.75489   0.0322153
        1629     3.08764     2.75509   0.0321962
        1630     3.10366     2.75531   0.0321771
        1631     3.12004     2.75553   0.0321582
        1632     3.13567     2.75576   0.0321393
        1633     3.15138       2.756   0.0321205
        1634     3.16724     2.75626   0.0321019
        1635     3.18359     2.75652   0.0320833
        1636     3.20002     2.75679   0.0320648
        1637     3.21705     2.75707   0.0320465
        1638     3.23471     2.75736   0.0320282
        1639     3.25252     2.75766   0.0320101
        1640     3.27069     2.75798   0.0319921
        1641      3.2901      2.7583   0.0319743
        1642      3.3092     2.75864   0.0319566
        1643     3.32757     2.75898    0.031939
        1644     3.34596     2.75934   0.0319216
        1645      3.3634     2.75971   0.0319043
        1646     3.38005     2.76008   0.0318871
        1647     3.39629     2.76047   0.0318701
        1648     3.40957     2.76086   0.0318532
        1649     3.42192     2.76126   0.0318364
        1650      3.4315     2.76167   0.0318197
        1651     3.43892     2.76208   0.0318031
        1652     3.44338     2.76249   0.0317865
        1653     3.44557     2.76291   0.0317699
        1654     3.44317     2.76332   0.0317534
        1655     3.43823     2.76373   0.0317368
        1656     3.42958     2.76413   0.0317202
        1657     3.41682     2.76452   0.0317035
        1658     3.40063     2.76491   0.0316867
        1659     3.38174     2.76528   0.0316698
        1660     3.36119     2.76564   0.0316527
        1661     3.33836     2.76598   0.0316356
        1662     3.31288     2.76631   0.0316182
        1663     3.28607     2.76662   0.0316008
        1664     3.25826     2.76692   0.0315832
        1665     3.22926      2.7672   0.0315654
        1666     3.19981     2.76746   0.0315475
        1667     3.17009      2.7677   0.0315295
        1668     3.14004     2.76792   0.0315114
        1669     3.10953     2.76812   0.0314932
        1670     3.07886     2.76831   0.0314749
        1671     3.04784     2.76848   0.0314565
        1672     3.01651     2.76863    0.031438
        1673     2.98582     2.76876   0.0314195
        1674     2.95505     2.76887   0.0314009
        1675     2.92275     2.76896   0.0313823
        1676     2.89132     2.76903   0.0313637
        1677     2.85909     2.76909    0.031345
        1678     2.82751     2.76912   0.0313264
        1679     2.79518     2.76914   0.0313077
        1680     2.76238     2.76913   0.0312891
        1681     2.73037     2.76911   0.0312705
        1682     2.69923     2.76907   0.0312519
        1683     2.66832     2.76901   0.0312334
        1684     2.63703     2.76893    0.031215
        1685     2.60737     2.76883   0.0311966
        1686     2.57681     2.76872   0.0311783
        1687     2.54764     2.76859   0.0311601
        1688     2.51878     2.76844    0.031142
        1689     2.49106     2.76828    0.031124
        1690     2.46484      2.7681   0.0311061
        1691     2.44022      2.7679   0.0310883
        1692      2.4166      2.7677   0.0310706
        1693     2.39333     2.76747    0.031053
        1694     2.37245     2.76724   0.0310356
        1695     2.35234       2.767   0.0310182
        1696     2.33451     2.76674    0.031001
        1697     2.31758     2.76648   0.0309838
        1698     2.30281      2.7662   0.0309668
        1699     2.28975     2.76592   0.0309498
        1700     2.27818     2.76564    0.030933
        1701     2.26811     2.76534   0.0309162
        1702     2.26026     2.76505   0.0308994
        1703     2.25364     2.76475   0.0308827
        1704     2.24871     2.76444   0.0308661
        1705      2.2459     2.76414   0.0308495
        1706      2.2449     2.76384   0.0308329
        1707     2.24469     2.76353   0.0308164
        1708     2.24518     2.76323   0.0307998
        1709     2.24747     2.76293   0.0307833
        1710     2.25096     2.76263   0.0307667
        1711     2.25506     2.76233   0.0307502
        1712     2.26061     2.76204   0.0307336
        1713     2.26773     2.76175    0.030717
        1714     2.27603     2.76146   0.0307004
        1715     2.28372     2.76119   0.0306838
        1716     2.29233     2.76091   0.0306671
        1717      2.3008     2.76065   0.0306504
        1718     2.30974     2.76038   0.0306337
        1719      2.3188     2.76013   0.0306169
        1720     2.32887     2.75987   0.0306002
        1721     2.33697     2.75963   0.0305834
        1722     2.34571     2.75939   0.0305666
        1723     2.35431     2.75915   0.0305497
        1724     2.36347     2.75892   0.0305329
        1725     2.37269      2.7587    0.030516
        1726     2.38122     2.75848   0.0304991
        1727     2.38931     2.75827   0.0304822
        1728     2.39743     2.75806   0.0304653
        1729      2.4056     2.75786   0.0304483
        1730     2.41332     2.75766   0.0304314
        1731     2.42061     2.75746   0.0304144
        1732     2.42796     2.75727   0.0303974
        1733     2.43463     2.75708   0.0303805
        1734     2.44232      2.7569   0.0303635
        1735     2.44884     2.75673   0.0303465
        1736     2.45613     2.75655   0.0303295
        1737     2.46297     2.75638   0.0303125
        1738     2.46958     2.75622   0.0302956
        1739     2.47644     2.75606   0.0302786
        1740     2.48161      2.7559   0.0302616
        1741     2.48678     2.75575   0.0302446
        1742      2.4917     2.75559   0.0302276
        1743     2.49636     2.75545   0.0302106
        1744     2.50077      2.7553   0.0301937
        1745      2.5052     2.75516   0.0301767
        1746     2.50916     2.75501   0.0301597
        1747     2.51292     2.75488   0.0301428
        1748     2.51507     2.75474   0.0301259
        1749     2.51924      2.7546   0.0301089
        1750     2.52282     2.75447    0.030092
        1751     2.52608     2.75434   0.0300751
        1752     2.52906     2.75421   0.0300582
        1753     2.53228     2.75409   0.0300413
        1754     2.53579     2.75396   0.0300245
        1755     2.53865     2.75384   0.0300076
        1756     2.54284     2.75372   0.0299908
        1757     2.54671      2.7536   0.0299739
        1758     2.55053     2.75349   0.0299571
        1759     2.55508     2.75337   0.0299403
        1760     2.55918     2.75326   0.0299235
        1761     2.56431     2.75316   0.0299067
        1762     2.57004     2.75305   0.0298899
        1763     2.57471     2.75295   0.0298731
        1764     2.58077     2.75285   0.0298563
        1765      2.5873     2.75276   0.0298396
        1766     2.59458     2.75267   0.0298228
        1767      2.6029     2.75258    0.029806
        1768     2.61059      2.7525   0.0297893
        1769     2.61938     2.75243   0.0297725
        1770     2.62811     2.75236   0.0297558
        1771     2.63848     2.75229   0.0297391
        1772     2.64909     2.75224   0.0297223
        1773     2.66115     2.75218   0.0297056
        1774     2.67322     2.75214   0.0296889
        1775     2.68579      2.7521   0.0296722
        1776     2.69933     2.75207   0.0296555
        1777     2.71455     2.75205   0.0296388
        1778     2.73067     2.75204   0.0296222
        1779     2.74648     2.75204   0.0296055
        1780     2.76358     2.75204   0.0295889
        1781     2.78048     2.75206   0.0295723
        1782     2.79781     2.75209   0.0295557
        1783     2.81526     2.75212   0.0295391
        1784     2.83296     2.75217   0.0295226
        1785     2.85154     2.75222   0.0295061
        1786     2.87087     2.75229   0.0294897
        1787     2.88846     2.75236   0.0294733
        1788     2.90634     2.75245   0.0294569
        1789     2.92394     2.75255   0.0294406
        1790     2.94091     2.75265   0.0294244
        1791     2.95809     2.75277   0.0294082
        1792     2.97518     2.75289    0.029392
        1793     2.99135     2.75302   0.0293759
        1794     3.00559     2.75316   0.0293599
        1795     3.01906     2.75331   0.0293439
        1796     3.03318     2.75347    0.029328
