#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1184     1.59369      1.0898   0.0378769
        1185     1.58575     1.09022   0.0378472
        1186     1.57895     1.09063   0.0378176
        1187      1.5714     1.09104   0.0377879
        1188     1.56437     1.09144   0.0377582
        1189     1.55716     1.09183   0.0377284
        1190     1.55003     1.09221   0.0376987
        1191     1.54299     1.09259    0.037669
        1192     1.53676     1.09297   0.0376392
        1193     1.53109     1.09333   0.0376094
        1194     1.52595      1.0937   0.0375797
        1195     1.52106     1.09405   0.0375499
        1196     1.51496      1.0944   0.0375202
        1197     1.50999     1.09475   0.0374905
        1198     1.50636      1.0951   0.0374607
        1199     1.50184     1.09543    0.037431
        1200     1.49711     1.09577   0.0374013
        1201     1.49261      1.0961   0.0373716
        1202     1.48805     1.09643    0.037342
        1203      1.4834     1.09675   0.0373123
        1204     1.47888     1.09706   0.0372827
        1205     1.47372     1.09738   0.0372531
        1206     1.46888     1.09769   0.0372234
        1207     1.46291     1.09799   0.0371938
        1208     1.45676     1.09829   0.0371642
        1209      1.4514     1.09858   0.0371346
        1210     1.44539     1.09886    0.037105
        1211     1.43971     1.09915   0.0370755
        1212     1.43316     1.09942   0.0370459
        1213     1.42744     1.09969   0.0370164
        1214     1.42114     1.09996   0.0369868
        1215     1.41499     1.10022   0.0369573
        1216     1.40732     1.10047   0.0369277
        1217     1.40152     1.10072   0.0368982
        1218     1.39496     1.10096   0.0368687
        1219     1.38934     1.10119   0.0368392
        1220     1.38322     1.10142   0.0368098
        1221     1.37711     1.10165   0.0367803
        1222     1.37004     1.10187   0.0367509
        1223     1.36346     1.10208   0.0367214
        1224     1.35715     1.10229    0.036692
        1225      1.3499     1.10249   0.0366626
        1226     1.34268     1.10269   0.0366333
        1227     1.33621     1.10288   0.0366039
        1228     1.32856     1.10306   0.0365746
        1229     1.32239     1.10324   0.0365452
        1230     1.31577     1.10342   0.0365159
        1231     1.30943     1.10358   0.0364866
        1232     1.30336     1.10375   0.0364574
        1233     1.29781      1.1039   0.0364282
        1234      1.2918     1.10405    0.036399
        1235     1.28512      1.1042   0.0363698
        1236     1.27872     1.10434   0.0363406
        1237      1.2731     1.10448   0.0363115
        1238     1.26706     1.10461   0.0362824
        1239     1.26134     1.10474   0.0362534
        1240     1.25499     1.10486   0.0362243
        1241     1.24898     1.10497   0.0361953
        1242     1.24335     1.10509   0.0361663
        1243     1.23931     1.10519   0.0361374
        1244     1.23471      1.1053   0.0361085
        1245     1.23006      1.1054   0.0360796
        1246      1.2254     1.10549   0.0360508
        1247     1.22049     1.10559    0.036022
        1248     1.21609     1.10567   0.0359933
        1249     1.21246     1.10576   0.0359646
        1250     1.20916     1.10584   0.0359359
        1251     1.20523     1.10592   0.0359072
        1252      1.2019       1.106   0.0358786
        1253     1.19872     1.10607   0.0358501
        1254     1.19618     1.10615   0.0358216
        1255     1.19455     1.10622   0.0357931
        1256     1.19311     1.10628   0.0357647
        1257      1.1926     1.10635   0.0357363
        1258     1.19231     1.10642   0.0357079
        1259     1.19175     1.10649   0.0356796
        1260     1.19213     1.10656   0.0356514
        1261     1.19369     1.10663   0.0356232
        1262     1.19571      1.1067    0.035595
        1263     1.19842     1.10677   0.0355669
        1264     1.20012     1.10684   0.0355389
        1265     1.20369     1.10692   0.0355108
        1266     1.20623       1.107   0.0354829
        1267      1.2094     1.10708    0.035455
        1268     1.21198     1.10716   0.0354271
        1269     1.21587     1.10725   0.0353993
        1270     1.22032     1.10734   0.0353715
        1271     1.22483     1.10743   0.0353438
        1272     1.22913     1.10753   0.0353162
        1273     1.23438     1.10762   0.0352886
        1274     1.24008     1.10773    0.035261
        1275     1.24547     1.10784   0.0352335
        1276     1.25173     1.10795   0.0352061
        1277     1.25784     1.10807   0.0351787
        1278     1.26451     1.10819   0.0351514
        1279     1.27097     1.10832   0.0351241
        1280      1.2767     1.10845    0.035097
        1281     1.28263     1.10858   0.0350698
        1282     1.28872     1.10872   0.0350427
        1283     1.29421     1.10887   0.0350157
        1284     1.30028     1.10902   0.0349888
        1285     1.30615     1.10917   0.0349619
        1286     1.31011     1.10933    0.034935
        1287     1.31526     1.10949   0.0349083
        1288      1.3194     1.10965   0.0348815
        1289     1.32394     1.10982   0.0348549
        1290      1.3279     1.10999   0.0348283
        1291     1.33149     1.11016   0.0348017
        1292     1.33421     1.11033   0.0347752
        1293     1.33652     1.11051   0.0347488
        1294     1.33914     1.11068   0.0347224
        1295     1.34061     1.11086    0.034696
        1296     1.34165     1.11104   0.0346697
        1297     1.34226     1.11122   0.0346434
        1298     1.34222     1.11139   0.0346172
        1299      1.3425     1.11157    0.034591
        1300     1.34216     1.11175   0.0345648
        1301     1.34171     1.11193   0.0345387
        1302     1.34068      1.1121   0.0345126
        1303     1.33961     1.11228   0.0344866
        1304     1.33781     1.11245   0.0344606
        1305      1.3358     1.11262   0.0344346
        1306     1.33483     1.11279   0.0344086
        1307     1.33231     1.11296   0.0343827
        1308     1.33022     1.11313   0.0343568
        1309      1.3286     1.11329    0.034331
        1310     1.32656     1.11345   0.0343052
        1311     1.32533     1.11361   0.0342794
        1312     1.32378     1.11377   0.0342536
        1313     1.32219     1.11393   0.0342279
        1314      1.3206     1.11409   0.0342022
        1315     1.31954     1.11425   0.0341766
        1316     1.31929      1.1144    0.034151
        1317     1.31963     1.11456   0.0341254
        1318     1.31891     1.11471   0.0340998
        1319     1.31883     1.11487   0.0340743
        1320     1.31988     1.11502   0.0340489
        1321     1.32111     1.11518   0.0340235
        1322     1.32324     1.11534   0.0339981
        1323     1.32577      1.1155   0.0339728
        1324     1.32846     1.11566   0.0339475
        1325     1.33153     1.11582   0.0339223
        1326     1.33447     1.11598   0.0338971
        1327     1.33821     1.11615   0.0338719
        1328     1.34273     1.11632   0.0338469
        1329     1.34629      1.1165   0.0338218
        1330     1.35125     1.11667   0.0337969
        1331     1.35566     1.11685    0.033772
        1332     1.36091     1.11704   0.0337471
        1333     1.36526     1.11722   0.0337223
        1334     1.37037     1.11741   0.0336976
        1335     1.37472      1.1176   0.0336729
        1336     1.37901      1.1178   0.0336482
        1337     1.38318       1.118   0.0336236
        1338     1.38792      1.1182   0.0335991
        1339     1.39245      1.1184   0.0335747
        1340     1.39748     1.11861   0.0335502
        1341     1.40126     1.11882   0.0335259
        1342      1.4057     1.11904   0.0335016
        1343     1.40933     1.11925   0.0334773
        1344     1.41283     1.11947   0.0334531
        1345     1.41522     1.11969    0.033429
        1346     1.41648     1.11991   0.0334049
        1347     1.41756     1.12013   0.0333808
        1348     1.41795     1.12035   0.0333568
        1349     1.41956     1.12058   0.0333328
        1350     1.41925      1.1208   0.0333088
        1351     1.41917     1.12102   0.0332849
        1352      1.4186     1.12124    0.033261
        1353     1.41775     1.12146   0.0332372
        1354     1.41638     1.12168   0.0332133
        1355     1.41376     1.12189   0.0331895
        1356     1.41035      1.1221   0.0331657
        1357     1.40735     1.12231   0.0331419
        1358     1.40306     1.12252   0.0331182
        1359      1.3982     1.12272   0.0330944
        1360     1.39299     1.12292   0.0330707
        1361     1.38717     1.12312    0.033047
        1362      1.3805     1.12331   0.0330232
        1363     1.37319     1.12349   0.0329995
        1364     1.36549     1.12367   0.0329758
        1365     1.35738     1.12384   0.0329521
        1366     1.34862       1.124   0.0329284
        1367     1.33942     1.12416   0.0329047
        1368     1.32836     1.12431    0.032881
        1369     1.31711     1.12445   0.0328572
        1370     1.30447     1.12458   0.0328335
        1371     1.29239      1.1247   0.0328098
        1372     1.27943     1.12482   0.0327861
        1373     1.26585     1.12492   0.0327624
        1374     1.25218     1.12501   0.0327387
        1375     1.23627     1.12509   0.0327149
        1376      1.2213     1.12516   0.0326912
        1377     1.20516     1.12522   0.0326676
        1378     1.18887     1.12527   0.0326439
        1379     1.17227      1.1253   0.0326202
        1380     1.15613     1.12532   0.0325966
        1381     1.13935     1.12533    0.032573
        1382      1.1225     1.12533   0.0325494
        1383     1.10518     1.12532   0.0325259
        1384     1.08918     1.12529   0.0325024
        1385     1.07243     1.12525    0.032479
        1386     1.05576      1.1252   0.0324556
        1387     1.04072     1.12514   0.0324322
        1388     1.02573     1.12507   0.0324089
        1389     1.01089     1.12499   0.0323857
        1390    0.996307     1.12489   0.0323625
        1391    0.983282     1.12479   0.0323394
        1392    0.971671     1.12468   0.0323164
        1393    0.961084     1.12457   0.0322934
        1394    0.951608     1.12444   0.0322705
        1395     0.94284     1.12431   0.0322476
        1396    0.936776     1.12418   0.0322248
        1397    0.930105     1.12404    0.032202
        1398     0.92505      1.1239   0.0321793
        1399    0.922133     1.12375   0.0321566
        1400    0.919946     1.12361    0.032134
        1401    0.919715     1.12346   0.0321114
        1402    0.920249     1.12332   0.0320888
        1403    0.922994     1.12317   0.0320662
        1404    0.926979     1.12303   0.0320437
        1405    0.932668      1.1229   0.0320212
        1406    0.939792     1.12277   0.0319987
        1407     0.94831     1.12264   0.0319762
        1408    0.957936     1.12253   0.0319537
        1409    0.968609     1.12242   0.0319312
        1410    0.980983     1.12232   0.0319087
        1411    0.994262     1.12223   0.0318862
        1412     1.00836     1.12215   0.0318637
        1413     1.02392     1.12208   0.0318413
        1414      1.0406     1.12202   0.0318188
        1415     1.05805     1.12197   0.0317963
        1416     1.07642     1.12194   0.0317739
        1417     1.09463     1.12192   0.0317515
        1418      1.1133     1.12192   0.0317291
        1419     1.13233     1.12192   0.0317067
        1420     1.15256     1.12194   0.0316844
        1421     1.17268     1.12198   0.0316621
        1422     1.19138     1.12203   0.0316399
        1423     1.21096     1.12209   0.0316177
        1424     1.22964     1.12217   0.0315956
        1425     1.24902     1.12226   0.0315736
        1426     1.26753     1.12236   0.0315516
        1427     1.28608     1.12247   0.0315297
        1428      1.3036      1.1226   0.0315079
        1429     1.32004     1.12274   0.0314861
        1430     1.33603     1.12289   0.0314644
        1431     1.35128     1.12305   0.0314429
        1432     1.36598     1.12322   0.0314214
        1433     1.38031      1.1234      0.0314
        1434     1.39375     1.12358   0.0313786
        1435     1.40506     1.12378   0.0313574
        1436     1.41566     1.12398   0.0313362
        1437     1.42602     1.12419   0.0313151
        1438     1.43467     1.12441   0.0312941
        1439     1.44307     1.12463   0.0312731
        1440     1.45096     1.12486   0.0312522
        1441     1.45739     1.12509   0.0312314
        1442     1.46237     1.12532   0.0312106
        1443     1.46593     1.12556   0.0311898
        1444     1.46976      1.1258   0.0311692
        1445      1.4727     1.12604   0.0311485
        1446     1.47406     1.12628   0.0311279
        1447     1.47435     1.12652   0.0311073
        1448     1.47434     1.12676   0.0310868
        1449     1.47359       1.127   0.0310662
        1450     1.47142     1.12723   0.0310457
        1451     1.46956     1.12747   0.0310252
        1452     1.46566      1.1277   0.0310047
        1453     1.46194     1.12793   0.0309842
        1454     1.45869     1.12816   0.0309638
        1455     1.45452     1.12839   0.0309433
        1456     1.45214     1.12861   0.0309228
        1457     1.44703     1.12883   0.0309024
        1458     1.44165     1.12904   0.0308819
        1459     1.43582     1.12925   0.0308615
        1460     1.43057     1.12946    0.030841
        1461     1.42499     1.12966   0.0308206
        1462     1.41867     1.12986   0.0308001
        1463     1.41406     1.13005   0.0307797
        1464     1.40907     1.13024   0.0307593
        1465     1.40423     1.13043   0.0307388
        1466     1.39864     1.13061   0.0307184
        1467     1.39404     1.13079    0.030698
        1468     1.38905     1.13097   0.0306776
        1469      1.3842     1.13114   0.0306572
        1470     1.38099     1.13131   0.0306368
        1471     1.37826     1.13148   0.0306164
        1472      1.3751     1.13164   0.0305961
        1473     1.37371     1.13181   0.0305758
        1474     1.37124     1.13197   0.0305554
        1475     1.37085     1.13213   0.0305352
        1476     1.37016     1.13229   0.0305149
        1477     1.37112     1.13246   0.0304947
        1478     1.37351     1.13262   0.0304745
        1479     1.37588     1.13278   0.0304543
        1480     1.37848     1.13295   0.0304342
        1481     1.38227     1.13312   0.0304141
        1482     1.38674     1.13329   0.0303941
        1483     1.39141     1.13346   0.0303741
        1484     1.39625     1.13364   0.0303541
        1485     1.40314     1.13382   0.0303342
        1486     1.40963     1.13401   0.0303144
        1487     1.41666      1.1342   0.0302946
        1488      1.4244     1.13439   0.0302748
        1489     1.43207     1.13459   0.0302552
        1490     1.43985      1.1348   0.0302356
        1491     1.44769     1.13501    0.030216
        1492     1.45622     1.13522   0.0301965
        1493     1.46467     1.13544   0.0301771
        1494     1.47367     1.13567   0.0301578
        1495     1.48292      1.1359   0.0301385
        1496     1.49139     1.13614   0.0301193
        1497      1.5002     1.13638   0.0301001
        1498     1.50809     1.13663   0.0300811
        1499     1.51692     1.13688   0.0300621
        1500     1.52447     1.13714   0.0300431
        1501     1.53091      1.1374   0.0300243
        1502     1.53838     1.13767   0.0300055
        1503      1.5449     1.13794   0.0299867
        1504     1.55189     1.13822    0.029968
        1505     1.55812      1.1385   0.0299494
        1506     1.56309     1.13878   0.0299309
        1507     1.56703     1.13906   0.0299124
        1508     1.57115     1.13935   0.0298939
        1509     1.57498     1.13964   0.0298755
        1510     1.57782     1.13993   0.0298571
        1511     1.57993     1.14022   0.0298388
        1512     1.58208     1.14051   0.0298205
        1513     1.58456      1.1408   0.0298022
        1514     1.58573      1.1411    0.029784
        1515      1.5871     1.14139   0.0297658
        1516     1.58802     1.14169   0.0297476
        1517     1.58855     1.14198   0.0297294
        1518     1.58927     1.14228   0.0297113
        1519     1.59023     1.14257   0.0296932
        1520     1.59154     1.14287   0.0296751
        1521     1.59326     1.14316   0.0296571
        1522     1.59451     1.14346   0.0296391
        1523     1.59611     1.14376   0.0296211
        1524     1.59835     1.14406   0.0296032
        1525     1.60131     1.14436   0.0295853
        1526     1.60385     1.14466   0.0295675
        1527     1.60771     1.14496   0.0295496
        1528     1.61171     1.14526   0.0295319
        1529     1.61663     1.14557   0.0295142
        1530     1.62222     1.14588   0.0294965
        1531     1.62898      1.1462    0.029479
        1532     1.63641     1.14652   0.0294614
        1533     1.64378     1.14684    0.029444
        1534     1.65151     1.14717   0.0294267
        1535     1.66003     1.14751   0.0294094
        1536     1.66927     1.14785   0.0293922
        1537     1.67939     1.14819   0.0293751
        1538     1.68934     1.14855   0.0293581
        1539     1.69949      1.1489   0.0293412
        1540     1.70998     1.14927   0.0293244
        1541      1.7195     1.14964   0.0293077
        1542     1.72961     1.15001   0.0292911
        1543     1.73973      1.1504   0.0292747
        1544     1.74928     1.15078   0.0292583
        1545     1.75891     1.15118    0.029242
        1546     1.76731     1.15158   0.0292258
        1547      1.7754     1.15198   0.0292097
        1548      1.7824     1.15239   0.0291936
        1549     1.78925      1.1528   0.0291777
        1550     1.79519     1.15321   0.0291618
        1551     1.80072     1.15363    0.029146
        1552     1.80679     1.15405   0.0291302
        1553      1.8103     1.15447   0.0291146
        1554     1.81417      1.1549   0.0290989
        1555     1.81721     1.15532   0.0290833
        1556     1.81948     1.15575   0.0290678
        1557     1.82174     1.15618   0.0290522
        1558     1.82378     1.15661   0.0290368
        1559     1.82395     1.15703   0.0290213
        1560     1.82398     1.15746   0.0290058
        1561     1.82438     1.15789   0.0289904
        1562      1.8242     1.15832    0.028975
        1563     1.82445     1.15874   0.0289596
        1564     1.82368     1.15917   0.0289442
        1565     1.82262     1.15959   0.0289288
        1566     1.82177     1.16001   0.0289134
        1567     1.82016     1.16044    0.028898
        1568     1.81874     1.16085   0.0288826
        1569     1.81751     1.16127   0.0288673
        1570     1.81453     1.16169   0.0288519
        1571     1.81217      1.1621   0.0288365
        1572     1.80972     1.16252   0.0288211
        1573     1.80689     1.16293   0.0288057
        1574     1.80295     1.16333   0.0287902
        1575     1.79956     1.16374   0.0287748
        1576     1.79524     1.16414   0.0287593
        1577     1.79047     1.16453   0.0287438
        1578     1.78521     1.16493   0.0287283
        1579     1.77898     1.16532   0.0287127
        1580     1.77296      1.1657   0.0286971
        1581     1.76641     1.16608   0.0286815
        1582     1.75863     1.16645   0.0286658
        1583     1.75032     1.16682   0.0286501
        1584     1.74175     1.16719   0.0286343
        1585     1.73268     1.16754   0.0286185
        1586     1.72314     1.16789   0.0286026
        1587     1.71338     1.16824   0.0285866
        1588     1.70296     1.16857   0.0285706
        1589     1.69192      1.1689   0.0285545
        1590     1.68102     1.16923   0.0285384
        1591     1.66911     1.16954   0.0285221
        1592     1.65719     1.16985   0.0285059
        1593     1.64556     1.17014   0.0284895
        1594     1.63452     1.17044   0.0284732
        1595     1.62291     1.17072   0.0284567
        1596     1.61128       1.171   0.0284402
        1597     1.59992     1.17126   0.0284237
        1598     1.58745     1.17152   0.0284071
        1599     1.57682     1.17178   0.0283905
        1600     1.56493     1.17202   0.0283738
        1601     1.55305     1.17226   0.0283571
        1602     1.54171     1.17249   0.0283403
        1603     1.53117     1.17272   0.0283235
        1604     1.52027     1.17293   0.0283067
        1605     1.51074     1.17314   0.0282898
        1606     1.50091     1.17335   0.0282729
        1607     1.49201     1.17355    0.028256
        1608     1.48381     1.17374   0.0282391
        1609     1.47583     1.17393   0.0282222
        1610     1.46809     1.17411   0.0282053
        1611     1.46034     1.17429   0.0281883
        1612     1.45353     1.17446   0.0281714
        1613     1.44621     1.17463   0.0281544
        1614     1.44125     1.17479   0.0281374
        1615     1.43574     1.17496   0.0281205
        1616     1.43063     1.17511   0.0281035
        1617     1.42565     1.17527   0.0280866
        1618     1.42075     1.17542   0.0280696
        1619     1.41615     1.17557   0.0280527
        1620     1.41278     1.17572   0.0280357
        1621     1.40868     1.17586   0.0280188
        1622       1.405       1.176   0.0280019
        1623     1.40173     1.17614    0.027985
        1624     1.39858     1.17628   0.0279681
        1625     1.39527     1.17641   0.0279512
        1626     1.39177     1.17654   0.0279343
        1627     1.38927     1.17667   0.0279175
        1628     1.38628      1.1768   0.0279006
        1629      1.3835     1.17693   0.0278838
        1630      1.3802     1.17705   0.0278669
        1631     1.37612     1.17718   0.0278501
        1632     1.37292      1.1773   0.0278333
        1633     1.36965     1.17741   0.0278165
        1634     1.36628     1.17753   0.0277997
        1635     1.36283     1.17764    0.027783
        1636     1.35928     1.17775   0.0277662
        1637     1.35541     1.17786   0.0277495
        1638     1.35194     1.17797   0.0277327
        1639     1.34767     1.17807    0.027716
        1640     1.34382     1.17817   0.0276993
        1641     1.33992     1.17827   0.0276826
        1642     1.33597     1.17837   0.0276659
        1643       1.332     1.17846   0.0276492
        1644     1.32729     1.17855   0.0276325
        1645     1.32379     1.17864   0.0276159
        1646     1.32031     1.17873   0.0275992
        1647     1.31686     1.17881   0.0275826
        1648     1.31346     1.17889    0.027566
        1649     1.30963     1.17897   0.0275494
        1650     1.30636     1.17905   0.0275328
        1651     1.30222     1.17912   0.0275162
        1652     1.29769      1.1792   0.0274997
        1653     1.29376     1.17926   0.0274831
        1654     1.28971     1.17933   0.0274666
        1655     1.28627      1.1794   0.0274501
        1656     1.28371     1.17946   0.0274335
        1657     1.28107     1.17952   0.0274171
        1658     1.27836     1.17958   0.0274006
        1659     1.27632     1.17964   0.0273841
        1660     1.27401      1.1797   0.0273677
        1661     1.27191     1.17975   0.0273513
        1662     1.26981      1.1798   0.0273349
        1663     1.26844     1.17986   0.0273185
        1664      1.2671     1.17991   0.0273021
        1665     1.26533     1.17996   0.0272858
        1666     1.26507     1.18001   0.0272694
        1667     1.26394     1.18006   0.0272531
        1668     1.26412     1.18011   0.0272368
        1669     1.26466     1.18016   0.0272206
        1670     1.26536     1.18022   0.0272043
        1671     1.26646     1.18027   0.0271881
        1672     1.26797     1.18032   0.0271719
        1673     1.26969     1.18037   0.0271557
        1674     1.27184     1.18043   0.0271395
        1675     1.27516     1.18048   0.0271234
        1676     1.27797     1.18054   0.0271073
        1677     1.28099      1.1806   0.0270912
        1678      1.2859     1.18066   0.0270751
        1679     1.29101     1.18073    0.027059
        1680     1.29581      1.1808    0.027043
        1681     1.29982     1.18087    0.027027
        1682     1.30589     1.18094   0.0270111
        1683     1.31135     1.18102   0.0269951
        1684     1.31833      1.1811   0.0269792
        1685     1.32486     1.18119   0.0269633
        1686     1.33163     1.18128   0.0269475
        1687     1.33858     1.18137   0.0269317
        1688     1.34589     1.18147   0.0269159
        1689     1.35375     1.18157   0.0269002
        1690     1.36088     1.18168   0.0268844
        1691     1.36841     1.18179   0.0268688
        1692     1.37529      1.1819   0.0268531
        1693     1.38242     1.18202   0.0268375
        1694     1.38899     1.18214    0.026822
        1695      1.3949     1.18227   0.0268064
        1696      1.4008      1.1824   0.0267909
        1697      1.4066     1.18253   0.0267755
        1698     1.41054     1.18266   0.0267601
        1699     1.41422      1.1828   0.0267447
        1700     1.41734     1.18294   0.0267293
        1701     1.41935     1.18308   0.0267139
        1702     1.42167     1.18322   0.0266986
        1703      1.4216     1.18336   0.0266833
        1704     1.42083      1.1835    0.026668
        1705      1.4184     1.18363   0.0266527
        1706     1.41601     1.18377   0.0266374
        1707     1.41274      1.1839   0.0266222
        1708     1.40841     1.18404   0.0266069
        1709     1.40359     1.18416   0.0265916
        1710      1.3986     1.18429   0.0265764
        1711     1.39259     1.18441   0.0265611
        1712      1.3857     1.18453   0.0265459
        1713     1.37875     1.18464   0.0265306
        1714     1.37239     1.18475   0.0265154
        1715     1.36529     1.18486   0.0265001
        1716     1.35858     1.18496   0.0264849
        1717     1.35238     1.18506   0.0264696
        1718     1.34612     1.18515   0.0264544
        1719     1.34039     1.18524   0.0264391
        1720      1.3346     1.18533   0.0264239
        1721     1.32957     1.18541   0.0264087
        1722     1.32612     1.18549   0.0263935
        1723     1.32362     1.18557   0.0263783
        1724     1.32114     1.18565   0.0263631
        1725     1.32068     1.18573   0.0263479
        1726     1.32081     1.18581   0.0263328
        1727      1.3225     1.18589   0.0263177
        1728     1.32527     1.18597   0.0263026
        1729     1.32957     1.18605   0.0262875
        1730     1.33487     1.18614   0.0262724
        1731     1.34064     1.18623   0.0262574
        1732     1.34776     1.18632   0.0262424
        1733     1.35495     1.18642   0.0262274
        1734     1.36355     1.18652   0.0262125
        1735     1.37249     1.18663   0.0261976
        1736     1.38212     1.18674   0.0261828
        1737     1.39137     1.18686    0.026168
        1738      1.4018     1.18698   0.0261532
        1739     1.41182     1.18711   0.0261385
        1740     1.42252     1.18724   0.0261238
        1741     1.43235     1.18738   0.0261092
        1742      1.4419     1.18753   0.0260946
        1743      1.4518     1.18768   0.0260801
        1744     1.46051     1.18784   0.0260656
        1745     1.46867       1.188   0.0260511
        1746     1.47623     1.18816   0.0260368
        1747     1.48216     1.18833   0.0260224
        1748     1.48787      1.1885   0.0260081
        1749     1.49261     1.18868   0.0259938
        1750     1.49805     1.18886   0.0259795
        1751     1.50202     1.18903   0.0259653
        1752     1.50429     1.18921   0.0259511
        1753     1.50607     1.18939   0.0259369
        1754     1.50787     1.18958   0.0259228
        1755     1.50899     1.18976   0.0259087
        1756     1.50922     1.18994   0.0258945
        1757     1.50931     1.19012   0.0258804
        1758     1.50833      1.1903   0.0258663
        1759      1.5068     1.19048   0.0258523
        1760     1.50428     1.19066   0.0258382
        1761     1.50175     1.19084   0.0258241
        1762     1.49901     1.19101   0.0258101
        1763      1.4956     1.19119    0.025796
        1764      1.4918     1.19136   0.0257819
        1765     1.48787     1.19152   0.0257679
        1766     1.48409     1.19169   0.0257538
        1767     1.48022     1.19185   0.0257398
        1768     1.47511     1.19201   0.0257257
        1769     1.46854     1.19217   0.0257116
        1770     1.46294     1.19232   0.0256976
        1771     1.45738     1.19247   0.0256835
        1772     1.45119     1.19262   0.0256694
        1773     1.44511     1.19276   0.0256553
        1774     1.43942      1.1929   0.0256412
        1775     1.43298     1.19303   0.0256272
        1776     1.42702     1.19317   0.0256131
        1777     1.42111     1.19329    0.025599
        1778     1.41555     1.19342   0.0255849
        1779     1.40989     1.19354   0.0255708
        1780     1.40396     1.19366   0.0255567
        1781     1.39805     1.19377   0.0255426
        1782     1.39269     1.19389   0.0255285
        1783     1.38816     1.19399   0.0255144
        1784     1.38235      1.1941   0.0255003
        1785     1.37892      1.1942   0.0254863
        1786     1.37598     1.19431   0.0254722
        1787     1.37285     1.19441   0.0254581
        1788     1.37052      1.1945   0.0254441
        1789     1.36927      1.1946   0.0254301
        1790     1.36839      1.1947    0.025416
        1791     1.36743      1.1948    0.025402
        1792     1.36785     1.19489    0.025388
        1793     1.36892     1.19499   0.0253741
        1794     1.37042     1.19509   0.0253601
        1795     1.37259     1.19519   0.0253462
        1796     1.37495     1.19529   0.0253323
        1797     1.37845     1.19539   0.0253184
        1798     1.38237     1.19549   0.0253045
        1799      1.3867      1.1956   0.0252907
        1800     1.39168     1.19571   0.0252768
        1801     1.39776     1.19582   0.0252631
        1802     1.40424     1.19593   0.0252493
        1803     1.41205     1.19605   0.0252356
        1804     1.41926     1.19618   0.0252219
        1805     1.42755     1.19631   0.0252082
        1806     1.43692     1.19644   0.0251946
        1807     1.44687     1.19658   0.0251811
        1808     1.45739     1.19672   0.0251676
        1809     1.46823     1.19687   0.0251541
        1810     1.47891     1.19703   0.0251407
        1811     1.49038     1.19719   0.0251273
        1812     1.50261     1.19736    0.025114
        1813     1.51559     1.19753   0.0251008
        1814     1.52907     1.19772   0.0250876
        1815     1.54278     1.19791   0.0250745
        1816     1.55742     1.19811   0.0250615
        1817       1.572     1.19831   0.0250485
        1818     1.58744     1.19853   0.0250357
        1819     1.60325     1.19875   0.0250229
        1820     1.61913     1.19898   0.0250102
        1821     1.63601     1.19922   0.0249976
        1822     1.65288     1.19947   0.0249852
        1823     1.66923     1.19973   0.0249728
        1824     1.68523     1.19999   0.0249605
        1825      1.7023     1.20027   0.0249483
        1826     1.71918     1.20055   0.0249363
        1827     1.73604     1.20084   0.0249244
        1828     1.75285     1.20115   0.0249126
        1829     1.76953     1.20146   0.0249009
        1830     1.78557     1.20178   0.0248893
        1831     1.80211      1.2021   0.0248779
        1832     1.81764     1.20244   0.0248666
        1833     1.83381     1.20278   0.0248554
        1834     1.84934     1.20314   0.0248443
        1835      1.8642      1.2035   0.0248334
        1836     1.87928     1.20387   0.0248226
        1837     1.89285     1.20424   0.0248119
        1838     1.90559     1.20462   0.0248014
        1839      1.9184     1.20501   0.0247909
        1840     1.93004      1.2054   0.0247806
        1841     1.94096      1.2058   0.0247703
        1842     1.95158     1.20621   0.0247602
        1843     1.96091     1.20662   0.0247502
        1844     1.97035     1.20703   0.0247402
        1845     1.97772     1.20745   0.0247303
        1846     1.98467     1.20787   0.0247205
        1847     1.99167      1.2083   0.0247108
        1848     1.99652     1.20872   0.0247011
        1849     2.00139     1.20915   0.0246914
        1850     2.00458     1.20958   0.0246818
        1851      2.0073     1.21001   0.0246723
        1852     2.00883     1.21044   0.0246627
        1853     2.00917     1.21087   0.0246532
        1854      2.0086      1.2113   0.0246436
        1855     2.00686     1.21173   0.0246341
        1856     2.00497     1.21216   0.0246245
        1857     2.00247     1.21259   0.0246149
        1858     1.99818     1.21301   0.0246053
        1859     1.99407     1.21343   0.0245956
        1860     1.98827     1.21385    0.024586
        1861     1.98226     1.21426   0.0245762
        1862      1.9749     1.21467   0.0245664
        1863     1.96746     1.21507   0.0245565
        1864     1.95974     1.21547   0.0245466
        1865     1.95158     1.21587   0.0245366
        1866      1.9428     1.21625   0.0245266
        1867      1.9337     1.21664   0.0245164
        1868     1.92438     1.21702   0.0245062
        1869     1.91464     1.21739    0.024496
        1870     1.90433     1.21776   0.0244856
        1871     1.89496     1.21812   0.0244752
        1872     1.88491     1.21848   0.0244647
        1873     1.87522     1.21883   0.0244542
        1874     1.86547     1.21917   0.0244436
        1875      1.8562     1.21951   0.0244329
        1876     1.84676     1.21985   0.0244222
        1877      1.8384     1.22018   0.0244114
        1878     1.82998      1.2205   0.0244005
        1879     1.82299     1.22082   0.0243897
        1880     1.81579     1.22114   0.0243787
        1881     1.81011     1.22145   0.0243678
        1882     1.80456     1.22176   0.0243568
        1883      1.7994     1.22207   0.0243458
        1884     1.79539     1.22237   0.0243348
