#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.768608   -0.768608           0
           2   -0.760472    -0.76454  0.00287651
           3   -0.762064   -0.763715  0.00203263
           4   -0.758592   -0.762434  0.00188523
           5   -0.760272   -0.762002  0.00155698
           6   -0.763624   -0.762272  0.00132076
           7   -0.765256   -0.762698   0.0011989
           8     -0.7604   -0.762411  0.00108291
           9   -0.760592   -0.762209 0.000981267
          10   -0.762864   -0.762274 0.000885324
          11   -0.764248   -0.762454  0.00082282
          12   -0.761376   -0.762364 0.000759138
          13   -0.758704   -0.762082 0.000751137
          14   -0.764216   -0.762235 0.000712776
          15   -0.766424   -0.762514 0.000717888
          16   -0.755816   -0.762096 0.000785657
          17   -0.761168   -0.762041 0.000741334
          18   -0.761264   -0.761998 0.000701404
          19   -0.759296   -0.761856 0.000678749
          20   -0.762696   -0.761898 0.000646111
          21     -0.7624   -0.761922 0.000615787
          22   -0.763008   -0.761971 0.000589773
          23    -0.76308   -0.762019 0.000566099
          24   -0.763248    -0.76207 0.000544822
          25   -0.761376   -0.762043 0.000523737
          26    -0.75996   -0.761962 0.000509681
          27   -0.755584   -0.761726 0.000542799
          28   -0.765016   -0.761844 0.000535978
          29   -0.763736   -0.761909 0.000521453
          30   -0.762784   -0.761938 0.000504887
          31   -0.755552   -0.761732  0.00052896
          32   -0.761544   -0.761726 0.000512463
          33   -0.763456   -0.761779 0.000499607
          34    -0.76288   -0.761811 0.000485962
          35   -0.761848   -0.761812 0.000472078
          36    -0.76324   -0.761852 0.000460628
          37   -0.762264   -0.761863 0.000448313
          38   -0.756704   -0.761727 0.000456609
          39   -0.761528   -0.761722  0.00044493
          40   -0.760112   -0.761682 0.000435623
          41   -0.762432     -0.7617 0.000425383
          42   -0.766784   -0.761821 0.000432133
          43   -0.762496   -0.761837 0.000422369
          44    -0.76468   -0.761901 0.000417683
          45   -0.756136   -0.761773   0.0004276
          46    -0.76344    -0.76181 0.000419837
          47    -0.76132   -0.761799 0.000411033
          48   -0.763344   -0.761831 0.000403728
          49   -0.757688   -0.761747 0.000404247
          50   -0.763736   -0.761787 0.000398115
          51   -0.762208   -0.761795 0.000390394
          52   -0.756112   -0.761686 0.000397889
          53   -0.756672   -0.761591 0.000401469
          54     -0.7624   -0.761606 0.000394314
          55   -0.759864   -0.761574 0.000388414
          56   -0.765304   -0.761641 0.000387147
          57   -0.760792   -0.761626 0.000380641
          58   -0.759976   -0.761598  0.00037514
          59   -0.763936   -0.761637 0.000370869
          60   -0.763088   -0.761661 0.000365475
          61    -0.76012   -0.761636 0.000360356
          62   -0.760888   -0.761624 0.000354746
          63     -0.7614    -0.76162 0.000349133
          64   -0.766728     -0.7617 0.000352681
          65   -0.763168   -0.761723 0.000347977
          66   -0.759968   -0.761696 0.000343719
          67   -0.763096   -0.761717 0.000339223
          68   -0.765568   -0.761774 0.000338929
          69   -0.761888   -0.761775 0.000334021
          70   -0.762024   -0.761779 0.000329268
          71     -0.7606   -0.761762 0.000325049
          72   -0.760032   -0.761738 0.000321422
          73   -0.760304   -0.761719 0.000317618
          74   -0.762848   -0.761734 0.000313693
          75   -0.763712    -0.76176 0.000310617
          76   -0.758696    -0.76172 0.000309136
          77   -0.762776   -0.761734 0.000305425
          78   -0.760712   -0.761721  0.00030179
          79   -0.763584   -0.761744  0.00029889
          80   -0.763952   -0.761772 0.000296425
          81   -0.766336   -0.761828 0.000298073
          82    -0.76764   -0.761899 0.000302748
          83   -0.768584    -0.76198 0.000309628
          84   -0.759744   -0.761953 0.000307084
          85   -0.755376   -0.761876 0.000313068
          86   -0.761664   -0.761873 0.000309437
          87   -0.760528   -0.761858 0.000306266
          88   -0.755424   -0.761785  0.00031139
          89   -0.761992   -0.761787   0.0003079
          90   -0.757472   -0.761739 0.000308189
          91   -0.767008   -0.761797 0.000310194
          92   -0.760744   -0.761785 0.000307033
          93     -0.7638   -0.761807 0.000304495
          94   -0.761832   -0.761807 0.000301256
          95    -0.76684    -0.76186 0.000302706
          96   -0.764048   -0.761883  0.00030041
          97   -0.759984   -0.761864  0.00029795
          98    -0.76088   -0.761853 0.000295079
          99   -0.760104   -0.761836 0.000292627
         100    -0.75876   -0.761805 0.000291313
