#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        1.71        1.71           0
           2     1.63937     1.67468   0.0249719
           3     1.74607     1.69848   0.0255859
           4     1.59464     1.67252    0.029558
           5     1.62997     1.66401   0.0248413
           6     1.65768     1.66295   0.0207235
           7     1.76375     1.67735   0.0222093
           8     1.67585     1.67717   0.0194339
           9     1.71965     1.68189   0.0178388
          10     1.73771     1.68747   0.0169058
          11     1.69656     1.68829   0.0153891
          12     1.68144     1.68772   0.0141173
          13     1.62604     1.68298   0.0138056
          14      1.6684     1.68194   0.0128587
          15     1.66962     1.68112   0.0120277
          16     1.66117     1.67987   0.0113403
          17     1.67462     1.67956   0.0106775
          18     1.72395     1.68203   0.0103651
          19     1.65713     1.68072  0.00990207
          20     1.71329     1.68235  0.00953996
          21     1.74826     1.68548  0.00958816
          22     1.70965     1.68658  0.00921506
          23     1.77479     1.69042  0.00957919
          24     1.73836     1.69242  0.00938607
          25     1.77169     1.69559  0.00953126
          26     1.69519     1.69557  0.00916469
          27     1.71478     1.69628  0.00885283
          28     1.74733     1.69811  0.00872238
          29      1.7458     1.69975  0.00857525
          30     1.68545     1.69927  0.00830264
          31     1.78383       1.702  0.00847103
          32     1.70312     1.70204  0.00820638
          33     1.59871     1.69891  0.00853419
          34     1.63122     1.69692   0.0085122
          35     1.74092     1.69817  0.00836131
          36     1.65699     1.69703  0.00820693
          37      1.7387     1.69815  0.00806202
          38     1.69484     1.69807  0.00785034
          39     1.64802     1.69678  0.00775321
          40     1.74907     1.69809  0.00766876
          41     1.79373     1.70042  0.00782845
          42     1.65746      1.6994  0.00770859
          43     1.55304       1.696  0.00824666
          44     1.67842      1.6956  0.00806891
          45     1.63747     1.69431  0.00799233
          46     1.54874     1.69114   0.0084218
          47     1.64929     1.69025  0.00828955
          48     1.62621     1.68892  0.00822352
          49     1.66769     1.68848   0.0080671
          50     1.68909      1.6885  0.00790576
          51     1.76615     1.69002    0.007896
          52     1.71812     1.69056  0.00776262
          53     1.65779     1.68994  0.00764074
          54     1.67647     1.68969  0.00750332
          55     1.69024      1.6897   0.0073669
          56     1.72207     1.69028  0.00725799
          57     1.76214     1.69154  0.00723932
          58     1.67273     1.69122  0.00712176
          59     1.65766     1.69065  0.00702373
          60     1.73018     1.69131  0.00693751
          61     1.62905     1.69028  0.00689844
          62     1.72288     1.69081  0.00680717
          63     1.65646     1.69027  0.00672093
          64     1.72006     1.69073  0.00663202
          65      1.5472     1.68852  0.00688778
          66     1.69591     1.68863  0.00678432
          67     1.71682     1.68906  0.00669609
          68     1.61573     1.68798  0.00668387
          69     1.71505     1.68837  0.00659852
          70     1.59023     1.68697  0.00665153
          71      1.6174     1.68599  0.00662964
          72     1.63001     1.68521  0.00658298
          73     1.67408     1.68506  0.00649457
          74     1.73134     1.68568  0.00643685
          75     1.65275     1.68524  0.00636599
          76       1.654     1.68483  0.00629549
          77     1.72035     1.68529   0.0062306
          78     1.65029     1.68485  0.00616686
          79     1.70604     1.68511  0.00609463
          80     1.83308     1.68696  0.00629283
          81      1.7394     1.68761  0.00624836
          82     1.73635      1.6882  0.00620036
          83     1.65717     1.68783  0.00613692
          84     1.72546     1.68828  0.00608019
          85     1.66424       1.688  0.00601524
          86     1.69208     1.68804  0.00594548
          87     1.78602     1.68917  0.00598285
          88     1.67538     1.68901  0.00591691
          89     1.63673     1.68843  0.00587952
          90     1.72723     1.68886  0.00582998
          91     1.65191     1.68845  0.00578004
          92     1.70737     1.68866  0.00572087
          93     1.67623     1.68852  0.00566092
          94      1.6909     1.68855  0.00560075
          95      1.6945     1.68861  0.00554214
          96     1.66863      1.6884  0.00548832
          97     1.69926     1.68851  0.00543288
          98     1.67573     1.68838  0.00537901
          99     1.72457     1.68875  0.00533708
         100     1.73732     1.68924  0.00530577
