#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.312242    0.312242           0
           2    0.310951    0.311597 0.000456464
           3    0.317672    0.313622  0.00168122
           4    0.318469    0.314834  0.00164058
           5    0.315817     0.31503   0.0013242
           6    0.314852    0.315001  0.00110383
           7    0.309779    0.314255  0.00117134
           8     0.31517    0.314369   0.0010305
           9    0.319715    0.314963  0.00107362
          10    0.315504    0.315017 0.000967621
          11    0.323809    0.315817  0.00116386
          12    0.313753    0.315645   0.0010795
          13    0.312119    0.315373  0.00102996
          14    0.314249    0.315293 0.000959515
          15    0.317304    0.315427 0.000904865
          16    0.313505    0.315307 0.000856246
          17    0.313355    0.315192  0.00081354
          18     0.32232    0.315588 0.000859321
          19    0.323634    0.316012 0.000912478
          20    0.313015    0.315862 0.000879071
          21    0.311668    0.315662 0.000859596
          22    0.318928    0.315811 0.000833247
          23    0.318686    0.315936 0.000806346
          24     0.31079    0.315721 0.000800743
          25    0.318797    0.315844 0.000778107
          26    0.314277    0.315784 0.000750511
          27    0.311476    0.315624 0.000739475
          28    0.322429    0.315867 0.000751939
          29    0.316545    0.315891 0.000726374
          30     0.30885    0.315656   0.0007391
          31    0.323168    0.315898 0.000753938
          32    0.322518    0.316105 0.000758221
          33    0.319521    0.316209 0.000742277
          34    0.313283    0.316123 0.000725415
          35    0.317076     0.31615   0.0007052
          36    0.307387    0.315907 0.000726412
          37    0.314847    0.315878 0.000707344
          38    0.316918    0.315905 0.000689259
          39    0.318898    0.315982 0.000675843
          40    0.316337    0.315991 0.000659005
          41     0.31024    0.315851 0.000657688
          42    0.324986    0.316068 0.000677043
          43    0.317236    0.316095 0.000661842
          44    0.314992     0.31607 0.000647275
          45    0.325117    0.316271 0.000663377
          46    0.318678    0.316324 0.000651016
          47    0.317076     0.31634 0.000637361
          48    0.319334    0.316402 0.000627128
          49    0.315306     0.31638 0.000614729
          50    0.316328    0.316379 0.000602435
          51    0.315877    0.316369 0.000590703
          52    0.315723    0.316356 0.000579474
          53    0.321698    0.316457 0.000577238
          54     0.32062    0.316534 0.000571672
          55    0.324724    0.316683 0.000580349
          56    0.323897    0.316812 0.000584106
          57    0.311567     0.31672 0.000581061
          58    0.326784    0.316893 0.000596391
          59    0.319888    0.316944 0.000588438
          60    0.315369    0.316918 0.000579216
          61    0.315769    0.316899 0.000570027
          62    0.331961    0.317142 0.000610406
          63    0.314289    0.317097 0.000602395
          64    0.318536    0.317119 0.000593402
          65    0.325449    0.317247  0.00059795
          66    0.324074    0.317351 0.000597769
          67    0.317983     0.31736 0.000588921
          68     0.32066    0.317409 0.000582256
          69    0.322797    0.317487 0.000579031
          70    0.320321    0.317527 0.000572173
          71    0.311592    0.317444 0.000570187
          72    0.302949    0.317242 0.000596748
          73     0.31748    0.317246 0.000588582
          74    0.311991    0.317175 0.000584896
          75    0.314267    0.317136  0.00057838
          76    0.318189     0.31715 0.000570936
          77    0.319236    0.317177 0.000564164
          78    0.320589    0.317221 0.000558625
          79    0.319909    0.317255 0.000552589
          80    0.322289    0.317318 0.000549254
          81     0.32091    0.317362 0.000544261
          82    0.323175    0.317433 0.000542222
          83    0.320663    0.317472 0.000537083
          84    0.310176    0.317385 0.000537665
          85     0.30968    0.317294 0.000538927
          86     0.31276    0.317242 0.000535233
          87    0.332415    0.317416  0.00055677
          88    0.319823    0.317443 0.000551115
          89    0.315841    0.317425 0.000545216
          90    0.316948     0.31742 0.000539184
          91    0.326044    0.317515 0.000541524
          92    0.332749     0.31768 0.000560385
          93    0.330745    0.317821 0.000571697
          94    0.330114    0.317952  0.00058038
          95    0.315269    0.317923 0.000574957
          96    0.335152    0.318103 0.000596318
          97     0.32295    0.318153 0.000592261
          98    0.323986    0.318212 0.000589201
          99    0.313111    0.318161 0.000585498
         100    0.322137    0.318201 0.000580992
