#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.852008   -0.852008           0
           2    -0.84804   -0.850024   0.0014029
           3   -0.847832   -0.849293  0.00110934
           4   -0.848824   -0.849176 0.000838189
           5   -0.846392   -0.848619  0.00083526
           6   -0.848168   -0.848544 0.000699427
           7   -0.849152   -0.848631 0.000604878
           8    -0.85332   -0.849217 0.000762065
           9   -0.849456   -0.849244 0.000677854
          10   -0.851056   -0.849425 0.000633836
          11    -0.84988   -0.849466 0.000577564
          12   -0.845824   -0.849163 0.000603941
          13   -0.850776   -0.849287 0.000570092
          14    -0.84708   -0.849129 0.000550731
          15   -0.842336   -0.848676 0.000675008
          16   -0.849488   -0.848727 0.000634724
          17    -0.85684   -0.849204 0.000755796
          18   -0.852608   -0.849393 0.000737084
          19   -0.849976   -0.849424 0.000698928
          20   -0.847376   -0.849322 0.000671441
          21   -0.851008   -0.849402 0.000644252
          22    -0.84792   -0.849335 0.000618479
          23   -0.845936   -0.849187 0.000608984
          24   -0.850728   -0.849251 0.000586986
          25   -0.844368   -0.849056 0.000595116
          26   -0.853592    -0.84923 0.000597255
          27    -0.84508   -0.849076 0.000594585
          28   -0.854936   -0.849286 0.000609065
          29   -0.845536   -0.849156 0.000601631
          30   -0.848888   -0.849147 0.000581643
          31   -0.849168   -0.849148 0.000562881
          32   -0.847912    -0.84911 0.000546615
          33   -0.850224   -0.849143 0.000531093
          34    -0.84412   -0.848996 0.000535629
          35   -0.841176   -0.848772 0.000565001
          36   -0.844752    -0.84866 0.000560234
          37   -0.841904   -0.848478 0.000574081
          38    -0.84896   -0.848491 0.000559114
          39   -0.853016   -0.848607 0.000556689
          40   -0.849496   -0.848629 0.000543215
          41    -0.85348   -0.848747   0.0005427
          42    -0.84616   -0.848686 0.000533263
          43   -0.850224   -0.848721  0.00052206
          44   -0.842352   -0.848577 0.000529884
          45   -0.840744   -0.848402 0.000545948
          46    -0.84832   -0.848401 0.000534083
          47   -0.847776   -0.848387 0.000522885
          48     -0.8484   -0.848388 0.000511991
          49   -0.852472   -0.848471 0.000508282
          50   -0.854464   -0.848591 0.000512054
          51   -0.848248   -0.848584 0.000502058
          52   -0.847312    -0.84856 0.000492998
          53   -0.848416   -0.848557 0.000483704
          54    -0.84388    -0.84847 0.000482438
          55   -0.844376   -0.848396 0.000479376
          56    -0.84768   -0.848383 0.000470986
          57   -0.843416   -0.848296 0.000470716
          58    -0.84764   -0.848285 0.000462736
          59   -0.849728   -0.848309 0.000455539
          60   -0.850664   -0.848348 0.000449634
          61   -0.847824    -0.84834 0.000442345
          62   -0.846808   -0.848315   0.0004359
          63   -0.848424   -0.848317 0.000428985
          64    -0.85068   -0.848354 0.000423868
          65   -0.846496   -0.848325 0.000418309
          66   -0.849632   -0.848345  0.00041244
          67    -0.84952   -0.848363 0.000406656
          68   -0.847928   -0.848356 0.000400726
          69   -0.842776   -0.848275 0.000402997
          70   -0.847576   -0.848265 0.000397363
          71    -0.84684   -0.848245 0.000392273
          72   -0.845296   -0.848204 0.000388958
          73   -0.848384   -0.848207 0.000383637
          74   -0.849856   -0.848229   0.0003791
          75   -0.840872   -0.848131 0.000386528
          76   -0.843008   -0.848063 0.000387275
          77   -0.847128   -0.848051 0.000382436
          78    -0.85184     -0.8481 0.000380605
          79   -0.849448   -0.848117 0.000376169
          80   -0.842952   -0.848052 0.000376967
          81    -0.85076   -0.848086 0.000373792
          82   -0.850888    -0.84812 0.000370793
          83   -0.848512   -0.848125 0.000366355
          84   -0.852304   -0.848174 0.000365357
          85   -0.850224   -0.848199 0.000361853
          86   -0.857056   -0.848302 0.000372014
          87    -0.84584   -0.848273 0.000368813
          88   -0.844088   -0.848226 0.000367675
          89    -0.85356   -0.848286 0.000368397
          90    -0.85376   -0.848346 0.000369291
          91   -0.845904    -0.84832 0.000366207
          92   -0.854144   -0.848383 0.000367658
          93   -0.851504   -0.848417 0.000365233
          94   -0.847752   -0.848409 0.000361416
          95      -0.846   -0.848384   0.0003585
          96   -0.845432   -0.848353 0.000356082
          97   -0.845328   -0.848322 0.000353775
          98   -0.854416   -0.848384 0.000355588
          99    -0.84208   -0.848321 0.000357652
         100   -0.851408   -0.848352 0.000355406
