#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.211495    0.211495           0
           2    0.211806     0.21165 0.000110058
           3    0.214187    0.212496 0.000694194
           4     0.21179    0.212319 0.000542597
           5    0.210375     0.21193 0.000556255
           6    0.208412    0.211344 0.000708123
           7    0.211863    0.211418 0.000610835
           8    0.215129    0.211882 0.000688417
           9    0.213356    0.212046   0.0006311
          10    0.209699    0.211811 0.000610069
          11    0.217071    0.212289 0.000717926
          12     0.21299    0.212348 0.000660469
          13    0.213398    0.212428 0.000614589
          14    0.207451    0.212073 0.000665637
          15    0.205095    0.211608 0.000766783
          16    0.212751    0.211679 0.000722179
          17    0.212157    0.211707 0.000680246
          18    0.213514    0.211808 0.000649818
          19    0.218734    0.212172  0.00071055
          20    0.211111    0.212119 0.000676999
          21    0.211821    0.212105 0.000644909
          22    0.212903    0.212141 0.000616614
          23    0.216335    0.212324 0.000616177
          24     0.21075    0.212258  0.00059398
          25    0.214533    0.212349 0.000577147
          26     0.21994    0.212641 0.000624447
          27    0.206445    0.212411 0.000642103
          28    0.208624    0.212276  0.00063326
          29    0.216213    0.212412 0.000625808
          30    0.208257    0.212273 0.000620087
          31    0.209405    0.212181 0.000606948
          32    0.215849    0.212296 0.000598707
          33    0.212179    0.212292 0.000580575
          34    0.212457    0.212297 0.000563519
          35    0.215835    0.212398 0.000556414
          36    0.215374    0.212481 0.000547063
          37    0.211001    0.212441 0.000533737
          38    0.213996    0.212482 0.000521259
          39    0.211587    0.212459 0.000508398
          40    0.221548    0.212686 0.000544101
          41    0.211004    0.212645 0.000532375
          42    0.212529    0.212642 0.000519706
          43    0.213252    0.212656 0.000507814
          44    0.210525    0.212608 0.000498577
          45    0.210634    0.212564 0.000489423
          46    0.220322    0.212733 0.000507012
          47    0.215432     0.21279 0.000499467
          48     0.20771    0.212684 0.000500149
          49     0.21285    0.212688 0.000489953
          50    0.215898    0.212752 0.000484342
          51    0.207118    0.212641 0.000487281
          52    0.211058    0.212611  0.00047886
          53    0.213884    0.212635 0.000470427
          54    0.206994     0.21253 0.000473172
          55    0.214968    0.212575 0.000466639
          56    0.214728    0.212613 0.000459888
          57    0.212993     0.21262 0.000451868
          58    0.211304    0.212597 0.000444646
          59    0.213184    0.212607 0.000437221
          60    0.214776    0.212643 0.000431425
          61    0.215023    0.212682 0.000426113
          62    0.208239    0.212611 0.000425223
          63    0.215034    0.212649 0.000420209
          64    0.209117    0.212594 0.000417252
          65    0.219423    0.212699 0.000423855
          66    0.207157    0.212615 0.000425671
          67     0.20663    0.212526 0.000428588
          68     0.21313    0.212534 0.000422377
          69    0.217641    0.212608  0.00042269
          70    0.213326    0.212619 0.000416775
          71    0.211253      0.2126 0.000411349
          72     0.21221    0.212594 0.000405672
          73    0.210818     0.21257 0.000400843
          74    0.215896    0.212615 0.000397938
          75    0.210819    0.212591 0.000393352
          76    0.210984     0.21257 0.000388744
          77    0.215117    0.212603 0.000385101
          78    0.208922    0.212556 0.000383044
          79    0.213926    0.212573 0.000378588
          80    0.214702    0.212599  0.00037479
          81    0.210035    0.212568 0.000371498
          82    0.210706    0.212545 0.000367661
          83    0.213929    0.212562 0.000363609
          84    0.210546    0.212538 0.000360072
          85    0.212259    0.212534  0.00035585
          86    0.212295    0.212532 0.000351724
          87    0.212637    0.212533 0.000347683
          88    0.212701    0.212535 0.000343737
          89    0.208165    0.212486 0.000343363
          90    0.206163    0.212415 0.000346661
          91    0.210798    0.212398 0.000343307
          92    0.210951    0.212382 0.000339935
          93    0.216145    0.212422 0.000338679
          94    0.213481    0.212434 0.000335263
          95    0.214245    0.212453 0.000332276
          96     0.21302    0.212459 0.000328867
          97    0.212661    0.212461 0.000325483
          98     0.21385    0.212475 0.000322471
          99    0.213561    0.212486   0.0003194
         100    0.215203    0.212513 0.000317359
