#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.430765    0.430765           0
           2    0.439173    0.434969  0.00297298
           3    0.438703    0.436214  0.00222728
           4    0.436355    0.436249  0.00167074
           5    0.420817    0.433163  0.00306711
           6    0.447083    0.435483  0.00331943
           7    0.425373    0.434038  0.00314375
           8    0.427376    0.433206  0.00285895
           9    0.417261    0.431434  0.00304109
          10    0.445695     0.43286  0.00305311
          11    0.418332    0.431539  0.00304788
          12    0.434963    0.431825  0.00280721
          13    0.459474    0.433952  0.00330005
          14    0.439301    0.434334  0.00308637
          15    0.439458    0.434675  0.00289946
          16    0.450195    0.435645  0.00287592
          17    0.418464    0.434635  0.00287887
          18    0.426335    0.434174  0.00275561
          19    0.427686    0.433832  0.00263165
          20    0.470062    0.435644  0.00306067
          21    0.452128    0.436429  0.00301391
          22    0.425993    0.435954    0.002914
          23     0.42224    0.435358  0.00284766
          24    0.450116    0.435973  0.00279461
          25    0.461913     0.43701    0.002869
          26    0.446184    0.437363  0.00278026
          27     0.43129    0.437138  0.00268637
          28    0.424051    0.436671  0.00263078
          29    0.430982    0.436475  0.00254737
          30    0.428119    0.436196  0.00247763
          31    0.429436    0.435978  0.00240729
          32    0.443439    0.436211  0.00234332
          33    0.438505    0.436281  0.00227334
          34    0.435633    0.436262  0.00220656
          35    0.414751    0.435647  0.00222746
          36    0.440773     0.43579  0.00217014
          37    0.442454     0.43597  0.00211895
          38    0.433951    0.435917  0.00206385
          39    0.438366    0.435979  0.00201189
          40    0.454891    0.436452  0.00201638
          41    0.464804    0.437144   0.0020824
          42    0.470047    0.437927   0.0021752
          43    0.459478    0.438428  0.00218159
          44    0.461802    0.438959  0.00219573
          45    0.414264    0.438411  0.00221445
          46    0.432266    0.438277  0.00217034
          47    0.442702    0.438371   0.0021262
          48    0.448581    0.438584  0.00209252
          49    0.451644     0.43885  0.00206672
          50    0.485718    0.439788  0.00222783
          51    0.424396    0.439486  0.00220449
          52     0.43289    0.439359  0.00216574
          53    0.459128    0.439732  0.00215676
          54    0.421199    0.439389  0.00214395
          55    0.422588    0.439084  0.00212662
          56    0.441321    0.439123  0.00208902
          57    0.431972    0.438998  0.00205614
          58    0.437365     0.43897  0.00202088
          59    0.445586    0.439082  0.00198974
          60    0.436915    0.439046   0.0019569
          61    0.438035    0.439029  0.00192489
          62    0.414256     0.43863  0.00193487
          63    0.447723    0.438774  0.00190954
          64     0.41095    0.438339  0.00192856
          65    0.459785    0.438669   0.0019269
          66    0.434258    0.438602  0.00189887
          67     0.43493    0.438548  0.00187131
          68    0.439592    0.438563  0.00184386
          69    0.402957    0.438047  0.00188797
          70    0.435216    0.438006  0.00186143
          71    0.438051    0.438007  0.00183521
          72     0.44103    0.438049   0.0018102
          73    0.427457    0.437904  0.00179121
          74    0.436564    0.437886   0.0017671
          75    0.432036    0.437808  0.00174526
          76    0.421668    0.437596  0.00173516
          77    0.441871    0.437651  0.00171352
          78    0.438039    0.437656  0.00169156
          79    0.442375    0.437716   0.0016712
          80    0.426129    0.437571  0.00165657
          81    0.427246    0.437443  0.00164102
          82    0.428116     0.43733  0.00162494
          83    0.453915     0.43753  0.00161761
          84    0.411482    0.437219   0.0016278
          85       0.459    0.437476  0.00162869
          86    0.424794    0.437328  0.00161642
          87    0.410708    0.437022  0.00162654
          88    0.429056    0.436932  0.00161057
          89    0.461247    0.437205  0.00161548
          90    0.464156    0.437504  0.00162505
          91    0.432394    0.437448  0.00160816
          92    0.424236    0.437305  0.00159708
          93    0.416273    0.437078  0.00159584
          94    0.433507     0.43704  0.00157931
          95    0.438869     0.43706  0.00156281
          96    0.454463    0.437241  0.00155701
          97    0.435161     0.43722   0.0015411
          98    0.418727    0.437031  0.00153689
          99    0.417732    0.436836  0.00153368
         100    0.439455    0.436862  0.00151856
