#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.02836     0.02836           0
           2    0.017588    0.022974  0.00380848
           3    0.026188   0.0240453  0.00268544
           4    0.027104     0.02481  0.00212016
           5    0.028256   0.0254992  0.00180467
           6     0.02472   0.0253693  0.00150856
           7    0.029856   0.0260103  0.00142271
           8     0.03688    0.027369  0.00177906
           9    0.025804   0.0271951  0.00158986
          10    0.037304    0.028206  0.00172253
          11    0.020556   0.0275105  0.00170054
          12    0.030992   0.0278007  0.00158339
          13    0.029992   0.0279692  0.00147053
          14    0.031368    0.028212  0.00138539
          15    0.034064   0.0286021  0.00134684
          16    0.028356   0.0285868  0.00126275
          17     0.01308   0.0276746  0.00148174
          18    0.033484   0.0279973  0.00143414
          19    0.016788   0.0274074  0.00147503
          20    0.015996   0.0268368  0.00150759
          21    0.034704   0.0272114  0.00148162
          22    0.023904   0.0270611  0.00142188
          23    0.017692   0.0266537  0.00141721
          24    0.026996    0.026668  0.00135823
          25    0.035748   0.0270312  0.00135159
          26    0.028748   0.0270972  0.00130122
          27     0.02918   0.0271744  0.00125531
          28    0.030088   0.0272784  0.00121478
          29     0.02182   0.0270902  0.00118739
          30     0.02064   0.0268752  0.00116711
          31    0.024616   0.0268023  0.00113173
          32      0.0329   0.0269929  0.00111229
          33    0.026276   0.0269712   0.0010788
          34    0.022048   0.0268264  0.00105674
          35    0.031588   0.0269624  0.00103527
          36    0.030208   0.0270526  0.00101043
          37    0.023144   0.0269469 0.000988629
          38    0.027572   0.0269634 0.000962749
          39    0.022532   0.0268497 0.000944745
          40     0.02934    0.026912 0.000923175
          41    0.029008   0.0269631 0.000902073
          42    0.033444   0.0271174 0.000893695
          43    0.027868   0.0271349 0.000873082
          44    0.014716   0.0268526 0.000897703
          45    0.021488   0.0267334 0.000885634
          46     0.03588   0.0269323 0.000888422
          47     0.03052   0.0270086 0.000872793
          48      0.0267   0.0270022 0.000854633
          49    0.027712   0.0270167 0.000837315
          50    0.020024   0.0268768 0.000832166
          51    0.027128   0.0268817 0.000815863
          52    0.024768   0.0268411 0.000801186
          53    0.033296   0.0269629 0.000795272
          54    0.032148   0.0270589  0.00078632
          55     0.02338    0.026992 0.000774863
          56    0.026724   0.0269872 0.000761041
          57    0.025588   0.0269627 0.000748085
          58    0.027756   0.0269763 0.000735312
          59     0.02288   0.0269069  0.00072612
          60    0.032656   0.0270027 0.000720312
          61    0.011884   0.0267549 0.000749933
          62    0.023764   0.0267066 0.000739387
          63    0.016796   0.0265493 0.000744197
          64    0.024004   0.0265096 0.000733631
          65     0.02002   0.0264097 0.000729107
          66    0.036492   0.0265625 0.000733888
          67    0.023684   0.0265195 0.000724191
          68    0.031908   0.0265988 0.000717864
          69    0.034616    0.026715 0.000716801
          70    0.024932   0.0266895 0.000707014
          71    0.033292   0.0267825 0.000703145
          72    0.026156   0.0267738 0.000693433
          73     0.02276   0.0267188  0.00068611
          74     0.02312   0.0266702  0.00067856
          75    0.027912   0.0266867 0.000669714
          76    0.020316   0.0266029 0.000666128
          77    0.013136    0.026428 0.000680049
          78    0.026736   0.0264319 0.000671342
          79    0.029268   0.0264678 0.000663803
          80    0.017668   0.0263578 0.000664557
          81    0.039088    0.026515  0.00067468
          82    0.036804   0.0266405  0.00067802
          83    0.024704   0.0266172 0.000670252
          84    0.029016   0.0266457 0.000662881
          85    0.039548   0.0267975 0.000672237
          86    0.029336    0.026827 0.000665068
          87    0.021108   0.0267613 0.000660664
          88    0.034968   0.0268545 0.000659706
          89    0.025108   0.0268349 0.000652585
          90    0.030888     0.02688 0.000646886
          91    0.030696   0.0269219 0.000641136
          92    0.015272   0.0267953 0.000646551
          93      0.0252   0.0267781 0.000639826
          94    0.032064   0.0268343 0.000635486
          95    0.025056   0.0268156 0.000629072
          96    0.034848   0.0268993 0.000628059
          97    0.024848   0.0268781  0.00062194
          98     0.02848   0.0268945 0.000615809
          99    0.032952   0.0269557 0.000612621
         100    0.029836   0.0269845 0.000607171
