#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.94192    -0.94192           0
           2   -0.943472   -0.942696 0.000548715
           3   -0.928456   -0.937949  0.00389286
           4   -0.949456   -0.940826  0.00383807
           5     -0.9396   -0.940581  0.00307827
           6   -0.932024   -0.939155  0.00287668
           7   -0.941448   -0.939482  0.00248431
           8   -0.930744    -0.93839  0.00240192
           9    -0.93448   -0.937956  0.00217398
          10   -0.932472   -0.937407  0.00202456
          11    -0.93464   -0.937156  0.00185607
          12     -0.9364   -0.937093  0.00170246
          13    -0.94724   -0.937873  0.00174128
          14    -0.93916   -0.937965  0.00161932
          15   -0.923568   -0.937005  0.00177315
          16   -0.944776   -0.937491  0.00172756
          17   -0.935336   -0.937364  0.00163058
          18    -0.93804   -0.937402  0.00154043
          19   -0.941712   -0.937629  0.00147596
          20   -0.938432   -0.937669  0.00140271
          21    -0.92548   -0.937088  0.00145104
          22   -0.936744   -0.937073  0.00138517
          23    -0.94316   -0.937337  0.00134999
          24   -0.932856   -0.937151  0.00130659
          25   -0.938184   -0.937192  0.00125498
          26   -0.934064   -0.937072  0.00121246
          27   -0.935592   -0.937017   0.0011688
          28   -0.939976   -0.937123  0.00113182
          29     -0.9358   -0.937077  0.00109371
          30   -0.932432   -0.936922  0.00106816
          31   -0.929456   -0.936681   0.0010605
          32    -0.93004   -0.936474  0.00104747
          33   -0.945512   -0.936748  0.00105093
          34   -0.938648   -0.936804  0.00102151
          35   -0.930736    -0.93663  0.00100692
          36   -0.939208   -0.936702 0.000981495
          37     -0.9348    -0.93665 0.000956313
          38   -0.937536   -0.936674 0.000931431
          39   -0.934464   -0.936617  0.00090927
          40   -0.932984   -0.936526 0.000891063
          41   -0.936928   -0.936536 0.000869383
          42   -0.938224   -0.936576 0.000849612
          43    -0.93712   -0.936589 0.000829948
          44   -0.929016   -0.936417 0.000828739
          45   -0.921712    -0.93609  0.00087237
          46   -0.926584   -0.935883  0.00087754
          47    -0.94904   -0.936163 0.000902413
          48   -0.920048   -0.935828 0.000944003
          49   -0.930112   -0.935711 0.000931916
          50   -0.932576   -0.935648 0.000915384
          51   -0.937592   -0.935686 0.000898229
          52   -0.939768   -0.935765 0.000884378
          53   -0.939904   -0.935843 0.000871133
          54   -0.946088   -0.936033 0.000875418
          55   -0.930712   -0.935936 0.000864829
          56   -0.945712    -0.93611 0.000866827
          57   -0.936696   -0.936121  0.00085168
          58   -0.931616   -0.936043  0.00084053
          59   -0.937624    -0.93607 0.000826711
          60   -0.920824   -0.935816 0.000851086
          61   -0.925768   -0.935651 0.000852925
          62   -0.920664   -0.935409 0.000872749
          63   -0.926376   -0.935266 0.000870595
          64   -0.939688   -0.935335  0.00085973
          65   -0.930912   -0.935267 0.000849192
          66    -0.93736   -0.935299 0.000836917
          67     -0.9378   -0.935336 0.000825258
          68   -0.933488   -0.935309 0.000813569
          69   -0.928464    -0.93521 0.000807803
          70    -0.93812   -0.935251 0.000797333
          71   -0.941472   -0.935339 0.000790902
          72   -0.927936   -0.935236 0.000786572
          73   -0.933008   -0.935205 0.000776389
          74   -0.932472   -0.935169 0.000766775
          75   -0.951488   -0.935386  0.00078682
          76   -0.942768   -0.935483 0.000782439
          77   -0.923608   -0.935329  0.00078733
          78   -0.941744   -0.935411  0.00078152
          79   -0.927632   -0.935313 0.000777806
          80    -0.93908    -0.93536 0.000769508
          81   -0.927384   -0.935261 0.000766282
          82   -0.938992   -0.935307 0.000758287
          83   -0.937368   -0.935332 0.000749557
          84   -0.941992   -0.935411 0.000744816
          85   -0.938176   -0.935444 0.000736763
          86   -0.947152    -0.93558 0.000740668
          87   -0.933672   -0.935558 0.000732479
          88    -0.92612   -0.935451 0.000731965
          89   -0.932256   -0.935415  0.00072462
          90   -0.939016   -0.935455 0.000717673
          91    -0.93208   -0.935418 0.000710744
          92   -0.945032   -0.935522  0.00071066
          93   -0.939928   -0.935569 0.000704595
          94   -0.939608   -0.935612 0.000698408
          95   -0.939936   -0.935658 0.000692538
          96   -0.942928   -0.935734 0.000689452
          97    -0.93412   -0.935717 0.000682545
          98    -0.93356   -0.935695 0.000675935
          99   -0.932128   -0.935659 0.000670067
         100   -0.943992   -0.935742 0.000668528
