#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.720216   -0.720216           0
           2    -0.71912   -0.719668 0.000387495
           3   -0.719424   -0.719587 0.000266729
           4   -0.721808   -0.720142 0.000520879
           5   -0.716744   -0.719462 0.000736971
           6   -0.720552   -0.719644 0.000636124
           7   -0.718176   -0.719434 0.000578786
           8   -0.721128   -0.719646 0.000543783
           9   -0.723056   -0.720025 0.000601037
          10   -0.718368   -0.719859 0.000563308
          11   -0.719064   -0.719787 0.000516716
          12    -0.72236   -0.720001 0.000516233
          13    -0.72004   -0.720004 0.000476532
          14   -0.717368   -0.719816 0.000478255
          15   -0.723944   -0.720091 0.000519551
          16   -0.718912   -0.720018 0.000492278
          17   -0.719976   -0.720015 0.000463327
          18   -0.721768   -0.720112 0.000447704
          19   -0.718984   -0.720053 0.000428062
          20    -0.72264   -0.720182 0.000425753
          21   -0.722944   -0.720314 0.000425304
          22   -0.713752   -0.720016 0.000499733
          23   -0.718304   -0.719941 0.000483515
          24   -0.724376   -0.720126 0.000497426
          25   -0.717048   -0.720003  0.00049253
          26   -0.722104   -0.720084 0.000480171
          27   -0.717024    -0.71997 0.000475571
          28   -0.717824   -0.719894 0.000464723
          29   -0.717472    -0.71981 0.000456139
          30   -0.719904   -0.719813 0.000440945
          31   -0.722976   -0.719915 0.000438365
          32   -0.720616   -0.719937 0.000425212
          33   -0.718656   -0.719898 0.000414096
          34   -0.716704   -0.719804 0.000412437
          35   -0.720944   -0.719837 0.000401936
          36    -0.72476   -0.719974  0.00041338
          37   -0.719808   -0.719969 0.000402232
          38     -0.7262   -0.720133 0.000423751
          39   -0.720184   -0.720135 0.000412887
          40   -0.721568    -0.72017 0.000404117
          41   -0.718376   -0.720127 0.000396624
          42    -0.71884   -0.720096 0.000388362
          43   -0.720928   -0.720115 0.000379812
          44   -0.727088   -0.720274 0.000402885
          45   -0.720616   -0.720281 0.000394003
          46   -0.719824   -0.720271 0.000385564
          47   -0.718664   -0.720237 0.000378874
          48   -0.717368   -0.720178 0.000375667
          49    -0.72368   -0.720249 0.000374739
          50    -0.72332    -0.72031 0.000372243
          51   -0.718888   -0.720283 0.000365988
          52   -0.718288   -0.720244 0.000360954
          53   -0.720632   -0.720251 0.000354218
          54    -0.71936   -0.720235 0.000348043
          55   -0.716224   -0.720162 0.000349271
          56   -0.721344   -0.720183 0.000343671
          57   -0.719688   -0.720174 0.000337752
          58    -0.72124   -0.720193 0.000332428
          59    -0.71704   -0.720139 0.000331061
          60   -0.722672   -0.720182 0.000328223
          61   -0.722072   -0.720213 0.000324302
          62    -0.72308   -0.720259 0.000322352
          63   -0.721176   -0.720273 0.000317564
          64   -0.721616   -0.720294 0.000313294
          65    -0.72336   -0.720342 0.000312004
          66    -0.72188   -0.720365 0.000308146
          67   -0.722984   -0.720404 0.000306017
          68    -0.72196   -0.720427 0.000302371
          69   -0.720032   -0.720421 0.000298043
          70   -0.719448   -0.720407 0.000294109
          71   -0.717832   -0.720371 0.000292194
          72   -0.722568   -0.720401 0.000289725
          73   -0.721736    -0.72042 0.000286333
          74   -0.720408    -0.72042 0.000282463
          75   -0.719424   -0.720406 0.000279009
          76   -0.721936   -0.720426 0.000276063
          77    -0.71988   -0.720419 0.000272569
          78   -0.725528   -0.720485 0.000276831
          79   -0.722832   -0.720515 0.000274917
          80   -0.723288   -0.720549 0.000273658
          81   -0.719128   -0.720532 0.000270841
          82   -0.719584    -0.72052 0.000267785
          83   -0.722744   -0.720547 0.000265895
          84   -0.717832   -0.720515 0.000264687
          85    -0.71692   -0.720472  0.00026493
          86   -0.716288   -0.720424 0.000266279
          87   -0.726008   -0.720488 0.000270845
          88   -0.718856   -0.720469 0.000268401
          89   -0.721184   -0.720477 0.000265505
          90   -0.717328   -0.720442 0.000264851
          91   -0.722256   -0.720462  0.00026269
          92   -0.723096   -0.720491 0.000261389
          93   -0.718728   -0.720472 0.000259265
          94     -0.7236   -0.720505 0.000258634
          95   -0.718688   -0.720486 0.000256618
          96    -0.72044   -0.720486 0.000253945
          97   -0.720816   -0.720489  0.00025135
          98   -0.716256   -0.720446 0.000252469
          99   -0.718384   -0.720425 0.000250777
         100   -0.722232   -0.720443 0.000248919
