#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.328106    0.328106           0
           2    0.313318    0.320712  0.00522843
           3    0.317068    0.319497  0.00362396
           4    0.326618    0.321277  0.00312477
           5    0.311182    0.319258  0.00308387
           6    0.312227    0.318087  0.00278365
           7     0.31349     0.31743  0.00246221
           8    0.310265    0.316534  0.00231158
           9    0.315814    0.316454  0.00205612
          10    0.317351    0.316544  0.00185246
          11    0.324033    0.317225  0.00180484
          12    0.315128     0.31705  0.00166287
          13    0.315344    0.316919  0.00154013
          14     0.31745    0.316957  0.00143059
          15      0.3165    0.316926  0.00133554
          16    0.315531    0.316839  0.00125491
          17    0.321596    0.317119  0.00121189
          18    0.313677    0.316928  0.00115955
          19    0.314662    0.316808  0.00110463
          20    0.315642     0.31675  0.00105094
          21    0.317179    0.316771  0.00100109
          22    0.320317    0.316932 0.000968477
          23    0.318458    0.316998 0.000928639
          24    0.326769    0.317405 0.000975109
          25     0.31361    0.317253 0.000947849
          26    0.319667    0.317346 0.000915929
          27    0.323282    0.317566 0.000908006
          28    0.320141    0.317658 0.000880222
          29     0.31709    0.317638 0.000850088
          30    0.319001    0.317684 0.000822964
          31    0.324304    0.317897 0.000823656
          32    0.314191    0.317782 0.000806021
          33    0.305509     0.31741 0.000863142
          34    0.315738    0.317361 0.000839155
          35    0.318287    0.317387 0.000815597
          36    0.321316    0.317496 0.000800209
          37    0.311709     0.31734 0.000793719
          38    0.322654     0.31748 0.000785055
          39    0.322366    0.317605 0.000774861
          40    0.312409    0.317475 0.000766299
          41    0.313391    0.317375 0.000754055
          42    0.310657    0.317215 0.000752877
          43    0.316418    0.317197 0.000735596
          44    0.313679    0.317117  0.00072321
          45    0.318306    0.317143 0.000707621
          46    0.319462    0.317194 0.000694031
          47    0.319832     0.31725 0.000681531
          48    0.313499    0.317172 0.000671799
          49    0.313979    0.317107 0.000661241
          50    0.310056    0.316966 0.000662883
          51    0.322572    0.317075 0.000658936
          52    0.317544    0.317085 0.000646326
          53    0.328368    0.317297 0.000668278
          54    0.317102    0.317294 0.000655912
          55    0.324983    0.317434 0.000658718
          56    0.309921    0.317299 0.000660476
          57     0.31163      0.3172 0.000656335
          58    0.319527     0.31724 0.000646244
          59    0.314737    0.317198 0.000636681
          60    0.314674    0.317156 0.000627458
          61     0.30586     0.31697 0.000643918
          62    0.309107    0.316844 0.000645902
          63    0.318208    0.316865 0.000636013
          64     0.32355     0.31697 0.000634594
          65    0.319125    0.317003 0.000625697
          66    0.318668    0.317028 0.000616725
          67    0.317602    0.317037  0.00060758
          68    0.313353    0.316982 0.000601055
          69    0.320464    0.317033 0.000594459
          70    0.329027    0.317204 0.000610161
          71    0.317693    0.317211 0.000601606
          72    0.312419    0.317145  0.00059692
          73    0.316607    0.317137 0.000588789
          74    0.319537     0.31717 0.000581724
          75    0.312082    0.317102  0.00057791
          76    0.312074    0.317036 0.000574081
          77    0.315335    0.317014  0.00056705
          78    0.324114    0.317105  0.00056704
          79    0.309403    0.317007  0.00056818
          80    0.331771    0.317192 0.000590287
          81    0.313843     0.31715 0.000584445
          82    0.312996      0.3171 0.000579509
          83    0.314796    0.317072 0.000573191
          84    0.310505    0.316994 0.000571674
          85    0.319844    0.317027 0.000565931
          86    0.318956     0.31705 0.000559795
          87    0.323721    0.317126 0.000558588
          88    0.316524     0.31712 0.000552283
          89    0.314222    0.317087 0.000547036
          90    0.318948    0.317108 0.000541349
          91    0.323675     0.31718 0.000540189
          92     0.31588    0.317166 0.000534502
          93    0.319057    0.317186 0.000529141
          94    0.315457    0.317168 0.000523831
          95    0.330037    0.317303 0.000535548
          96    0.321649    0.317348 0.000531879
          97     0.31417    0.317316 0.000527404
          98    0.329758    0.317443 0.000537087
          99    0.328942    0.317559 0.000544077
         100     0.31571     0.31754 0.000538951
