#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.027176    0.027176           0
           2    0.033816    0.030496  0.00234759
           3    0.028432    0.029808  0.00166282
           4    0.035048    0.031118  0.00168594
           5    0.041204   0.0331352  0.00225264
           6    0.028784     0.03241  0.00199052
           7     0.02222   0.0309543  0.00217425
           8     0.03048    0.030895  0.00190327
           9    0.033208    0.031152  0.00170906
          10    0.036648   0.0317016  0.00162412
          11     0.03356   0.0318705  0.00148524
          12    0.033564   0.0320117  0.00136815
          13    0.035948   0.0323145  0.00129599
          14    0.036944   0.0326451  0.00124489
          15     0.04222   0.0332835  0.00131541
          16    0.028984   0.0330147  0.00126034
          17    0.032268   0.0329708  0.00118697
          18     0.04018   0.0333713  0.00118668
          19    0.021092   0.0327251  0.00128824
          20    0.040912   0.0331344  0.00128722
          21    0.020488   0.0325322  0.00135952
          22    0.033356   0.0325696  0.00129824
          23    0.033664   0.0326172  0.00124266
          24    0.044884   0.0331283  0.00129173
          25    0.040424   0.0334202   0.0012726
          26    0.028196   0.0332192  0.00123941
          27    0.037008   0.0333596  0.00120142
          28    0.025592   0.0330821  0.00119011
          29      0.0203   0.0326414  0.00122798
          30    0.022944   0.0323181  0.00122886
          31    0.024312   0.0320599  0.00121606
          32    0.033764   0.0321131  0.00117922
          33    0.025964   0.0319268  0.00115811
          34    0.030724   0.0318914  0.00112459
          35     0.02692   0.0317494  0.00110139
          36    0.027204   0.0316231  0.00107801
          37    0.040144   0.0318534  0.00107319
          38    0.032076   0.0318593  0.00104497
          39    0.028292   0.0317678  0.00102217
          40    0.026576    0.031638  0.00100482
          41    0.033572   0.0316852 0.000981421
          42    0.032168   0.0316967 0.000958121
          43    0.029148   0.0316374 0.000937671
          44    0.026672   0.0315245 0.000923126
          45    0.036776   0.0316412 0.000909958
          46    0.032496   0.0316598 0.000890366
          47    0.032924   0.0316867 0.000871829
          48     0.03844   0.0318274 0.000864943
          49    0.035736   0.0319072 0.000850962
          50     0.03332   0.0319354 0.000834411
          51    0.023292    0.031766 0.000835085
          52    0.036816   0.0318631 0.000824653
          53    0.024332    0.031721 0.000821245
          54    0.032896   0.0317427 0.000806325
          55    0.024768   0.0316159 0.000801574
          56    0.026396   0.0315227 0.000792662
          57    0.031948   0.0315302  0.00077879
          58    0.027704   0.0314642 0.000768152
          59    0.023868   0.0313355 0.000765846
          60    0.021324   0.0311686 0.000771045
          61    0.031868   0.0311801  0.00075849
          62    0.027892    0.031127 0.000748108
          63    0.033568   0.0311658 0.000737236
          64    0.025536   0.0310778 0.000730946
          65    0.025488   0.0309918 0.000724742
          66    0.031872   0.0310052 0.000713883
          67    0.032688   0.0310303  0.00070367
          68    0.028676   0.0309956 0.000694173
          69    0.032564   0.0310184 0.000684485
          70    0.025832   0.0309443 0.000678704
          71    0.027092     0.03089  0.00067131
          72    0.042504   0.0310513 0.000681091
          73    0.023284   0.0309449 0.000680021
          74     0.02888    0.030917 0.000671404
          75    0.028676   0.0308871 0.000663116
          76    0.026508   0.0308295  0.00065689
          77    0.029652   0.0308142 0.000648537
          78    0.029996   0.0308037 0.000640307
          79    0.035728   0.0308661 0.000635229
          80     0.03376   0.0309022 0.000628317
          81      0.0321    0.030917 0.000620734
          82     0.03922   0.0310183 0.000621368
          83    0.025188    0.030948 0.000617839
          84     0.02968    0.030933 0.000610669
          85    0.038988   0.0310277 0.000610793
          86    0.036836   0.0310953 0.000607413
          87    0.032788   0.0311147 0.000600743
          88    0.034464   0.0311528 0.000595121
          89    0.031176    0.031153 0.000588434
          90    0.037976   0.0312288 0.000586759
          91    0.028828   0.0312025 0.000580904
          92    0.041692   0.0313165 0.000585672
          93     0.02894   0.0312909 0.000579932
          94    0.025404   0.0312283 0.000577134
          95    0.032252   0.0312391  0.00057116
          96    0.025476    0.031179 0.000568356
          97    0.028372   0.0311501 0.000563233
          98      0.0309   0.0311476 0.000557492
          99    0.035772   0.0311943 0.000553814
         100    0.035944   0.0312418 0.000550309
