#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.52956    -0.52956           0
           2   -0.528776   -0.529168 0.000277186
           3     -0.5278   -0.528712 0.000415658
           4   -0.532824    -0.52974 0.000943277
           5   -0.529104   -0.529613  0.00076315
           6    -0.52868   -0.529457 0.000651602
           7   -0.527424   -0.529167 0.000619889
           8   -0.524656   -0.528603 0.000756567
           9    -0.52684   -0.528407 0.000697403
          10   -0.529672   -0.528534  0.00063903
          11    -0.53068   -0.528729 0.000610001
          12   -0.530904    -0.52891 0.000585482
          13   -0.528248   -0.528859 0.000542655
          14   -0.528808   -0.528855 0.000503906
          15   -0.528224   -0.528813 0.000472068
          16   -0.527232   -0.528715 0.000452791
          17   -0.526888   -0.528607 0.000438718
          18   -0.528408   -0.528596 0.000414485
          19   -0.530136   -0.528677 0.000400516
          20   -0.527976   -0.528642 0.000382021
          21    -0.52992   -0.528703 0.000368645
          22   -0.530888   -0.528802 0.000365024
          23   -0.528264   -0.528779 0.000349903
          24   -0.526936   -0.528702 0.000343645
          25   -0.529824   -0.528747 0.000332817
          26   -0.527448   -0.528697 0.000323744
          27   -0.530424   -0.528761  0.00031801
          28   -0.530248   -0.528814 0.000311056
          29   -0.531192   -0.528896  0.00031095
          30   -0.527392   -0.528846   0.0003046
          31   -0.529712   -0.528874 0.000296052
          32     -0.5282   -0.528853 0.000287549
          33   -0.531192   -0.528924  0.00028744
          34   -0.531016   -0.528985 0.000285497
          35   -0.528832   -0.528981 0.000277374
          36   -0.527216   -0.528932 0.000273967
          37   -0.529224    -0.52894 0.000266676
          38    -0.52696   -0.528888 0.000264698
          39   -0.530832   -0.528937 0.000262564
          40    -0.53156   -0.529003 0.000264059
          41   -0.530248   -0.529033 0.000259359
          42   -0.528392   -0.529018 0.000253633
          43    -0.52664   -0.528963 0.000253692
          44   -0.528168   -0.528945 0.000248569
          45   -0.529976   -0.528968 0.000244099
          46   -0.530784   -0.529007 0.000241965
          47   -0.532024   -0.529071 0.000245183
          48   -0.523056   -0.528946 0.000270211
          49   -0.530168   -0.528971 0.000265845
          50     -0.5256   -0.528904 0.000268941
          51   -0.531464   -0.528954 0.000268313
          52    -0.52788   -0.528933 0.000263946
          53    -0.52876    -0.52893 0.000258986
          54     -0.5282   -0.528916 0.000254543
          55   -0.526016   -0.528864 0.000255318
          56   -0.526984    -0.52883 0.000252956
          57   -0.528872   -0.528831 0.000248519
          58   -0.531344   -0.528874 0.000247983
          59   -0.527008   -0.528842 0.000245789
          60    -0.52404   -0.528762 0.000254391
          61   -0.527768   -0.528746 0.000250742
          62   -0.528584   -0.528743 0.000246712
          63   -0.527784   -0.528728 0.000243265
          64   -0.532944   -0.528794 0.000248222
          65   -0.527872    -0.52878 0.000244809
          66   -0.529024   -0.528784 0.000241127
          67   -0.531224    -0.52882 0.000240264
          68   -0.527072   -0.528794 0.000238102
          69   -0.529368   -0.528803 0.000234796
          70    -0.53136   -0.528839 0.000234267
          71    -0.52992   -0.528854 0.000231461
          72   -0.526216   -0.528818 0.000231129
          73   -0.531064   -0.528849 0.000230002
          74   -0.528568   -0.528845 0.000226925
          75   -0.530456   -0.528866 0.000224914
          76    -0.52664   -0.528837 0.000223854
          77   -0.528496   -0.528833 0.000220991
          78   -0.526552   -0.528803 0.000220083
          79   -0.527416   -0.528786 0.000217997
          80   -0.527664   -0.528772 0.000215722
          81   -0.528192   -0.528765 0.000213178
          82   -0.525928    -0.52873 0.000213366
          83   -0.529768   -0.528742 0.000211162
          84   -0.528848   -0.528744 0.000208651
          85   -0.528888   -0.528745 0.000206204
          86   -0.529872   -0.528759 0.000204222
          87   -0.529704   -0.528769 0.000202163
          88   -0.529592   -0.528779 0.000200082
          89   -0.531792   -0.528813 0.000200678
          90    -0.52668   -0.528789 0.000199842
          91   -0.530088   -0.528803 0.000198155
          92   -0.527776   -0.528792 0.000196316
          93   -0.531072   -0.528817  0.00019573
          94   -0.527592   -0.528803  0.00019408
          95      -0.527   -0.528785 0.000192964
          96   -0.527744   -0.528774 0.000191258
          97    -0.52808   -0.528767  0.00018942
          98   -0.530448   -0.528784 0.000188262
          99   -0.531888   -0.528815 0.000188954
         100    -0.52768   -0.528804 0.000187405
