#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.4608     -0.4608           0
           2   -0.460632   -0.460716  5.9397e-05
           3   -0.462912   -0.461448 0.000598986
           4   -0.466776    -0.46278  0.00123794
           5   -0.462552   -0.462734 0.000991188
           6   -0.463112   -0.462797 0.000827985
           7   -0.461784   -0.462653 0.000722246
           8   -0.461128   -0.462462 0.000656626
           9    -0.46288   -0.462508 0.000585308
          10   -0.465256   -0.462783 0.000587738
          11   -0.463128   -0.462815 0.000535142
          12    -0.46256   -0.462793 0.000490967
          13   -0.461256   -0.462675 0.000467225
          14   -0.460608   -0.462527 0.000456586
          15   -0.463224   -0.462574 0.000428502
          16   -0.463672   -0.462643  0.00040718
          17   -0.459464   -0.462456 0.000423987
          18   -0.463568   -0.462517 0.000404912
          19   -0.463592   -0.462574 0.000387531
          20   -0.462896    -0.46259 0.000368489
          21   -0.462032   -0.462563 0.000351899
          22   -0.461448   -0.462513 0.000339536
          23   -0.463064   -0.462537 0.000325619
          24   -0.462992   -0.462556 0.000312603
          25   -0.461376   -0.462508  0.00030364
          26   -0.463576    -0.46255 0.000294724
          27   -0.460376   -0.462469 0.000294598
          28       -0.46   -0.462381  0.00029698
          29   -0.462584   -0.462388 0.000286822
          30   -0.463544   -0.462426 0.000279838
          31   -0.461152   -0.462385 0.000273814
          32    -0.46076   -0.462335 0.000269927
          33   -0.460328   -0.462274 0.000268508
          34    -0.46304   -0.462296 0.000261555
          35   -0.462664   -0.462307 0.000254293
          36   -0.460408   -0.462254  0.00025264
          37   -0.463248   -0.462281 0.000247236
          38    -0.46368   -0.462318 0.000243456
          39   -0.464776   -0.462381 0.000245238
          40   -0.460688   -0.462338 0.000242731
          41   -0.463408   -0.462364 0.000238208
          42    -0.46316   -0.462383 0.000233289
          43   -0.467464   -0.462502 0.000256041
          44   -0.465432   -0.462568 0.000258739
          45   -0.462936   -0.462576 0.000253118
          46   -0.462664   -0.462578 0.000247623
          47   -0.462664    -0.46258 0.000242361
          48   -0.460208   -0.462531 0.000242298
          49   -0.461808   -0.462516 0.000237801
          50     -0.4644   -0.462554 0.000236012
          51   -0.462488   -0.462552 0.000231388
          52   -0.462408    -0.46255 0.000226955
          53   -0.459912     -0.4625 0.000228063
          54   -0.460144   -0.462456 0.000227974
          55   -0.463024   -0.462466 0.000224063
          56   -0.461264   -0.462445 0.000221088
          57   -0.461864   -0.462435 0.000217444
          58   -0.461024    -0.46241 0.000215052
          59   -0.460896   -0.462385 0.000212933
          60   -0.462064   -0.462379 0.000209451
          61   -0.463792   -0.462403 0.000207294
          62   -0.463168   -0.462415 0.000204318
          63   -0.462944   -0.462423 0.000201247
          64   -0.461856   -0.462415 0.000198298
          65   -0.467456   -0.462492 0.000209868
          66   -0.460736   -0.462465 0.000208368
          67   -0.462976   -0.462473 0.000205397
          68   -0.462512   -0.462474 0.000202378
          69     -0.4626   -0.462475 0.000199453
          70    -0.46292   -0.462482 0.000196705
          71    -0.46316   -0.462491 0.000194166
          72   -0.463048   -0.462499 0.000191623
          73   -0.460824   -0.462476 0.000190367
          74   -0.464832   -0.462508 0.000190438
          75    -0.46364   -0.462523 0.000188496
          76   -0.464064   -0.462543 0.000187103
          77    -0.46432   -0.462566  0.00018609
          78   -0.465272   -0.462601 0.000186909
          79   -0.462352   -0.462598  0.00018457
          80   -0.459376   -0.462558 0.000186605
          81   -0.459784   -0.462523 0.000187417
          82   -0.461336   -0.462509  0.00018569
          83   -0.463944   -0.462526 0.000184256
          84   -0.462824    -0.46253 0.000182096
          85   -0.463312   -0.462539 0.000180187
          86    -0.46012   -0.462511 0.000180273
          87   -0.462608   -0.462512 0.000178205
          88   -0.461712   -0.462503 0.000176411
          89   -0.462904   -0.462507 0.000174487
          90   -0.461408   -0.462495 0.000172975
          91   -0.460928   -0.462478  0.00017193
          92   -0.464696   -0.462502 0.000171743
          93   -0.460888   -0.462485 0.000170771
          94   -0.461688   -0.462476 0.000169164
          95   -0.462576   -0.462477 0.000167387
          96   -0.460088   -0.462452 0.000167483
          97    -0.46232   -0.462451 0.000165762
          98    -0.46388   -0.462466 0.000164711
          99   -0.457912    -0.46242 0.000169348
         100   -0.464328   -0.462439 0.000168726
