#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     9.12792     9.12792           0
           2     10.6351      9.8815    0.532863
           3     10.5497     10.1042    0.399083
           4     9.43001     9.93567     0.33301
           5     9.80185     9.90891    0.267481
           6     10.8303     10.0625    0.263318
           7     11.2569     10.2331    0.275498
           8     11.0596     10.3364    0.259711
           9     9.64481     10.2596    0.241956
          10     11.2366     10.3573    0.236664
          11     10.0909     10.3331    0.216385
          12     10.4165       10.34    0.198465
          13     9.72222     10.2925    0.188802
          14     8.99651     10.1999    0.196705
          15     9.04162     10.1227    0.198169
          16     9.84348     10.1052    0.186551
          17     9.82942      10.089    0.176281
          18     10.0414     10.0864    0.166508
          19     10.7596     10.1218     0.16147
          20     9.79214     10.1053    0.154236
          21     9.82843     10.0921    0.147454
          22     9.85362     10.0813    0.141149
          23     10.0883     10.0816    0.135013
          24     10.1794     10.0857    0.129449
          25     10.1855     10.0897    0.124332
          26     9.81116      10.079    0.120011
          27     10.2189     10.0841    0.115678
          28     10.5353     10.1003    0.112663
          29     9.50234     10.0796    0.110649
          30     10.4543     10.0921    0.107663
          31     10.3033     10.0989    0.104405
          32     9.97009     10.0949     0.10122
          33     11.0614     10.1242    0.102302
          34     10.0744     10.1227   0.0993032
          35     10.2633     10.1267   0.0965472
          36     10.3273     10.1323    0.094026
          37       10.05     10.1301    0.091511
          38     11.0796     10.1551   0.0924514
          39     10.1726     10.1555   0.0900819
          40     9.37638     10.1361   0.0899112
          41     10.6369     10.1483   0.0885442
          42      10.629     10.1597   0.0871729
          43     10.3515     10.1642   0.0852596
          44     10.2858     10.1669   0.0833666
          45      10.554     10.1755   0.0819566
          46     9.81022     10.1676   0.0805588
          47     10.7596     10.1802   0.0798235
          48     10.9372      10.196   0.0797033
          49      10.784      10.208    0.078975
          50     9.53068     10.1944   0.0785486
          51     10.4988     10.2004   0.0772348
          52     9.53642     10.1876   0.0767978
          53       9.949     10.1831   0.0754806
          54     9.79809      10.176   0.0744188
          55     9.81234     10.1694   0.0733589
          56     10.1337     10.1687   0.0720517
          57     10.0695      10.167   0.0708087
          58     10.0615     10.1652   0.0696112
          59     11.2273     10.1832   0.0707209
          60     9.93685     10.1791   0.0696613
          61     10.0794     10.1774   0.0685385
          62     10.9532       10.19   0.0685657
          63     10.4017     10.1933   0.0675597
          64     9.66131      10.185   0.0670135
          65     9.92805     10.1811    0.066099
          66     9.84224     10.1759   0.0652966
          67      9.0062     10.1585   0.0666151
          68     10.7105     10.1666   0.0661284
          69     9.46487     10.1564   0.0659473
          70     8.99604     10.1398   0.0670563
          71     10.3328     10.1425   0.0661669
          72     9.29894     10.1308   0.0662771
          73     9.06718     10.1163   0.0669517
          74     10.1701      10.117   0.0660509
          75     9.91499     10.1143   0.0652251
          76      10.605     10.1208   0.0646856
          77     10.8173     10.1298    0.064475
          78     9.70865     10.1244   0.0638741
          79     10.3666     10.1275   0.0631391
          80     11.2027     10.1409   0.0637644
          81     9.82364      10.137   0.0630973
          82      10.738     10.1443   0.0627521
          83      10.053     10.1432   0.0620057
          84     10.5164     10.1477   0.0614265
          85     10.3311     10.1498   0.0607417
          86     9.49177     10.1422   0.0605154
          87     10.2076     10.1429   0.0598245
          88     11.4273     10.1575    0.060899
          89     10.6752     10.1633   0.0604919
          90     10.5734     10.1679   0.0599912
          91     10.9098      10.176   0.0598833
          92     10.4246     10.1787   0.0592933
          93      10.297       10.18   0.0586694
          94     9.44035     10.1721   0.0585706
          95     9.67308     10.1669   0.0581891
          96      10.285     10.1681    0.057596
          97     10.5569     10.1721   0.0571415
          98     10.3389     10.1738   0.0565838
          99     10.5601     10.1777   0.0561465
         100      10.904      10.185   0.0560528
