#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       0.029       0.029           0
           2    0.018936    0.023968  0.00355816
           3    0.023136   0.0236907  0.00238289
           4    0.032116    0.025797  0.00255371
           5    0.041772    0.028992  0.00351285
           6     0.03362   0.0297633  0.00301087
           7    0.030164   0.0298206  0.00258129
           8    0.017228   0.0282465  0.00269618
           9    0.019904   0.0273196  0.00255098
          10     0.02408   0.0269956  0.00231636
          11    0.028932   0.0271716  0.00211246
          12    0.027524    0.027201  0.00193662
          13    0.029068   0.0273446  0.00179297
          14    0.021424   0.0269217  0.00171405
          15    0.025572   0.0268317  0.00160214
          16    0.030116    0.027037   0.0015151
          17    0.032332   0.0273485  0.00145764
          18    0.033852   0.0277098  0.00142073
          19    0.028284     0.02774  0.00134628
          20     0.02638    0.027672  0.00128068
          21      0.0266    0.027621  0.00122071
          22     0.02108   0.0273236  0.00120089
          23    0.032772   0.0275605  0.00117181
          24    0.018796   0.0271953  0.00117851
          25    0.034116   0.0274722  0.00116343
          26    0.026188   0.0274228  0.00111973
          27    0.023808   0.0272889  0.00108623
          28      0.0298   0.0273786  0.00105113
          29    0.028532   0.0274183  0.00101564
          30    0.031264   0.0275465 0.000989843
          31    0.029872   0.0276215 0.000960751
          32    0.027496   0.0276176 0.000930735
          33    0.024568   0.0275252 0.000907107
          34    0.022724    0.027384 0.000891351
          35     0.02728    0.027381 0.000865889
          36    0.025664   0.0273333 0.000843149
          37    0.030884   0.0274293 0.000825804
          38    0.035084   0.0276307 0.000828277
          39    0.022212   0.0274918  0.00081861
          40    0.025428   0.0274402 0.000799769
          41    0.029616   0.0274933 0.000782021
          42     0.02486   0.0274306 0.000765911
          43    0.024288   0.0273575 0.000751578
          44     0.03202   0.0274635 0.000741929
          45    0.022468   0.0273524 0.000733699
          46    0.033952   0.0274959 0.000731642
          47     0.03336   0.0276207 0.000726636
          48     0.01884   0.0274377 0.000734163
          49    0.029092   0.0274715 0.000719956
          50    0.030156   0.0275252 0.000707556
          51    0.022568    0.027428 0.000700327
          52    0.023052   0.0273438 0.000691897
          53    0.023408   0.0272696 0.000682815
          54    0.022328   0.0271781 0.000676275
          55    0.030136   0.0272319 0.000666114
          56    0.035324   0.0273764  0.00066971
          57     0.03588   0.0275255 0.000674372
          58    0.029924   0.0275669 0.000664012
          59    0.026732   0.0275527 0.000652908
          60    0.033124   0.0276456 0.000648595
          61    0.024448   0.0275932 0.000640078
          62    0.020504   0.0274788 0.000639885
          63      0.0228   0.0274046 0.000634023
          64    0.026564   0.0273914 0.000624253
          65    0.029148   0.0274185 0.000615234
          66     0.02182   0.0273336 0.000611731
          67     0.02706   0.0273296 0.000602615
          68    0.031772   0.0273949 0.000597284
          69    0.027876   0.0274019 0.000588668
          70     0.02106   0.0273113 0.000587189
          71    0.028892   0.0273335  0.00057934
          72     0.03192   0.0273972 0.000574785
          73    0.031092   0.0274478 0.000569136
          74     0.02694    0.027441 0.000561486
          75    0.025064   0.0274093 0.000554893
          76    0.025252   0.0273809 0.000548318
          77    0.023264   0.0273274 0.000543797
          78    0.021412   0.0272516 0.000542088
          79      0.0306    0.027294  0.00053688
          80    0.035288   0.0273939 0.000539388
          81    0.022276   0.0273307 0.000536417
          82    0.037808   0.0274585  0.00054488
          83     0.01754    0.027339 0.000551264
          84    0.039324   0.0274817 0.000562863
          85    0.028068   0.0274886 0.000556283
          86    0.030372   0.0275221 0.000550824
          87     0.02208   0.0274595 0.000548033
          88    0.025176   0.0274336 0.000542419
          89    0.021688    0.027369 0.000540153
          90    0.024196   0.0273338   0.0005353
          91    0.032944   0.0273954 0.000532956
          92    0.032184   0.0274475 0.000529699
          93    0.026448   0.0274367 0.000524112
          94    0.023752   0.0273975     0.00052
          95     0.02826   0.0274066 0.000514606
          96    0.036668   0.0275031 0.000518209
          97    0.031148   0.0275407 0.000514228
          98    0.028748    0.027553 0.000509128
          99    0.026752   0.0275449 0.000504049
         100    0.016312   0.0274326 0.000511372
