           1    0.355142
           2    0.354472
           3    0.355085
           4    0.354568
           5    0.354589
           6    0.354022
           7    0.353848
           8    0.353966
           9    0.353819
          10    0.354207
          11    0.354103
          12    0.354172
          13    0.353944
          14    0.354204
          15    0.354129
          16    0.354034
          17    0.354063
          18    0.353851
          19    0.353892
          20    0.353814
          21    0.353898
          22    0.353768
          23    0.353785
          24    0.353817
          25     0.35381
          26    0.353962
          27     0.35406
          28    0.353955
          29    0.353901
          30    0.353985
          31    0.353844
          32    0.353809
          33    0.353785
          34    0.353837
          35    0.353867
          36    0.353813
          37    0.353792
          38    0.353786
          39    0.353781
          40    0.353793
          41    0.353757
          42    0.353777
          43     0.35376
          44    0.353758
          45    0.353769
          46    0.353831
          47     0.35391
          48    0.353836
          49    0.353905
          50    0.353881
          51     0.35388
          52    0.353865
          53    0.353871
          54     0.35386
          55    0.353748
          56    0.353776
          57    0.353747
          58    0.353733
          59     0.35376
          60    0.353776
          61    0.353754
          62    0.353718
          63     0.35372
          64    0.353737
          65    0.353727
          66    0.353759
          67    0.353766
          68     0.35373
          69    0.353716
          70    0.353743
          71     0.35378
          72    0.353769
          73    0.353825
          74    0.353851
          75    0.353861
          76    0.353878
          77    0.353938
          78    0.353928
          79    0.353928
          80    0.353931
          81    0.353895
          82    0.353864
          83    0.353868
          84    0.353849
          85    0.353892
          86    0.353947
          87    0.353922
          88    0.353922
          89     0.35393
          90    0.353889
          91    0.353921
          92    0.353895
          93    0.353922
          94    0.353894
          95    0.353869
          96    0.353872
          97    0.353883
          98    0.353875
          99    0.353874
         100    0.353884
           1    0.355142
           2    0.354472
           3    0.355085
           4    0.354568
           5    0.354589
           6    0.354022
           7    0.353848
           8    0.353966
           9    0.353819
          10    0.354207
          11    0.354103
          12    0.354172
          13    0.353944
          14    0.354204
          15    0.354129
          16    0.354034
          17    0.354063
          18    0.353851
          19    0.353892
          20    0.353814
          21    0.353898
          22    0.353768
          23    0.353785
          24    0.353817
          25     0.35381
          26    0.353962
          27     0.35406
          28    0.353955
          29    0.353901
          30    0.353985
          31    0.353844
          32    0.353809
          33    0.353785
          34    0.353837
          35    0.353867
          36    0.353813
          37    0.353792
          38    0.353786
          39    0.353781
          40    0.353793
          41    0.353757
          42    0.353777
          43     0.35376
          44    0.353758
          45    0.353769
          46    0.353831
          47     0.35391
          48    0.353836
          49    0.353905
          50    0.353881
          51     0.35388
          52    0.353865
          53    0.353871
          54     0.35386
          55    0.353748
          56    0.353776
          57    0.353747
          58    0.353733
          59     0.35376
          60    0.353776
          61    0.353754
          62    0.353718
          63     0.35372
          64    0.353737
          65    0.353727
          66    0.353759
          67    0.353766
          68     0.35373
          69    0.353716
          70    0.353743
          71     0.35378
          72    0.353769
          73    0.353825
          74    0.353851
          75    0.353861
          76    0.353878
          77    0.353938
          78    0.353928
          79    0.353928
          80    0.353931
          81    0.353895
          82    0.353864
          83    0.353868
          84    0.353849
          85    0.353892
          86    0.353947
          87    0.353922
          88    0.353922
          89     0.35393
          90    0.353889
          91    0.353921
          92    0.353895
          93    0.353922
          94    0.353894
          95    0.353869
          96    0.353872
          97    0.353883
          98    0.353875
          99    0.353874
         100    0.353884
           1    0.355142
           2    0.354472
           3    0.355085
           4    0.354568
           5    0.354589
           6    0.354022
           7    0.353848
           8    0.353966
           9    0.353819
          10    0.354207
          11    0.354103
          12    0.354172
          13    0.353944
          14    0.354204
          15    0.354129
          16    0.354034
          17    0.354063
          18    0.353851
          19    0.353892
          20    0.353814
          21    0.353898
          22    0.353768
          23    0.353785
          24    0.353817
          25     0.35381
          26    0.353962
          27     0.35406
          28    0.353955
          29    0.353901
          30    0.353985
          31    0.353844
          32    0.353809
          33    0.353785
          34    0.353837
          35    0.353867
          36    0.353813
          37    0.353792
          38    0.353786
          39    0.353781
          40    0.353793
          41    0.353757
          42    0.353777
          43     0.35376
          44    0.353758
          45    0.353769
          46    0.353831
          47     0.35391
          48    0.353836
          49    0.353905
          50    0.353881
          51     0.35388
          52    0.353865
          53    0.353871
          54     0.35386
          55    0.353748
          56    0.353776
          57    0.353747
          58    0.353733
          59     0.35376
          60    0.353776
          61    0.353754
          62    0.353718
          63     0.35372
          64    0.353737
          65    0.353727
          66    0.353759
          67    0.353766
          68     0.35373
          69    0.353716
          70    0.353743
          71     0.35378
          72    0.353769
          73    0.353825
          74    0.353851
          75    0.353861
          76    0.353878
          77    0.353938
          78    0.353928
          79    0.353928
          80    0.353931
          81    0.353895
          82    0.353864
          83    0.353868
          84    0.353849
          85    0.353892
          86    0.353947
          87    0.353922
          88    0.353922
          89     0.35393
          90    0.353889
          91    0.353921
          92    0.353895
          93    0.353922
          94    0.353894
          95    0.353869
          96    0.353872
          97    0.353883
          98    0.353875
          99    0.353874
         100    0.353884
           1      0.3481
           2    0.347594
           3    0.348731
           4    0.349348
           5     0.34889
           6    0.348446
           7    0.348558
           8    0.348351
           9    0.348328
          10    0.348423
          11    0.348091
          12    0.348093
          13    0.347947
          14    0.348147
          15    0.348063
          16    0.348033
          17    0.348059
          18    0.347898
          19    0.347974
          20      0.3479
          21     0.34793
          22     0.34788
          23    0.348041
          24    0.348173
          25    0.348163
          26    0.348183
          27    0.348252
          28    0.348253
          29    0.348262
          30     0.34839
          31    0.348328
          32    0.348297
          33    0.348286
          34    0.348313
          35     0.34838
          36     0.34839
          37    0.348386
          38    0.348333
          39    0.348217
          40    0.348201
          41    0.348172
          42    0.348187
          43     0.34816
          44    0.348127
          45    0.348129
          46    0.348124
          47    0.348138
          48    0.348095
          49    0.348073
          50    0.348015
          51    0.347989
          52    0.348006
          53    0.348023
          54    0.348029
          55    0.347943
          56    0.348005
          57    0.347979
          58    0.347958
          59    0.348026
          60    0.348068
          61    0.348047
          62    0.347994
          63    0.347998
          64    0.347997
          65    0.347999
          66    0.347987
          67    0.347967
          68    0.347944
          69    0.347963
          70    0.347979
          71     0.34802
          72     0.34802
          73    0.348109
          74    0.348118
          75    0.348118
          76    0.348128
          77    0.348166
          78    0.348146
          79    0.348145
          80    0.348138
          81    0.348097
          82    0.348063
          83    0.348058
          84    0.348024
          85     0.34806
          86    0.348115
          87    0.348131
          88    0.348113
          89    0.348128
          90    0.348089
          91    0.348122
          92    0.348121
          93    0.348126
          94    0.348073
          95    0.348035
          96    0.348045
          97    0.348084
          98     0.34807
          99     0.34807
         100    0.348098
           1      0.3481
           2    0.347594
           3    0.348731
           4    0.349348
           5     0.34889
           6    0.348446
           7    0.348558
           8    0.348351
           9    0.348328
          10    0.348423
          11    0.348091
          12    0.348093
          13    0.347947
          14    0.348147
          15    0.348063
          16    0.348033
          17    0.348059
          18    0.347898
          19    0.347974
          20      0.3479
          21     0.34793
          22     0.34788
          23    0.348041
          24    0.348173
          25    0.348163
          26    0.348183
          27    0.348252
          28    0.348253
          29    0.348262
          30     0.34839
          31    0.348328
          32    0.348297
          33    0.348286
          34    0.348313
          35     0.34838
          36     0.34839
          37    0.348386
          38    0.348333
          39    0.348217
          40    0.348201
          41    0.348172
          42    0.348187
          43     0.34816
          44    0.348127
          45    0.348129
          46    0.348124
          47    0.348138
          48    0.348095
          49    0.348073
          50    0.348015
          51    0.347989
          52    0.348006
          53    0.348023
          54    0.348029
          55    0.347943
          56    0.348005
          57    0.347979
          58    0.347958
          59    0.348026
          60    0.348068
          61    0.348047
          62    0.347994
          63    0.347998
          64    0.347997
          65    0.347999
          66    0.347987
          67    0.347967
          68    0.347944
          69    0.347963
          70    0.347979
          71     0.34802
          72     0.34802
          73    0.348109
          74    0.348118
          75    0.348118
          76    0.348128
          77    0.348166
          78    0.348146
          79    0.348145
          80    0.348138
          81    0.348097
          82    0.348063
          83    0.348058
          84    0.348024
          85     0.34806
          86    0.348115
          87    0.348131
          88    0.348113
          89    0.348128
          90    0.348089
          91    0.348122
          92    0.348121
          93    0.348126
          94    0.348073
          95    0.348035
          96    0.348045
          97    0.348084
          98     0.34807
          99     0.34807
         100    0.348098
           1     0.34728
           2    0.347395
           3    0.346774
           4    0.347446
           5    0.347166
           6    0.347624
           7    0.347415
           8    0.347472
           9    0.347583
          10    0.347412
          11     0.34761
          12    0.347542
          13    0.347523
          14    0.347563
          15    0.347819
          16    0.347967
          17    0.347979
          18    0.348031
          19    0.348112
          20     0.34813
          21     0.34821
          22    0.348314
          23    0.348216
          24    0.348173
          25    0.348176
          26    0.348232
          27    0.348316
          28    0.348337
          29     0.34832
          30    0.348252
          31    0.348091
          32     0.34811
          33    0.348086
          34    0.348087
          35    0.348041
          36    0.348023
          37    0.348022
          38    0.348029
          39    0.348015
          40    0.347991
          41    0.347999
          42    0.347919
          43    0.347878
          44    0.347891
          45    0.347926
          46    0.347922
          47    0.347844
          48    0.347909
          49    0.347853
          50    0.347882
          51    0.347934
          52    0.347986
          53     0.34795
          54     0.34791
          55    0.347917
          56    0.347918
          57    0.347904
          58    0.347903
          59    0.347861
          60    0.347884
          61    0.347884
          62    0.347909
          63    0.347951
          64    0.347958
          65    0.348064
          66    0.348072
          67    0.348067
          68    0.348081
          69     0.34811
          70    0.348091
          71    0.348096
          72    0.348089
          73    0.348041
          74    0.347995
          75     0.34799
          76    0.347974
          77    0.348011
          78    0.348072
