           1    0.494282
           2    0.494445
           3    0.494877
           4    0.495133
           5    0.494903
           6    0.495285
           7    0.494878
           8    0.495106
           9    0.495065
          10    0.495205
          11    0.495259
          12    0.495327
          13    0.495327
          14    0.495393
          15     0.49538
          16    0.495312
          17    0.495344
          18     0.49543
          19    0.495445
          20    0.495426
          21    0.495271
          22    0.495251
          23    0.495337
          24    0.495334
          25    0.495325
          26    0.495349
          27    0.495319
          28    0.495293
          29    0.495263
          30    0.495212
          31    0.495255
          32    0.495273
          33    0.495299
          34    0.495337
          35    0.495273
          36    0.495275
          37    0.495295
          38    0.495273
          39    0.495284
          40    0.495284
          41    0.495325
          42    0.495368
          43    0.495321
          44    0.495313
          45    0.495336
          46    0.495309
          47    0.495326
          48    0.495317
          49    0.495339
          50    0.495393
          51    0.495382
          52    0.495395
          53    0.495401
          54     0.49546
          55    0.495439
          56    0.495399
          57    0.495404
          58    0.495411
          59    0.495418
          60    0.495417
          61    0.495434
          62    0.495411
          63    0.495432
          64    0.495447
          65    0.495441
          66    0.495428
          67    0.495402
          68    0.495388
          69    0.495446
          70    0.495424
          71    0.495412
          72    0.495391
          73    0.495407
          74    0.495385
          75    0.495396
          76    0.495384
          77    0.495405
          78    0.495383
          79    0.495354
          80    0.495359
          81    0.495371
          82    0.495363
          83    0.495346
          84    0.495341
          85    0.495334
          86    0.495328
          87    0.495336
          88    0.495333
          89    0.495321
          90     0.49531
          91    0.495325
          92    0.495353
          93    0.495357
          94    0.495361
          95    0.495348
          96    0.495352
          97    0.495352
          98    0.495347
          99    0.495366
         100    0.495371
           1    0.494282
           2    0.494445
           3    0.494877
           4    0.495133
           5    0.494903
           6    0.495285
           7    0.494878
           8    0.495106
           9    0.495065
          10    0.495205
          11    0.495259
          12    0.495327
          13    0.495327
          14    0.495393
          15     0.49538
          16    0.495312
          17    0.495344
          18     0.49543
          19    0.495445
          20    0.495426
          21    0.495271
          22    0.495251
          23    0.495337
          24    0.495334
          25    0.495325
          26    0.495349
          27    0.495319
          28    0.495293
          29    0.495263
          30    0.495212
          31    0.495255
          32    0.495273
          33    0.495299
          34    0.495337
          35    0.495273
          36    0.495275
          37    0.495295
          38    0.495273
          39    0.495284
          40    0.495284
          41    0.495325
          42    0.495368
          43    0.495321
          44    0.495313
          45    0.495336
          46    0.495309
          47    0.495326
          48    0.495317
          49    0.495339
          50    0.495393
          51    0.495382
          52    0.495395
          53    0.495401
          54     0.49546
          55    0.495439
          56    0.495399
          57    0.495404
          58    0.495411
          59    0.495418
          60    0.495417
          61    0.495434
          62    0.495411
          63    0.495432
          64    0.495447
          65    0.495441
          66    0.495428
          67    0.495402
          68    0.495388
          69    0.495446
          70    0.495424
          71    0.495412
          72    0.495391
          73    0.495407
          74    0.495385
          75    0.495396
          76    0.495384
          77    0.495405
          78    0.495383
          79    0.495354
          80    0.495359
          81    0.495371
          82    0.495363
          83    0.495346
          84    0.495341
          85    0.495334
          86    0.495328
          87    0.495336
          88    0.495333
          89    0.495321
          90     0.49531
          91    0.495325
          92    0.495353
          93    0.495357
          94    0.495361
          95    0.495348
          96    0.495352
          97    0.495352
          98    0.495347
          99    0.495366
         100    0.495371
           1    0.494282
           2    0.494445
           3    0.494877
           4    0.495133
           5    0.494903
           6    0.495285
           7    0.494878
           8    0.495106
           9    0.495065
          10    0.495205
          11    0.495259
          12    0.495327
          13    0.495327
          14    0.495393
          15     0.49538
          16    0.495312
          17    0.495344
          18     0.49543
          19    0.495445
          20    0.495426
          21    0.495271
          22    0.495251
          23    0.495337
          24    0.495334
          25    0.495325
          26    0.495349
          27    0.495319
          28    0.495293
          29    0.495263
          30    0.495212
          31    0.495255
          32    0.495273
          33    0.495299
          34    0.495337
          35    0.495273
          36    0.495275
          37    0.495295
          38    0.495273
          39    0.495284
          40    0.495284
          41    0.495325
          42    0.495368
          43    0.495321
          44    0.495313
          45    0.495336
          46    0.495309
          47    0.495326
          48    0.495317
          49    0.495339
          50    0.495393
          51    0.495382
          52    0.495395
          53    0.495401
          54     0.49546
          55    0.495439
          56    0.495399
          57    0.495404
          58    0.495411
          59    0.495418
          60    0.495417
          61    0.495434
          62    0.495411
          63    0.495432
          64    0.495447
          65    0.495441
          66    0.495428
          67    0.495402
          68    0.495388
          69    0.495446
          70    0.495424
          71    0.495412
          72    0.495391
          73    0.495407
          74    0.495385
          75    0.495396
          76    0.495384
          77    0.495405
          78    0.495383
          79    0.495354
          80    0.495359
          81    0.495371
          82    0.495363
          83    0.495346
          84    0.495341
          85    0.495334
          86    0.495328
