#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.291992    0.291992           0
           2    0.294505    0.293249 0.000888652
           3    0.292362    0.292953 0.000639709
           4    0.291254    0.292528 0.000604596
           5    0.291039     0.29223 0.000552206
           6    0.295688    0.292807 0.000698996
           7    0.286663    0.291929  0.00100955
           8    0.289203    0.291588 0.000939103
           9    0.299261    0.292441  0.00115882
          10    0.292822    0.292479  0.00104357
          11    0.290568    0.292305 0.000963043
          12    0.284216    0.291631  0.00109355
          13    0.297233    0.292062  0.00109104
          14    0.294985    0.292271  0.00103289
          15     0.28352    0.291687  0.00111671
          16    0.293123    0.291777  0.00105051
          17    0.298857    0.292194  0.00106807
          18    0.299187    0.292582  0.00107709
          19    0.294376    0.292677  0.00102453
          20    0.295501    0.292818 0.000982986
          21    0.293661    0.292858 0.000936996
          22    0.288533    0.292661 0.000914798
          23    0.295994    0.292806 0.000886426
          24    0.293796    0.292847 0.000850451
          25    0.303708    0.293282 0.000920719
          26    0.291645    0.293219 0.000887456
          27    0.288372    0.293039 0.000872554
          28    0.290288    0.292941 0.000846907
          29    0.293114    0.292947 0.000817725
          30    0.296471    0.293065 0.000798858
          31     0.28447    0.292787  0.00081979
          32    0.299003    0.292982 0.000816863
          33    0.293037    0.292983 0.000792111
          34    0.285344    0.292759 0.000800044
          35    0.290137    0.292684 0.000780685
          36    0.296538    0.292791 0.000766305
          37    0.296558    0.292892 0.000752327
          38    0.297049    0.293002 0.000740439
          39       0.285    0.292797 0.000749339
          40     0.29196    0.292776 0.000730897
          41    0.288761    0.292678   0.0007196
          42    0.289601    0.292605 0.000706187
          43    0.289382     0.29253  0.00069373
          44    0.295586    0.292599 0.000681433
          45    0.297414    0.292706 0.000674639
          46    0.291868    0.292688 0.000660219
          47    0.298627    0.292814 0.000658155
          48    0.289422    0.292744 0.000648227
          49    0.301859     0.29293 0.000661151
          50    0.291619    0.292903 0.000648447
          51    0.294611    0.292937 0.000636596
          52     0.29448    0.292967 0.000625045
          53    0.296419    0.293032 0.000616637
          54    0.286561    0.292912  0.00061675
          55    0.293841    0.292929 0.000605768
          56    0.285084    0.292789 0.000610931
          57    0.292857     0.29279 0.000600214
          58    0.295607    0.292838 0.000591828
          59    0.300299    0.292965 0.000595152
          60    0.290293     0.29292 0.000586897
          61    0.294073    0.292939  0.00057758
          62    0.296286    0.292993 0.000570781
          63    0.287509    0.292906  0.00056832
          64    0.290298    0.292865 0.000560899
          65    0.291559    0.292845  0.00055263
          66    0.285534    0.292735 0.000555247
          67    0.288258    0.292668 0.000550965
          68    0.284314    0.292545 0.000556391
          69     0.29603    0.292595 0.000550615
          70    0.290113     0.29256 0.000543891
          71    0.299898    0.292663 0.000545963
          72    0.297024    0.292724 0.000541729
          73    0.286642    0.292641 0.000540676
          74     0.29202    0.292632 0.000533435
          75     0.29404    0.292651 0.000526653
          76     0.30221    0.292777 0.000534532
          77    0.294817    0.292803 0.000528246
          78    0.300772    0.292905 0.000531261
          79    0.294088     0.29292 0.000524747
          80    0.293714     0.29293 0.000518281
          81     0.29574    0.292965 0.000513042
          82    0.291507    0.292947 0.000507094
          83    0.292988    0.292948 0.000500984
          84    0.283631    0.292837  0.00050715
          85    0.290031    0.292804 0.000502257
          86    0.294012    0.292818 0.000496613
          87     0.29023    0.292788 0.000491795
          88    0.296141    0.292826  0.00048768
          89    0.296721     0.29287 0.000484161
          90    0.291864    0.292859  0.00047891
          91    0.299646    0.292933 0.000479419
          92    0.293992    0.292945 0.000474346
          93    0.300451    0.293026 0.000476062
          94    0.299612    0.293096 0.000476126
          95     0.29571    0.293123 0.000471909
          96     0.29416    0.293134 0.000467117
          97    0.289496    0.293096 0.000463804
          98    0.285847    0.293022 0.000464933
          99     0.28568    0.292948 0.000466115
         100    0.291755    0.292936 0.000461606
