#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.718016   -0.718016           0
           2   -0.718232   -0.718124 7.63675e-05
           3   -0.721336   -0.719195 0.000875677
           4   -0.719992   -0.719394 0.000679066
           5   -0.720168   -0.719549  0.00056062
           6   -0.717256   -0.719167 0.000583051
           7   -0.717136   -0.718877 0.000567354
           8   -0.720496   -0.719079 0.000531322
           9    -0.72248   -0.719457 0.000591597
          10   -0.721824   -0.719694 0.000577857
          11    -0.72136   -0.719845  0.00054482
          12   -0.720072   -0.719864 0.000499747
          13   -0.724328   -0.720207 0.000567137
          14   -0.720168   -0.720205 0.000526634
          15   -0.723832   -0.720446 0.000544224
          16    -0.72028   -0.720436 0.000510309
          17   -0.721848   -0.720519 0.000487004
          18   -0.716816   -0.720313 0.000501521
          19   -0.723872   -0.720501 0.000508899
          20    -0.72136   -0.720544 0.000485265
          21   -0.723192    -0.72067 0.000478264
          22    -0.71772   -0.720536 0.000474947
          23   -0.722576   -0.720624 0.000462508
          24   -0.718296   -0.720527 0.000453297
          25   -0.719784   -0.720498 0.000436139
          26   -0.723152     -0.7206 0.000431148
          27   -0.720192   -0.720585 0.000415444
          28   -0.721192   -0.720606 0.000401173
          29   -0.720696   -0.720609 0.000387351
          30   -0.720048   -0.720591 0.000374891
          31   -0.722784   -0.720661 0.000369414
          32   -0.722808   -0.720729 0.000363909
          33     -0.7234   -0.720809 0.000361774
          34   -0.719752   -0.720778 0.000352468
          35   -0.722816   -0.720837 0.000347173
          36      -0.719   -0.720786 0.000341257
          37   -0.719424   -0.720749 0.000334012
          38   -0.721408   -0.720766 0.000325672
          39   -0.716776   -0.720664 0.000333004
          40   -0.719464   -0.720634 0.000326027
          41   -0.718344   -0.720578 0.000322824
          42    -0.72244   -0.720622 0.000318167
          43   -0.722112   -0.720657 0.000312648
          44   -0.723592   -0.720724 0.000312578
          45   -0.720224   -0.720713 0.000305829
          46   -0.719952   -0.720696 0.000299627
          47   -0.722712   -0.720739 0.000296306
          48   -0.720024   -0.720724 0.000290507
          49    -0.72528   -0.720817 0.000299088
          50    -0.72396    -0.72088 0.000299639
          51    -0.72076   -0.720877 0.000293773
          52   -0.717488   -0.720812 0.000295267
          53   -0.721736    -0.72083 0.000290209
          54   -0.721944    -0.72085 0.000285568
          55   -0.719368   -0.720823 0.000281645
          56   -0.718048   -0.720774 0.000280942
          57    -0.71996    -0.72076 0.000276376
          58   -0.724912   -0.720831 0.000280731
          59   -0.717912   -0.720782 0.000280299
          60   -0.718008   -0.720735 0.000279413
          61   -0.718824   -0.720704 0.000276584
          62   -0.720944   -0.720708  0.00027215
          63   -0.712888   -0.720584 0.000294781
          64   -0.719152   -0.720562 0.000291023
          65   -0.719344   -0.720543 0.000287148
          66   -0.722792   -0.720577 0.000284812
          67   -0.722096     -0.7206 0.000281462
          68     -0.7216   -0.720614 0.000277708
          69   -0.721512   -0.720627 0.000273987
          70   -0.718184   -0.720592 0.000272288
          71    -0.71848   -0.720563 0.000270073
          72    -0.72664   -0.720647 0.000279201
          73   -0.718104   -0.720612 0.000277541
          74   -0.720816   -0.720615 0.000273804
          75   -0.720416   -0.720612 0.000270166
          76   -0.721616   -0.720625 0.000266934
          77   -0.718712   -0.720601 0.000264622
          78     -0.7224   -0.720624 0.000262233
          79   -0.722328   -0.720645 0.000259799
          80   -0.720784   -0.720647 0.000256557
          81   -0.720296   -0.720643 0.000253427
          82   -0.721832   -0.720657 0.000250751
          83   -0.722584    -0.72068 0.000248802
          84   -0.721744   -0.720693 0.000246162
          85   -0.721336   -0.720701 0.000243382
          86    -0.71948   -0.720686 0.000240966
          87   -0.725616   -0.720743 0.000244767
          88   -0.720264   -0.720738 0.000242046
          89   -0.718976   -0.720718 0.000240135
          90   -0.718872   -0.720697 0.000238341
          91    -0.72112   -0.720702 0.000235767
          92   -0.721824   -0.720714 0.000233519
          93   -0.719192   -0.720698 0.000231581
          94   -0.720896     -0.7207 0.000229127
          95   -0.721376   -0.720707 0.000226826
          96   -0.722936    -0.72073 0.000225648
          97   -0.720736    -0.72073 0.000223322
          98   -0.719032   -0.720713 0.000221715
          99   -0.723176   -0.720738 0.000220867
         100   -0.716352   -0.720694  0.00022297
