#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.680928   -0.680928           0
           2   -0.683528   -0.682228 0.000919239
           3   -0.681728   -0.682061 0.000627753
           4   -0.684832   -0.682754 0.000762566
           5    -0.67936   -0.682075 0.000860686
           6   -0.680632   -0.681835 0.000750096
           7    -0.68612   -0.682447 0.000857093
           8   -0.682472    -0.68245 0.000749962
           9   -0.684504   -0.682678 0.000700498
          10   -0.680896     -0.6825 0.000652727
          11   -0.683944   -0.682631 0.000606445
          12   -0.682944   -0.682657 0.000556467
          13   -0.684192   -0.682775 0.000526035
          14   -0.681248   -0.682666 0.000499647
          15   -0.678104   -0.682362 0.000551191
          16   -0.682752   -0.682387  0.00051728
          17   -0.682576   -0.682398 0.000486972
          18   -0.681696   -0.682359 0.000461475
          19   -0.686696   -0.682587  0.00049041
          20   -0.682488   -0.682582 0.000465914
          21   -0.678688   -0.682397 0.000479209
          22   -0.677088   -0.682155 0.000514604
          23    -0.68404   -0.682237 0.000498712
          24    -0.68172   -0.682216 0.000478397
          25    -0.68108    -0.68217 0.000461413
          26   -0.681488   -0.682144 0.000444412
          27   -0.682144   -0.682144 0.000427952
          28   -0.684344   -0.682223 0.000419819
          29    -0.68216    -0.68222 0.000405348
          30   -0.683352   -0.682258 0.000393588
          31   -0.682176   -0.682255   0.0003809
          32    -0.67896   -0.682153 0.000382666
          33   -0.683832   -0.682203 0.000374439
          34   -0.682712   -0.682218 0.000363725
          35   -0.680032   -0.682156 0.000358657
          36   -0.683104   -0.682182  0.00034966
          37   -0.681624   -0.682167 0.000340535
          38   -0.682896   -0.682186 0.000332113
          39   -0.682408   -0.682192 0.000323646
          40   -0.679504   -0.682125 0.000322456
          41    -0.68384   -0.682167 0.000317293
          42   -0.680432   -0.682125 0.000312415
          43   -0.684168   -0.682173  0.00030874
          44   -0.678656   -0.682093 0.000311898
          45   -0.682104   -0.682093 0.000304967
          46   -0.681632   -0.682083 0.000298502
          47   -0.684848   -0.682142 0.000297891
          48    -0.68208   -0.682141 0.000291688
          49     -0.6866   -0.682232 0.000299596
          50    -0.68164    -0.68222 0.000293837
          51   -0.678696   -0.682151 0.000296088
          52   -0.679808   -0.682106 0.000293802
          53   -0.681808     -0.6821 0.000288312
          54    -0.68488   -0.682152 0.000287532
          55   -0.679984   -0.682112 0.000284992
          56      -0.682    -0.68211  0.00027991
          57    -0.68144   -0.682098 0.000275246
          58   -0.679344   -0.682051 0.000274567
          59    -0.67996   -0.682015 0.000272191
          60   -0.683192   -0.682035  0.00026836
          61   -0.679968   -0.682001 0.000266091
          62   -0.681656   -0.681996 0.000261858
          63   -0.679264   -0.681952 0.000261266
          64   -0.680592   -0.681931 0.000258047
          65   -0.681904   -0.681931 0.000254077
          66   -0.683304   -0.681951 0.000251078
          67   -0.683432   -0.681973 0.000248302
          68   -0.682992   -0.681988 0.000245101
          69   -0.683072   -0.682004 0.000242052
          70   -0.683304   -0.682023 0.000239305
          71   -0.678448   -0.681972 0.000241173
          72      -0.682   -0.681973 0.000237824
          73   -0.684176   -0.682003 0.000236473
          74    -0.68316   -0.682019 0.000233794
          75   -0.678096   -0.681966 0.000236454
          76   -0.684424   -0.681999 0.000235544
          77    -0.68228   -0.682002 0.000232513
          78   -0.684688   -0.682037 0.000232068
          79   -0.683024   -0.682049 0.000229467
          80   -0.680968   -0.682036 0.000226996
          81   -0.683672   -0.682056 0.000225091
          82    -0.68116   -0.682045 0.000222611
          83    -0.68096   -0.682032 0.000220312
          84    -0.68184    -0.68203 0.000217701
          85   -0.676928    -0.68197  0.00022326
          86   -0.682176   -0.681972 0.000220677
          87   -0.684424      -0.682 0.000219933
          88   -0.681656   -0.681996 0.000217468
          89   -0.681304   -0.681988 0.000215164
          90    -0.68216    -0.68199 0.000212782
          91   -0.682952   -0.682001 0.000210706
          92   -0.682464   -0.682006 0.000208476
          93   -0.681112   -0.681996 0.000206455
          94   -0.679312   -0.681968 0.000206225
          95     -0.6802   -0.681949 0.000204892
          96   -0.681312   -0.681943 0.000202865
          97    -0.68184   -0.681942 0.000200776
          98    -0.68288   -0.681951 0.000198956
          99   -0.682952   -0.681961 0.000197203
         100   -0.683616   -0.681978 0.000195924
