#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         666    -2.55534    -2.53004  0.00770142
         667    -2.56285    -2.53009  0.00769003
         668    -2.50797    -2.53006  0.00767859
         669    -2.53172    -2.53006  0.00766711
         670    -2.54471    -2.53008   0.0076557
         671    -2.52797    -2.53008  0.00764429
         672    -2.52083    -2.53007  0.00763293
         673    -2.54105    -2.53008   0.0076216
         674    -2.55555    -2.53012  0.00761039
         675    -2.60264    -2.53023  0.00759987
         676     -2.6622    -2.53042  0.00759113
         677    -2.69358    -2.53067  0.00758375
         678    -2.68699     -2.5309  0.00757607
         679    -2.62944    -2.53104   0.0075663
         680    -2.60204    -2.53115  0.00755589
         681    -2.51812    -2.53113  0.00754482
         682    -2.51865    -2.53111  0.00753378
         683    -2.44228    -2.53098  0.00752387
         684    -2.42926    -2.53083  0.00751434
         685    -2.43191    -2.53069  0.00750476
         686    -2.42169    -2.53053   0.0074955
         687    -2.48552    -2.53046  0.00748488
         688    -2.43289    -2.53032  0.00747534
         689    -2.48059    -2.53025  0.00746484
         690    -2.44217    -2.53012  0.00745511
         691    -2.52063    -2.53011  0.00744434
         692    -2.44245    -2.52998  0.00743466
         693    -2.43883    -2.52985  0.00742509
         694    -2.40509    -2.52967  0.00741657
         695    -2.46378    -2.52957   0.0074065
         696    -2.46401    -2.52948  0.00739646
         697    -2.46732    -2.52939  0.00738639
         698     -2.4817    -2.52932  0.00737612
         699     -2.5133     -2.5293   0.0073656
         700     -2.5111    -2.52927  0.00735513
         701    -2.54872     -2.5293  0.00734469
         702    -2.59522    -2.52939  0.00733482
         703    -2.61698    -2.52952  0.00732545
         704    -2.52167    -2.52951  0.00731505
         705    -2.55287    -2.52954  0.00730475
         706    -2.56849     -2.5296  0.00729461
         707    -2.53056     -2.5296  0.00728429
         708    -2.49846    -2.52955  0.00727414
         709    -2.51954    -2.52954  0.00726389
         710    -2.47472    -2.52946  0.00725407
         711    -2.54744    -2.52949  0.00724391
         712    -2.59093    -2.52957  0.00723425
         713    -2.50198    -2.52953  0.00722421
         714    -2.57705     -2.5296   0.0072144
         715    -2.52688     -2.5296  0.00720431
         716    -2.50007    -2.52956  0.00719437
         717    -2.52516    -2.52955  0.00718434
         718     -2.5007    -2.52951  0.00717444
         719    -2.50617    -2.52948  0.00716454
         720    -2.51581    -2.52946  0.00715461
         721    -2.48482     -2.5294  0.00714496
         722    -2.54504    -2.52942  0.00713509
         723    -2.51436     -2.5294  0.00712525
         724     -2.4823    -2.52933  0.00711571
         725    -2.46346    -2.52924  0.00710647
         726    -2.45224    -2.52914  0.00709748
         727    -2.46129    -2.52904  0.00708833
         728    -2.52393    -2.52903   0.0070786
         729    -2.54663    -2.52906  0.00706893
         730    -2.54887    -2.52909   0.0070593
         731    -2.57277    -2.52915  0.00704989
         732    -2.54955    -2.52917  0.00704032
         733    -2.56575    -2.52922  0.00703089
         734    -2.50432    -2.52919  0.00702139
         735    -2.51313    -2.52917  0.00701187
         736    -2.44602    -2.52905  0.00700325
         737    -2.49361    -2.52901  0.00699392
         738     -2.4377    -2.52888  0.00698553
         739    -2.40965    -2.52872  0.00697794
         740    -2.38164    -2.52852  0.00697135
         741    -2.35299    -2.52829  0.00696596
         742    -2.35794    -2.52806  0.00696035
         743    -2.39463    -2.52788   0.0069533
         744    -2.39563     -2.5277  0.00694623
         745    -2.41987    -2.52755  0.00693841
         746    -2.42625    -2.52742  0.00693044
         747    -2.52524    -2.52742  0.00692116
         748    -2.49008    -2.52737  0.00691209
         749    -2.49171    -2.52732  0.00690303
         750    -2.47351    -2.52725   0.0068942
         751    -2.48767    -2.52719  0.00688522
         752    -2.40142    -2.52703  0.00687809
         753     -2.4024    -2.52686  0.00687095
         754    -2.35319    -2.52663   0.0068657
         755    -2.35826    -2.52641  0.00686022
         756    -2.31446    -2.52613  0.00685687
         757    -2.33677    -2.52588  0.00685238
         758    -2.34032    -2.52563  0.00684771
         759    -2.38051    -2.52544  0.00684135
         760    -2.43727    -2.52533  0.00683334
         761    -2.47772    -2.52526  0.00682464
         762    -2.52001    -2.52526  0.00681569
         763    -2.57859    -2.52533  0.00680712
         764    -2.53922    -2.52534  0.00679823
         765    -2.52937    -2.52535  0.00678935
         766    -2.48206    -2.52529  0.00678072
         767    -2.45407     -2.5252  0.00677251
         768    -2.39433    -2.52503  0.00676584
         769    -2.40906    -2.52488  0.00675872
         770    -2.42941    -2.52475  0.00675108
         771    -2.38594    -2.52457  0.00674472
         772    -2.41084    -2.52443   0.0067376
         773    -2.42439     -2.5243  0.00673012
         774    -2.41805    -2.52416  0.00672283
         775    -2.39688      -2.524  0.00671616
         776    -2.41095    -2.52385  0.00670908
         777     -2.3854    -2.52367  0.00670281
         778    -2.41078    -2.52353  0.00669577
         779    -2.42466     -2.5234  0.00668838
         780    -2.41962    -2.52327  0.00668113
         781    -2.42313    -2.52314   0.0066738
         782    -2.41582      -2.523  0.00666668
         783    -2.43938    -2.52289  0.00665902
         784    -2.49341    -2.52286  0.00665063
         785    -2.51063    -2.52284  0.00664218
         786    -2.44932    -2.52275  0.00663439
         787    -2.53209    -2.52276  0.00662597
         788    -2.50441    -2.52274   0.0066176
         789    -2.55558    -2.52278  0.00660934
         790    -2.50341    -2.52275  0.00660102
         791    -2.48725    -2.52271  0.00659283
         792    -2.43751     -2.5226  0.00658538
         793    -2.45268    -2.52251  0.00657767
         794    -2.44093    -2.52241  0.00657019
         795    -2.41612    -2.52228  0.00656328
         796     -2.4709    -2.52221  0.00655535
         797    -2.44057    -2.52211  0.00654793
         798    -2.44424    -2.52201  0.00654045
         799    -2.54034    -2.52204   0.0065323
         800    -2.50966    -2.52202  0.00652416
         801    -2.50566      -2.522  0.00651604
         802    -2.46826    -2.52193  0.00650826
         803    -2.46483    -2.52186  0.00650055
         804    -2.47456     -2.5218  0.00649273
         805    -2.37912    -2.52163  0.00648708
         806    -2.37051    -2.52144  0.00648174
         807      -2.409     -2.5213  0.00647521
         808    -2.39747    -2.52115  0.00646901
         809    -2.41273    -2.52101   0.0064624
         810    -2.38908    -2.52085  0.00645647
         811     -2.4228    -2.52073  0.00644964
         812    -2.42094     -2.5206  0.00644287
         813    -2.38317    -2.52044  0.00643716
         814    -2.45173    -2.52035  0.00642981
         815     -2.4063    -2.52021  0.00642344
         816    -2.48243    -2.52016  0.00641574
         817    -2.52106    -2.52017  0.00640789
         818    -2.55076     -2.5202  0.00640016
         819     -2.5416    -2.52023   0.0063924
         820    -2.50584    -2.52021  0.00638463
         821    -2.51727    -2.52021  0.00637685
         822    -2.55284    -2.52025  0.00636922
         823    -2.53114    -2.52026  0.00636149
         824    -2.53775    -2.52028  0.00635381
         825    -2.53524     -2.5203  0.00634613
         826    -2.57875    -2.52037  0.00633884
         827    -2.51965    -2.52037  0.00633118
         828    -2.51423    -2.52036  0.00632354
         829    -2.47947    -2.52031   0.0063161
         830    -2.46951    -2.52025  0.00630879
         831     -2.4665    -2.52019  0.00630153
         832    -2.43535    -2.52009  0.00629478
         833    -2.44687       -2.52  0.00628784
         834    -2.48434    -2.51996  0.00628044
         835    -2.46965    -2.51989  0.00627321
         836    -2.49874    -2.51987  0.00626576
         837    -2.53224    -2.51988  0.00625829
         838    -2.50129    -2.51986  0.00625086
         839    -2.52559    -2.51987  0.00624341
         840    -2.52911    -2.51988  0.00623599
         841    -2.50592    -2.51986   0.0062286
         842     -2.4678     -2.5198  0.00622151
         843    -2.49344    -2.51977   0.0062142
         844    -2.44735    -2.51968  0.00620743
         845    -2.40126    -2.51954  0.00620167
         846    -2.35039    -2.51934  0.00619756
         847    -2.39098    -2.51919   0.0061921
         848    -2.35986      -2.519  0.00618765
         849    -2.37486    -2.51884  0.00618269
         850    -2.41422    -2.51871  0.00617664
         851    -2.43789    -2.51862  0.00617011
         852    -2.47651    -2.51857  0.00616307
         853    -2.54205     -2.5186   0.0061559
         854    -2.56404    -2.51865  0.00614892
         855    -2.57416    -2.51871  0.00614207
         856    -2.59151     -2.5188  0.00613549
         857    -2.55058    -2.51884  0.00612844
         858    -2.51343    -2.51883   0.0061213
         859    -2.46161    -2.51876  0.00611454
         860    -2.41855    -2.51865  0.00610854
         861    -2.34271    -2.51844  0.00610486
         862    -2.34317    -2.51824  0.00610116
         863    -2.35856    -2.51805   0.0060969
         864    -2.36905    -2.51788  0.00609228
         865    -2.36918    -2.51771  0.00608766
         866    -2.42446     -2.5176  0.00608159
         867    -2.44815    -2.51752   0.0060751
         868    -2.51747    -2.51752   0.0060681
         869    -2.59193    -2.51761  0.00606172
         870     -2.6049    -2.51771  0.00605558
         871    -2.57313    -2.51777  0.00604897
         872    -2.62837     -2.5179  0.00604336
         873    -2.60916      -2.518  0.00603734
         874    -2.57608    -2.51807   0.0060308
         875    -2.48451    -2.51803  0.00602403
         876    -2.50128    -2.51801  0.00601718
         877     -2.4482    -2.51793  0.00601085
         878    -2.42867    -2.51783  0.00600486
         879    -2.36557    -2.51766  0.00600053
         880    -2.39395    -2.51752  0.00599535
         881    -2.41397     -2.5174   0.0059897
         882    -2.41738    -2.51729  0.00598398
         883    -2.43972     -2.5172  0.00597785
         884    -2.41143    -2.51708  0.00597229
         885    -2.45779    -2.51701  0.00596591
         886    -2.42839    -2.51691  0.00596002
         887    -2.43563    -2.51682    0.005954
         888    -2.52359    -2.51683   0.0059473
         889    -2.51299    -2.51682  0.00594061
         890    -2.52866    -2.51684  0.00593395
         891    -2.55191    -2.51687  0.00592743
         892    -2.56164    -2.51693  0.00592099
         893    -2.55108    -2.51696  0.00591449
         894    -2.52802    -2.51698  0.00590788
         895    -2.53246    -2.51699  0.00590131
         896    -2.48708    -2.51696  0.00589482
         897    -2.40248    -2.51683  0.00588962
         898    -2.44833    -2.51676  0.00588356
         899     -2.4347    -2.51666  0.00587772
         900    -2.44498    -2.51658  0.00587173
         901    -2.44066     -2.5165  0.00586582
         902    -2.50936    -2.51649  0.00585932
         903    -2.49279    -2.51647  0.00585289
         904    -2.48881    -2.51644   0.0058465
         905    -2.52641    -2.51645  0.00584005
         906    -2.48324    -2.51641  0.00583372
         907    -2.44311    -2.51633  0.00582785
         908    -2.40483    -2.51621  0.00582272
         909    -2.43266    -2.51611  0.00581704
         910    -2.42237    -2.51601  0.00581156
         911    -2.45359    -2.51594  0.00580558
         912    -2.46669    -2.51589  0.00579947
         913    -2.52973     -2.5159  0.00579314
         914    -2.55871    -2.51595  0.00578699
         915    -2.53106    -2.51597  0.00578069
         916    -2.53022    -2.51598   0.0057744
         917    -2.45054    -2.51591  0.00576854
         918    -2.44227    -2.51583  0.00576282
         919    -2.44393    -2.51575  0.00575708
         920    -2.35681    -2.51558  0.00575341
         921    -2.33774    -2.51539   0.0057504
         922    -2.34296     -2.5152  0.00574721
         923    -2.37432    -2.51505  0.00574301
         924    -2.41343    -2.51494  0.00573784
         925    -2.47318    -2.51489  0.00573182
         926      -2.486    -2.51486  0.00572571
         927      -2.468    -2.51481  0.00571976
         928    -2.50191     -2.5148  0.00571361
         929    -2.50663    -2.51479  0.00570747
         930    -2.48057    -2.51475  0.00570145
         931    -2.46646     -2.5147  0.00569556
         932    -2.42567     -2.5146  0.00569025
         933    -2.44697    -2.51453  0.00568462
         934    -2.45146    -2.51446  0.00567893
         935    -2.49889    -2.51445  0.00567288
         936    -2.41371    -2.51434  0.00566784
         937    -2.42071    -2.51424  0.00566267
         938    -2.39555    -2.51411  0.00565805
         939    -2.41101      -2.514  0.00565309
         940    -2.34903    -2.51383   0.0056498
         941    -2.37157    -2.51368  0.00564582
         942    -2.34977     -2.5135   0.0056425
         943    -2.34388    -2.51332  0.00563939
         944    -2.41611    -2.51322  0.00563435
         945    -2.35978    -2.51306  0.00563073
         946    -2.38161    -2.51292  0.00562649
         947    -2.40951    -2.51281  0.00562161
         948    -2.33027    -2.51262  0.00561898
         949    -2.33204    -2.51243  0.00561628
         950    -2.35521    -2.51226   0.0056128
         951    -2.29667    -2.51203  0.00561148
         952    -2.33633    -2.51185  0.00560862
         953    -2.38036    -2.51171  0.00560443
         954    -2.41776    -2.51161  0.00559942
         955    -2.36393    -2.51146  0.00559569
         956    -2.42982    -2.51137  0.00559049
         957    -2.49473    -2.51136  0.00558467
         958    -2.48742    -2.51133   0.0055789
         959    -2.48285     -2.5113  0.00557316
         960    -2.53678    -2.51133  0.00556742
         961    -2.56697    -2.51139  0.00556193
         962    -2.60474    -2.51148  0.00555699
         963    -2.58823    -2.51156  0.00555179
         964    -2.58698    -2.51164  0.00554659
         965    -2.57057     -2.5117  0.00554117
         966    -2.48728    -2.51168   0.0055355
         967    -2.45068    -2.51161  0.00553013
         968    -2.39584    -2.51149  0.00552571
         969    -2.40375    -2.51138  0.00552113
         970    -2.36581    -2.51123  0.00551747
         971    -2.37078    -2.51109  0.00551369
         972    -2.43005      -2.511  0.00550865
         973    -2.43269    -2.51092  0.00550357
         974    -2.49057     -2.5109  0.00549796
         975    -2.54765    -2.51094  0.00549245
         976    -2.52548    -2.51096  0.00548684
         977    -2.53142    -2.51098  0.00548127
         978    -2.49669    -2.51096  0.00547568
         979    -2.60399    -2.51106  0.00547091
         980    -2.58025    -2.51113  0.00546579
         981    -2.64715    -2.51127  0.00546197
         982     -2.5906    -2.51135  0.00545701
         983    -2.59258    -2.51143  0.00545208
         984    -2.62052    -2.51154  0.00544767
         985    -2.56166    -2.51159  0.00544238
         986    -2.53647    -2.51162  0.00543692
         987    -2.52433    -2.51163  0.00543142
         988    -2.49554    -2.51161  0.00542595
         989    -2.42972    -2.51153   0.0054211
         990    -2.45256    -2.51147  0.00541595
         991    -2.45688    -2.51142  0.00541076
         992    -2.44823    -2.51135  0.00540568
         993    -2.42781    -2.51127  0.00540089
         994    -2.41562    -2.51117  0.00539632
         995    -2.43313    -2.51109  0.00539146
         996      -2.442    -2.51102   0.0053865
         997    -2.36737    -2.51088  0.00538302
         998    -2.40139    -2.51077  0.00537874
         999    -2.37709    -2.51064  0.00537502
        1000    -2.39327    -2.51052  0.00537093
        1001    -2.43377    -2.51044  0.00536611
        1002    -2.36716     -2.5103  0.00536266
        1003    -2.46991    -2.51026  0.00535747
        1004    -2.43508    -2.51018  0.00535265
        1005    -2.43748    -2.51011  0.00534782
        1006    -2.43878    -2.51004  0.00534297
        1007    -2.40761    -2.50994  0.00533863
        1008    -2.39274    -2.50982   0.0053346
        1009    -2.36994    -2.50968  0.00533112
        1010    -2.36934    -2.50955  0.00532765
        1011    -2.41838    -2.50946  0.00532314
        1012    -2.35104     -2.5093  0.00532018
        1013     -2.3388    -2.50913  0.00531759
        1014    -2.38513    -2.50901  0.00531375
        1015    -2.44631    -2.50895  0.00530888
        1016    -2.48124    -2.50892  0.00530372
        1017     -2.4451    -2.50886  0.00529888
        1018    -2.43171    -2.50878  0.00529422
        1019    -2.43254    -2.50871  0.00528955
        1020    -2.46669    -2.50866  0.00528452
        1021    -2.47893    -2.50864  0.00527943
        1022    -2.44754    -2.50858   0.0052746
        1023      -2.416    -2.50849  0.00527022
        1024    -2.46974    -2.50845  0.00526521
        1025    -2.42873    -2.50837  0.00526065
        1026    -2.41767    -2.50828  0.00525626
        1027    -2.46886    -2.50824  0.00525129
        1028    -2.51259    -2.50825  0.00524618
        1029    -2.51941    -2.50826  0.00524109
        1030    -2.52786    -2.50828  0.00523604
        1031    -2.58985    -2.50836  0.00523156
        1032    -2.55889     -2.5084  0.00522672
        1033    -2.48732    -2.50838   0.0052217
        1034    -2.56587    -2.50844  0.00521694
        1035    -2.52333    -2.50845  0.00521192
        1036    -2.49685    -2.50844   0.0052069
        1037    -2.41871    -2.50836   0.0052026
        1038    -2.43923    -2.50829  0.00519801
        1039    -2.38902    -2.50818  0.00519428
        1040    -2.42359    -2.50809  0.00518992
        1041    -2.47004    -2.50806  0.00518506
        1042     -2.5019    -2.50805  0.00518009
        1043    -2.58852    -2.50813   0.0051757
        1044     -2.5538    -2.50817  0.00517093
        1045    -2.57365    -2.50824  0.00516636
        1046    -2.57875     -2.5083  0.00516186
        1047    -2.60406    -2.50839  0.00515774
        1048    -2.58016    -2.50846  0.00515327
        1049     -2.5641    -2.50852  0.00514863
        1050     -2.5198    -2.50853  0.00514374
        1051    -2.43287    -2.50845  0.00513935
        1052    -2.37369    -2.50833  0.00513606
        1053    -2.30973    -2.50814  0.00513465
        1054    -2.30526    -2.50795  0.00513338
        1055     -2.2991    -2.50775  0.00513233
        1056     -2.3655    -2.50761  0.00512924
        1057    -2.40102    -2.50751  0.00512538
        1058    -2.47577    -2.50748  0.00512062
        1059    -2.40568    -2.50739  0.00511669
        1060    -2.47315    -2.50735  0.00511196
        1061    -2.47362    -2.50732  0.00510724
        1062    -2.46387    -2.50728   0.0051026
        1063    -2.46603    -2.50724  0.00509794
        1064    -2.40816    -2.50715    0.005094
        1065    -2.41485    -2.50706  0.00508996
        1066    -2.41145    -2.50697  0.00508597
        1067    -2.41221    -2.50688  0.00508198
        1068    -2.42762    -2.50681  0.00507777
        1069    -2.46242    -2.50677  0.00507319
        1070    -2.48308    -2.50675  0.00506849
        1071    -2.52028    -2.50676  0.00506378
        1072    -2.55655     -2.5068  0.00505926
        1073    -2.61946    -2.50691  0.00505564
        1074    -2.67096    -2.50706  0.00505324
        1075     -2.6302    -2.50718  0.00504984
        1076    -2.64029     -2.5073  0.00504666
        1077    -2.65845    -2.50744  0.00504392
        1078    -2.65699    -2.50758  0.00504115
        1079    -2.58921    -2.50766  0.00503705
        1080    -2.52783    -2.50767  0.00503242
        1081    -2.51718    -2.50768  0.00502777
        1082     -2.5396    -2.50771  0.00502321
        1083    -2.47652    -2.50768  0.00501865
        1084    -2.50117    -2.50768  0.00501403
        1085    -2.47354    -2.50765  0.00500951
        1086    -2.48817    -2.50763  0.00500492
        1087    -2.44209    -2.50757  0.00500068
        1088    -2.42819    -2.50749  0.00499662
        1089    -2.44343    -2.50744  0.00499238
        1090    -2.39962    -2.50734  0.00498878
        1091     -2.4183    -2.50726  0.00498487
        1092    -2.45537    -2.50721  0.00498053
        1093    -2.50812    -2.50721  0.00497598
        1094    -2.57154    -2.50727  0.00497178
        1095    -2.59749    -2.50735  0.00496792
        1096    -2.61639    -2.50745  0.00496438
        1097    -2.54856    -2.50749     0.00496
        1098    -2.54443    -2.50752  0.00495559
        1099    -2.47709    -2.50749  0.00495116
        1100    -2.42272    -2.50742  0.00494726
        1101    -2.42404    -2.50734  0.00494335
        1102    -2.41511    -2.50726  0.00493957
        1103    -2.40356    -2.50716  0.00493599
        1104    -2.45511    -2.50712  0.00493174
        1105    -2.48743     -2.5071  0.00492731
        1106    -2.51993    -2.50711  0.00492287
        1107    -2.50701    -2.50711  0.00491842
        1108    -2.51193    -2.50711  0.00491398
        1109    -2.45494    -2.50707  0.00490978
        1110    -2.43173      -2.507  0.00490582
        1111    -2.44367    -2.50694  0.00490174
        1112      -2.479    -2.50692   0.0048974
        1113    -2.38584    -2.50681   0.0048942
        1114    -2.34709    -2.50666  0.00489191
        1115    -2.35559    -2.50653   0.0048894
        1116    -2.38709    -2.50642  0.00488619
        1117    -2.37287     -2.5063  0.00488328
        1118    -2.40439    -2.50621  0.00487976
        1119    -2.42164    -2.50614  0.00487598
        1120    -2.43307    -2.50607  0.00487207
        1121    -2.43613    -2.50601  0.00486812
        1122    -2.42447    -2.50593  0.00486432
        1123    -2.43607    -2.50587  0.00486039
        1124    -2.43374    -2.50581  0.00485649
        1125    -2.37666    -2.50569  0.00485353
        1126     -2.4333    -2.50563  0.00484964
        1127    -2.41647    -2.50555  0.00484599
        1128     -2.3498    -2.50541  0.00484366
        1129    -2.35784    -2.50528  0.00484113
        1130    -2.35848    -2.50515  0.00483859
        1131    -2.38449    -2.50504  0.00483549
        1132    -2.38834    -2.50494  0.00483231
        1133    -2.38867    -2.50484  0.00482914
        1134    -2.35254     -2.5047  0.00482675
        1135    -2.40056    -2.50461  0.00482337
        1136     -2.3818    -2.50451  0.00482033
        1137    -2.35851    -2.50438   0.0048178
        1138    -2.38144    -2.50427  0.00481478
        1139     -2.4615    -2.50423   0.0048107
        1140    -2.44059    -2.50418   0.0048068
        1141    -2.51042    -2.50418  0.00480259
        1142    -2.44061    -2.50413  0.00479871
        1143     -2.5234    -2.50414  0.00479454
        1144     -2.5296    -2.50416   0.0047904
        1145     -2.4855    -2.50415  0.00478625
        1146    -2.51043    -2.50415  0.00478207
        1147    -2.43638    -2.50409  0.00477827
        1148    -2.42733    -2.50403  0.00477457
        1149    -2.46243    -2.50399  0.00477056
        1150    -2.47148    -2.50396  0.00476649
        1151    -2.46381    -2.50393  0.00476248
        1152    -2.49897    -2.50392  0.00475835
        1153    -2.49413    -2.50392  0.00475423
        1154    -2.54104    -2.50395  0.00475022
        1155    -2.51187    -2.50395  0.00474611
        1156    -2.48982    -2.50394  0.00474202
        1157     -2.5034    -2.50394  0.00473792
        1158    -2.48186    -2.50392  0.00473387
        1159    -2.48977    -2.50391   0.0047298
        1160    -2.50206    -2.50391  0.00472572
        1161    -2.51476    -2.50392  0.00472166
        1162     -2.5003    -2.50391   0.0047176
        1163    -2.50078    -2.50391  0.00471354
        1164    -2.52166    -2.50393  0.00470952
        1165    -2.55655    -2.50397  0.00470569
        1166    -2.55911    -2.50402  0.00470189
        1167    -2.53912    -2.50405  0.00469796
        1168     -2.5665     -2.5041  0.00469424
        1169    -2.53264    -2.50413  0.00469029
        1170    -2.52562    -2.50415  0.00468632
        1171     -2.4796    -2.50413  0.00468236
        1172    -2.45497    -2.50408  0.00467855
        1173    -2.49128    -2.50407  0.00467458
        1174    -2.43546    -2.50401  0.00467096
        1175    -2.46247    -2.50398  0.00466712
        1176    -2.46377    -2.50394  0.00466328
        1177    -2.45824    -2.50391  0.00465948
        1178    -2.42431    -2.50384  0.00465601
        1179    -2.45889     -2.5038  0.00465222
        1180    -2.43945    -2.50375   0.0046486
        1181    -2.47568    -2.50372  0.00464472
        1182    -2.44533    -2.50367  0.00464105
        1183    -2.51767    -2.50368  0.00463715
        1184    -2.52042     -2.5037  0.00463325
        1185    -2.53572    -2.50373  0.00462942
        1186    -2.56679    -2.50378  0.00462582
        1187    -2.53643    -2.50381  0.00462201
        1188    -2.49733     -2.5038  0.00461812
        1189    -2.53853    -2.50383  0.00461433
        1190    -2.50247    -2.50383  0.00461045
        1191    -2.48759    -2.50381   0.0046066
        1192    -2.48214     -2.5038  0.00460277
        1193    -2.48576    -2.50378  0.00459894
        1194    -2.49086    -2.50377   0.0045951
        1195    -2.53296     -2.5038  0.00459132
        1196    -2.56843    -2.50385   0.0045878
        1197     -2.5641     -2.5039  0.00458424
        1198    -2.55567    -2.50394  0.00458062
        1199    -2.55467    -2.50399  0.00457699
        1200    -2.55535    -2.50403  0.00457338
        1201    -2.52077    -2.50404  0.00456959
        1202    -2.53434    -2.50407  0.00456586
        1203     -2.5525    -2.50411  0.00456224
        1204    -2.52616    -2.50413  0.00455849
        1205    -2.51318    -2.50413  0.00455471
        1206    -2.53168    -2.50416  0.00455099
        1207    -2.53354    -2.50418  0.00454729
        1208    -2.49921    -2.50418  0.00454352
        1209    -2.54916    -2.50421  0.00453992
        1210    -2.48741     -2.5042  0.00453619
        1211    -2.44911    -2.50415  0.00453267
        1212    -2.42315    -2.50409  0.00452942
        1213    -2.40716    -2.50401  0.00452639
        1214    -2.38451    -2.50391  0.00452374
        1215     -2.3669     -2.5038  0.00452142
        1216     -2.3725    -2.50369  0.00451899
        1217    -2.43528    -2.50363  0.00451563
        1218    -2.44847    -2.50359  0.00451214
        1219    -2.46951    -2.50356  0.00450853
        1220    -2.53818    -2.50359  0.00450492
        1221    -2.51896     -2.5036  0.00450125
        1222    -2.55139    -2.50364  0.00449774
        1223    -2.46099     -2.5036   0.0044942
        1224    -2.53601    -2.50363   0.0044906
        1225     -2.5042    -2.50363  0.00448694
        1226    -2.55126    -2.50367  0.00448344
        1227    -2.53103    -2.50369  0.00447985
        1228     -2.5917    -2.50376  0.00447677
        1229    -2.58418    -2.50383  0.00447361
        1230    -2.52682    -2.50385  0.00447001
        1231     -2.4798    -2.50383  0.00446642
        1232    -2.45244    -2.50379  0.00446299
        1233    -2.41142    -2.50371     0.00446
        1234    -2.45726    -2.50367  0.00445654
        1235     -2.4318    -2.50362  0.00445331
        1236    -2.44791    -2.50357  0.00444994
        1237    -2.49332    -2.50356  0.00444635
        1238    -2.53632    -2.50359  0.00444284
        1239    -2.49787    -2.50358  0.00443925
        1240    -2.52017     -2.5036  0.00443569
        1241     -2.5513    -2.50364  0.00443229
        1242    -2.55425    -2.50368   0.0044289
        1243    -2.54337    -2.50371  0.00442546
        1244    -2.54249    -2.50374  0.00442201
        1245    -2.52102    -2.50375  0.00441848
        1246    -2.56021     -2.5038  0.00441517
        1247    -2.50612     -2.5038  0.00441163
        1248    -2.49926     -2.5038  0.00440809
        1249    -2.45773    -2.50376  0.00440472
        1250    -2.45384    -2.50372  0.00440137
        1251    -2.44817    -2.50368  0.00439808
        1252    -2.43976    -2.50363  0.00439486
        1253    -2.46161    -2.50359  0.00439148
        1254    -2.48358    -2.50358  0.00438801
        1255    -2.47128    -2.50355  0.00438459
        1256    -2.48562    -2.50354  0.00438112
        1257    -2.59217    -2.50361   0.0043782
        1258    -2.55848    -2.50365  0.00437494
        1259     -2.5376    -2.50368  0.00437155
        1260    -2.50186    -2.50368  0.00436808
        1261    -2.55254    -2.50371  0.00436479
        1262    -2.50388    -2.50371  0.00436133
        1263    -2.48023     -2.5037  0.00435792
        1264    -2.46781    -2.50367  0.00435456
        1265    -2.52518    -2.50368  0.00435115
        1266    -2.49136    -2.50367  0.00434773
        1267    -2.45817    -2.50364  0.00434444
        1268    -2.44334    -2.50359  0.00434128
        1269    -2.45952    -2.50356  0.00433799
        1270     -2.5013    -2.50355  0.00433458
        1271    -2.43908     -2.5035  0.00433147
        1272    -2.42121    -2.50344  0.00432854
        1273    -2.42442    -2.50338  0.00432559
        1274    -2.46589    -2.50335  0.00432229
        1275    -2.42183    -2.50328  0.00431938
        1276     -2.4337    -2.50323  0.00431633
        1277    -2.46112     -2.5032  0.00431308
        1278    -2.48859    -2.50318  0.00430972
        1279    -2.43616    -2.50313  0.00430667
        1280    -2.44099    -2.50308  0.00430358
        1281      -2.561    -2.50313  0.00430046
        1282    -2.49912    -2.50313   0.0042971
        1283    -2.52627    -2.50314  0.00429379
        1284    -2.48772    -2.50313  0.00429046
        1285    -2.41468    -2.50306  0.00428768
        1286     -2.4148    -2.50299  0.00428489
        1287    -2.38092     -2.5029  0.00428261
        1288    -2.32569    -2.50276   0.0042815
        1289    -2.33888    -2.50263  0.00428006
        1290    -2.34478    -2.50251  0.00427849
        1291    -2.32612    -2.50238  0.00427736
        1292      -2.376    -2.50228  0.00427517
        1293    -2.36925    -2.50218   0.0042731
        1294    -2.42487    -2.50212  0.00427022
        1295    -2.41021    -2.50204  0.00426751
        1296    -2.41193    -2.50197  0.00426478
        1297    -2.45132    -2.50194  0.00426167
        1298    -2.41678    -2.50187  0.00425889
        1299    -2.46686    -2.50184   0.0042557
        1300    -2.41515    -2.50178  0.00425295
        1301    -2.39375    -2.50169  0.00425049
        1302    -2.37536     -2.5016  0.00424833
        1303    -2.39546    -2.50152  0.00424585
        1304     -2.4197    -2.50145  0.00424306
        1305    -2.43513     -2.5014  0.00424011
        1306    -2.45057    -2.50136  0.00423705
        1307    -2.45115    -2.50132  0.00423398
        1308    -2.45946    -2.50129  0.00423086
        1309    -2.48654    -2.50128  0.00422765
        1310    -2.45081    -2.50124  0.00422459
        1311    -2.42694    -2.50119  0.00422175
        1312    -2.44729    -2.50114  0.00421873
        1313    -2.46412    -2.50112  0.00421562
        1314    -2.45933    -2.50108  0.00421253
        1315    -2.53643    -2.50111  0.00420941
        1316    -2.51032    -2.50112  0.00420622
