#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         114    0.763911    0.761125   0.0248856
         115    0.765005    0.761159   0.0246693
         116    0.774246    0.761272   0.0244569
         117    0.769059    0.761338   0.0242479
         118    0.785152     0.76154   0.0240433
         119    0.746938    0.761417   0.0238415
         120    0.779282    0.761566   0.0236433
         121    0.728102     0.76129   0.0234495
         122    0.722703    0.760974   0.0232595
         123    0.711357     0.76057   0.0230739
         124    0.723679    0.760273   0.0228897
         125    0.758247    0.760256   0.0227066
         126    0.762164    0.760272   0.0225264
         127    0.791501    0.760517   0.0223504
         128    0.776046    0.760639   0.0221761
         129    0.780799    0.760795   0.0220047
         130    0.792871    0.761042   0.0218368
         131    0.780259    0.761188   0.0216706
         132    0.808932     0.76155   0.0215095
         133    0.804636    0.761874   0.0213502
         134    0.811301    0.762243    0.021194
         135    0.809711    0.762595     0.02104
         136    0.780141    0.762724   0.0208857
         137    0.787688    0.762906    0.020734
         138     0.76947    0.762953   0.0205838
         139    0.745669    0.762829   0.0204361
         140    0.756928    0.762787   0.0202902
         141    0.729276    0.762549   0.0201477
         142    0.714793    0.762213   0.0200086
         143    0.707227    0.761828   0.0198724
         144    0.731234    0.761616   0.0197355
         145    0.742577    0.761485   0.0195998
         146    0.777848    0.761597   0.0194659
         147    0.762199    0.761601   0.0193335
         148    0.759195    0.761585   0.0192029
         149    0.769588    0.761638   0.0190741
         150    0.773057    0.761714    0.018947
         151    0.764839    0.761735   0.0188216
         152    0.735025    0.761559   0.0186986
         153    0.742912    0.761437   0.0185768
         154    0.735069    0.761266   0.0184569
         155     0.72566    0.761037   0.0183393
         156    0.713901    0.760734   0.0182242
         157    0.768816    0.760786   0.0181082
         158    0.768924    0.760837   0.0179937
         159    0.760163    0.760833   0.0178805
         160    0.781245    0.760961   0.0177692
         161    0.745998    0.760868   0.0176591
         162    0.749516    0.760798   0.0175502
         163    0.736872    0.760651   0.0174431
         164    0.704407    0.760308   0.0173402
         165    0.705187    0.759974   0.0172383
         166    0.697699    0.759599   0.0171385
         167    0.708652    0.759294   0.0170386
         168     0.73921    0.759174   0.0169376
         169    0.755614    0.759153   0.0168374
         170    0.741948    0.759052   0.0167387
         171    0.766684    0.759097   0.0166408
         172    0.767427    0.759145   0.0165442
         173    0.746828    0.759074   0.0164487
         174    0.710424    0.758794   0.0163565
         175    0.720341    0.758574   0.0162645
         176    0.697884     0.75823   0.0161758
         177    0.711105    0.757963   0.0160866
         178    0.723851    0.757772   0.0159973
         179    0.716891    0.757543   0.0159096
         180    0.724305    0.757359   0.0158223
         181    0.759436     0.75737   0.0157349
         182    0.747525    0.757316   0.0156485
         183    0.779719    0.757438   0.0155635
         184    0.775199    0.757535   0.0154792
         185    0.783958    0.757678   0.0153962
         186    0.780735    0.757802   0.0153139
         187    0.756251    0.757793    0.015232
         188    0.742722    0.757713   0.0151512
         189    0.714971    0.757487   0.0150727
         190    0.691017    0.757137   0.0149975
         191    0.688642    0.756779   0.0149232
         192    0.719495    0.756585   0.0148468
         193    0.696211    0.756272   0.0147731
         194    0.715755    0.756063   0.0146985
         195    0.742938    0.755996   0.0146232
         196    0.760415    0.756018   0.0145486
         197    0.773784    0.756108   0.0144751
         198    0.804527    0.756353    0.014404
         199    0.772534    0.756434   0.0143319
         200    0.802215    0.756663    0.014262
         201    0.763426    0.756697   0.0141911
         202    0.744433    0.756636    0.014121
         203    0.743624    0.756572   0.0140516
         204    0.737149    0.756477    0.013983
         205    0.730077    0.756348   0.0139154
         206    0.726359    0.756202   0.0138486
         207     0.73269    0.756089   0.0137822
         208    0.725937    0.755944   0.0137167
         209    0.698694     0.75567   0.0136538
         210    0.715043    0.755476   0.0135901
         211    0.703752    0.755231    0.013528
         212    0.726849    0.755097   0.0134648
         213     0.75845    0.755113   0.0134016
         214    0.749944    0.755089    0.013339
         215    0.766575    0.755142   0.0132771
         216    0.754344    0.755139   0.0132156
         217    0.737151    0.755056    0.013155
         218    0.743609    0.755003   0.0130947
         219    0.706791    0.754783   0.0130368
         220    0.713961    0.754598   0.0129788
         221    0.657358    0.754158   0.0129276
         222    0.683827    0.753841   0.0128732
         223    0.686562    0.753539    0.012819
         224    0.727118    0.753421   0.0127623
         225    0.719328     0.75327   0.0127065
         226    0.762307     0.75331   0.0126503
         227    0.769174    0.753379   0.0125948
         228    0.770649    0.753455   0.0125398
         229    0.794138    0.753633   0.0124863
         230    0.854356    0.754071   0.0124397
         231    0.845518    0.754467   0.0123921
         232     0.83528    0.754815   0.0123436
         233    0.852838    0.755236   0.0122978
         234     0.88071    0.755772   0.0122569
         235    0.873974    0.756275   0.0122151
         236    0.839329    0.756627   0.0121684
         237    0.798596    0.756804   0.0121183
         238    0.788073    0.756935   0.0120681
         239    0.759307    0.756945   0.0120177
         240    0.732301    0.756843    0.011968
         241    0.717945    0.756681   0.0119194
         242    0.708094     0.75648   0.0118719
         243    0.726361    0.756356   0.0118237
         244    0.735888    0.756273   0.0117755
         245    0.745388    0.756228   0.0117275
         246    0.733848    0.756137   0.0116802
         247    0.734864    0.756051   0.0116332
         248    0.774595    0.756126   0.0115866
         249    0.792523    0.756272    0.011541
         250    0.756279    0.756272   0.0114948
         251    0.776628    0.756353   0.0114493
         252    0.749596    0.756326   0.0114039
         253    0.757381     0.75633   0.0113588
         254    0.731369    0.756232   0.0113145
         255    0.672698    0.755905   0.0112749
         256    0.680294    0.755609   0.0112347
         257    0.648001    0.755191   0.0111988
         258    0.694848    0.754957   0.0111578
         259    0.734219    0.754877    0.011115
         260    0.739218    0.754816   0.0110725
         261    0.739602    0.754758   0.0110302
         262    0.805883    0.754953   0.0109898
         263    0.792216    0.755095   0.0109489
         264    0.808349    0.755297   0.0109093
         265    0.797651    0.755456   0.0108693
         266     0.75938    0.755471   0.0108285
         267    0.766907    0.755514    0.010788
         268    0.708991     0.75534   0.0107491
         269    0.671912     0.75503   0.0107137
         270    0.677472    0.754743   0.0106778
         271    0.712244    0.754586   0.0106396
         272    0.728626    0.754491   0.0106009
         273    0.731777    0.754408   0.0105624
         274    0.731392    0.754324   0.0105242
         275    0.769646    0.754379   0.0104861
         276    0.767825    0.754428   0.0104482
         277    0.782312    0.754529   0.0104109
         278    0.794219    0.754671   0.0103745
         279    0.765364     0.75471   0.0103374
         280    0.765973     0.75475   0.0103005
         281    0.784472    0.754856   0.0102644
         282    0.777262    0.754935   0.0102283
         283    0.747115    0.754908   0.0101922
         284    0.757323    0.754916   0.0101563
         285    0.745207    0.754882   0.0101207
         286    0.730305    0.754796   0.0100857
         287    0.721473     0.75468   0.0100512
         288    0.748215    0.754657   0.0100164
         289     0.78806    0.754773  0.00998238
         290    0.800774    0.754932  0.00994922
         291    0.809326    0.755119  0.00991678
         292    0.786424    0.755226   0.0098834
         293    0.806211      0.7554   0.0098512
         294    0.766313    0.755437  0.00981776
         295    0.778272    0.755514  0.00978479
         296    0.776834    0.755586    0.009752
         297     0.77664    0.755657  0.00971942
         298    0.774324     0.75572    0.009687
         299    0.762644    0.755743  0.00965463
         300    0.791933    0.755864  0.00962321
         301    0.762339    0.755885  0.00959126
         302    0.793942    0.756011  0.00956033
         303     0.75812    0.756018  0.00952878
         304    0.749226    0.755996  0.00949746
         305     0.79894    0.756137  0.00946736
         306     0.78284    0.756224  0.00943683
         307    0.786423    0.756322   0.0094066
         308     0.78198    0.756406  0.00937643
         309    0.794729     0.75653   0.0093469
         310    0.806948    0.756692  0.00931817
         311    0.784097     0.75678  0.00928862
         312    0.783389    0.756866  0.00925924
         313    0.823187    0.757078  0.00923208
         314    0.776467    0.757139  0.00920289
         315    0.797193    0.757266  0.00917455
         316    0.760384    0.757276  0.00914552
         317    0.731235    0.757194  0.00911704
         318    0.709784    0.757045  0.00908959
         319    0.719518    0.756927  0.00906186
         320     0.73164    0.756848  0.00903389
         321    0.746463    0.756816   0.0090058
         322    0.774907    0.756872  0.00897801
         323    0.779831    0.756943  0.00895049
         324    0.822891    0.757147  0.00892518
         325    0.781684    0.757222  0.00889804
         326    0.826806    0.757436   0.0088733
         327    0.788098     0.75753  0.00884666
         328     0.81896    0.757717  0.00882168
         329    0.803821    0.757857  0.00879597
         330       0.786    0.757942  0.00876973
         331    0.779534    0.758008  0.00874348
         332    0.801884     0.75814  0.00871814
         333    0.779571    0.758204   0.0086922
         334    0.780135     0.75827  0.00866643
         335    0.752641    0.758253  0.00864057
         336     0.77518    0.758303    0.008615
         337    0.756297    0.758297  0.00858944
         338    0.717781    0.758177  0.00856486
         339    0.715863    0.758053  0.00854051
         340     0.73713    0.757991  0.00851561
         341    0.679538    0.757761  0.00849375
         342    0.658933    0.757472  0.00847382
         343    0.670785    0.757219  0.00845289
         344    0.664339    0.756949  0.00843263
         345    0.678729    0.756723  0.00841123
         346    0.670536    0.756474  0.00839061
         347    0.658474    0.756191  0.00837118
         348     0.70135    0.756033  0.00834861
         349    0.684926     0.75583  0.00832717
         350    0.689248     0.75564  0.00830555
         351    0.718784    0.755535  0.00828255
         352    0.714144    0.755417  0.00825986
         353    0.722627    0.755324  0.00823698
         354      0.7406    0.755282  0.00821382
         355    0.781594    0.755357  0.00819102
         356    0.765498    0.755385  0.00816806
         357    0.759868    0.755398  0.00814519
         358    0.770854    0.755441  0.00812255
         359    0.771764    0.755486  0.00810005
         360    0.738288    0.755438  0.00807769
         361    0.712694     0.75532  0.00805618
         362    0.716487    0.755213  0.00803464
         363    0.664768    0.754964  0.00801637
         364    0.662629     0.75471  0.00799836
         365    0.659923     0.75445  0.00798066
         366    0.648732    0.754161  0.00796408
         367    0.672465    0.753939  0.00794549
         368    0.661323    0.753687  0.00792789
         369    0.695447    0.753529  0.00790797
         370    0.703184    0.753393  0.00788777
         371    0.738898    0.753354  0.00786661
         372    0.719896    0.753264  0.00784597
         373    0.725828    0.753191  0.00782528
         374    0.720435    0.753103  0.00780485
         375    0.738223    0.753063  0.00778414
         376    0.735979    0.753018  0.00776357
         377    0.715845    0.752919   0.0077436
         378    0.719534    0.752831  0.00772362
         379    0.701311    0.752695  0.00770444
         380    0.663939    0.752462   0.0076877
         381    0.700341    0.752325  0.00766874
         382    0.666379      0.7521  0.00765197
         383    0.667393    0.751879  0.00763518
         384    0.695949    0.751733  0.00761669
         385     0.70864    0.751621  0.00759773
         386     0.77122    0.751672  0.00757821
         387    0.795472    0.751785  0.00755948
         388    0.806626    0.751926  0.00754131
         389     0.79372    0.752034  0.00752269
         390    0.802862    0.752164  0.00750453
         391    0.786312    0.752251  0.00748585
         392    0.766422    0.752288  0.00746684
         393    0.798259    0.752405  0.00744876
         394    0.763793    0.752433  0.00742991
         395    0.747665    0.752421  0.00741111
         396     0.75097    0.752418  0.00739239
         397    0.735597    0.752375  0.00737389
         398     0.71804    0.752289  0.00735587
         399    0.708603     0.75218  0.00733825
         400    0.727022    0.752117  0.00732017
         401    0.719028    0.752034  0.00730238
         402    0.677164    0.751848  0.00728659
         403    0.751264    0.751846  0.00726851
         404    0.767876    0.751886  0.00725063
         405    0.828998    0.752077  0.00723523
         406    0.847897    0.752313  0.00722125
         407    0.864631    0.752589  0.00720878
         408    0.834042    0.752788  0.00719388
         409    0.812567    0.752934  0.00717777
         410    0.818374    0.753094  0.00716204
         411    0.778855    0.753157  0.00714489
         412    0.806958    0.753287  0.00712874
         413    0.810899    0.753427  0.00711284
         414    0.786365    0.753506  0.00709611
         415    0.760837    0.753524  0.00707903
         416    0.751702     0.75352  0.00706202
         417    0.736287    0.753478   0.0070452
         418    0.764669    0.753505   0.0070284
         419    0.780452    0.753569  0.00701192
         420    0.754029     0.75357  0.00699522
         421    0.777689    0.753628  0.00697884
         422    0.804136    0.753747  0.00696333
         423    0.798901    0.753854  0.00694769
         424    0.817469    0.754004  0.00693292
         425    0.791567    0.754093  0.00691717
         426    0.806299    0.754215  0.00690202
         427    0.795787    0.754312  0.00688654
         428    0.812721    0.754449   0.0068718
         429    0.784985     0.75452  0.00685615
         430    0.766942    0.754549  0.00684027
         431    0.793435    0.754639  0.00682499
         432    0.781757    0.754702  0.00680948
         433    0.746154    0.754682  0.00679379
         434    0.781635    0.754744  0.00677842
         435    0.755124    0.754745  0.00676283
         436    0.740862    0.754713   0.0067474
         437    0.743281    0.754687  0.00673201
         438    0.744318    0.754664  0.00671668
         439    0.788124     0.75474  0.00670181
         440    0.787018    0.754813  0.00668698
         441    0.787815    0.754888  0.00667224
         442    0.806957    0.755006  0.00665818
         443      0.8051    0.755119  0.00664411
         444    0.782937    0.755181  0.00662944
         445    0.836585    0.755364  0.00661707
         446    0.793208    0.755449  0.00660278
         447    0.811537    0.755575   0.0065892
         448    0.803384    0.755681  0.00657535
         449    0.789579    0.755757  0.00656114
         450    0.805529    0.755868   0.0065475
         451    0.816228    0.756001  0.00653435
         452    0.834633    0.756175   0.0065222
         453    0.867806    0.756422  0.00651246
         454    0.828489    0.756581  0.00650005
         455    0.826768    0.756735  0.00648759
         456    0.824114    0.756883  0.00647505
         457    0.767123    0.756905  0.00646092
         458    0.752978    0.756896  0.00644682
         459    0.759478    0.756902  0.00643278
         460    0.770255    0.756931  0.00641886
         461     0.77704    0.756975  0.00640508
         462    0.784108    0.757033  0.00639149
         463    0.824549    0.757179  0.00637935
         464    0.787739    0.757245  0.00636594
         465    0.783645    0.757302   0.0063525
         466    0.800677    0.757395  0.00633955
         467    0.796058    0.757478  0.00632652
         468    0.786651     0.75754   0.0063133
         469    0.763176    0.757552  0.00629985
         470    0.761839    0.757561  0.00628646
         471    0.788823    0.757628  0.00627346
         472    0.766238    0.757646   0.0062602
         473    0.826577    0.757792  0.00624866
         474    0.815009    0.757912  0.00623664
         475    0.828115     0.75806  0.00622526
         476    0.836471    0.758225  0.00621436
         477    0.867834    0.758455  0.00620558
         478    0.861307     0.75867  0.00619633
         479    0.815664    0.758789  0.00618453
         480    0.808821    0.758893  0.00617253
         481    0.795529    0.758969  0.00616017
         482    0.794623    0.759043  0.00614783
         483    0.794585    0.759117  0.00613554
         484     0.77901    0.759158    0.006123
         485    0.768755    0.759178  0.00611041
         486    0.752285    0.759163  0.00609785
         487    0.734882    0.759114  0.00608554
         488    0.704746    0.759002  0.00607408
         489    0.734415    0.758952  0.00606187
         490    0.708496    0.758849  0.00605037
         491    0.725572    0.758781  0.00603843
         492      0.6575    0.758575  0.00602967
         493    0.689836    0.758436  0.00601905
         494    0.721804    0.758362  0.00600732
         495     0.67699    0.758197  0.00599743
         496    0.672019    0.758024  0.00598786
         497    0.679097    0.757865  0.00597791
         498     0.67449    0.757697  0.00596825
         499    0.727995    0.757638  0.00595659
         500    0.699071    0.757521  0.00594583
         501    0.727212     0.75746  0.00593427
         502    0.773092    0.757491  0.00592253
         503    0.749574    0.757476  0.00591078
         504    0.756375    0.757473  0.00589905
         505    0.798796    0.757555  0.00588794
         506    0.790388     0.75762  0.00587666
         507    0.806626    0.757717  0.00586586
         508    0.811028    0.757822  0.00585525
         509    0.772838    0.757851  0.00584382
         510    0.758242    0.757852  0.00583236
         511    0.763126    0.757862  0.00582096
         512    0.728318    0.757805  0.00580988
         513    0.725908    0.757742  0.00579888
         514    0.673608    0.757579  0.00578991
         515    0.677671    0.757424  0.00578075
         516    0.702696    0.757317  0.00577052
         517    0.720691    0.757247  0.00575979
         518    0.735824    0.757205  0.00574882
         519    0.758927    0.757209  0.00573774
         520    0.756537    0.757207  0.00572671
         521    0.758741     0.75721  0.00571572
         522    0.769667    0.757234  0.00570482
         523    0.755687    0.757231  0.00569391
         524    0.781719    0.757278  0.00568324
         525    0.771642    0.757305  0.00567248
         526     0.71864    0.757232  0.00566217
         527    0.760774    0.757238  0.00565143
         528      0.7629    0.757249  0.00564074
         529    0.756203    0.757247  0.00563008
         530    0.777345    0.757285  0.00561958
         531    0.747597    0.757267  0.00560903
         532    0.755856    0.757264  0.00559848
         533    0.762892    0.757275  0.00558799
         534    0.761257    0.757282  0.00557753
         535    0.744725    0.757259  0.00556715
         536    0.761455    0.757267  0.00555677
         537    0.749443    0.757252  0.00554645
         538    0.736191    0.757213  0.00553627
         539    0.762026    0.757222  0.00552601
         540    0.742801    0.757195  0.00551584
         541    0.746064    0.757175  0.00550568
         542    0.706368    0.757081  0.00549632
         543    0.693307    0.756963  0.00548746
         544    0.731905    0.756917  0.00547756
         545    0.726541    0.756862   0.0054678
         546     0.67712    0.756715  0.00545973
         547    0.720278    0.756649  0.00545016
         548    0.717168    0.756577  0.00544069
         549    0.722881    0.756515  0.00543112
         550    0.722009    0.756453  0.00542161
         551    0.721464    0.756389  0.00541214
         552    0.724689    0.756332  0.00540264
         553    0.743911    0.756309  0.00539292
         554    0.715036    0.756235   0.0053837
         555    0.683914    0.756105  0.00537558
         556    0.725402    0.756049  0.00536619
         557    0.736838    0.756015  0.00535667
         558     0.73432    0.755976  0.00534721
         559     0.70914    0.755892   0.0053383
         560     0.68654    0.755768   0.0053302
         561    0.678523    0.755631  0.00532248
         562    0.683009    0.755501  0.00531458
         563     0.67891    0.755365  0.00530688
         564     0.66037    0.755197  0.00530014
         565    0.649129    0.755009  0.00529409
         566    0.649286    0.754822  0.00528803
         567    0.677796    0.754687  0.00528044
         568    0.672756    0.754542  0.00527312
         569     0.68335    0.754417  0.00526533
         570    0.714981    0.754348  0.00525655
         571    0.713411    0.754276  0.00524783
         572    0.711928    0.754202  0.00523918
         573    0.717591    0.754138  0.00523043
         574    0.714835     0.75407  0.00522176
         575    0.718293    0.754008  0.00521305
         576    0.719575    0.753948  0.00520435
         577      0.6753    0.753812  0.00519711
         578    0.712871    0.753741   0.0051886
         579    0.700381    0.753649  0.00518046
         580    0.695655    0.753549  0.00517249
         581    0.713396     0.75348  0.00516405
         582    0.744195    0.753464   0.0051552
         583    0.728821    0.753421  0.00514653
         584    0.679166    0.753294  0.00513929
         585    0.643787    0.753107  0.00513391
         586    0.681959    0.752986  0.00512659
         587    0.633681    0.752782  0.00512188
         588    0.650591    0.752608  0.00511612
         589    0.655072    0.752443  0.00511011
         590    0.679127    0.752319  0.00510296
         591    0.680987    0.752198  0.00509576
         592    0.690069    0.752093  0.00508823
         593    0.687863    0.751985   0.0050808
         594    0.722769    0.751935  0.00507248
         595     0.72724    0.751894  0.00506413
         596    0.740203    0.751874  0.00505567
         597    0.733067    0.751843   0.0050473
         598    0.737399    0.751819  0.00503892
         599    0.744851    0.751807  0.00503052
         600    0.719848    0.751754  0.00502242
         601    0.703124    0.751673  0.00501471
         602     0.66871    0.751535  0.00500827
         603    0.663013    0.751388  0.00500212
         604    0.668884    0.751252   0.0049957
         605    0.670071    0.751118  0.00498925
         606    0.624763    0.750909  0.00498537
         607    0.606099     0.75067  0.00498286
         608    0.593897    0.750413  0.00498133
         609     0.59718    0.750161   0.0049795
         610    0.623003    0.749953   0.0049757
         611    0.626821    0.749751  0.00497164
         612    0.651883    0.749591  0.00496609
         613    0.696314    0.749504  0.00495874
         614     0.67229    0.749378  0.00495226
         615    0.700495    0.749299  0.00494485
         616    0.722518    0.749255  0.00493701
         617    0.688413    0.749157     0.00493
         618    0.708397    0.749091  0.00492246
         619    0.697757    0.749008  0.00491521
         620    0.678741    0.748895  0.00490858
         621    0.670746    0.748769  0.00490229
         622    0.701965    0.748694  0.00489499
         623    0.704306    0.748622  0.00488765
         624    0.720057    0.748577  0.00488003
         625    0.730868    0.748548  0.00487231
         626    0.740227    0.748535  0.00486454
         627     0.73311     0.74851  0.00485684
         628    0.755575    0.748522  0.00484912
         629    0.734302    0.748499  0.00484147
         630    0.750974    0.748503  0.00483378
         631    0.729963    0.748473  0.00482621
         632    0.752982    0.748481  0.00481858
         633    0.719907    0.748435  0.00481118
         634    0.726382    0.748401  0.00480372
         635     0.68587    0.748302  0.00479716
         636    0.697687    0.748223  0.00479028
         637    0.654977    0.748076    0.004785
         638    0.676404    0.747964  0.00477881
         639    0.678945    0.747856  0.00477256
         640     0.69413    0.747772  0.00476584
         641    0.720542    0.747729  0.00475859
         642    0.707027    0.747666   0.0047516
         643    0.737344     0.74765  0.00474424
         644    0.700604    0.747577  0.00473743
         645    0.673894    0.747463  0.00473147
         646    0.685852    0.747367   0.0047251
         647    0.656767    0.747227  0.00471987
         648    0.671337     0.74711  0.00471404
         649    0.674684    0.746999   0.0047081
         650    0.680987    0.746897  0.00470195
         651    0.686461    0.746804  0.00469565
         652    0.681523    0.746704  0.00468951
         653    0.672119     0.74659  0.00468372
         654    0.683063    0.746493  0.00467757
         655    0.711031    0.746439  0.00467074
         656    0.686378    0.746347  0.00466452
         657    0.740757    0.746339  0.00465742
         658     0.76338    0.746364  0.00465042
         659    0.761859    0.746388  0.00464342
         660     0.74847    0.746391  0.00463639
         661     0.76418    0.746418  0.00462945
         662     0.77617    0.746463  0.00462268
         663    0.803253    0.746549   0.0046165
         664    0.789585    0.746613     0.00461
         665     0.75678    0.746629  0.00460309
         666    0.762273    0.746652  0.00459624
         667    0.767208    0.746683  0.00458945
         668    0.730285    0.746658  0.00458265
         669    0.746225    0.746658   0.0045758
         670    0.755251    0.746671  0.00456899
         671    0.743711    0.746666  0.00456218
         672    0.739159    0.746655   0.0045554
         673    0.752854    0.746664  0.00454864
         674    0.761882    0.746687  0.00454195
         675     0.79324    0.746756  0.00453575
         676    0.832702    0.746883  0.00453082
         677    0.854437    0.747042  0.00452691
         678     0.84988    0.747194  0.00452277
         679    0.811487    0.747288   0.0045171
         680    0.794121    0.747357  0.00451099
         681    0.737148    0.747342  0.00450439
         682    0.738309    0.747329   0.0044978
         683    0.687163    0.747241  0.00449208
         684    0.678345     0.74714  0.00448664
         685    0.680035    0.747042  0.00448116
         686    0.672872    0.746934  0.00447593
         687    0.715895    0.746889  0.00446964
         688    0.680487    0.746792  0.00446419
         689    0.712637    0.746743  0.00445799
         690    0.686775    0.746656  0.00445237
         691    0.739124    0.746645  0.00444594
         692    0.687679     0.74656  0.00444033
         693    0.684688     0.74647  0.00443482
         694    0.662275    0.746349  0.00443009
         695    0.701157    0.746284   0.0044242
         696    0.701564     0.74622  0.00441831
         697     0.70337    0.746158  0.00441239
         698    0.712663     0.74611  0.00440633
         699    0.735086    0.746095  0.00440006
         700    0.732254    0.746075  0.00439382
         701    0.757828    0.746092  0.00438758
         702    0.788322    0.746152  0.00438174
         703    0.803871    0.746234  0.00437628
         704    0.739843    0.746225  0.00437007
         705    0.760837    0.746245  0.00436392
         706    0.770739     0.74628  0.00435788
         707    0.746467     0.74628  0.00435172
         708    0.724083    0.746249  0.00434568
         709    0.738672    0.746238  0.00433957
         710    0.708427    0.746185  0.00433378
         711    0.756551      0.7462  0.00432771
         712    0.786362    0.746256    0.004322
         713    0.726708    0.746229  0.00431602
         714    0.776652    0.746271  0.00431019
         715    0.743693    0.746268  0.00430416
         716    0.725311    0.746238  0.00429825
         717    0.742397    0.746233  0.00429226
         718    0.725892    0.746205  0.00428638
         719    0.729229    0.746181  0.00428048
         720     0.73642    0.746168  0.00427456
         721     0.71501    0.746124  0.00426885
         722    0.755331    0.746137  0.00426295
         723    0.735906    0.746123  0.00425708
         724    0.712961    0.746077  0.00425145
         725    0.701807    0.746016  0.00424602
         726    0.693297    0.745943  0.00424079
         727    0.699472     0.74588  0.00423544
         728    0.741046    0.745873  0.00422963
         729    0.756475    0.745887  0.00422385
         730    0.758103    0.745904   0.0042181
         731    0.774008    0.745943   0.0042125
         732    0.758407     0.74596  0.00420678
         733    0.769237    0.745991  0.00420116
         734     0.72887    0.745968   0.0041955
         735    0.734455    0.745952  0.00418983
         736    0.689519    0.745876  0.00418483
