# DISTANCE:     AVE_GOFR:        ERROR:
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263   9.263e-06 6.89189e-06
    0.884913  0.00138431 9.28639e-05
    0.910562   0.0238244 0.000358158
    0.936212      0.1653  0.00120604
    0.961861     0.56364  0.00296577
    0.987511     1.19941  0.00391957
     1.01316     1.86046  0.00538258
     1.03881      2.3359  0.00296352
     1.06446     2.55722  0.00312933
     1.09011     2.55334  0.00400866
     1.11576     2.41133  0.00364274
     1.14141     2.19924   0.0040484
     1.16706     1.97547   0.0026174
     1.19271     1.76092  0.00483464
     1.21836     1.55999  0.00304328
     1.24401        1.39  0.00324896
     1.26966     1.24224  0.00286595
     1.29531      1.1234  0.00212169
     1.32096     1.02274  0.00254917
     1.34661    0.942555  0.00225039
     1.37226      0.8725    0.001717
     1.39791     0.81583 0.000876716
     1.42355     0.77116  0.00169918
      1.4492    0.735874  0.00184875
     1.47485    0.706307  0.00186659
      1.5005     0.68719  0.00163165
     1.52615    0.675624  0.00195544
      1.5518    0.667598  0.00201535
     1.57745    0.668504  0.00172347
      1.6031    0.675104  0.00156694
     1.62875    0.684855  0.00225981
      1.6544    0.700679  0.00170405
     1.68005    0.723886  0.00176394
      1.7057    0.750377  0.00158241
     1.73135    0.781004  0.00163893
       1.757     0.81622  0.00166722
     1.78265    0.857284  0.00116037
      1.8083     0.89621 0.000927382
     1.83395    0.938303  0.00128728
      1.8596    0.980769  0.00115811
     1.88525     1.02267  0.00159395
      1.9109     1.06095  0.00137517
     1.93655     1.09694  0.00130728
      1.9622     1.13103   0.0012038
     1.98785     1.16031  0.00156687
      2.0135     1.18448  0.00169253
     2.03915     1.20285  0.00112783
      2.0648      1.2139  0.00145686
     2.09045     1.21526  0.00119085
      2.1161     1.20878  0.00101468
     2.14174     1.19448  0.00141914
     2.16739     1.17646  0.00155403
     2.19304     1.15026  0.00181975
     2.21869     1.12274  0.00158629
     2.24434     1.09532  0.00140279
     2.26999     1.06715  0.00131822
     2.29564     1.03705  0.00117882
     2.32129     1.01342  0.00120652
     2.34694    0.987275  0.00104288
     2.37259    0.965266  0.00159789
     2.39824    0.945056  0.00116526
     2.42389    0.928258  0.00119482
     2.44954    0.916803  0.00108364
     2.47519    0.906376  0.00126984
     2.50084    0.893636  0.00146677
     2.52649    0.885349  0.00145102
     2.55214    0.886352  0.00161783
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 8.64546e-06 6.46004e-06
    0.884913  0.00135928 8.99848e-05
    0.910562   0.0237528 0.000341368
    0.936212    0.165421  0.00113167
    0.961861    0.563222  0.00279741
    0.987511     1.19882  0.00370255
     1.01316     1.85946  0.00511674
     1.03881     2.33641  0.00280956
     1.06446     2.55668  0.00296837
     1.09011     2.55381  0.00376884
     1.11576     2.41318  0.00383827
     1.14141     2.19883   0.0037989
     1.16706     1.97524  0.00245293
     1.19271     1.76112  0.00451628
     1.21836     1.56093  0.00298218
     1.24401     1.39024   0.0030414
     1.26966      1.2426  0.00269723
     1.29531     1.12331  0.00198239
     1.32096     1.02274  0.00237923
     1.34661    0.942302  0.00211447
     1.37226    0.871803  0.00173837
     1.39791    0.815486 0.000883221
     1.42355    0.771468  0.00161369
      1.4492     0.73546  0.00177128
     1.47485    0.705985   0.0017697
      1.5005    0.686491  0.00166598
     1.52615    0.675604  0.00182518
      1.5518    0.667485  0.00188415
     1.57745    0.668369  0.00161383
      1.6031    0.675303  0.00147504
     1.62875     0.68487   0.0021092
      1.6544    0.700972  0.00161554
     1.68005    0.723948  0.00164743
      1.7057    0.750524  0.00148368
     1.73135    0.781415  0.00158058
       1.757    0.816781  0.00164774
     1.78265    0.857404  0.00108922
      1.8083     0.89613 0.000869022
     1.83395     0.93802  0.00123224
      1.8596    0.980866  0.00108496
     1.88525     1.02233  0.00152423
      1.9109     1.06062  0.00132357
     1.93655     1.09746  0.00131787
      1.9622     1.13119  0.00113438
     1.98785      1.1605  0.00147367
      2.0135     1.18479  0.00160821
     2.03915     1.20292  0.00105509
      2.0648     1.21412  0.00137498
     2.09045      1.2153  0.00111226
      2.1161       1.209 0.000970545
     2.14174     1.19472  0.00134478
     2.16739     1.17684  0.00149746
     2.19304     1.15043  0.00170618
     2.21869     1.12309  0.00151884
     2.24434     1.09543  0.00131371
     2.26999     1.06674  0.00129282
     2.29564     1.03689  0.00111142
     2.32129     1.01272  0.00131046
     2.34694    0.986636  0.00115285
     2.37259    0.964709   0.0015857
     2.39824    0.944728  0.00113299
     2.42389    0.928128  0.00112222
     2.44954    0.916123  0.00120586
     2.47519    0.906209  0.00119621
     2.50084     0.89301  0.00149698
     2.52649    0.885013  0.00139263
     2.55214    0.886168  0.00152038
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.01314e-05 6.22484e-06
    0.884913   0.0013622 8.44084e-05
    0.910562   0.0236522 0.000334518
    0.936212     0.16509  0.00110836
    0.961861    0.563331  0.00262471
    0.987511     1.19932  0.00350413
     1.01316     1.85872   0.0048499
     1.03881     2.33702  0.00269942
     1.06446     2.55695  0.00279511
     1.09011     2.55374  0.00353389
     1.11576     2.41225  0.00370784
     1.14141      2.1976  0.00375635
     1.16706     1.97435  0.00245408
     1.19271     1.76032  0.00430498
     1.21836     1.56014  0.00289951
     1.24401     1.39005   0.0028573
     1.26966     1.24273  0.00253178
     1.29531     1.12344  0.00186302
     1.32096     1.02336   0.0023108
     1.34661    0.942999  0.00209393
     1.37226     0.87265  0.00182478
     1.39791    0.816045 0.000989474
     1.42355    0.772294  0.00171122
      1.4492    0.736065  0.00176111
     1.47485    0.706632   0.0017736
      1.5005    0.687529  0.00185735
     1.52615    0.676301  0.00183943
      1.5518    0.668289  0.00193004
     1.57745    0.669047  0.00164933
      1.6031    0.675403   0.0013862
     1.62875    0.685179  0.00199992
      1.6544    0.701078    0.001518
     1.68005    0.723852  0.00154728
      1.7057     0.75007  0.00145874
     1.73135     0.78133   0.0014841
       1.757    0.815723  0.00185337
     1.78265    0.855976  0.00171834
      1.8083    0.894842  0.00148943
     1.83395     0.93702  0.00150711
      1.8596    0.979695  0.00152298
     1.88525     1.02097  0.00194017
      1.9109     1.05958  0.00159761
     1.93655     1.09722  0.00125758
      1.9622     1.13143   0.0010884
     1.98785     1.16059  0.00138449
      2.0135     1.18508  0.00153319
     2.03915     1.20336  0.00107727
      2.0648     1.21399  0.00129446
     2.09045     1.21567  0.00110249
      2.1161     1.20911 0.000916531
     2.14174      1.1951  0.00131198
     2.16739     1.17723   0.0014542
     2.19304     1.15087  0.00165533
     2.21869     1.12358  0.00150159
     2.24434     1.09569   0.0012573
     2.26999     1.06687  0.00121813
     2.29564     1.03723   0.0010937
     2.32129     1.01282  0.00123194
     2.34694    0.986852  0.00110089
     2.37259    0.965189  0.00155764
     2.39824    0.945018  0.00109863
     2.42389    0.928731  0.00120326
     2.44954    0.916829  0.00132091
     2.47519    0.906781  0.00125074
     2.50084    0.893395  0.00145218
     2.52649    0.885382  0.00135351
     2.55214    0.886019  0.00143261
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.53544e-06 5.88713e-06
    0.884913  0.00134681 8.08352e-05
    0.910562   0.0237503 0.000328903
    0.936212    0.165143  0.00104444
    0.961861    0.563207  0.00247325
    0.987511     1.20021  0.00341036
     1.01316     1.85932   0.0046012
     1.03881     2.33723  0.00254875
     1.06446     2.55665  0.00264671
     1.09011     2.55419  0.00335426
     1.11576     2.41083  0.00375425
     1.14141     2.19741  0.00354008
     1.16706     1.97377   0.0023783
     1.19271     1.76002  0.00406223
     1.21836     1.55968   0.0027654
     1.24401     1.38957   0.0027289
     1.26966     1.24231  0.00241756
     1.29531     1.12325  0.00176306
     1.32096     1.02403  0.00226871
     1.34661    0.942599  0.00200865
     1.37226     0.87259  0.00171844
     1.39791    0.816584  0.00106805
     1.42355     0.77332  0.00189308
      1.4492     0.73727  0.00202828
     1.47485     0.70701  0.00170903
      1.5005    0.688363  0.00192655
     1.52615    0.676642  0.00176249
      1.5518     0.66868  0.00185574
     1.57745    0.669003   0.0015529
      1.6031    0.675666   0.0013295
     1.62875    0.685681  0.00194429
      1.6544    0.701232  0.00143653
     1.68005    0.723475  0.00150155
      1.7057    0.749714   0.0014156
     1.73135     0.78137  0.00139734
       1.757    0.815344  0.00178268
     1.78265    0.855471   0.0016899
      1.8083    0.894444  0.00145395
     1.83395    0.936805  0.00143372
      1.8596    0.979467  0.00145029
     1.88525     1.02092  0.00182674
      1.9109     1.05953  0.00150453
     1.93655     1.09718  0.00118418
      1.9622     1.13129  0.00103331
     1.98785     1.16035  0.00132319
      2.0135     1.18506  0.00144307
     2.03915     1.20335  0.00101401
      2.0648     1.21403  0.00121877
     2.09045     1.21575   0.0010402
      2.1161     1.20957 0.000970163
     2.14174     1.19516  0.00123618
     2.16739     1.17646   0.0015625
     2.19304     1.15088  0.00155801
     2.21869     1.12312  0.00148165
     2.24434     1.09539  0.00122015
     2.26999     1.06706  0.00116167
     2.29564     1.03717  0.00103137
     2.32129     1.01264  0.00117296
     2.34694    0.987225  0.00109761
     2.37259    0.965566  0.00151101
     2.39824     0.94569  0.00122236
     2.42389    0.929098  0.00118692
     2.44954    0.917089   0.0012685
     2.47519    0.907114  0.00122081
     2.50084    0.893497  0.00137037
     2.52649    0.885435  0.00127493
     2.55214    0.886161  0.00135532
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 9.00569e-06 5.58385e-06
    0.884913  0.00134161 7.65111e-05
    0.910562   0.0236547 0.000324246
    0.936212    0.165125 0.000986568
    0.961861    0.562793   0.0023702
    0.987511     1.19935  0.00332725
     1.01316     1.85916  0.00434827
     1.03881      2.3367  0.00246034
     1.06446     2.55701  0.00252488
     1.09011     2.55337  0.00326757
     1.11576     2.41038  0.00357179
     1.14141     2.19777  0.00336122
     1.16706     1.97305  0.00235338
     1.19271     1.76023  0.00384245
     1.21836      1.5606  0.00276181
     1.24401     1.38995  0.00260332
     1.26966     1.24199  0.00230417
     1.29531     1.12389  0.00177746
     1.32096     1.02453  0.00219695
     1.34661     0.94232  0.00191631
     1.37226    0.872551  0.00162341
     1.39791    0.816316  0.00104182
     1.42355    0.772918     0.00183
      1.4492    0.737935  0.00202154
     1.47485    0.707183  0.00162277
      1.5005    0.689418  0.00208822
     1.52615    0.676635  0.00166458
      1.5518    0.669014  0.00178253
     1.57745    0.669232  0.00148338
      1.6031     0.67574  0.00125769
     1.62875    0.685913  0.00185004
      1.6544    0.700574  0.00149998
     1.68005    0.723295   0.0014288
      1.7057    0.749625  0.00133974
     1.73135    0.780989  0.00137085
       1.757    0.815409  0.00168481
     1.78265    0.855087  0.00163912
      1.8083    0.894024   0.0014325
     1.83395     0.93627  0.00145025
      1.8596    0.978967  0.00145332
     1.88525     1.02045  0.00178411
      1.9109     1.05979  0.00144457
     1.93655     1.09661  0.00124699
      1.9622     1.13115 0.000985302
     1.98785      1.1601  0.00127335
      2.0135     1.18494  0.00136778
     2.03915     1.20314 0.000979729
      2.0648     1.21432  0.00118665
     2.09045     1.21596  0.00100409
      2.1161     1.20981 0.000945241
     2.14174     1.19552  0.00122088
     2.16739     1.17699  0.00156349
     2.19304     1.15111  0.00148757
     2.21869     1.12342  0.00142996
     2.24434     1.09567  0.00118449
     2.26999     1.06747  0.00116872
     2.29564     1.03756  0.00104726
     2.32129     1.01295  0.00114876
     2.34694     0.98732  0.00104074
     2.37259    0.965526   0.0014276
     2.39824    0.945673  0.00115457
     2.42389    0.929078  0.00112115
     2.44954     0.91714  0.00119905
     2.47519    0.906971  0.00116128
     2.50084    0.893763  0.00131967
     2.52649    0.885592  0.00121376
     2.55214    0.886206  0.00128078
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 8.53171e-06 5.31004e-06
    0.884913  0.00132249  7.4837e-05
    0.910562   0.0237088 0.000311677
    0.936212     0.16552  0.00101062
    0.961861     0.56281  0.00224551
    0.987511     1.19901  0.00316993
     1.01316     1.85982  0.00416857
     1.03881     2.33797  0.00263833
     1.06446     2.55632  0.00248442
     1.09011     2.55393   0.0031431
     1.11576     2.41008  0.00339679
     1.14141     2.19676  0.00333277
     1.16706     1.97295  0.00223168
     1.19271     1.75961  0.00369085
     1.21836     1.56048  0.00261912
     1.24401      1.3892  0.00257197
     1.26966     1.24178  0.00219253
     1.29531     1.12392  0.00168417
     1.32096      1.0244  0.00208508
     1.34661      0.9423  0.00181555
     1.37226    0.872173  0.00158149
     1.39791    0.816074  0.00101481
     1.42355    0.772648  0.00175346
      1.4492    0.737656  0.00193436
     1.47485    0.707838  0.00166447
      1.5005    0.689418  0.00197832
     1.52615    0.677035  0.00162438
      1.5518    0.669782  0.00184659
     1.57745    0.669935    0.001563
      1.6031    0.676054  0.00122989
     1.62875    0.686266  0.00178598
      1.6544    0.700973  0.00147311
     1.68005    0.723633  0.00139303
      1.7057    0.750107  0.00135292
     1.73135    0.781456    0.001376
       1.757    0.815831  0.00164821
     1.78265    0.855106  0.00155296
      1.8083    0.893944  0.00135937
     1.83395    0.936413  0.00138095
      1.8596    0.978749  0.00139316
     1.88525     1.02006  0.00173271
      1.9109     1.05945  0.00140785
     1.93655     1.09597  0.00133545
      1.9622     1.13106 0.000937546
     1.98785     1.15957  0.00131365
      2.0135     1.18445  0.00138333
     2.03915     1.20322 0.000931571
      2.0648     1.21389  0.00120223
     2.09045      1.2158 0.000964154
      2.1161     1.20992   0.0009024
     2.14174     1.19536  0.00116752
     2.16739     1.17694  0.00148192
     2.19304     1.15097  0.00141523
     2.21869      1.1235  0.00135678
     2.24434      1.0954  0.00115229
     2.26999     1.06761  0.00111491
     2.29564     1.03769  0.00100007
     2.32129     1.01275   0.0011062
     2.34694    0.987607  0.00102452
     2.37259    0.965575  0.00135332
     2.39824    0.945935  0.00112309
     2.42389    0.928842  0.00108653
     2.44954    0.916924  0.00115513
     2.47519    0.907019  0.00110113
     2.50084    0.893921  0.00125968
     2.52649    0.885431  0.00116055
     2.55214     0.88625  0.00121411
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 8.10512e-06 5.06165e-06
    0.884913  0.00132361 7.11036e-05
    0.910562   0.0237706 0.000302152
    0.936212    0.165782 0.000993619
    0.961861    0.563023   0.0021433
    0.987511     1.19858  0.00304018
     1.01316     1.85952  0.00397055
     1.03881     2.33781  0.00251134
     1.06446     2.55559  0.00246441
     1.09011     2.55423  0.00300032
     1.11576     2.41099  0.00334641
     1.14141     2.19781  0.00333021
     1.16706     1.97421  0.00245137
     1.19271     1.75971  0.00350761
     1.21836     1.56045  0.00248835
     1.24401     1.38957  0.00246998
     1.26966     1.24175  0.00208308
     1.29531     1.12404  0.00160384
     1.32096     1.02366  0.00210735
     1.34661    0.941439  0.00191812
     1.37226     0.87161  0.00159955
     1.39791    0.815527  0.00110144
     1.42355    0.771926  0.00180849
      1.4492    0.737496  0.00184418
     1.47485     0.70784  0.00158125
      1.5005    0.689172  0.00189459
     1.52615     0.67687  0.00155157
      1.5518    0.669964  0.00176319
     1.57745    0.670002  0.00148629
      1.6031     0.67602  0.00116884
     1.62875    0.686201  0.00169783
      1.6544    0.701342  0.00144505
     1.68005    0.723959  0.00136097
      1.7057    0.750739  0.00142556
     1.73135    0.781618  0.00131677
       1.757    0.816033  0.00157814
     1.78265    0.854758  0.00151369
      1.8083    0.894099  0.00130023
     1.83395    0.936049    0.001359
      1.8596    0.978133  0.00145323
     1.88525     1.01989  0.00165457
      1.9109     1.05916  0.00136695
     1.93655     1.09632  0.00131392
      1.9622     1.13156  0.00101383
     1.98785     1.15999  0.00131431
      2.0135     1.18528  0.00154365
     2.03915     1.20356 0.000946043
      2.0648     1.21417  0.00117404
     2.09045     1.21648  0.00112865
      2.1161     1.21019  0.00089543
     2.14174     1.19555  0.00112458
     2.16739     1.17696  0.00140798
     2.19304     1.15049  0.00142412
     2.21869     1.12325  0.00131195
     2.24434     1.09526  0.00110271
     2.26999     1.06734  0.00109175
     2.29564     1.03734   0.0010091
     2.32129     1.01281  0.00105294
     2.34694    0.987323  0.00101179
     2.37259    0.965124   0.0013587
     2.39824    0.945299  0.00123401
     2.42389    0.928531  0.00107582
     2.44954    0.916443  0.00119322
     2.47519    0.906712  0.00108802
     2.50084    0.893719  0.00121274
     2.52649    0.885202  0.00112479
     2.55214    0.886039  0.00117155
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.38945e-05 7.42692e-06
    0.884913   0.0013552 7.44039e-05
    0.910562   0.0238183 0.000291495
    0.936212     0.16564 0.000956417
    0.961861    0.561973  0.00228371
    0.987511     1.19793  0.00296388
     1.01316     1.85812  0.00401978
     1.03881     2.33619  0.00286736
     1.06446     2.55523  0.00237459
     1.09011     2.55334  0.00298689
     1.11576     2.41055  0.00321574
     1.14141     2.19831  0.00320855
     1.16706     1.97544  0.00262712
     1.19271     1.76059  0.00345044
     1.21836     1.56131  0.00251499
     1.24401     1.39075  0.00261838
     1.26966     1.24303  0.00234295
     1.29531     1.12484  0.00171628
     1.32096     1.02472  0.00225484
     1.34661    0.942138  0.00194993
     1.37226    0.872093   0.0015947
     1.39791    0.815957  0.00112965
     1.42355    0.772115  0.00173222
      1.4492    0.737573  0.00175794
     1.47485    0.708047  0.00151942
      1.5005    0.689013  0.00181107
     1.52615    0.676439  0.00153629
      1.5518     0.66987  0.00168171
     1.57745    0.669589   0.0014718
      1.6031    0.675393  0.00127017
     1.62875    0.685663  0.00170025
      1.6544    0.700641   0.0015371
     1.68005     0.72335  0.00142607
      1.7057    0.749863  0.00160485
     1.73135    0.780969  0.00140505
       1.757    0.815459  0.00160428
     1.78265    0.854204  0.00153967
      1.8083    0.893536  0.00135489
     1.83395    0.935628  0.00135795
      1.8596    0.977772  0.00142817
     1.88525     1.01942  0.00164138
      1.9109     1.05907  0.00130482
     1.93655     1.09629  0.00125168
      1.9622     1.13181 0.000994927
     1.98785     1.16028   0.0012846
      2.0135     1.18558  0.00149952
     2.03915     1.20388 0.000952518
      2.0648     1.21442  0.00114511
     2.09045     1.21661  0.00108317
      2.1161     1.21063  0.00095687
     2.14174     1.19626  0.00127505
     2.16739     1.17731  0.00138346
     2.19304     1.15119   0.0015165
     2.21869     1.12407  0.00148297
     2.24434     1.09592  0.00123181
     2.26999     1.06749  0.00105069
     2.29564     1.03796  0.00113512
     2.32129     1.01275  0.00100472
     2.34694    0.987539 0.000986411
     2.37259    0.965162  0.00129452
     2.39824    0.945289  0.00117528
     2.42389    0.928607  0.00102727
     2.44954    0.916319  0.00114282
     2.47519    0.906738  0.00103652
     2.50084    0.893505   0.0011737
     2.52649    0.885073  0.00107858
     2.55214    0.885776  0.00114499
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.32629e-05 7.11613e-06
    0.884913   0.0013464 7.15404e-05
    0.910562   0.0237513 0.000285825
    0.936212    0.165196  0.00101099
    0.961861    0.561134  0.00232923
    0.987511     1.19664  0.00309881
     1.01316     1.85748  0.00388842
     1.03881     2.33545  0.00283222
     1.06446     2.55515  0.00226779
     1.09011     2.55265   0.0029296
     1.11576     2.41087  0.00308607
     1.14141     2.19899  0.00313395
     1.16706     1.97683  0.00285062
     1.19271     1.76105  0.00332418
     1.21836     1.56239  0.00262309
     1.24401     1.39172  0.00267323
     1.26966     1.24399  0.00242642
     1.29531     1.12565  0.00182081
     1.32096     1.02477  0.00215308
     1.34661    0.942604   0.0019162
     1.37226    0.872303  0.00153604
     1.39791    0.815812  0.00108759
     1.42355    0.771946  0.00166172
      1.4492    0.737874  0.00170369
     1.47485     0.70808  0.00145072
      1.5005    0.688773  0.00174453
     1.52615    0.676104  0.00150263
      1.5518    0.669807  0.00160644
     1.57745    0.669102  0.00148316
      1.6031    0.674866  0.00131758
     1.62875     0.68526  0.00166996
      1.6544    0.700127   0.0015507
     1.68005    0.722787  0.00146826
      1.7057    0.749326   0.0016192
     1.73135    0.780439  0.00143754
       1.757     0.81509  0.00157313
     1.78265     0.85402  0.00148066
      1.8083    0.893407  0.00129941
     1.83395     0.93586  0.00131588
      1.8596     0.97798  0.00137831
     1.88525     1.01905   0.0016091
      1.9109     1.05897  0.00124991
     1.93655     1.09612  0.00120653
      1.9622     1.13209 0.000989798
     1.98785     1.16044  0.00123562
      2.0135     1.18592  0.00146931
     2.03915     1.20427 0.000987798
      2.0648     1.21469  0.00112474
     2.09045     1.21695  0.00108416
      2.1161     1.21087 0.000941886
     2.14174     1.19667  0.00128179
     2.16739     1.17769   0.0013702
     2.19304     1.15156  0.00149277
     2.21869      1.1244  0.00145201
     2.24434     1.09602  0.00117994
     2.26999     1.06758  0.00100699
     2.29564     1.03816  0.00110042
     2.32129     1.01275 0.000959052
     2.34694    0.987659 0.000948817
     2.37259    0.965297  0.00124272
     2.39824    0.945249  0.00112256
     2.42389    0.928373  0.00100695
     2.44954    0.915759   0.0012205
     2.47519    0.906557  0.00100509
     2.50084    0.893167  0.00116805
     2.52649    0.884714  0.00108761
     2.55214    0.885359  0.00116632
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.26863e-05 6.83006e-06
    0.884913  0.00134767 6.84412e-05
    0.910562   0.0237354 0.000273841
    0.936212    0.165277 0.000970267
    0.961861    0.561011  0.00223117
    0.987511     1.19675  0.00296626
     1.01316     1.85807  0.00376393
     1.03881     2.33538  0.00270974
     1.06446     2.55449   0.0022639
     1.09011     2.55237  0.00281516
     1.11576     2.41068  0.00295813
     1.14141     2.19969  0.00307505
     1.16706      1.9767  0.00272971
     1.19271     1.76113  0.00318064
     1.21836     1.56197  0.00254346
     1.24401     1.39111  0.00262467
     1.26966      1.2441  0.00232339
     1.29531     1.12571  0.00174245
     1.32096     1.02508  0.00208119
     1.34661    0.942901  0.00185576
     1.37226    0.872265  0.00146974
     1.39791    0.816017  0.00105957
     1.42355    0.771816  0.00159452
