x y z
-4.04015 0.597731 -6.7187
-0.112112 0.577124 -5.12519
-2.58513 -0.897082 -5.25902
-2.58513 -0.897082 -5.25902
-2.58513 -0.897082 -5.25902
-2.58513 -0.897082 -5.25902
-3.24337 2.43015 -7.12411
-3.24337 2.43015 -7.12411
-3.80776 1.98333 -4.95021
-3.21629 -1.37085 -5.95659
-3.21629 -1.37085 -5.95659
-3.21629 -1.37085 -5.95659
-4.36574 -0.721409 -6.59182
-0.460058 -0.689178 -8.28725
-0.460058 -0.689178 -8.28725
-0.797903 -0.903778 -8.4131
-0.729064 -0.330732 -6.93965
-0.653199 1.61231 -4.20543
0.715083 1.23665 -1.77578
0.715083 1.23665 -1.77578
0.715083 1.23665 -1.77578
0.715083 1.23665 -1.77578
-1.7134 -0.172113 -1.16679
-1.29612 -2.91681 -3.22063
1.1203 -5.93681 -5.55891
1.52481 -5.3387 -2.61332
4.53953 -3.18837 -2.69421
3.31613 -3.55093 -1.65881
3.31613 -3.55093 -1.65881
1.03235 -1.50239 -1.29105
1.03235 -1.50239 -1.29105
1.90272 -1.42813 -2.08867
0.636041 0.457202 -2.98634
0.885056 -0.316407 -3.46036
0.885056 -0.316407 -3.46036
0.885056 -0.316407 -3.46036
-1.13688 -0.845381 -4.36372
1.0274 -0.296341 -5.88503
-1.18096 0.960665 -5.78032
-1.18096 0.960665 -5.78032
-1.30276 0.88209 -5.38909
-2.53374 -1.50715 -4.81529
-2.53374 -1.50715 -4.81529
-2.33881 -0.530119 -3.42875
-2.33881 -0.530119 -3.42875
-2.37849 -1.40858 -4.54725
-2.37849 -1.40858 -4.54725
-2.37849 -1.40858 -4.54725
-3.92084 -3.32018 -2.72135
-3.92084 -3.32018 -2.72135
-2.70534 1.14387 -7.4019
-2.9185 3.5788 -7.21582
0.596237 3.24566 -4.22373
0.596237 3.24566 -4.22373
2.20448 3.70223 -3.2411
2.20448 3.70223 -3.2411
2.20448 3.70223 -3.2411
4.04901 4.06206 -5.96303
4.04901 4.06206 -5.96303
2.13502 5.04748 -8.59255
0.972951 5.53089 -7.99463
4.70071 2.34895 -8.32304
4.70071 2.34895 -8.32304
2.15094 1.50277 -12.0599
2.73189 3.33324 -10.8735
0.984148 3.60103 -10.1506
2.08108 4.31215 -7.78625
0.610695 4.87658 -6.26497
3.3096 2.75864 -5.47899
3.3096 2.75864 -5.47899
3.3096 2.75864 -5.47899
3.3096 2.75864 -5.47899
3.3096 2.75864 -5.47899
5.47095 2.06824 -6.0169
5.47095 2.06824 -6.0169
5.01813 1.02417 -6.32482
6.14462 4.46896 -7.92989
3.10623 2.00747 -8.55836
3.10623 2.00747 -8.55836
4.64848 -1.08092 -10.6519
4.8916 -3.51881 -7.06749
4.8916 -3.51881 -7.06749
4.5574 -4.62405 -7.64391
4.5574 -4.62405 -7.64391
4.5574 -4.62405 -7.64391
0.764616 -4.55005 -7.66161
2.58489 -3.25535 -5.64415
2.58489 -3.25535 -5.64415
-0.761022 0.554988 -7.0538
-0.761022 0.554988 -7.0538
-0.761022 0.554988 -7.0538
1.90664 1.52256 -7.296
2.14679 0.98578 -8.57382
2.14679 0.98578 -8.57382
2.14679 0.98578 -8.57382
3.96141 3.02786 -10.2466
3.96141 3.02786 -10.2466
2.92395 1.52962 -10.7846
5.21643 4.29264 -9.43547
5.21643 4.29264 -9.43547
7.03135 5.4759 -8.72568
8.71579 3.75257 -5.07392
8.71579 3.75257 -5.07392
9.26503 3.60004 -3.67924
6.43665 6.18573 -7.41206
6.43665 6.18573 -7.41206
5.34462 7.57399 -5.34319
5.3943 5.92078 -3.74208
5.3943 5.92078 -3.74208
5.3943 5.92078 -3.74208
5.3943 5.92078 -3.74208
5.3943 5.92078 -3.74208
5.24039 5.98596 -3.74632
5.54124 5.68948 -4.18529
5.50055 3.52288 -5.90858
4.54636 4.24386 -5.30246
1.56573 5.976 -3.14939
0.951528 3.43728 -2.35221
0.951528 3.43728 -2.35221
0.951528 3.43728 -2.35221
-0.281711 1.94116 1.46458
-0.0716495 1.35407 -0.717546
-0.424848 -0.670185 -0.65467
-0.424848 -0.670185 -0.65467
-0.424848 -0.670185 -0.65467
0.872075 1.0332 -3.10573
0.872075 1.0332 -3.10573
-1.64757 -0.0363504 -3.24624
-0.578278 2.61541 -3.69231
-0.286494 -0.984104 -3.06263
0.194839 0.508371 -1.72655
0.249315 -0.313244 -2.44715
0.249315 -0.313244 -2.44715
-0.318058 3.33127 -4.39569
-1.68239 0.415857 -6.35705
-1.68239 0.415857 -6.35705
-2.55501 0.831206 -3.76925
-1.05618 -1.60681 -2.75494
-0.308642 1.60651 -3.14458
-0.308642 1.60651 -3.14458
-0.133576 0.19633 -3.73616
0.961411 -0.930143 -1.32401
0.961411 -0.930143 -1.32401
0.961411 -0.930143 -1.32401
0.961411 -0.930143 -1.32401
-0.700639 -0.117873 -3.118
-0.700639 -0.117873 -3.118
-0.700639 -0.117873 -3.118
-0.219425 0.219698 -2.14959
-2.14279 2.62903 -4.03371
-2.14279 2.62903 -4.03371
-2.44134 1.4018 -2.38858
0.0287263 2.08292 -1.39522
0.0287263 2.08292 -1.39522
0.0287263 2.08292 -1.39522
2.09809 1.60862 -3.07527
1.87442 2.46102 -5.02123
1.87442 2.46102 -5.02123
1.87442 2.46102 -5.02123
1.87442 2.46102 -5.02123
0.574577 -0.19535 -3.24275
0.574577 -0.19535 -3.24275
0.574577 -0.19535 -3.24275
-0.332198 0.0751569 -2.33789
-0.332198 0.0751569 -2.33789
-0.332198 0.0751569 -2.33789
-0.191403 -1.02365 -3.13773
-1.37217 0.347794 -3.88199
-1.37217 0.347794 -3.88199
3.41976 2.69598 -0.341864
3.41976 2.69598 -0.341864
1.48008 0.140831 -0.498295
-0.379971 -0.129837 2.54227
-0.379971 -0.129837 2.54227
-0.379971 -0.129837 2.54227
-0.379971 -0.129837 2.54227
-0.253829 0.202731 4.64898
-0.253829 0.202731 4.64898
-0.969171 -0.27742 4.64357
-2.42388 1.67398 7.02669
-2.42388 1.67398 7.02669
-2.03926 1.40399 7.84769
-3.03135 1.67443 6.7895
-1.97042 2.06953 3.52545
-0.461013 2.08718 2.21991
-0.461013 2.08718 2.21991
-1.05031 2.26288 2.85037
-1.67338 -0.9043 5.19368
1.70842 -1.27788 5.6959
1.70842 -1.27788 5.6959
0.399462 -0.549447 5.84384
0.399462 -0.549447 5.84384
0.742577 0.908397 5.28034
0.742577 0.908397 5.28034
0.742577 0.908397 5.28034
-0.85358 1.03576 5.04148
-0.85358 1.03576 5.04148
-1.79378 -0.870123 2.76227
-2.67999 -0.619478 1.4147
-2.67999 -0.619478 1.4147
-1.73917 -1.98004 2.07238
-1.73917 -1.98004 2.07238
-0.161142 -2.05997 1.19719
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
0.764535 -0.917212 1.61071
1.35521 -0.43963 2.11995
-1.17505 2.14156 3.93094
-0.526055 0.955147 0.540033
-0.526055 0.955147 0.540033
0.344164 0.345425 -0.890239
0.344164 0.345425 -0.890239
0.344164 0.345425 -0.890239
-0.247268 2.24037 2.54271
1.07819 1.94512 3.73318
1.07819 1.94512 3.73318
1.07819 1.94512 3.73318
-0.696652 0.941399 3.83995
-0.696652 0.941399 3.83995
-0.696652 0.941399 3.83995
-0.0186071 -2.3903 4.91046
-0.0186071 -2.3903 4.91046
0.0831694 -3.79329 4.9057
-0.0154839 -4.1428 3.76264
-1.02848 -3.23413 3.08258
-1.02848 -3.23413 3.08258
-1.02848 -3.23413 3.08258
-1.02848 -3.23413 3.08258
-1.02848 -3.23413 3.08258
0.557591 -2.40831 5.02811
1.76656 0.268141 4.16902
-0.113911 0.979431 2.39529
-0.113911 0.979431 2.39529
-0.113911 0.979431 2.39529
-0.113911 0.979431 2.39529
-0.113911 0.979431 2.39529
-0.113911 0.979431 2.39529
1.40332 -1.04523 4.60679
1.53615 0.87531 2.19854
1.53615 0.87531 2.19854
1.53615 0.87531 2.19854
1.53615 0.87531 2.19854
1.53615 0.87531 2.19854
1.53615 0.87531 2.19854
2.68386 -0.0501811 4.39017
2.68386 -0.0501811 4.39017
2.68386 -0.0501811 4.39017
3.05426 -0.0139092 4.96218
3.05426 -0.0139092 4.96218
2.07695 0.581535 5.2782
1.72507 1.74636 2.78395
1.72507 1.74636 2.78395
-0.381865 -0.107456 2.75796
-0.381865 -0.107456 2.75796
-0.381865 -0.107456 2.75796
-0.381865 -0.107456 2.75796
-0.983578 -0.923867 3.52834
-0.983578 -0.923867 3.52834
-1.46806 -0.510005 1.96397
-1.46806 -0.510005 1.96397
-1.46806 -0.510005 1.96397
-1.46806 -0.510005 1.96397
-1.46806 -0.510005 1.96397
-1.2787 -0.687914 3.76127
-0.0652166 -2.23478 4.81734
0.431111 -4.44536 6.86303
0.431111 -4.44536 6.86303
2.38463 -3.80893 2.57636
2.38463 -3.80893 2.57636
2.38463 -3.80893 2.57636
2.38463 -3.80893 2.57636
0.719438 -4.91474 5.30757
0.719438 -4.91474 5.30757
0.719438 -4.91474 5.30757
2.26307 -6.72647 6.59547
1.17996 -4.63977 8.38511
1.25347 -2.76069 8.27539
1.87552 -5.11435 8.71571
0.156785 -5.9097 7.47917
0.156785 -5.9097 7.47917
0.156785 -5.9097 7.47917
0.0183461 -6.23492 7.30295
4.64467 -4.33399 6.56083
7.32315 -1.20698 5.07748
7.32315 -1.20698 5.07748
3.05831 -2.05936 8.2578
3.05831 -2.05936 8.2578
4.37415 -1.04069 8.84549
4.37415 -1.04069 8.84549
2.34651 0.186037 7.78861
1.82199 -2.12517 6.90388
2.29742 -2.05936 8.07897
2.29742 -2.05936 8.07897
1.72178 -3.58849 6.99823
1.83621 -2.8419 7.23551
0.911767 -1.4319 6.06295
1.1289 -4.87474 4.28706
1.26795 -3.84021 2.00897
1.03323 -6.08952 2.65207
1.03323 -6.08952 2.65207
1.03323 -6.08952 2.65207
2.25285 -7.42214 4.89487
2.25285 -7.42214 4.89487
2.25285 -7.42214 4.89487
1.30943 -7.57538 5.77691
0.838279 -9.81675 9.49405
0.838279 -9.81675 9.49405
1.10795 -9.85043 9.89647
1.10795 -9.85043 9.89647
0.204491 -10.7756 8.86582
0.204491 -10.7756 8.86582
0.204491 -10.7756 8.86582
-2.75609 -8.73744 8.46914
-3.34257 -6.6565 8.64369
-5.04106 -7.79055 7.82963
-5.04106 -7.79055 7.82963
-4.26064 -10.2191 6.83394
-4.26064 -10.2191 6.83394
-2.02968 -7.72404 10.1866
-2.02968 -7.72404 10.1866
-2.02968 -7.72404 10.1866
-1.31669 -5.51448 9.27076
-1.31669 -5.51448 9.27076
-1.8616 -4.07371 9.24126
-1.8616 -4.07371 9.24126
-0.38934 -3.70912 9.46068
-0.38934 -3.70912 9.46068
-0.38934 -3.70912 9.46068
0.767715 -6.62295 9.58707
1.31084 -7.03313 5.82364
4.79416 -5.35884 4.22126
4.79416 -5.35884 4.22126
1.60487 -3.68479 3.72586
1.60487 -3.68479 3.72586
2.15415 -1.70679 4.91849
2.15415 -1.70679 4.91849
2.15415 -1.70679 4.91849
2.15415 -1.70679 4.91849
2.15415 -1.70679 4.91849
2.15415 -1.70679 4.91849
2.90832 0.853254 5.70604
0.701499 -0.239461 7.05348
0.526105 -1.34919 8.99168
-1.58954 -1.23673 8.22831
2.38583 0.621837 6.35602
2.38583 0.621837 6.35602
2.00733 1.61933 6.9611
0.738549 0.896213 6.84197
2.65776 -2.23169 6.53801
0.657504 -1.29729 5.81811
1.05043 -1.97919 5.48944
2.79316 -2.2613 5.23631
3.89424 -1.54448 4.1936
3.89424 -1.54448 4.1936
3.89424 -1.54448 4.1936
5.09893 -1.09094 2.23344
5.36329 -0.552885 2.86483
5.61662 0.3283 4.27482
5.22869 -3.40224 3.42034
3.5742 -1.48329 1.63093
0.88818 -1.51469 2.64544
0.88818 -1.51469 2.64544
0.88818 -1.51469 2.64544
0.88818 -1.51469 2.64544
0.924567 -0.295785 2.66074
0.924567 -0.295785 2.66074
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
0.661096 -0.833761 1.88244
-0.136059 1.31471 -1.98137
0.397342 -1.77326 -3.91178
-0.338762 -1.6945 -3.01994
-0.338762 -1.6945 -3.01994
0.141962 -0.687622 -3.81769
0.141962 -0.687622 -3.81769
0.141962 -0.687622 -3.81769
1.15038 -1.26936 -5.41815
1.33255 -2.42178 -3.13975
1.33255 -2.42178 -3.13975
2.11903 1.72448 -4.24728
3.61209 3.60186 -5.20683
1.49451 5.85836 -5.3238
2.66357 4.58123 -3.80199
2.66357 4.58123 -3.80199
2.66357 4.58123 -3.80199
3.06711 5.81694 -4.85425
3.06711 5.81694 -4.85425
4.30374 5.38911 -5.56908
3.14008 6.44825 -4.09894
1.73868 4.49101 -1.31631
2.96295 3.65591 -3.33303
2.96295 3.65591 -3.33303
2.96295 3.65591 -3.33303
2.96295 3.65591 -3.33303
3.14316 3.35028 -1.91224
2.63015 1.04145 -3.2137
2.14849 0.936721 -3.24849
2.14849 0.936721 -3.24849
0.671351 0.0387084 -2.99298
0.671351 0.0387084 -2.99298
0.832544 -1.74632 -3.08214
-1.90121 1.51961 -2.12829
-3.0023 0.00188264 -1.07521
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
0.834675 0.0325163 -1.16644
1.72972 0.0769965 -1.05053
1.72972 0.0769965 -1.05053
1.72972 0.0769965 -1.05053
1.31783 -2.72153 -2.99616
1.31783 -2.72153 -2.99616
1.74198 -0.817846 -2.36
1.74198 -0.817846 -2.36
1.74198 -0.817846 -2.36
1.74198 -0.817846 -2.36
1.74198 -0.817846 -2.36
-0.632562 -0.479772 -1.14526
-0.799915 0.531362 -3.4485
-0.799915 0.531362 -3.4485
-0.424361 0.725788 -4.35779
0.554738 1.58661 -1.57036
0.554738 1.58661 -1.57036
-1.30632 3.08224 4.98809
-1.63893 3.7897 7.57174
-0.226058 7.0214 5.33937
-1.48055 8.81261 6.81359
1.19021 9.5597 7.26813
1.52045 9.42647 5.94848
0.769623 8.66677 2.90294
-1.5864 9.16469 2.83815
-1.5864 9.16469 2.83815
-3.02798 8.23425 2.46704
-5.41731 7.5513 2.1066
-5.41731 7.5513 2.1066
-5.80771 6.23523 4.39551
-6.87252 7.23528 6.292
-7.16145 5.01158 5.63937
-7.16145 5.01158 5.63937
-8.52583 3.73681 5.61172
-8.90884 4.17747 6.33088
-7.72744 2.51406 5.26103
-7.72744 2.51406 5.26103
-7.24101 1.23434 3.87621
-6.78286 0.732239 3.62486
-6.78286 0.732239 3.62486
-7.08294 1.11535 6.81532
-6.33696 3.02169 5.6977
-7.08076 2.33395 4.39674
-5.11762 1.98422 5.57191
-5.11762 1.98422 5.57191
-4.61389 1.57253 4.37253
-3.73167 4.41379 4.80318
-6.05812 4.34368 2.99447
-6.05812 4.34368 2.99447
-6.30378 5.5933 3.71001
-5.93623 8.62922 5.63459
-5.93623 8.62922 5.63459
-4.76874 6.49761 8.30061
-6.06539 6.76282 7.02188
-8.53838 3.91536 2.30762
-8.53838 3.91536 2.30762
-7.99027 4.42471 5.84029
-7.99027 4.42471 5.84029
-7.53228 3.70838 4.99572
-7.71625 -1.06314 3.38484
-4.41183 -0.376132 1.78718
-4.07296 -0.398341 -2.07441
-4.6626 -1.15604 -3.31066
-4.6626 -1.15604 -3.31066
-3.82308 0.619 -1.49866
-3.82308 0.619 -1.49866
-3.82308 0.619 -1.49866
-3.43697 3.55909 -0.97211
-1.97534 2.84565 -1.33505
-3.15405 2.29322 -2.18699
-5.92115 1.77068 -3.22358
-3.8122 2.36429 -4.3668
-5.14728 2.09245 -6.11794
-5.50464 -0.199374 -7.06345
-5.44509 -3.08398 -8.08137
