x y z
-8.56549 -3.16691 7.62404
-8.56549 -3.16691 7.62404
-10.664 -1.30907 7.70951
-11.3731 -2.14473 4.93171
-11.1436 -1.59848 3.8175
-11.2451 -3.95046 6.01035
-14.0183 -3.28463 8.32509
-11.9314 -2.80716 10.9702
-9.77257 -2.51445 10.4203
-7.24049 -0.426714 11.1963
-7.24049 -0.426714 11.1963
-7.24049 -0.426714 11.1963
-5.57398 -1.28557 13.7685
-3.42141 -3.90919 11.0634
-2.80021 -5.61454 10.7165
-3.83241 -5.13191 10.075
-3.38655 -5.74447 8.68301
-1.40268 -3.96067 6.78004
0.133173 -2.26085 6.24833
0.133173 -2.26085 6.24833
0.133173 -2.26085 6.24833
0.923691 0.432693 8.13593
-0.911115 -1.26374 9.2914
0.96058 -2.74754 7.91306
3.29764 -4.72302 9.18901
5.48724 -4.93765 6.43175
5.48724 -4.93765 6.43175
6.35243 -6.05073 5.57413
6.11631 -4.05464 5.13336
3.31231 -5.50225 7.12779
4.4785 -2.9984 5.27666
4.4785 -2.9984 5.27666
4.4785 -2.9984 5.27666
4.4785 -2.9984 5.27666
4.75224 -4.05012 2.85188
4.75224 -4.05012 2.85188
4.75224 -4.05012 2.85188
2.4787 -5.47178 3.75962
2.4787 -5.47178 3.75962
2.4787 -5.47178 3.75962
0.281859 -4.56676 5.45535
0.281859 -4.56676 5.45535
0.281859 -4.56676 5.45535
2.29415 -5.46809 5.5236
2.29415 -5.46809 5.5236
2.38553 -6.67159 3.45901
2.38553 -6.67159 3.45901
0.672757 -4.85372 6.35196
3.53088 -2.6232 4.62323
3.53088 -2.6232 4.62323
2.27741 -5.1876 3.63205
-0.0848238 -6.12309 3.01275
-2.97118 -3.93979 2.9734
-4.66503 -3.20966 3.81569
-2.78806 -4.89596 3.79166
-2.5179 -4.92736 6.72443
-2.14051 -3.24053 5.6362
-0.282524 -1.89317 2.81698
-0.282524 -1.89317 2.81698
-0.282524 -1.89317 2.81698
-1.77441 -0.839949 4.82706
-1.77441 -0.839949 4.82706
-1.77441 -0.839949 4.82706
-1.77441 -0.839949 4.82706
-1.77441 -0.839949 4.82706
-1.77441 -0.839949 4.82706
-2.62015 -3.44464 4.3233
-2.62015 -3.44464 4.3233
-1.70884 -1.0477 4.77607
-1.70884 -1.0477 4.77607
-1.82757 1.32798 3.46218
-1.82757 1.32798 3.46218
0.645739 1.14935 6.22339
-0.559164 1.49317 3.37749
-0.559164 1.49317 3.37749
1.89764 2.01033 2.56205
2.73695 -0.526109 2.04801
1.78643 -1.44142 4.70353
1.78643 -1.44142 4.70353
0.240889 1.07389 2.7619
0.240889 1.07389 2.7619
0.240889 1.07389 2.7619
0.240889 1.07389 2.7619
0.240889 1.07389 2.7619
0.240889 1.07389 2.7619
-1.18781 1.17335 4.96895
0.938815 1.92448 2.81209
3.62158 0.966834 3.35712
3.62158 0.966834 3.35712
3.23219 0.857081 3.50385
3.23219 0.857081 3.50385
3.23219 0.857081 3.50385
0.320608 2.00328 5.01527
2.02506 0.940638 4.69559
2.02506 0.940638 4.69559
1.05677 1.35529 3.42448
1.05677 1.35529 3.42448
1.05677 1.35529 3.42448
-0.788812 -0.0296647 1.14655
-0.788812 -0.0296647 1.14655
-0.788812 -0.0296647 1.14655
-0.788812 -0.0296647 1.14655
-1.66272 -1.4166 0.869686
-1.66272 -1.4166 0.869686
-1.96344 -2.68777 3.72345
-1.96344 -2.68777 3.72345
-1.67406 -2.51461 1.71028
-1.67406 -2.51461 1.71028
-0.199568 -3.42693 4.53857
-0.199568 -3.42693 4.53857
-0.199568 -3.42693 4.53857
2.57191 -1.41668 4.29191
2.08294 -0.750844 6.70246
2.08294 -0.750844 6.70246
0.902797 1.03699 4.70236
0.902797 1.03699 4.70236
0.902797 1.03699 4.70236
0.902797 1.03699 4.70236
1.92295 2.03834 6.30388
1.92295 2.03834 6.30388
1.92295 2.03834 6.30388
0.346141 1.32801 5.66277
0.346141 1.32801 5.66277
-1.43087 0.378109 7.03973
0.39864 -1.68756 8.65117
0.39864 -1.68756 8.65117
-0.643666 0.870237 6.51919
-2.21964 0.775103 7.71144
0.698837 -1.44636 5.55057
0.698837 -1.44636 5.55057
2.87718 -2.27339 2.91367
2.87718 -2.27339 2.91367
0.00292463 -0.185927 3.85324
0.658982 0.567704 4.6999
0.658982 0.567704 4.6999
0.658982 0.567704 4.6999
-1.64459 0.493623 6.08177
-1.64459 0.493623 6.08177
-1.64459 0.493623 6.08177
-0.960582 -2.14989 5.00532
-0.649932 -1.03172 6.00673
-0.649932 -1.03172 6.00673
-0.649932 -1.03172 6.00673
0.0759229 -0.670786 5.1644
-1.78472 -0.144455 4.00753
-1.78472 -0.144455 4.00753
-3.84551 0.348598 3.28967
-3.77275 1.2615 4.46607
-2.44533 -0.232202 2.26689
-2.0609 0.0497998 0.914359
-0.0584434 -1.73145 -2.00077
0.784396 -0.10678 -3.33891
0.784396 -0.10678 -3.33891
0.784396 -0.10678 -3.33891
0.784396 -0.10678 -3.33891
0.784396 -0.10678 -3.33891
-1.15302 0.626142 -1.55193
-1.15302 0.626142 -1.55193
0.17845 0.0846495 -4.43869
0.17845 0.0846495 -4.43869
1.1093 2.86061 -3.53087
1.1093 2.86061 -3.53087
1.1093 2.86061 -3.53087
-0.199598 5.09247 -3.2839
0.944861 6.79267 -4.81487
0.944861 6.79267 -4.81487
0.944861 6.79267 -4.81487
0.944861 6.79267 -4.81487
-0.295878 6.84653 -6.01582
-0.295878 6.84653 -6.01582
-0.295878 6.84653 -6.01582
-0.295878 6.84653 -6.01582
-0.295878 6.84653 -6.01582
-0.295878 6.84653 -6.01582
2.22803 4.00186 -4.5945
4.51249 1.88175 -3.61847
3.17329 2.10601 -2.41565
1.411 0.578859 -4.87698
2.37234 1.76192 -3.99207
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
1.42571 -0.340574 -2.09857
-1.19244 -0.819004 -3.87315
