#x y z
100 100 100
99.0944 99.2078 100.551
99.0394 99.3802 101.043
99.0394 99.3802 101.043
99.7019 98.2309 100.247
99.1721 98.341 99.0887
98.1273 98.9522 98.4483
98.111 99.5667 98.3982
97.5299 98.9409 98.3306
97.8103 99.134 97.332
98.8468 99.7438 97.3365
99.2932 99.4302 97.7012
99.7213 98.4659 96.7915
99.9067 99.2819 95.7181
99.9067 99.2819 95.7181
100.912 100.338 96.47
100.033 99.266 96.9822
101.198 99.0236 96.4368
101.29 98.5009 96.3925
100.605 97.3438 95.4667
100.027 96.4809 96.4321
100.027 96.4809 96.4321
99.3097 95.6627 96.852
99.0695 95.2472 98.0195
98.918 94.1161 98.8493
98.918 94.1161 98.8493
98.918 94.1161 98.8493
99.8347 93.6131 99.5259
99.8347 93.6131 99.5259
99.2597 94.4692 99.6407
99.2597 94.4692 99.6407
98.8796 95.0933 98.5353
98.8796 95.0933 98.5353
97.8154 94.08 97.5438
98.5187 93.1414 97.175
98.3784 94.1893 98.1738
97.3654 93.6362 99.1395
98.1437 93.9869 98.3893
97.0879 93.1033 97.2204
97.0879 93.1033 97.2204
97.0879 93.1033 97.2204
97.3241 92.4996 97.8404
97.314 93.4296 97.502
97.314 93.4296 97.502
97.314 93.4296 97.502
96.1142 93.8052 97.0133
96.4125 94.1197 96.0783
96.4125 94.1197 96.0783
96.4125 94.1197 96.0783
96.4125 94.1197 96.0783
96.696 93.2789 96.1711
96.7924 92.9803 96.5621
96.0311 91.8008 96.3844
95.3321 90.6791 95.9677
95.3624 90.6056 96.0164
94.2894 90.7706 96.9854
93.7915 90.9966 96.3294
92.7731 90.0796 95.1698
91.8832 90.4697 94.7988
90.8352 89.3238 94.9314
91.4386 88.1304 94.6683
91.3529 87.4176 95.4366
91.3529 87.4176 95.4366
91.3529 87.4176 95.4366
90.9132 87.3999 96.006
90.5282 87.3919 96.6352
90.6799 86.6506 97.0365
89.7884 87.1233 97.0126
89.6319 87.5118 97.0299
89.3637 86.5727 95.8663
88.7093 86.4419 95.5429
88.4878 85.4655 96.5919
89.1469 85.8494 95.6684
89.3886 85.5826 95.8312
89.3886 85.5826 95.8312
88.2124 85.1962 95.9143
88.2124 85.1962 95.9143
88.2124 85.1962 95.9143
87.9819 84.9281 95.1213
88.8821 84.4712 94.265
88.8821 84.4712 94.265
88.8821 84.4712 94.265
88.6616 83.3917 95.1672
87.7963 82.275 94.0699
87.7963 82.275 94.0699
87.2345 81.6789 95.0472
86.2773 81.1465 94.2128
86.2773 81.1465 94.2128
86.2773 81.1465 94.2128
86.1106 82.0399 93.3776
86.1106 82.0399 93.3776
86.1106 82.0399 93.3776
86.1354 81.7798 92.9772
86.1354 81.7798 92.9772
87.1537 81.9374 93.0785
87.1537 81.9374 93.0785
87.1537 81.9374 93.0785
86.2024 82.5915 92.9523
86.7296 82.3905 92.9766
86.0592 83.3925 92.3419
86.0592 83.3925 92.3419
85.4361 84.0736 93.3187
84.6959 83.1043 94.4309
85.5091 83.2578 93.2641
85.9563 83.1257 93.6791
85.8341 82.1027 94.8363
85.8341 82.1027 94.8363
87.0283 82.0581 94.2827
87.8881 81.0535 93.4141
88.0269 80.1831 92.4132
87.0101 81.1089 92.0841
86.4558 80.5469 92.4826
86.787 79.9364 91.433
86.7716 79.9331 90.6533
87.7504 79.1956 90.1314
88.0757 78.9353 90.1606
88.0757 78.9353 90.1606
87.5808 78.1154 89.242
86.7358 77.8896 90.1982
86.7236 78.8278 90.6505
86.6812 78.2694 90.9572
86.9937 78.2799 89.9151
86.9937 78.2799 89.9151
86.7906 78.4135 88.9596
85.9842 78.7599 88.5132
86.455 79.7849 87.881
86.0012 79.4851 88.5707
85.385 78.651 89.0574
85.1747 78.6215 88.7986
85.1747 78.6215 88.7986
85.1747 78.6215 88.7986
85.1747 78.6215 88.7986
85.6394 79.3159 87.7812
85.8309 79.6635 87.2687
84.9741 78.6039 86.349
85.7301 79.5836 85.9854
86.7697 78.9071 85.3114
85.5709 78.8851 84.1763
86.7037 79.575 84.3455
85.6583 80.6515 85.1657
84.6161 80.7117 84.528
84.1409 80.8508 84.1895
84.4551 79.8325 84.4628
84.5401 78.8385 83.3242
85.0886 79.1563 82.3732
86.1273 78.2418 83.4396
86.3946 77.5512 83.2622
86.3933 76.6526 83.9716
86.5699 76.7098 83.7123
86.5699 76.7098 83.7123
86.102 77.2285 83.4198
85.4482 78.4087 82.7541
84.6721 78.5343 83.1758
83.7173 78.5011 83.0059
84.7263 79.0797 81.9159
84.7263 79.0797 81.9159
83.5697 78.5604 81.4499
83.9768 77.7277 80.9384
83.9768 77.7277 80.9384
84.4784 76.5334 80.7736
84.5114 76.5141 81.7674
83.4488 76.207 82.5304
83.4488 76.207 82.5304
83.8235 75.4247 82.9465
83.8235 75.4247 82.9465
83.8235 75.4247 82.9465
84.1811 76.1907 81.9467
83.7308 76.5224 82.2994
83.7308 76.5224 82.2994
84.8253 77.4352 82.5315
85.3216 77.1198 81.7318
85.3216 77.1198 81.7318
86.0079 77.7188 80.7065
85.5205 77.8461 81.1461
86.4508 77.0224 80.2409
86.2799 75.8724 80.1314
86.5526 74.7076 80.881
86.5526 74.7076 80.881
86.1205 73.765 80.0769
86.9908 72.894 79.828
87.6141 71.8091 78.6546
87.1006 70.8748 77.7125
87.1207 69.8017 78.4709
86.102 70.3126 78.9517
86.565 69.3302 79.0863
86.565 69.3302 79.0863
86.7599 69.7455 78.6603
85.6717 69.6075 79.8275
85.6717 69.6075 79.8275
86.2076 70.2118 80.3896
86.2076 70.2118 80.3896
86.2076 70.2118 80.3896
85.3946 69.1666 79.2823
85.162 68.6691 78.1464
85.162 68.6691 78.1464
85.162 68.6691 78.1464
84.1505 69.588 78.5303
83.0529 68.5299 77.7191
82.9732 68.0839 77.4372
83.514 67.3591 77.0505
83.9922 67.581 76.0416
83.9922 67.581 76.0416
83.4191 68.0343 76.0298
83.4191 68.0343 76.0298
83.4191 68.0343 76.0298
83.4191 68.0343 76.0298
82.9616 68.0612 76.4599
82.9616 68.0612 76.4599
82.9616 68.0612 76.4599
82.8975 67.2902 77.2291
82.8975 67.2902 77.2291
82.4885 67.2536 78.2095
82.4885 67.2536 78.2095
82.4885 67.2536 78.2095
83.1838 66.4818 77.8592
84.2569 66.3396 76.7327
84.2569 66.3396 76.7327
84.5861 66.1741 77.0321
85.1582 65.1514 76.2542
85.1582 65.1514 76.2542
85.1582 65.1514 76.2542
85.1582 65.1514 76.2542
84.27 65.4232 75.8675
83.2293 65.5867 75.187
82.7121 66.6776 74.1338
81.914 65.8124 75.136
81.914 65.8124 75.136
81.2838 66.344 74.398
80.4333 67.0069 73.5773
80.4988 67.2771 73.3431
80.153 68.1561 72.3996
80.153 68.1561 72.3996
80.153 68.1561 72.3996
80.153 68.1561 72.3996
80.153 68.1561 72.3996
80.2836 69.0341 71.8126
81.1258 68.6798 71.9934
80.9092 68.7386 71.2149
80.9092 68.7386 71.2149
79.7913 69.3593 71.8694
80.718 68.4327 71.6268
80.718 68.4327 71.6268
80.3992 69.5343 72.0861
81.0962 69.1098 71.6791
81.7893 69.4686 70.873
82.0232 70.5728 70.618
81.0378 71.0779 70.2912
80.7681 70.838 69.8479
80.3838 70.2994 70.4183
79.3204 69.5692 69.6326
79.3204 69.5692 69.6326
79.3204 69.5692 69.6326
79.6256 68.4481 68.5008
79.8258 67.646 68.704
79.3825 68.4119 67.5717
80.0567 67.9565 67.931
79.3983 67.95 68.1822
78.7976 68.642 67.455
79.034 67.6929 66.4443
79.7758 66.5703 66.9666
79.7758 66.5703 66.9666
80.6076 65.9157 66.3524
81.5454 65.0099 65.7169
81.5454 65.0099 65.7169
81.5454 65.0099 65.7169
82.7033 65.6533 66.8867
83.7101 66.3714 65.8067
83.354 67.137 65.0004
82.1548 67.6143 64.0863
81.4404 66.6967 64.8967
81.6547 65.7675 65.8893
81.9248 65.514 65.6202
81.9248 65.514 65.6202
81.8741 66.4016 64.4921
81.0478 65.6026 65.6013
80.4073 66.4184 65.3042
80.9375 65.4528 64.5712
81.9601 65.164 63.7053
80.9256 64.1079 64.3283
80.6666 64.3257 63.5153
79.4798 64.1169 63.6635
78.4896 64.8087 63.0073
77.8061 64.6112 64.0046
77.8061 64.6112 64.0046
78.3928 64.3401 63.405
78.3928 64.3401 63.405
78.3928 64.3401 63.405
78.6668 63.982 63.3054
78.7912 64.1056 64.342
79.8476 63.9466 63.4107
79.7625 65.06 62.3361
79.8161 65.32 62.8519
80.2517 64.2024 61.7728
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
79.1418 64.3341 62.6917
80.0948 64.6649 63.387
79.4224 64.4094 62.572
79.4224 64.4094 62.572
78.6434 64.8561 61.7287
78.9554 63.7465 62.3121
79.417 62.7642 62.0876
79.3548 63.0718 61.8952
79.49 62.3371 62.5883
78.3991 63.2139 62.7907
77.2493 62.6081 63.6178
78.2656 62.2921 63.1624
78.2656 62.2921 63.1624
77.5172 62.6771 64.0958
77.5966 61.8689 64.591
77.5966 61.8689 64.591
78.407 62.1292 64.7841
79.0158 61.2894 65.2028
79.0158 61.2894 65.2028
77.8439 60.5562 66.0591
76.6814 60.7276 67.1289
77.5636 60.5765 66.5492
77.5636 60.5765 66.5492
76.8747 60.4572 65.7362
75.7603 59.426 64.6776
75.6485 58.5744 64.2883
75.6485 58.5744 64.2883
74.7945 58.7744 65.3086
74.9466 59.3263 65.2555
74.1432 58.4598 65.7474
74.1432 58.4598 65.7474
74.1432 58.4598 65.7474
74.1432 58.4598 65.7474
73.8105 59.5038 65.7803
74.8785 59.1844 65.6388
75.8569 58.5562 65.1411
75.8569 58.5562 65.1411
74.8883 58.3684 65.1644
74.8883 58.3684 65.1644
74.8883 58.3684 65.1644
74.6043 58.2529 65.5299
74.8628 57.0658 64.6628
74.0979 57.2204 65.6492
73.3633 57.0887 66.7343
72.6322 56.2954 66.4135
72.6322 56.2954 66.4135
72.6585 57.4587 65.4992
72.7753 58.1095 65.0409
72.7753 58.1095 65.0409
72.8076 59.239 64.3027
72.227 58.8545 63.1322
71.7354 57.8529 64.0131
71.7354 57.8529 64.0131
72.0413 58.7466 62.9683
71.1703 59.2491 62.7599
70.5265 58.2137 63.4189
69.6553 59.2121 62.5106
68.4936 58.154 62.4027
67.3418 58.4767 61.4605
67.0972 57.6156 61.9103
67.0972 57.6156 61.9103
67.0972 57.6156 61.9103
67.2053 56.4428 61.425
67.2053 56.4428 61.425
66.988 56.0547 62.0976
66.3716 55.7095 63.2377
65.6068 55.0433 63.8598
65.5492 55.6405 63.6846
65.5492 55.6405 63.6846
64.6358 54.8179 63.6984
63.6861 54.2077 63.6575
63.6861 54.2077 63.6575
63.6861 54.2077 63.6575
63.0518 54.9401 63.0537
63.6043 56.1043 62.0937
63.7966 56.5976 61.1371
63.9034 57.492 60.6047
63.9034 57.492 60.6047
63.3361 57.6435 61.4965
63.3361 57.6435 61.4965
63.3361 57.6435 61.4965
64.0998 58.7622 60.5575
63.159 59.5299 60.6468
63.227 59.5904 60.2314
63.2807 58.8486 60.2847
63.2807 58.8486 60.2847
63.2608 59.4691 61.0236
63.2608 59.4691 61.0236
63.3948 59.3672 60.0265
63.6787 59.4449 59.6129
62.8649 58.6787 60.3201
62.8649 58.6787 60.3201
62.8649 58.6787 60.3201
61.7721 58.2066 60.351
61.7493 57.6163 59.5382
61.7493 57.6163 59.5382
62.2377 57.079 59.7266
62.2377 57.079 59.7266
63.1146 56.4848 59.2219
64.2872 55.7275 58.5493
65.1789 55.7785 57.6385
64.1634 55.3421 58.4069
64.6015 54.6558 57.8006
64.766 53.9068 57.9314
64.8022 52.9818 58.2903
64.9293 53.5192 57.5753
64.9293 53.5192 57.5753
65.5358 52.5779 58.6952
64.7754 52.1286 58.6514
63.6812 51.6906 58.0145
63.6812 51.6906 58.0145
62.7184 52.1639 58.5022
62.7184 52.1639 58.5022
62.0246 52.5486 58.3914
62.1513 52.2879 58.9801
61.0301 52.7682 58.6155
60.2266 52.2343 58.6377
60.0408 53.155 58.0089
60.0408 53.155 58.0089
60.0408 53.155 58.0089
60.0408 53.155 58.0089
60.0408 53.155 58.0089
60.0331 54.124 57.0658
60.6715 53.9968 57.3074
60.9347 53.8859 57.8341
61.4829 53.5789 57.9896
61.0916 54.2873 57.9193
61.0916 54.2873 57.9193
61.0916 54.2873 57.9193
61.5295 53.7097 57.9332
61.5295 53.7097 57.9332
60.7107 53.6221 57.5373
59.8531 52.9719 57.1849
60.4003 53.5021 56.1963
59.9186 53.6687 56.3761
59.022 52.4964 57.5257
59.022 52.4964 57.5257
59.719 52.0898 57.522
59.1906 52.4622 57.693
58.3891 51.4799 58.5599
58.4894 51.3118 59.2746
58.0028 51.3552 60.2751
58.1593 50.3736 60.0293
56.9655 50.5099 61.112
55.7719 49.3461 60.0345
55.7719 49.3461 60.0345
54.5772 48.4838 59.5299
54.2584 47.2847 59.4706
53.2416 47.9911 59.6999
53.2416 47.9911 59.6999
53.0551 48.7919 58.6573
54.2348 48.1829 57.5377
55.0706 48.3638 57.211
54.4924 47.9378 56.3088
53.8083 48.108 57.0891
53.1887 48.8448 57.585
53.1887 48.8448 57.585
54.1266 48.2879 56.7771
54.1266 48.2879 56.7771
53.2089 47.4617 56.3449
53.2876 48.1961 55.2274
53.0491 48.7027 55.3269
53.9224 47.9053 54.2168
53.9224 47.9053 54.2168
53.435 46.7979 53.8404
52.2968 47.6658 54.5688
52.2968 47.6658 54.5688
52.2968 47.6658 54.5688
52.2968 47.6658 54.5688
52.536 47.0441 53.751
52.536 47.0441 53.751
52.536 47.0441 53.751
52.2365 47.1998 53.5766
51.5386 46.2997 54.4509
51.631 45.8965 53.9617
51.3616 45.4725 54.5563
51.3616 45.4725 54.5563
50.2783 46.4253 53.4949
49.1517 45.4787 53.9759
48.285 46.61 55.1727
47.6103 45.8238 54.575
47.6103 45.8238 54.575
46.722 45.8283 54.8558
46.722 45.8283 54.8558
46.0076 45.3159 55.8303
46.1361 44.3688 56.8368
45.8249 44.0945 56.0788
45.7022 43.4531 55.1901
45.6706 43.7993 55.813
45.6706 43.7993 55.813
44.817 44.555 55.8478
44.5285 44.2151 54.7179
44.6219 44.4373 54.2646
44.5806 43.4805 55.1566
43.4525 43.7514 56.0982
43.4525 43.7514 56.0982
44.3306 43.8705 55.8745
45.3606 44.7197 56.1902
44.5862 45.1256 56.6978
43.5821 45.2655 55.9527
44.26 44.9162 56.999
45.1357 43.8489 55.8986
45.3883 43.1552 55.7575
44.9685 43.3516 55.4966
45.1498 43.1024 54.9303
45.1498 43.1024 54.9303
45.7746 43.7938 54.714
45.7746 43.7938 54.714
45.7746 43.7938 54.714
45.7746 43.7938 54.714
45.0282 43.1038 55.1841
45.7896 42.5002 54.6234
46.7403 41.6966 55.1424
47.6309 41.6093 54.0208
48.053 40.8782 55.0139
48.405 40.4254 54.665
48.405 40.4254 54.665
47.2643 39.8366 55.4763
47.2643 39.8366 55.4763
47.8166 40.3554 54.7266
48.3449 39.7057 55.3104
48.3449 39.7057 55.3104
48.4563 39.2779 54.3241
48.6282 38.5481 53.6835
48.3158 37.6998 53.4154
47.3909 37.1215 53.7847
47.3909 37.1215 53.7847
47.3909 37.1215 53.7847
46.4973 37.4897 54.4745
45.8161 37.1678 55.0053
45.8161 37.1678 55.0053
46.6346 36.8011 55.033
46.6346 36.8011 55.033
46.6718 36.3116 54.1932
47.0336 36.3246 53.3983
47.0336 36.3246 53.3983
47.0336 36.3246 53.3983
45.8495 35.1337 52.8437
45.3396 34.0905 52.4405
44.3787 33.71 52.1886
43.2046 34.5981 52.1726
42.5156 34.8951 52.5152
43.2791 34.2092 52.5054
43.389 34.1964 53.6984
43.5425 34.8826 53.2557
44.2983 35.4306 52.1089
44.2983 35.4306 52.1089
43.7154 35.5504 51.0207
43.1086 35.9788 51.8384
43.2395 35.0311 52.3208
43.058 34.009 53.3118
43.1918 32.8354 54.264
42.4545 31.9973 53.0814
42.4545 31.9973 53.0814
42.1105 30.9377 52.8765
41.1966 31.4752 52.2078
41.1966 31.4752 52.2078
41.1966 31.4752 52.2078
41.1483 32.4416 51.6733
41.1483 32.4416 51.6733
42.1544 32.3689 52.7965
41.6643 32.5088 51.6389
41.4103 33.1038 50.603
42.4096 33.3142 50.2713
42.7511 32.2824 50.0622
42.7511 32.2824 50.0622
41.606 31.266 50.4565
40.9773 32.2892 49.6667
40.2705 31.5157 49.6015
39.3897 32.4984 48.8225
38.6154 31.3977 48.656
39.1715 31.2499 47.8237
38.4548 31.7016 47.7164
37.8737 31.7421 48.6142
38.7387 32.0476 47.7368
39.83 31.658 47.9585
40.1748 31.0468 48.6038
40.0164 31.0021 48.6634
40.3995 30.7219 48.3687
40.3995 30.7219 48.3687
39.2151 31.1882 48.9836
39.9085 30.7559 48.8535
39.9085 30.7559 48.8535
39.5146 30.9246 48.3365
39.9807 30.1062 47.2428
39.2315 31.2564 47.1729
38.4807 30.693 46.2463
38.4807 30.693 46.2463
38.4807 30.693 46.2463
37.5362 30.1062 46.6709
37.1807 29.542 46.5583
36.8313 28.3653 47.1346
36.709 27.8482 48.2955
35.559 26.6999 48.4753
35.6767 26.7703 47.6564
34.5666 26.3256 47.6959
34.5666 26.3256 47.6959
34.5666 26.3256 47.6959
34.5666 26.3256 47.6959
34.5666 26.3256 47.6959
34.3677 26.5965 48.6764
33.227 26.2692 49.5665
32.7469 26.9965 48.7529
31.7407 25.8155 49.7132
32.2337 24.6638 50.6695
33.1089 24.1488 50.5799
33.1089 24.1488 50.5799
33.1089 24.1488 50.5799
32.7106 25.0822 50.5906
32.0692 24.7933 50.3299
31.7259 23.7558 50.4628
31.0031 23.3694 51.0229
31.7473 22.5291 51.6784
31.7473 22.5291 51.6784
31.3233 23.5695 50.8112
30.6822 23.5308 51.2962
31.8694 22.6272 50.4172
31.8694 22.6272 50.4172
32.7555 22.2908 49.3445
33.6685 21.3147 49.7001
32.4993 22.1639 50.0823
32.7662 22.4704 50.4267
32.7662 22.4704 50.4267
32.7662 22.4704 50.4267
31.8291 22.4403 50.9888
31.8291 22.4403 50.9888
31.4966 22.6917 52.1114
31.7748 21.6164 51.6735
31.7748 21.6164 51.6735
31.7748 21.6164 51.6735
31.7748 21.6164 51.6735
32.0701 21.7632 51.3309
31.3132 21.9773 50.8603
31.3132 21.9773 50.8603
30.4749 22.1779 50.5683
30.5045 22.5492 51.0468
31.0445 21.9416 50.1522
31.2008 22.0563 49.602
32.0154 21.3318 48.4162
32.3583 21.9926 47.8719
32.3583 21.9926 47.8719
32.3583 21.9926 47.8719
31.2465 20.8707 46.977
31.2465 20.8707 46.977
30.4584 21.1688 47.704
30.4584 21.1688 47.704
31 20.9485 46.5297
32.1375 20.747 45.6572
32.1375 20.747 45.6572
32.414 21.3076 44.6799
31.8513 22.2087 45.0502
31.3189 23.1165 45.1506
31.7844 23.8082 44.5279
31.9773 24.3106 43.66
31.4895 25.1197 42.5463
31.4895 25.1197 42.5463
30.9848 25.1416 42.0578
30.9848 25.1416 42.0578
30.9848 25.1416 42.0578
30.9848 25.1416 42.0578
31.2003 25.8982 41.2596
31.2003 25.8982 41.2596
31.2003 25.8982 41.2596
32.1296 25.0358 41.6566
31.5848 25.127 42.1459
30.868 24.5058 41.1447
30.868 24.5058 41.1447
30.4829 23.6506 41.9149
30.4829 23.6506 41.9149
29.6177 24.4398 41.6426
29.6177 24.4398 41.6426
29.6177 24.4398 41.6426
28.6723 24.2252 42.7303
27.4998 23.8818 42.2932
26.4348 23.6872 41.5713
26.3949 22.5231 40.8849
26.3949 22.5231 40.8849
26.3949 22.5231 40.8849
26.3949 22.5231 40.8849
26.3949 22.5231 40.8849
26.3949 22.5231 40.8849
25.8678 22.2447 40.5017
24.8673 22.0004 39.8016
23.727 21.0786 40.4146
23.727 21.0786 40.4146
23.727 21.0786 40.4146
23.2934 20.8323 40.9468
22.9698 19.6416 40.6729
22.2193 20.2631 40.0415
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.7757 19.2429 40.1512
21.5401 18.3107 39.0564
20.3889 18.2938 39.2199
20.7145 17.9034 38.1488
19.9647 17.1474 37.4149
19.7938 17.1407 37.2628
19.7938 17.1407 37.2628
19.8707 17.161 36.1985
19.8707 17.161 36.1985
19.8707 17.161 36.1985
20.4135 18.0589 36.1537
19.8742 17.98 36.5202
19.8742 17.98 36.5202
20.9062 16.9567 36.6976
20.9062 16.9567 36.6976
21.1372 16.932 35.6418
21.1372 16.932 35.6418
21.1372 16.932 35.6418
21.5825 16.943 34.8903
22.191 16.5093 34.4809
22.191 16.5093 34.4809
21.5082 16.8247 34.9159
20.8615 16.1524 34.5512
20.317 15.8755 33.6834
20.317 15.8755 33.6834
20.317 15.8755 33.6834
20.317 15.8755 33.6834
20.3332 16.052 32.6502
20.6687 15.5816 32.7095
