x y z
-1.27775 1.71996 1.94874
0.890034 0.141628 0.378592
0.500548 2.25679 -0.843875
0.500548 2.25679 -0.843875
0.500548 2.25679 -0.843875
0.878611 1.33163 1.13337
0.878611 1.33163 1.13337
0.878611 1.33163 1.13337
-1.049 1.19043 2.30401
-0.410015 -0.147921 3.38464
-0.410015 -0.147921 3.38464
-1.11612 -1.17077 3.52443
-1.11612 -1.17077 3.52443
-1.47778 -1.92752 4.89242
-0.854773 1.35873 4.36025
1.74447 1.45231 6.52752
3.08691 -0.341856 6.93592
0.237618 1.06265 8.06442
0.237618 1.06265 8.06442
-0.00145074 4.05308 6.39868
-0.00145074 4.05308 6.39868
-0.00145074 4.05308 6.39868
-0.72482 4.85207 5.38819
-3.56672 3.3934 2.78414
-2.62103 4.88283 2.02708
-2.62103 4.88283 2.02708
-2.62103 4.88283 2.02708
-1.0623 4.5463 2.68674
-0.397572 5.40828 4.90921
0.423013 4.95453 2.93113
1.14298 3.41872 4.40758
-2.60117 0.182858 5.25599
-2.60117 0.182858 5.25599
-2.48158 2.83892 3.71363
-3.2154 -0.688569 1.85403
-3.2154 -0.688569 1.85403
-3.2154 -0.688569 1.85403
-3.2154 -0.688569 1.85403
-3.2154 -0.688569 1.85403
-1.1629 3.1659 2.44656
-1.1629 3.1659 2.44656
0.363811 1.05485 1.55642
0.363811 1.05485 1.55642
2.21879 -0.249397 5.04666
2.21879 -0.249397 5.04666
-3.65171 -0.877506 5.22825
-3.65171 -0.877506 5.22825
-3.65171 -0.877506 5.22825
-3.65171 -0.877506 5.22825
-3.65171 -0.877506 5.22825
-2.69735 -3.24009 4.6388
-1.70709 -5.31029 3.56785
-1.70709 -5.31029 3.56785
-1.70709 -5.31029 3.56785
-1.70709 -5.31029 3.56785
-1.53317 -6.49171 5.32215
-5.32708 -5.36213 5.79907
-5.32708 -5.36213 5.79907
-5.32708 -5.36213 5.79907
-5.14636 -7.30216 5.51391
-5.14636 -7.30216 5.51391
-3.76223 -8.51365 4.3307
-6.29758 -6.93526 4.32947
-7.45978 -8.54921 6.70946
-5.20363 -10.5122 8.40731
-5.20363 -10.5122 8.40731
-5.20363 -10.5122 8.40731
-5.20363 -10.5122 8.40731
-5.20363 -10.5122 8.40731
-4.22027 -8.808 7.15433
-0.861076 -10.905 6.75724
-0.861076 -10.905 6.75724
-0.861076 -10.905 6.75724
1.87357 -9.11023 5.39637
1.87357 -9.11023 5.39637
3.41489 -8.68462 7.20763
4.01619 -6.07598 4.06438
4.01619 -6.07598 4.06438
6.14624 -9.9081 3.12279
6.14624 -9.9081 3.12279
6.14624 -9.9081 3.12279
4.0784 -9.95633 2.06583
4.0784 -9.95633 2.06583
2.56081 -9.85269 4.95278
2.94341 -9.59463 3.26979
2.95845 -10.3317 3.74479
2.13284 -9.03905 4.51266
2.13284 -9.03905 4.51266
5.65711 -6.72191 4.05558
5.50968 -4.76377 4.05553
5.50968 -4.76377 4.05553
5.50968 -4.76377 4.05553
5.50968 -4.76377 4.05553
5.50968 -4.76377 4.05553
4.71251 -3.08305 6.5154
5.35868 -5.25716 4.52102
2.66129 -5.15316 2.6716
2.66129 -5.15316 2.6716
2.66129 -5.15316 2.6716
2.66129 -5.15316 2.6716
2.66129 -5.15316 2.6716
2.66129 -5.15316 2.6716
2.32193 -6.48674 1.56823
3.20044 -6.64513 1.54075
3.85472 -6.61771 -1.9592
0.540678 -6.28303 -2.7581
-1.03515 -7.07954 -5.06625
-4.80584 -5.0235 -5.19875
-4.93997 -5.80693 -5.74134
-4.93997 -5.80693 -5.74134
-4.93997 -5.80693 -5.74134
-4.93997 -5.80693 -5.74134
-2.36552 -4.80236 -3.05176
1.41147 -4.1819 -6.13683
-0.5959 -3.83638 -5.84675
-0.5959 -3.83638 -5.84675
-0.5959 -3.83638 -5.84675
-0.5959 -3.83638 -5.84675
-1.12341 -3.96244 -4.51107
-1.12341 -3.96244 -4.51107
-1.12341 -3.96244 -4.51107
-1.12341 -3.96244 -4.51107
-1.79269 -4.32957 -3.49046
-0.557129 -5.3301 -2.69635
-0.557129 -5.3301 -2.69635
-0.557129 -5.3301 -2.69635
-3.48914 -4.98694 -4.73839
-1.38559 -3.17662 -5.51645
-1.38559 -3.17662 -5.51645
-4.62374 -1.48912 -3.47179
-4.62374 -1.48912 -3.47179
-4.02827 -2.85579 -5.15085
-1.83677 -2.50367 -4.90179
-1.83677 -2.50367 -4.90179
-1.83677 -2.50367 -4.90179
-1.83677 -2.50367 -4.90179
-1.83677 -2.50367 -4.90179
-4.17845 -3.03881 -5.80375
-4.17845 -3.03881 -5.80375
-2.09112 -3.54485 -5.33441
-2.09112 -3.54485 -5.33441
-1.39597 -0.286103 -5.63775
-1.86814 0.382244 -4.16703
-1.86814 0.382244 -4.16703
-1.86814 0.382244 -4.16703
-1.86814 0.382244 -4.16703
-1.02915 1.18925 -2.47413
-1.02915 1.18925 -2.47413
-1.02915 1.18925 -2.47413
-1.54631 -0.67851 -2.89227
-1.54631 -0.67851 -2.89227
-1.54631 -0.67851 -2.89227
2.60744 1.52702 -5.82802
1.50444 1.22201 -6.35231
1.50444 1.22201 -6.35231
1.37219 3.59971 -5.23074
1.37219 3.59971 -5.23074
1.37219 3.59971 -5.23074
2.63471 2.2658 -3.35643
2.63471 2.2658 -3.35643
1.38622 1.43738 -4.13062
0.582563 3.58882 -3.25684
0.582563 3.58882 -3.25684
0.36638 4.68905 -5.87974
1.56515 2.30393 -4.78076
1.56515 2.30393 -4.78076
1.56515 2.30393 -4.78076
-0.997961 4.51485 -4.77045
1.47481 4.61377 -4.15793
1.73534 2.36809 -6.77182
0.306453 3.74167 -3.73142
0.193009 2.35115 -4.63352
0.193009 2.35115 -4.63352
1.17226 2.03129 -5.76694
3.54302 2.03987 -5.67278
3.34484 0.392239 -4.57784
3.34484 0.392239 -4.57784
1.2813 -0.384612 -3.83789
1.2813 -0.384612 -3.83789
1.2813 -0.384612 -3.83789
1.2813 -0.384612 -3.83789
-1.96912 1.21904 -1.92277
-0.791977 1.81611 -3.89101
-0.475854 0.200499 -4.4204
-0.475854 0.200499 -4.4204
-0.475854 0.200499 -4.4204
-0.475854 0.200499 -4.4204
-1.07266 -1.30594 -3.57791
-1.07266 -1.30594 -3.57791
-1.07266 -1.30594 -3.57791
1.14499 -1.57534 -1.87871
3.33676 -1.01739 -2.28474
3.33676 -1.01739 -2.28474
2.60756 0.664298 -2.33992
2.60756 0.664298 -2.33992
2.60756 0.664298 -2.33992
2.60756 0.664298 -2.33992
1.53942 0.294477 -1.66129
1.94334 -1.03429 -3.48175
2.0895 1.02302 -4.93437
3.24829 -0.572088 -4.78627
3.62732 -2.9264 -3.05809
5.11386 -2.57486 -3.25007
6.93449 -0.730748 -3.15854
7.27464 -1.76297 -3.30808
7.27464 -1.76297 -3.30808
7.27464 -1.76297 -3.30808
7.27464 -1.76297 -3.30808
7.27464 -1.76297 -3.30808
6.6224 -1.78028 -2.01091
6.6224 -1.78028 -2.01091
6.6224 -1.78028 -2.01091
6.6224 -1.78028 -2.01091
6.73713 0.725796 -0.619447
6.86119 0.588303 -1.5731
4.29931 3.7784 -1.14888
4.35595 2.0216 2.41841
4.35595 2.0216 2.41841
4.35595 2.0216 2.41841
4.35595 2.0216 2.41841
4.49395 1.268 2.85903
4.49395 1.268 2.85903
3.95079 2.26059 1.56759
3.95079 2.26059 1.56759
3.95079 2.26059 1.56759
3.95079 2.26059 1.56759
3.95079 2.26059 1.56759
4.42609 1.34575 4.67128
-0.249172 3.40082 3.97549
-0.714901 4.19821 3.35307
-0.791678 3.05139 4.90515
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-1.01303 5.23012 6.11922
-0.193791 5.45299 5.09556
-0.193791 5.45299 5.09556
4.16336 5.32166 2.78207
1.13883 6.32992 4.84332
1.17406 4.98184 5.97084
2.218 5.23687 1.49741
-0.151717 5.99121 3.2029
0.413128 4.59418 2.59344
0.413128 4.59418 2.59344
0.413128 4.59418 2.59344
0.430012 2.94911 6.38101
0.430012 2.94911 6.38101
0.430012 2.94911 6.38101
-1.61709 2.66661 4.36197
-1.61709 2.66661 4.36197
-1.72077 1.03248 2.70472
-1.72077 1.03248 2.70472
-2.70843 0.37877 3.35573
-2.70843 0.37877 3.35573
-1.59122 -1.46993 5.10424
-1.59122 -1.46993 5.10424
-3.39368 0.00243315 8.01006
-4.00813 -0.0456569 7.67179
-1.35874 -3.83849 3.97161
-1.35874 -3.83849 3.97161
-1.35874 -3.83849 3.97161
-1.35874 -3.83849 3.97161
-1.35874 -3.83849 3.97161
-1.35874 -3.83849 3.97161
1.47962 -2.00313 1.97071
-0.70368 -1.54568 1.10865
-0.70368 -1.54568 1.10865
-0.70368 -1.54568 1.10865
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
-0.291204 -1.5842 -2.15617
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
1.80986 -1.68168 -2.81734
3.01123 0.217824 -3.05396
0.512585 0.208191 -3.47023
0.512585 0.208191 -3.47023
-0.663386 1.10909 -0.847668
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
0.194188 -1.13298 2.37728
2.29443 0.0466855 4.07155
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
2.4006 0.360835 1.56983
3.67645 0.638925 1.8113
3.67645 0.638925 1.8113
0.0420059 1.82235 2.67534
0.0420059 1.82235 2.67534
-0.734174 -0.610166 2.97478
-0.734174 -0.610166 2.97478
-0.734174 -0.610166 2.97478
-4.49189 1.0256 2.81146
-4.49189 1.0256 2.81146
-4.49189 1.0256 2.81146
-0.354711 2.61803 5.48755
-0.354711 2.61803 5.48755
-0.354711 2.61803 5.48755
-0.320508 0.0655033 3.89426
-0.320508 0.0655033 3.89426
-0.320508 0.0655033 3.89426
-0.658512 0.478972 3.14258
-0.658512 0.478972 3.14258
-1.17267 0.102121 1.92045
-1.17267 0.102121 1.92045
-1.17267 0.102121 1.92045
-1.17267 0.102121 1.92045
-1.17267 0.102121 1.92045
-1.17267 0.102121 1.92045
-2.60998 0.711859 1.65006
-0.603459 0.1717 3.02709
0.616082 0.670035 1.66755
0.616082 0.670035 1.66755
-1.90479 2.9849 -1.7076
3.72097 1.10595 -1.3632
3.72097 1.10595 -1.3632
1.74281 1.02918 -6.63875
1.74281 1.02918 -6.63875
4.29056 1.47944 -8.79554
1.58 -2.31218 -6.12302
2.57089 -0.259301 -4.97791
1.25096 1.12482 -4.30401
2.13275 0.721027 -3.52265
2.13275 0.721027 -3.52265
2.86823 0.877276 -3.00551
2.86823 0.877276 -3.00551
2.33765 1.00749 -4.08368
4.27847 3.41593 -5.26745
4.83109 5.11553 -6.33761
5.98942 3.00574 -6.2674
5.98942 3.00574 -6.2674
5.98942 3.00574 -6.2674
2.54879 0.574761 -4.38658
1.50074 -0.356735 -4.82704
1.50074 -0.356735 -4.82704
1.50074 -0.356735 -4.82704
1.50074 -0.356735 -4.82704
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
2.15273 -0.925054 -4.90796
1.14579 1.10536 -5.36322
1.14579 1.10536 -5.36322
1.14579 1.10536 -5.36322
1.14579 1.10536 -5.36322
-1.29353 2.46384 -3.92423
-1.29353 2.46384 -3.92423
0.814715 -0.483942 -2.09891
0.814715 -0.483942 -2.09891
0.814715 -0.483942 -2.09891
2.5984 -0.0391629 -3.20544
2.5984 -0.0391629 -3.20544
0.318329 2.51145 -3.23979
2.76149 2.41194 -3.09011
-0.748801 1.30349 -4.36172
-0.748801 1.30349 -4.36172
-0.748801 1.30349 -4.36172
-0.748801 1.30349 -4.36172
-1.07431 -2.371 -4.35029
-1.07431 -2.371 -4.35029
-1.07431 -2.371 -4.35029
-1.07431 -2.371 -4.35029
-1.66446 0.175429 -1.09205
-2.86931 -0.294326 -1.6204
-2.86931 -0.294326 -1.6204
-2.86931 -0.294326 -1.6204
-2.86931 -0.294326 -1.6204
-2.86931 -0.294326 -1.6204
-2.16685 0.567124 -2.84483
-2.16685 0.567124 -2.84483
-2.16685 0.567124 -2.84483
-2.04589 1.30008 -2.58828
-2.04589 1.30008 -2.58828
-2.04589 1.30008 -2.58828
-2.04589 1.30008 -2.58828
-1.10729 1.76036 -2.16937
-1.10729 1.76036 -2.16937
-0.213209 2.14515 -3.75816
-1.2862 3.13242 -3.75762
0.734458 1.22798 -2.12567
0.734458 1.22798 -2.12567
0.734458 1.22798 -2.12567
0.734458 1.22798 -2.12567
0.686267 -0.466883 -2.78699
0.686267 -0.466883 -2.78699
0.686267 -0.466883 -2.78699
0.517309 1.2853 -3.18931
0.517309 1.2853 -3.18931
1.08412 0.146666 -2.43204
1.07114 0.19486 -3.06501
1.07114 0.19486 -3.06501
3.1564 0.99109 -1.7151
3.1564 0.99109 -1.7151
3.1564 0.99109 -1.7151
3.1564 0.99109 -1.7151
3.1564 0.99109 -1.7151
1.3755 0.859776 -1.15176
1.3755 0.859776 -1.15176
1.3755 0.859776 -1.15176
1.3755 0.859776 -1.15176
-1.63362 -0.19936 -1.54018
-1.63362 -0.19936 -1.54018
-1.63362 -0.19936 -1.54018
-1.63362 -0.19936 -1.54018
-0.425233 0.708964 -1.80608
-0.120636 0.789287 -2.16156
-0.120636 0.789287 -2.16156
-0.120636 0.789287 -2.16156
-0.120636 0.789287 -2.16156
-0.120636 0.789287 -2.16156
-0.120636 0.789287 -2.16156
-3.72716 2.68126 -4.18439
-2.22345 1.54407 -5.7977
-2.22345 1.54407 -5.7977
-0.577338 -1.1959 -5.1488
-0.577338 -1.1959 -5.1488
-0.577338 -1.1959 -5.1488
-0.164019 -2.95417 -4.17379
-0.164019 -2.95417 -4.17379
-0.164019 -2.95417 -4.17379
0.0921858 -1.04931 -4.92432
2.999 -1.80701 -3.95561
0.953247 -0.274071 -4.28084
0.953247 -0.274071 -4.28084
0.953247 -0.274071 -4.28084
0.953247 -0.274071 -4.28084
0.953247 -0.274071 -4.28084
0.953247 -0.274071 -4.28084
2.55852 -0.826653 -2.15497
2.55852 -0.826653 -2.15497
1.49052 -0.853553 -3.11423
-0.0592921 -1.8009 -4.74527
-0.0592921 -1.8009 -4.74527
-1.041 -1.86513 -1.8222
-0.503872 -0.334153 -4.46257
-0.503872 -0.334153 -4.46257
1.55218 -0.529235 -3.53464
2.65421 -0.135541 -1.1324
2.65421 -0.135541 -1.1324
2.65421 -0.135541 -1.1324
-0.551195 1.87924 2.09894
-0.551195 1.87924 2.09894
-0.465529 2.28132 2.39102
-0.317501 0.809392 0.657463
-0.317501 0.809392 0.657463
-2.01425 1.10961 1.71488
-3.03185 1.50118 5.12863
-3.03185 1.50118 5.12863
-2.5738 2.11506 7.91267
-2.5738 2.11506 7.91267
-2.5738 2.11506 7.91267
-3.05238 -0.767781 7.01045
-0.632723 -1.13027 10.8971
-1.10633 0.0526983 9.27347
-2.466 -0.988533 5.57171
-2.466 -0.988533 5.57171
-3.8851 -1.0442 4.77915
-3.8851 -1.0442 4.77915
-3.8851 -1.0442 4.77915
-3.8851 -1.0442 4.77915
-0.639431 1.54209 3.0459
-1.43932 1.30586 3.67853
0.665765 0.889016 2.7569
0.665765 0.889016 2.7569
0.665765 0.889016 2.7569
0.665765 0.889016 2.7569
-0.140012 0.739104 2.99196
-0.140012 0.739104 2.99196
-0.140012 0.739104 2.99196
-0.344753 0.935924 3.0959
-0.344753 0.935924 3.0959
-0.344753 0.935924 3.0959
0.322231 1.78223 3.12155
0.322231 1.78223 3.12155
0.322231 1.78223 3.12155
0.322231 1.78223 3.12155
0.322231 1.78223 3.12155
-0.776072 1.09522 1.63438
-1.48054 1.90969 2.77079
-1.48054 1.90969 2.77079
-1.48054 1.90969 2.77079
1.0383 1.86011 2.48834
1.0383 1.86011 2.48834
0.741977 0.0530576 2.97679
0.741977 0.0530576 2.97679
0.741977 0.0530576 2.97679
0.741977 0.0530576 2.97679
0.741977 0.0530576 2.97679
0.741977 0.0530576 2.97679
0.455769 -0.911397 5.79098
0.455769 -0.911397 5.79098
0.455769 -0.911397 5.79098
0.219093 0.114843 3.57149
2.94181 1.75114 2.31949
1.0445 1.31628 2.29709
1.0445 1.31628 2.29709
3.12083 0.275522 1.87153
3.12083 0.275522 1.87153
3.12083 0.275522 1.87153
3.12083 0.275522 1.87153
2.72306 -1.36974 2.61214
2.72306 -1.36974 2.61214
1.09609 -2.71887 1.86146
1.09609 -2.71887 1.86146
2.52395 -0.703889 3.43645
2.52395 -0.703889 3.43645
2.52395 -0.703889 3.43645
2.74285 -0.824533 3.34409
2.74285 -0.824533 3.34409
2.74285 -0.824533 3.34409
3.56334 -0.344669 5.5835
3.48718 3.39061 3.01572
1.80386 3.42867 1.32116
2.32071 2.79863 -1.17413
2.32071 2.79863 -1.17413
2.32071 2.79863 -1.17413
2.32071 2.79863 -1.17413
4.2358 1.49577 -4.25467
5.74474 0.167457 -4.54197
5.43799 -0.520493 -5.9216
3.52873 0.577392 -5.57817
3.52873 0.577392 -5.57817
4.1139 -2.10603 -4.9536
4.1139 -2.10603 -4.9536
4.1139 -2.10603 -4.9536
4.1139 -2.10603 -4.9536
4.62233 1.39392 -1.48518
4.62233 1.39392 -1.48518
4.62233 1.39392 -1.48518
4.62233 1.39392 -1.48518
4.13854 -1.37886 -1.11246
4.13854 -1.37886 -1.11246
6.20989 -1.09769 -3.39884
6.20989 -1.09769 -3.39884
6.20989 -1.09769 -3.39884
7.68775 -0.53028 -3.49266
7.68775 -0.53028 -3.49266
7.89021 0.0445404 -4.0733
7.89021 0.0445404 -4.0733
8.10468 -0.825498 -4.06406
8.10468 -0.825498 -4.06406
6.5046 0.00711003 -3.21345
5.37267 -2.25254 -2.00672
1.87756 -1.10653 1.71169
-1.22622 1.32408 6.51617
-1.22622 1.32408 6.51617
0.767277 0.773464 7.35787
0.3959 -1.01472 4.4805
0.3959 -1.01472 4.4805
0.3959 -1.01472 4.4805
-1.36504 -0.502211 3.72137
-3.20386 0.424389 2.0221
-2.08947 2.83747 1.91563
-0.130612 3.80475 1.37912
0.565114 3.1846 3.16828
0.565114 3.1846 3.16828
0.565114 3.1846 3.16828
0.889431 2.23812 1.30917
2.32707 1.21721 -0.973056
2.32707 1.21721 -0.973056
2.94 4.087 1.30324
1.48593 0.586726 -1.40054
1.48593 0.586726 -1.40054
-1.05873 1.09351 -3.22285
-1.05873 1.09351 -3.22285
-2.06913 -0.224717 -1.18206
-2.06913 -0.224717 -1.18206
-2.06913 -0.224717 -1.18206
-2.06913 -0.224717 -1.18206
-0.535107 -0.649019 -0.769977
1.34249 -0.405917 1.44406
0.917058 -0.982656 1.15422
0.655532 -1.61318 3.30896
0.655532 -1.61318 3.30896
0.655532 -1.61318 3.30896
1.98432 -2.42294 3.21362
-0.318171 -3.77305 6.37245
-0.318171 -3.77305 6.37245
-0.318171 -3.77305 6.37245
-0.318171 -3.77305 6.37245
1.36512 -2.7902 4.12911
1.36512 -2.7902 4.12911
1.36512 -2.7902 4.12911
-3.00768 -1.84661 4.25355
-3.00768 -1.84661 4.25355
0.360846 -3.17735 4.05263
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-1.83098 -2.52213 4.26319
-2.37717 -2.8856 4.46042
-2.37717 -2.8856 4.46042
-2.37717 -2.8856 4.46042
-2.37717 -2.8856 4.46042
-2.37717 -2.8856 4.46042
-2.37717 -2.8856 4.46042
-0.559107 -0.821119 2.64057
-0.327259 -1.85245 4.20442
-0.327259 -1.85245 4.20442
-1.05237 -1.52823 2.16414
-1.05237 -1.52823 2.16414
0.782636 -0.756461 4.55553
0.782636 -0.756461 4.55553
-0.0873032 0.288652 6.30841
-0.872986 -0.0404042 5.73093
-2.49297 1.03303 3.11925
-2.49297 1.03303 3.11925
1.13703 0.297635 3.68232
2.55365 -1.56907 4.73757
2.55365 -1.56907 4.73757
2.55365 -1.56907 4.73757
2.55365 -1.56907 4.73757
2.55365 -1.56907 4.73757
2.73878 0.229017 -1.48943
2.73878 0.229017 -1.48943
-1.08772 3.20422 -2.09051
1.54544 1.26784 1.39131
1.54544 1.26784 1.39131
1.54544 1.26784 1.39131
1.54544 1.26784 1.39131
1.54544 1.26784 1.39131
1.54544 1.26784 1.39131
-1.89136 0.526006 1.85835
-1.68239 1.32961 2.25918
0.424969 -0.634557 1.59854
0.424969 -0.634557 1.59854
0.424969 -0.634557 1.59854
0.424969 -0.634557 1.59854
0.424969 -0.634557 1.59854
0.42774 -1.87843 2.45989
0.42774 -1.87843 2.45989
0.42774 -1.87843 2.45989
1.35267 -0.787684 1.08217
0.733684 0.251037 3.09178
2.21591 -0.207033 1.15102
1.80044 1.47705 1.41227
1.80044 1.47705 1.41227
1.80044 1.47705 1.41227
1.80044 1.47705 1.41227
0.519205 -0.89335 0.253396
-1.17081 -1.03612 3.14835
-1.17081 -1.03612 3.14835
-1.17081 -1.03612 3.14835
-1.17081 -1.03612 3.14835
-1.17081 -1.03612 3.14835
-2.71693 -0.204849 4.2514
-2.71693 -0.204849 4.2514
-0.187289 1.94262 5.05401
-1.57201 1.8553 4.33962
-1.57201 1.8553 4.33962
-1.00286 0.225758 1.35659
0.446836 2.20626 2.62212
0.446836 2.20626 2.62212
1.24058 4.5628 4.15308
-0.902849 4.18257 3.1771
0.989692 2.76746 -1.52493
0.989692 2.76746 -1.52493
-0.521007 1.20741 -2.67503
-0.521007 1.20741 -2.67503
-0.521007 1.20741 -2.67503
-0.521007 1.20741 -2.67503
-0.0608694 1.03929 -2.85015
-1.77142 0.226478 -4.27098
-1.77142 0.226478 -4.27098
-1.77142 0.226478 -4.27098
-0.543141 1.94204 -2.39051
1.0203 2.23687 1.14221
1.0203 2.23687 1.14221
1.58208 0.411483 2.68513
1.58208 0.411483 2.68513
0.123426 1.03878 4.89223
0.123426 1.03878 4.89223
2.9948 0.454883 3.21306
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.0125928 -2.38571 4.77668
0.220193 -2.5446 3.47975
0.220193 -2.5446 3.47975
0.220193 -2.5446 3.47975
0.087368 1.14204 0.529534
2.60949 1.69216 -2.87062
-0.926627 -1.67687 -1.96353
1.00513 -2.11488 -0.60685
-0.447673 -2.24537 -0.423225
-0.270577 -1.19932 0.481206
0.587305 -0.524695 2.17247
0.536609 1.04488 2.34605
-1.54903 1.1879 2.75152
-1.54903 1.1879 2.75152
-0.990664 0.410182 1.48282
-0.990664 0.410182 1.48282
-0.990664 0.410182 1.48282
-3.50752 -2.05556 2.71486
-2.63132 -2.36804 6.17266
-2.63132 -2.36804 6.17266
-2.63132 -2.36804 6.17266
-2.63132 -2.36804 6.17266
-2.78075 -1.14618 6.31756
-1.0926 -0.0322935 3.69976
-3.62922 -0.909371 4.32481
-3.2173 -1.19202 5.80317
-3.2173 -1.19202 5.80317
-1.04073 -2.16718 4.5788
-1.04073 -2.16718 4.5788
0.738917 -2.79161 3.27015
-1.1542 -4.34263 4.61587
-1.1542 -4.34263 4.61587
-1.07089 -3.70342 3.31372
-1.07089 -3.70342 3.31372
-1.07089 -3.70342 3.31372
0.329919 -1.8705 4.89151
2.28626 1.54077 5.94766
2.1846 0.45354 6.9032
1.50821 0.650641 3.3556
1.50821 0.650641 3.3556
1.50821 0.650641 3.3556
1.2267 1.25356 4.46061
0.0724162 0.278626 2.22581
0.0724162 0.278626 2.22581
0.0724162 0.278626 2.22581
0.0822763 -0.345766 0.953424
0.0822763 -0.345766 0.953424
0.0822763 -0.345766 0.953424
0.37434 1.33054 2.29604
0.37434 1.33054 2.29604
0.37434 1.33054 2.29604
0.37434 1.33054 2.29604
1.17999 0.977207 2.72845
1.17999 0.977207 2.72845
1.17999 0.977207 2.72845
1.17999 0.977207 2.72845
1.17999 0.977207 2.72845
0.833916 -1.17208 1.99686
0.833916 -1.17208 1.99686
0.833916 -1.17208 1.99686
-1.38183 0.186163 -3.04484
-1.79766 -1.00556 -2.60481
-0.708065 -1.4397 -1.92624
-0.708065 -1.4397 -1.92624
-1.54889 0.814091 -1.57889
-1.54889 0.814091 -1.57889
-1.54889 0.814091 -1.57889
-1.54889 0.814091 -1.57889
-1.90601 -0.900369 -3.64041
2.06745 -0.338276 -3.27126
2.06745 -0.338276 -3.27126
2.06745 -0.338276 -3.27126
0.484324 0.453156 -4.72105
0.484324 0.453156 -4.72105
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
-1.02475 -0.956211 -3.19683
0.216491 0.637929 -5.37304
0.216491 0.637929 -5.37304
0.216491 0.637929 -5.37304
0.216491 0.637929 -5.37304
-0.51495 -1.98257 -4.11818
-1.5476 -1.98911 -4.74911
-1.83311 -1.23894 -3.88218
1.18038 -1.74857 -1.86924
0.141906 0.587413 -3.07793
0.141906 0.587413 -3.07793
0.141906 0.587413 -3.07793
0.141906 0.587413 -3.07793
0.141906 0.587413 -3.07793
-1.32914 -1.52624 -1.99388
-3.1134 -3.11663 -3.99409
-2.56698 -2.83002 -5.30158
-0.157847 -4.24728 -4.29601
-0.157847 -4.24728 -4.29601
-0.157847 -4.24728 -4.29601
1.62822 -2.5199 -3.29275
1.62822 -2.5199 -3.29275
1.62822 -2.5199 -3.29275
1.62822 -2.5199 -3.29275
1.68942 -1.88783 -2.9566
0.880428 -2.38361 -3.69052
0.880428 -2.38361 -3.69052
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.32162 -0.185728 -2.65325
2.4332 -3.45953 -2.9865
2.4332 -3.45953 -2.9865
0.248455 -3.95953 -2.08055
0.248455 -3.95953 -2.08055
-3.05212 -1.50425 -4.5109
-3.05212 -1.50425 -4.5109
-2.53777 0.307478 -5.63246
-1.97376 0.270633 -5.66858
-1.97376 0.270633 -5.66858
-1.97376 0.270633 -5.66858
-1.97376 0.270633 -5.66858
-1.97376 0.270633 -5.66858
-0.789234 0.379483 -7.15956
-1.03443 4.17853 -5.97544
-3.1463 2.8715 -6.24355
-4.43907 2.53173 -5.99993
-1.83578 -0.205771 -4.90259
-2.7442 -1.44794 -2.10442
-2.7442 -1.44794 -2.10442
-2.3242 -3.54275 -1.58371
-2.3242 -3.54275 -1.58371
-2.3242 -3.54275 -1.58371
-2.3242 -3.54275 -1.58371
-1.39313 -2.66899 -4.34546
